"onset"	"duration"	"event"	"trial_type"	"response_time"	"response_key"	"stim_file_left"	"stim_file_right"
2.01034466673445	2	"View"	"Untrustworthy"	0.599512235086877	"1"	"images/silhouette.jpg"	"images/B3f08.jpg"
4.01034466673445	4	"Decision"	"Untrustworthy"	0.599512235086877	"1"	"images/silhouette.jpg"	"images/B3f08.jpg"
18.0244047436281	2	"View"	"Trustworthy"	0.533582620235393	"1"	"images/silhouette.jpg"	"images/A6f04.jpg"
20.0244047436281	4	"Decision"	"Trustworthy"	0.533582620235393	"1"	"images/silhouette.jpg"	"images/A6f04.jpg"
28.0432121942431	2	"View"	"Untrustworthy"	0.583453653234756	"2"	"images/B9f03.jpg"	"images/silhouette.jpg"
30.0432121942431	4	"Decision"	"Untrustworthy"	0.583453653234756	"2"	"images/B9f03.jpg"	"images/silhouette.jpg"
38.0576249819424	2	"View"	"Trustworthy"	0.800580152397742	"2"	"images/A3f08.jpg"	"images/silhouette.jpg"
40.0576249819424	4	"Decision"	"Trustworthy"	0.800580152397742	"2"	"images/A3f08.jpg"	"images/silhouette.jpg"
52.0782875776495	2	"View"	"Trustworthy"	1.71786377854005	"1"	"images/silhouette.jpg"	"images/A2f03.jpg"
54.0782875776495	4	"Decision"	"Trustworthy"	1.71786377854005	"1"	"images/silhouette.jpg"	"images/A2f03.jpg"
64.0922572012787	2	"View"	"Trustworthy"	1.81734529364621	"1"	"images/silhouette.jpg"	"images/A2f03.jpg"
66.0922572012787	4	"Decision"	"Trustworthy"	1.81734529364621	"1"	"images/silhouette.jpg"	"images/A2f03.jpg"
74.1093676577875	2	"View"	"Untrustworthy"	0.383644117071526	"1"	"images/silhouette.jpg"	"images/B2f03.jpg"
76.1093676577875	4	"Decision"	"Untrustworthy"	0.383644117071526	"1"	"images/silhouette.jpg"	"images/B2f03.jpg"
86.1366100167652	2	"View"	"Neutral"	0.760899617365794	"2"	"images/C9f08.jpg"	"images/silhouette.jpg"
88.1366100167652	4	"Decision"	"Neutral"	0.760899617365794	"2"	"images/C9f08.jpg"	"images/silhouette.jpg"
100.143599379691	2	"View"	"Trustworthy"	0.766942918868153	"2"	"images/A1f07.jpg"	"images/silhouette.jpg"
102.143599379691	4	"Decision"	"Trustworthy"	0.766942918868153	"2"	"images/A1f07.jpg"	"images/silhouette.jpg"
110.162912572094	2	"View"	"Untrustworthy"	0.632902002151241	"1"	"images/silhouette.jpg"	"images/B9f08.jpg"
112.162912572094	4	"Decision"	"Untrustworthy"	0.632902002151241	"1"	"images/silhouette.jpg"	"images/B9f08.jpg"
124.177654746178	2	"View"	"Trustworthy"	0.833666133054066	"1"	"images/silhouette.jpg"	"images/A9f08.jpg"
126.177654746178	4	"Decision"	"Trustworthy"	0.833666133054066	"1"	"images/silhouette.jpg"	"images/A9f08.jpg"
136.20536871365	2	"View"	"Trustworthy"	0.925515441340394	"2"	"images/A6f04.jpg"	"images/silhouette.jpg"
138.20536871365	4	"Decision"	"Trustworthy"	0.925515441340394	"2"	"images/A6f04.jpg"	"images/silhouette.jpg"
146.210581438092	2	"View"	"Trustworthy"	1.20043133117724	"2"	"images/A1f07.jpg"	"images/silhouette.jpg"
148.210581438092	4	"Decision"	"Trustworthy"	1.20043133117724	"2"	"images/A1f07.jpg"	"images/silhouette.jpg"
164.228253387453	2	"View"	"Untrustworthy"	0.601279771362897	"2"	"images/B7f03.jpg"	"images/silhouette.jpg"
166.228253387453	4	"Decision"	"Untrustworthy"	0.601279771362897	"2"	"images/B7f03.jpg"	"images/silhouette.jpg"
174.247084162489	2	"View"	"Trustworthy"	0.599339293010416	"1"	"images/silhouette.jpg"	"images/A8f08.jpg"
176.247084162489	4	"Decision"	"Trustworthy"	0.599339293010416	"1"	"images/silhouette.jpg"	"images/A8f08.jpg"
190.311235432193	2	"View"	"Random"	0.471289908949984	"1"	"images/silhouette.jpg"	"images/Random4.jpg"
192.311235432193	4	"Decision"	"Random"	0.471289908949984	"1"	"images/silhouette.jpg"	"images/Random4.jpg"
200.335763055715	2	"View"	"Trustworthy"	0.947965484403539	"2"	"images/A3f04.jpg"	"images/silhouette.jpg"
202.335763055715	4	"Decision"	"Trustworthy"	0.947965484403539	"2"	"images/A3f04.jpg"	"images/silhouette.jpg"
212.346505944312	2	"View"	"Trustworthy"	1.46696692596015	"2"	"images/A5f08.jpg"	"images/silhouette.jpg"
214.346505944312	4	"Decision"	"Trustworthy"	1.46696692596015	"2"	"images/A5f08.jpg"	"images/silhouette.jpg"
224.362769894884	2	"View"	"Untrustworthy"	0.4336528210697	"2"	"images/B2f07.jpg"	"images/silhouette.jpg"
226.362769894884	4	"Decision"	"Untrustworthy"	0.4336528210697	"2"	"images/B2f07.jpg"	"images/silhouette.jpg"
