Subject,alpha,beta,decay
174.0,0.0,1e-10,0.5706479666130635
175.0,0.0,1e-10,1.0
176.0,0.007764695310590891,20.0,0.57483096102013
177.0,0.01208451543209196,20.0,0.0
178.0,0.8254647966016037,6.779448328925575,0.8541248346586725
179.0,0.16806972521213423,0.8322292723716798,1.0
180.0,0.0,1e-10,0.6759847795589713
181.0,0.14529426485330746,1.9831239577130142,0.0
182.0,1.0,5.2423996860455135,0.0
183.0,0.0,1e-10,0.24730321622732
184.0,0.34131402712786574,0.9883382003373192,1.0
185.0,1.0,4.503320128862432,0.0
186.0,0.00798903882457788,20.0,0.03272035883964779
187.0,1.0,20.0,0.9301654825081804
188.0,0.0015463773062568107,1e-10,1.0
189.0,0.0,1e-10,0.97363371305452
190.0,0.0,1e-10,1.0
191.0,1.0,12.853401504316803,1.0
192.0,1.0,0.13987253787434734,0.0
193.0,0.0,1e-10,0.7082794204596237
194.0,0.0,1e-10,0.3647085798617069
195.0,1.0,0.04467018751396936,0.0
196.0,0.0,1e-10,0.17404928226547622
197.0,1.0,0.13987253613629105,0.0
198.0,0.0,1e-10,1.0
199.0,0.5141291272405735,0.5222985105573446,0.4791154562595345
200.0,0.0,1e-10,0.9557517318032315
201.0,0.0,1e-10,1.0
202.0,0.0,1e-10,1.0
203.0,0.0,1e-10,0.03598910803969213
204.0,0.0,1e-10,0.8536418516852411
205.0,0.0,1e-10,0.835033660411996
206.0,1.0,0.04467019798384375,0.0
207.0,0.0,1e-10,0.2162981959806115
208.0,0.7966933190035842,6.586248288643735,0.0
209.0,1.0,0.04467018475222333,0.0
210.0,0.0,1e-10,0.7153518393830246
211.0,0.5517295470440459,0.6114113242613429,0.0
212.0,0.8776217669427334,0.38437253133596677,0.0
213.0,1.0,5.255934564806517,0.9733932954455761
214.0,0.8703126481721474,6.779004217363655,0.9793216933752672
215.0,0.0,1e-10,0.281930473234417
216.0,0.0,1e-10,0.0
217.0,1.0,0.44873798041928464,0.0
218.0,0.0,1e-10,0.3274376911170176
219.0,0.0,1e-10,0.3195676099919437
220.0,0.0,0.6053481202184624,0.2754506057790254
221.0,0.4747879097260687,0.9451335531644244,0.0
222.0,1.0,0.13987253898964064,0.0
223.0,0.8098849782718849,6.159154066691687,1.0
224.0,0.007764695633701496,20.0,0.6376101919263781
225.0,0.9144138845668294,0.1529641598991765,1.0
226.0,1.0,0.1398725399769266,0.0
227.0,0.0,1e-10,1.0
228.0,0.70038733048311,0.6035936211558189,0.6691359884971507
229.0,0.0,1e-10,0.887109464317406
230.0,0.0,1e-10,0.5289436716467083
231.0,0.0,1e-10,1.0
232.0,0.9157508168501806,0.9908792640073683,0.48979497457442966
233.0,0.0,0.22619756962782134,0.8776073831621652
234.0,0.08657346526392422,20.0,0.0
235.0,0.28180723454034945,1e-10,1.0
236.0,1.0,20.0,0.8311028243871931
237.0,0.0,0.0701108246091824,0.9986348621370406
238.0,0.0,0.7507433755657316,0.0
239.0,0.0,1e-10,1.0
240.0,0.34215764599833165,0.9859013648275967,0.0
241.0,0.0,1e-10,1.0
242.0,0.0,1e-10,1.0
243.0,0.0,1e-10,0.7712111363750387
244.0,0.353317439389285,0.39588349526232924,0.0
245.0,0.0,1e-10,1.0
246.0,0.9947002784704271,0.4304492883668426,0.42844357102064234
247.0,1.0,0.1398725409191312,0.998550745631647
248.0,0.0,1e-10,1.0
249.0,1.0,4.431653492473336,0.0
250.0,0.0,0.34607239957179586,0.03320349410538674
251.0,1.0,7.120996876791552,1.0
252.0,0.8276650658842613,6.006618006097271,1.0
253.0,0.007637732811012322,20.0,0.0992339590476754
254.0,0.0,0.5514621889175055,0.6405514039453705
255.0,0.9646512747609973,5.09747272054786,1.0
256.0,0.845456065024566,0.6959700122340515,1.0
257.0,0.012084516200749667,20.0,0.0
258.0,0.007989038182115623,20.0,0.3353480402292006
259.0,1.0,20.0,0.9224818295198938
260.0,0.0,0.16476294972163325,0.2933611307068532
261.0,0.21408424694320394,0.6533528337286826,1.0
262.0,1.0,20.0,1.0
263.0,1.0,4.436603784514401,0.5296895062935821
264.0,0.0,1e-10,1.0
265.0,0.5897326343444098,0.2371795758630572,0.0
266.0,0.0,1e-10,0.34984006251696526
267.0,0.0069920496434436995,20.0,0.0
268.0,0.0,0.21280077073587905,0.19647012548574838
269.0,0.0,1e-10,1.0
270.0,0.0,1e-10,1.0
271.0,0.0,1e-10,1.0
272.0,0.0,1e-10,0.8880929115420345
273.0,0.5262119465982406,9.488063108073492,1.0
274.0,0.0,1e-10,0.8571351056081176
275.0,0.0,1e-10,0.5563078503794524
276.0,1.0,20.0,0.8087516631257641
277.0,1.0,4.793419299452852,1.0
278.0,0.25737051631233376,0.16849178018929772,1.0
279.0,0.0,1e-10,0.9302298950800811
280.0,0.0,1e-10,0.6884341325469844
281.0,1.0,4.431478525400296,0.0
282.0,1.0,20.0,1.0
283.0,0.0,1e-10,1.0
284.0,0.0,1e-10,0.20312767874093574
285.0,0.624613381689621,0.4739809924167661,0.3126465291327381
286.0,0.9706128238024605,6.628327736414541,0.8525512144903284
287.0,0.0,1e-10,0.5379337219450789
288.0,0.0,1e-10,0.9359403509466981
289.0,0.0,1e-10,1.0
290.0,0.0,1e-10,1.0
291.0,0.0,1e-10,1.0
292.0,1.0,0.25787349076248933,0.0
293.0,1.0,4.437370894347377,1.0
294.0,1.0,0.1398725407968631,1.0
295.0,0.17864480264272548,0.7829645116455395,1.0
296.0,1.0,0.13987254421923503,1.0
297.0,0.0,1e-10,0.675716635721732
298.0,0.0,1e-10,1.0
299.0,0.0,1e-10,0.5776405311879895
300.0,0.0,1e-10,1.0
301.0,1.0,0.13987253305547337,0.0
302.0,0.0,1e-10,0.2717583867060196
303.0,1.0,0.13987254268662522,0.0
304.0,0.0,1e-10,0.7560412686269898
305.0,0.827708579553722,0.40755128675107033,0.0
306.0,1.0,0.13987254010913655,0.0
307.0,0.0,0.08983266408383861,1.0
308.0,0.0,1e-10,0.8596241941013051
309.0,1.0,0.044670187640947434,1.0
310.0,1.0,20.0,0.9342487394119269
311.0,0.5618346419406186,0.24895678511576913,0.18323051653874423
312.0,0.03899747330586398,1.1454638472761822,0.0
313.0,0.5492899802608878,1e-10,1.0
314.0,0.4004141526360841,0.28213666007068294,1.0
315.0,1.0,20.0,0.9931129877717533
316.0,0.0,1e-10,1.0
317.0,0.0,1e-10,1.0
318.0,0.0,1e-10,0.31164224038418786
319.0,0.0,1e-10,0.567583133531277
320.0,1.0,20.0,0.8311028164099183
321.0,1.0,4.68275367881325,1.0
322.0,1.0,0.33733370187292233,0.19754961926662543
323.0,1.0,0.044670188273149336,0.9893439588692087
324.0,0.0,1e-10,0.5186862942870513
325.0,0.35474928692525765,0.39428559654391504,1.0
326.0,1.0,4.432651809324285,1.0
327.0,0.0,1e-10,0.9309391717182793
328.0,0.004224470232540651,20.0,0.0
329.0,0.004224475082281438,20.0,0.0
330.0,0.716877977404579,0.2058058761813812,1.0
331.0,0.11771144219061765,0.712977131926198,1.0
332.0,0.7794194844474531,0.43280120568891745,1.0
333.0,1.0,0.1551301183688451,0.7026351725229973
334.0,0.0,1e-10,1.0
335.0,1.0,0.1398725331643538,1.0
336.0,1.0,0.1398725373732235,0.0
337.0,1.0,0.04467018541533681,0.0
338.0,0.6986353030109689,0.20020823007849842,0.1922997112695063
339.0,0.0,1e-10,1.0
340.0,0.014620501250347265,20.0,0.0
341.0,0.0240655846785643,20.0,0.0
342.0,1.0,0.2933600589006547,0.5232052135920061
343.0,0.0,1e-10,1.0
344.0,1.0,20.0,0.9553535654419276
345.0,0.0,1e-10,1.0
346.0,1.0,20.0,0.7403350876641156
347.0,0.0,1e-10,0.9992260235410536
348.0,0.6122383965862875,0.5509842176263088,0.0
349.0,0.0,1e-10,0.7985637128681004
350.0,0.5633802002488157,0.07928960486859506,0.0
351.0,0.0,1e-10,0.395633527060143
352.0,0.0,1e-10,0.9437315940243156
353.0,0.0036991527601303135,20.0,0.3101341562933664
354.0,0.0,1e-10,1.0
355.0,0.0,1e-10,0.6929623443721871
356.0,0.0,1e-10,0.6890893539081164
357.0,0.8272349887677334,0.16908441774225666,1.0
358.0,0.9793639791937331,0.14281977616387054,0.01896406380158766
359.0,0.0,1e-10,1.0
360.0,1.0,0.044670185095769595,1.0
361.0,0.0,0.6902923173329869,0.38472919163417574
362.0,0.17971261413440404,0.7783123113978503,1.0
363.0,0.0,1e-10,0.5515844788740076
364.0,0.0,1e-10,0.7918432233304938
365.0,0.0,1e-10,1.0
366.0,0.0,0.6477116008161802,0.9602868161689446
367.0,0.012084514725650157,20.0,0.0
368.0,0.0,1e-10,0.17760804714608602
369.0,0.0,1e-10,1.0
370.0,0.0,1e-10,1.0
371.0,0.0067847481665914795,20.0,0.0
372.0,0.012084516674982948,20.0,0.0
373.0,0.0,1e-10,0.35127456234116117
374.0,1.0,0.3373336883898691,0.0
375.0,1.0,20.0,0.9342487600470929
376.0,0.0,1e-10,1.0
377.0,0.0022564013412784785,20.0,1.0
378.0,0.5973066286169207,0.5740280174764706,0.01614905923905965
379.0,1.0,6.896872354041542,0.6226276257848121
380.0,0.005073811145410097,20.0,0.0
381.0,0.6320404617564149,0.22130315742585224,0.42948435167046606
382.0,0.0,1e-10,1.0
383.0,0.0,0.2147223342972423,0.4256428411753395
384.0,0.0,1e-10,1.0
385.0,1.0,1.1343400967303838,0.7026167856281729
386.0,0.0,1e-10,1.0
387.0,0.0,1e-10,1.0
388.0,1.0,0.13987253413466066,0.0
389.0,0.38028926340446945,0.36780566815909327,0.4586010967376194
390.0,0.0,1e-10,0.0
391.0,0.6935711947066455,0.5828104270712914,0.41175662561870907
392.0,0.0,1e-10,1.0
393.0,0.0,0.4824403744088069,0.8041192052610332
394.0,0.08867250023671126,20.0,0.0
395.0,0.0,0.6413626766045413,0.25051285550887803
396.0,0.0,1e-10,1.0
397.0,0.7745640667769295,0.3744104142912663,0.5176890077980334
398.0,0.0,1e-10,1.0
399.0,0.014620499564210456,20.0,0.8381979509249862
400.0,0.3051184555638289,1e-10,0.732752470662525
401.0,1.0,0.13987253339658537,0.0
402.0,0.0,1e-10,0.0
403.0,1.0,20.0,0.9933141475962148
404.0,0.24592341344760318,0.5873682646986462,1.0
405.0,0.0,1e-10,0.827124057189041
406.0,1.0,20.0,0.7543000856039556
407.0,0.0,1e-10,0.8997887127680012
408.0,0.14424319834645458,0.6415773572149834,1.0
409.0,1.0,20.0,0.9021324600440406
410.0,1.0,20.0,0.9930080669323601
411.0,0.0,1e-10,1.0
412.0,1.0,0.1398725452318901,1.0
413.0,0.0,1e-10,0.8402101599283498
414.0,0.0,1e-10,0.10626233504132362
415.0,0.7577970020630189,0.7783148713726343,0.555159891440495
416.0,0.012050580763016685,20.0,0.6919516038121674
417.0,0.0,1e-10,1.0
418.0,0.0,1e-10,1.0
419.0,0.0022183827136676416,20.0,0.8856269586826209
420.0,1.0,0.13987254596314078,0.0
421.0,0.619002982579103,0.2259642215182056,1.0
422.0,1.0,0.01467135639625756,0.5364578302688855
423.0,0.0,0.0023153055122484205,0.8638644402464783
424.0,1.0,0.04467018609332856,0.0
425.0,0.0,1e-10,0.7629607895922762
426.0,0.0,1e-10,1.0
427.0,0.0,0.5413225839432038,0.35915882840789215
428.0,0.0,1e-10,1.0
429.0,0.0,1e-10,1.0
430.0,1.0,5.4824051151138224,0.6003388622302699
431.0,0.0,1e-10,1.0
432.0,0.12995723840714826,1.0762966045808424,0.0
433.0,0.0,1e-10,1.0
434.0,0.0,1e-10,0.4659254125244541
435.0,0.0,1e-10,0.049417240489215905
436.0,0.8013195795147027,0.17455276357362384,1.0
437.0,1.0,5.371851896135908,0.838636872452469
438.0,0.0,1e-10,0.6072702709762514
439.0,0.3838848157679025,0.364360690714068,0.0
440.0,0.5340942612081254,0.261887369783082,1.0
441.0,0.0,1e-10,0.730544889097702
442.0,1.0,20.0,1.0
443.0,0.0,0.35229382947571486,0.9073974052192393
444.0,0.0039048698520615984,20.0,0.0
445.0,0.6111059390910577,0.7023096355536871,0.2140143913936994
446.0,1.0,0.13987253955190884,0.0
447.0,0.48969107670856515,0.2856342503961298,1.0
448.0,0.0,0.7356504877154876,1.0
449.0,0.09658261786179077,0.46250755335044424,0.0
450.0,1.0,20.0,0.9931129891348677
451.0,0.0,1e-10,1.0
452.0,0.0022184490803434276,20.0,0.0
453.0,0.0,1e-10,1.0
454.0,0.09593435117780794,0.46563291609150326,0.0
455.0,0.12242901576629314,20.0,0.9809353796347088
456.0,0.0,1e-10,0.25944875808838674
457.0,0.0,1e-10,0.5360384411826804
458.0,0.0,1e-10,1.0
459.0,0.0,1e-10,0.8143753217806904
460.0,0.0,1e-10,0.22436088269510435
461.0,1.0,20.0,0.8087516728972576
462.0,0.0,1e-10,0.49420641373139945
463.0,0.5349965257263068,0.10951014000033002,0.12681499697969165
464.0,0.014620501982322813,20.0,1.0
465.0,0.6501004984657623,0.0687127514411763,0.0
466.0,0.0,1e-10,1.0
467.0,0.47470268757832895,0.5432315905306578,0.0
468.0,1.0,0.044670187766859944,0.0
469.0,0.014620501027988527,20.0,0.0
470.0,0.0,1e-10,0.6911052119928325
471.0,0.0,1e-10,1.0
472.0,1.0,8.594376440092233,1.0
473.0,0.0,1e-10,1.0
474.0,0.46547232958941,0.23773450883775007,1.0
475.0,1.0,0.2578735046006028,0.0
476.0,0.049824737172031376,0.8349755186950302,1.0
477.0,0.0,0.7054325391678322,1.0
478.0,0.9999999190995809,0.13987254706871832,0.07537990231896985
479.0,1.0,8.128135850066704,0.9786790332586838
480.0,0.0,1e-10,1.0
481.0,0.0,1e-10,0.0
482.0,1.0,0.33733369508188377,0.0
483.0,0.465710453312958,0.3003620594942767,0.990040885763738
484.0,0.0,1e-10,0.9228340693221605
485.0,0.3604531849259428,0.9358642727689361,0.9981342836686241
486.0,0.4808080925686177,0.4419502195854722,0.34175535417483227
487.0,0.0,1e-10,1.0
488.0,0.0,1e-10,1.0
489.0,1.0,0.13987254057391235,0.0
490.0,0.7804170366525116,6.456629285033042,1.0
491.0,0.5589450362030862,0.37703398145756806,0.21364222536314578
492.0,0.4353478873529088,0.7748600633872446,0.0
493.0,0.0,1e-10,0.14688930025025482
494.0,0.0,0.5497139080599838,0.959524245605171
495.0,0.0,1e-10,0.5681374478944303
496.0,0.047139538167644435,20.0,0.4690261710829956
497.0,0.0,1e-10,0.4345020959241136
498.0,0.0,1e-10,0.6794992628746199
499.0,0.46538978591185637,0.3005492197207296,0.0
500.0,0.0,1e-10,1.0
501.0,0.02387174432515398,20.0,0.29074537820218793
502.0,0.0,1e-10,0.25149716205601325
503.0,0.0,1e-10,0.8904093972419178
504.0,0.0,0.8983089824833629,0.8307468440573066
505.0,1.0,5.432866361657952,0.8395648490913474
506.0,1.0,20.0,0.9096442376045928
507.0,0.9547407867502135,0.1465031628277504,1.0
508.0,0.0,1e-10,0.6682112251576772
509.0,0.1330938854375294,1.617675609512533,0.0
510.0,0.0,1e-10,1.0
511.0,0.0,1e-10,1.0
512.0,0.0,0.8599722274011778,0.7482579510628533
513.0,0.796119118142908,6.325210391493393,1.0
514.0,1.0,7.5315233904691645,0.6807519834297747
515.0,0.5183550891577874,0.2698392380938956,0.1228269697898523
516.0,1.0,0.04467018605201016,0.0
517.0,1.0,0.3373336882016338,1.0
518.0,1.0,0.47295965019705843,0.025943003695696618
519.0,0.0,1e-10,0.3346688252454062
520.0,1.0,20.0,0.9833687884526734
521.0,0.0,1e-10,1.0
522.0,0.0,1e-10,0.980636102097443
523.0,0.0,1e-10,0.7365320885037125
524.0,0.0,1e-10,0.2924607610351847
525.0,0.019950539645569483,20.0,0.0
526.0,0.002256401673057943,20.0,0.0
527.0,0.0,1e-10,1.0
528.0,0.0,1e-10,0.8775173034605446
529.0,0.0,1e-10,1.0
530.0,0.0,1e-10,1.0
531.0,0.0,1e-10,1.0
532.0,0.0,1e-10,0.5272606221577713
533.0,0.0,1e-10,1.0
534.0,1.0,0.2578734898404618,0.0
535.0,0.0,1e-10,0.26119936921966974
536.0,0.0,1e-10,1.0
537.0,0.012084516894131769,20.0,0.0
538.0,0.0,1e-10,1.0
539.0,0.0,1e-10,1.0
540.0,0.019950539023963355,20.0,0.5122956251285253
541.0,0.0,1e-10,1.0
542.0,0.0,1e-10,1.0
543.0,0.4338803609212406,0.10295508424916842,0.0
544.0,0.0,1e-10,0.24774955726176018
545.0,0.04909946535927204,0.9097896791316851,0.0
546.0,0.0,1e-10,1.0
547.0,0.0,1e-10,1.0
548.0,0.5760483840364065,0.446907704986691,1.0
549.0,0.0,1e-10,0.0
550.0,0.0,1e-10,1.0
551.0,1.0,0.1398725385500326,0.0
552.0,0.0,1e-10,1.0
553.0,0.0,1e-10,0.47021829709691254
554.0,0.2949739531922218,0.4741860766688537,1.0
555.0,0.0,1e-10,0.8076240441234145
556.0,0.42488687290881166,1e-10,0.882692830544474
557.0,0.4852437077893367,0.6879605485453462,0.5810048308484057
558.0,0.04785191614490046,1e-10,1.0
559.0,1.0,7.622213774049024,0.9816539639267488
560.0,0.0,1e-10,1.0
561.0,0.0,1e-10,1.0
562.0,1.0,19.180011071597267,0.06436233749653308
563.0,0.0,1e-10,1.0
564.0,1.0,20.0,0.9625863686311361
565.0,1.0,0.13987253989057413,0.0
566.0,0.20095082317711355,0.6960535545597546,1.0
567.0,1.0,9.487595788615922,0.7087917318824712
568.0,0.0,0.23411526683225095,0.8873219829042107
569.0,0.160624163475778,0.870806264885282,1.0
570.0,0.0,1e-10,0.3979176433745507
571.0,0.0,0.40721903276169813,0.9820075617232428
572.0,0.0,1e-10,0.9986696887132275
573.0,0.9925894871609051,0.14091680607829213,1.0
574.0,0.00224592917851217,20.0,0.00031782291958082354
575.0,0.0068358100631920465,20.0,0.24992353701002035
576.0,0.6675136948343813,7.334835823934572,1.0
577.0,0.0,0.06570228308628874,0.7557672710260465
578.0,1.0,0.13987253457214638,0.0
579.0,1.0,0.044670186590560365,0.0
580.0,1.0,0.3373336916551771,1.0
581.0,0.9999999994718681,5.530143427313246,0.9747120210956259
582.0,0.0,1e-10,0.9173975825577162
583.0,1.0,0.3373336873117689,0.4339532919951907
584.0,0.0,1e-10,1.0
585.0,0.0,0.271929099890112,0.558321157492883
586.0,0.04464642687003278,20.0,0.0
587.0,0.0,1e-10,0.8357598334094379
588.0,0.0,1e-10,1.0
589.0,1.0,0.04467018877203565,0.0
590.0,0.012084516410658903,20.0,0.8926901203752499
591.0,0.2287832337426306,0.6113758421955942,0.582121483489234
592.0,0.0,1e-10,0.5966403062426586
593.0,1.0,0.04467019552640902,0.0
594.0,1.0,12.190164975341155,1.0
595.0,0.5658422075052234,0.5961621357575616,0.0
596.0,1.0,0.13987253642667533,-1.1102230246251565e-16
597.0,1.0,0.33733369231656013,1.0
598.0,0.0,1e-10,0.9374301478297755
599.0,0.0,1e-10,1.0
600.0,0.0,1e-10,0.0
601.0,0.0,0.4516738161072756,0.7271308978381895
602.0,1.0,5.207037285899302,1.0
603.0,0.0,1e-10,0.5475203490412132
604.0,0.0,1e-10,0.6490580803618243
605.0,0.34114990319094096,0.41000317687226245,0.0
606.0,1.0,20.0,0.9933141509462912
607.0,1.0,14.937943304458067,1.0
608.0,0.0,1e-10,1.0
609.0,0.6153859089855978,0.22729240818935298,0.17521176064034882
610.0,0.0,1e-10,0.9055902016191187
611.0,1.0,0.13987254229519153,0.0
612.0,0.21488575495010043,0.20565219917780606,0.5365663351864292
613.0,0.0,0.2791234655341501,1.0
614.0,1.0,4.430246351263383,0.33916520144697393
615.0,0.40587266436397756,0.8311318635901116,1.0
616.0,1.0,0.3373336862632166,0.0
617.0,1.0,0.33733369171259675,1.0
618.0,0.8371118046042143,6.009033003895775,1.0
619.0,0.0,1e-10,0.5452433017841113
