Subject,a_gain,a_loss,beta,iProbA,iProbB,iProbC,iprobA,iprobB,iprobC
78.0,0.5655353673298371,0.4054966646150705,0.4692153621010836,,,,0.9074217173153292,0.03102712886610004,0.23545282554812655
79.0,0.36563038569681616,0.4766590487346888,0.9898135173117154,,,,0.3057849366751487,0.3210364491429816,0.17535459036830792
80.0,0.06599095864969011,0.3996368650470112,0.18180637827532486,,,,0.9548113322600799,0.08415184272355437,0.0
81.0,0.23534547177054144,0.5674386503890265,0.3756724824331402,,,,0.21704770354999947,0.4780173350837003,0.11001007381900468
82.0,0.8300197374321083,0.12072262116594912,0.8523056940717313,,,,1.0,0.2816213206971189,0.1181343343022419
83.0,0.11923567089037496,0.1333920361749243,0.2030760354961241,,,,0.9999999999999998,0.43650497595657933,8.685380067394028e-07
84.0,0.020094053696588843,0.404397104755997,0.32105041528228184,,,,0.8684661232067696,0.005162260342968721,0.25758511337053075
85.0,0.0014800972174322524,0.719922552806528,0.650819182773895,,,,0.3212571099793247,0.40127572985649407,0.06073996506126347
86.0,0.00923179271801533,0.2622701305088875,0.6751632193326107,,,,0.4578762872929863,0.7814155856060947,0.2314500852248062
87.0,0.05580708053761163,0.1355056675412838,0.6534714574147026,,,,0.4332876383793035,0.5466771433837347,0.3575035617803224
88.0,0.022831055878843265,0.5315140657980536,0.6420863140253532,,,,0.49774345760898847,0.2960474923927299,0.18127152194228052
89.0,0.3646902960072653,0.05467943654939649,0.33156417905632846,,,,0.9955092840525817,0.7562487586176719,0.3909357405452433
90.0,0.3498672524636923,0.6113095878104571,0.4168149869469372,,,,0.9635538352895379,0.2699805591730116,0.10093898897980025
91.0,0.034512989221741286,0.18682079159794385,0.2559052594242517,,,,0.19331692905834538,0.49566568317231446,0.10673486934791385
92.0,0.9857974663824481,0.6922674458324869,0.5462796459396609,,,,0.30469369937656043,0.43325285742154473,0.028470646853632958
93.0,0.03320143110060823,0.19216602422657417,0.5868672601543641,,,,0.4639821413972711,0.2232179662517083,0.23635735075402772
94.0,0.12092220772569628,0.7081034264503404,0.28043096361690967,,,,0.5730108566707068,0.060904122783660475,0.052736151466618836
95.0,0.00375062252748648,0.197163084620382,0.3177596485078078,,,,0.6813366394161257,0.627510837492917,0.1489556051303813
96.0,0.5432102843235189,0.2664931118906107,0.7753044201728331,,,,0.28940093690530583,0.601026544909978,0.18371072191561488
97.0,0.08972771339106357,0.5454304748092339,0.6648374108254701,,,,0.607264006962552,0.08086014825328597,0.07030529078614586
98.0,0.7958932785072065,0.6399584854270335,0.589465018819895,,,,0.9994884626394226,0.11977997055464559,0.04877963162186108
99.0,0.13733932631061474,0.6513780803302478,0.24615102006151202,,,,0.9198931753584157,0.45300098650087095,0.005495761498612134
100.0,0.02224161695827356,0.11882503736275253,0.25015878433484495,,,,0.3670546450743511,0.08235620903153616,0.04903108214449645
101.0,0.7169468154911688,0.5687087621267262,0.5278158476442684,,,,0.9999271733253682,0.15379814559354668,0.02966871270450993
102.0,0.9839585084886613,0.5506036861341276,0.4990114514763881,,,,0.9999999999898173,0.038868482378712925,0.07102417627804741
103.0,0.08368865412041068,0.12438821230670037,0.191964856708152,,,,0.7885711640682864,0.3808902808122276,0.40128703458919
104.0,0.015938326042844397,0.47991501424132255,0.5950196304247141,,,,0.6357355180189448,0.029970477290951147,0.17736464451128248
105.0,0.33575042688207113,0.5781709570991224,0.45722088198486177,,,,0.6817176796910054,0.0907060781474914,0.08279513081944995
106.0,0.1986924937910417,0.39611273221218024,0.844645795983343,,,,0.33568317815888116,0.8198425054401722,0.1972896848127771
107.0,0.15769772826452788,0.5813268451683792,0.4238826373787784,,,,0.6526697069621328,0.8769396560787633,0.05170577429948303
108.0,0.9032577391440295,0.10275767005934051,0.4142438532155137,,,,1.0,0.8963721305367749,0.2743217801355549
109.0,0.017879371642116653,0.16376026694026347,0.36735097550220097,,,,0.6576594028786313,0.9418963930614994,0.17670316981921264
110.0,0.03916758736510024,0.1278675649466123,0.9702063642549557,,,,0.5901038995460796,0.4175894474939036,0.29320718826850856
111.0,0.050502626991490995,0.25959521085806925,0.15540056915992972,,,,0.2901474511180078,0.3239869181657153,0.5472547501913937
112.0,0.14824813291618452,0.1816949407257678,0.2450079384171553,,,,0.5823969854790413,0.858332044920502,0.36471269082860996
113.0,0.051698450483289075,0.9326173064973495,0.5475030581472436,,,,0.6483671592078456,0.5402939675851287,0.00030152139958614793
114.0,0.10027580405032577,0.2325374729427151,0.521464765730619,,,,0.5983511866310943,0.474014634085392,0.5289425804142892
115.0,0.47845738370969165,0.33891007719055477,0.015177007150781551,,,,0.9999999330654613,0.48278562506396216,0.23387465148110095
116.0,0.41688740833970805,0.9825236855257145,0.09216078567841002,,,,0.9030738732639623,0.9778925255006954,6.01104490134249e-05
117.0,0.8012067831337567,0.3245722556078539,0.8620815692027541,,,,0.20128426230943572,0.15289023644591115,0.16689463677760846
118.0,0.2377689711117508,0.8636956847270005,0.4102493751040925,,,,0.8373563313677379,0.0016825737392157768,0.0022608795500682604
119.0,0.031962555076495036,0.571575928955769,0.8791308399522282,,,,0.6274376066118926,0.25627242448819243,0.15694006968196167
120.0,0.05336650439277424,0.28897510350470096,0.20057527906228106,,,,0.2812251211171425,0.25772505246566846,0.5886173912938073
121.0,0.004931856563119008,0.6889368683209229,0.29387251217440025,,,,0.7918214320702617,0.08218873962269857,0.018549475558277864
122.0,0.2686944159744037,0.8270546306748586,0.1131160236317118,,,,0.6352273078618993,0.3525757381680908,0.020197621813682634
123.0,0.5621459669522118,0.018732251278449002,0.11474333777998344,,,,1.0,1.0,0.46504383745439326
124.0,0.03251895130535343,0.07618626465327705,0.4556966604027002,,,,0.1976592028989268,0.5023737507495694,0.3952987772393756
125.0,0.32197378167507384,0.06825076082430714,0.7349031494180848,,,,0.8635162345955318,0.6161936948210598,0.5394321044504224
126.0,0.14028251526959495,0.22941479757126926,0.4355358622975051,,,,0.9270739693029916,0.7341817999739568,0.23659046945124737
127.0,0.6265173101532173,0.2265314289457701,0.02951660712242914,,,,0.99817198353382,0.8680143456106864,0.03611044820227083
128.0,0.0660258235106318,0.24529747467023355,0.3764124677856657,,,,0.9796931021043457,0.5121963376377606,0.16232507410889901
129.0,0.7339026125998065,0.24530534617730415,0.39197653704411534,,,,0.9999887987486504,0.4936932272472111,0.1168536185754839
130.0,0.39066354933948666,0.3256139748253043,0.7480416884141479,,,,0.3898021968128381,0.6181701187691394,0.18664935653221326
131.0,0.6090666021538174,0.018681172862931413,0.3381683275411789,,,,0.9999961911414167,0.9683338266001029,0.5112782008420359
132.0,0.5051965706591797,0.1998195603130828,0.38543452814380774,,,,0.9992194777764332,0.6297173365820697,0.14127951836699476
133.0,0.1109488811013225,0.40676155668870395,0.8716948998006887,,,,0.4095871896706714,0.2153578281013768,0.22119841348444086
134.0,0.1336113906798838,0.13921221557204705,0.9251757740594702,,,,0.9709437039010707,0.41876993905578286,0.218918705260527
135.0,0.49439071208149876,0.18189445260216852,0.4160731436686409,,,,0.9597624215734137,0.5946244903831605,0.2807090453498041
136.0,0.6713278440459629,0.16691687424772195,0.32085117656205797,,,,1.0,0.7701470336350312,2.6122457343522e-05
137.0,0.1763741947624684,0.6044653497269405,0.35116604277626395,,,,0.7052720148410109,0.09735712540744701,0.09566522153941634
138.0,0.09056078672215817,0.46087982161209484,0.38573251142296694,,,,0.9295851943949462,0.23105729786974072,0.1761106547929092
139.0,0.2940290223740122,0.9361273568633286,0.5041636507444185,,,,0.8183586645107493,0.9646454280254075,0.0015497910904630173
140.0,0.02423486980402967,0.48920241397393505,0.701455796543693,,,,0.6305345581327305,0.5119582853532746,0.1844562677291988
141.0,0.45087155831670445,0.36345659415866627,0.2591923488554586,,,,0.9820952582597472,0.03368005580303683,0.2754598076137913
142.0,0.3709274583955432,0.4917994760933959,0.5897512481351401,,,,0.9224546939136627,0.6462086694953109,0.24132599382812264
143.0,0.12362429831163706,0.5362523965598052,0.4625794735527281,,,,0.8367754825903368,0.008757520724875657,0.04550551161899365
144.0,0.6486128182522763,0.23142706194185947,1e-10,,,,0.6831558322265471,1.0,0.00017136367371472486
145.0,0.8971171151792781,0.13237278599446237,0.3581534527890546,,,,1.0,0.9863682259323114,0.0008960497222864016
146.0,0.7722145691525026,0.8999892198418845,0.30068554845959045,,,,0.9999800885563951,0.0790365080413441,8.042638369351419e-07
147.0,0.5865665349160472,0.36978593330963805,0.6311576718616377,,,,0.9810560710872503,0.9999554896277291,0.2776955240398673
148.0,0.7179881137561136,0.0612847715452905,0.635161588095577,,,,1.0,0.15741449986753264,0.3369662112626113
149.0,0.9766119602742129,0.08804396267776027,0.9431914602251679,,,,1.0,0.8074154648359726,0.443092798134074
150.0,0.25872414844451086,0.16729796839607117,0.9914670764598765,,,,0.9899853488974212,0.9473506632765712,0.26766121911165897
151.0,0.34584912590192196,0.43842526334237353,0.4633490088612441,,,,0.9094084477509775,0.013634268566866085,0.39972116342033787
152.0,0.3203667768021152,0.08283843136852209,0.36217779860131416,,,,0.9488229484152827,0.4501342531897034,0.8397418433775661
153.0,0.38342352453212525,0.15060523290569214,0.7779989470685335,,,,0.9982032528274938,0.25392899398741287,0.16559984216682577
154.0,0.8096852562268125,0.7041493731568729,0.12101818913047266,,,,0.994772043744979,0.01774210488642116,0.25381547113968483
155.0,0.8075058427494458,0.1790430473389023,0.8824538196620021,,,,0.9999868302610877,0.7421058074344005,0.43328055159314355
156.0,0.15739885757255778,0.3546831690216051,0.21872153460209975,,,,0.7763137398895702,0.09938111220031001,0.19262516034960725
157.0,0.441819750848211,0.4345041110863509,0.7773504765966051,,,,0.06420509403852392,0.1721082640079021,0.08425718512555613
158.0,0.12353204880220278,0.15011007038580607,0.942403296617365,,,,0.9249769683495983,0.906057089300348,0.23925769084280102
159.0,0.7944913512251469,0.798632671027916,0.4078624533744554,,,,0.9991861914790195,0.0,0.017213221742581275
160.0,0.5842099695884756,0.43825267695413506,0.46508816874120107,,,,0.999271498459466,0.09999425467266895,0.06480378168376705
161.0,0.9076003796321149,0.6186414435667219,0.48167536250934395,,,,0.9999999037001825,0.35834232377602515,0.04520402334302513
162.0,0.48705859534014173,0.3442731392140393,0.8817672640926518,,,,0.8722035888774308,0.5845901329879741,0.12700276601317423
163.0,0.4108612022563001,0.39385490369572396,0.9986993490764333,,,,0.9540912747694212,0.5532332803825748,0.21296854489910452
164.0,0.49720915576399954,0.4561429106263801,0.8318487278718922,,,,0.37483518996615955,0.3654647704597349,0.15233957641569268
165.0,0.04951487252782538,0.3015956836511499,0.926130733158796,,,,0.7819651716273657,0.6439994081148668,0.11917214103754109
166.0,0.02882992520760219,0.12112655516841109,0.6826732711276912,,,,0.732691251174651,0.21080493129221134,0.11849495129357812
167.0,0.0,1.5430367595651967e-07,1.1959422004910136,,,,1.0,0.9999996913926719,0.3562377635546763
168.0,0.36915117637249006,0.5642998248169485,0.8514576327807506,,,,0.26712614297810944,0.13619884264468157,0.1556552491076186
169.0,0.9828520044402274,0.6488150585396988,0.6075721617656846,,,,0.999999999983844,0.34725410654343736,0.3472541666882104
170.0,0.8974864088410043,0.5088950073556391,0.5701496456974758,,,,0.9999998613266142,0.20509832118547988,0.1708455684081586
171.0,0.2056213156010042,0.21505029356510727,0.32546538511691886,,,,0.9967945701673625,0.7942616043967352,0.38936245819628335
172.0,0.10398896257996233,0.2968173239914367,0.46933645009032204,,,,0.9549866143349744,0.8339779877181838,0.27697928054060317
173.0,0.12736519613702002,0.1693827781358388,0.2995544413151374,,,,0.6316931754733273,0.35974614433963226,0.027376755716942407
174.0,0.4666220363260567,0.24416418266633433,0.6023958423474732,,,,0.9800585002816657,0.567142792911419,0.11007406531988465
175.0,0.025056423185104815,0.19111190798410338,0.6883693555063753,,,,0.6933965726767205,0.6243537353905264,0.1961870831449068
176.0,0.15420433529884772,0.1922124014543622,0.9604140797733706,,,,0.9881423621540483,0.3171696129006735,0.31011955140837755
177.0,0.43361793454814007,0.011836772141876764,0.2880981471737456,,,,0.9999999848081225,0.9993766148312692,0.4715830076164945
178.0,0.10645817510757649,0.4218583644679439,0.5934119094140576,,,,0.02387586375492179,0.29939274915959996,0.2369947027749282
179.0,0.8479615969917365,0.5197398089527107,0.419969489220245,,,,0.9999999939093279,0.43932013106729967,0.020561958985805973
180.0,0.5947333835226746,0.24463907881093813,0.9669756129306706,,,,0.9999806255945692,0.32486043260716246,0.18236626269272227
181.0,0.5484068603821581,0.7994358039966164,0.5227717210144914,,,,0.987329016876113,0.16771592688117487,0.031625904836087154
182.0,0.02957072764042997,0.15427929643736166,1.3153471480658419,,,,0.6604347921869145,1.0,0.022700552617901354
183.0,0.4942465549485557,0.08171420061839522,0.9352574769540819,,,,1.0,0.38110064541392474,0.15663025429619604
184.0,0.4908183621235874,0.44573777258780817,0.7564376373886855,,,,0.9970977539751743,0.48167903331358025,0.07249581429002107
185.0,0.10940365334283869,0.2633721043001704,0.6853954370391082,,,,0.8327766848317388,0.9999999876872314,0.999999310149108
186.0,0.813204094856335,0.2821412374588172,0.7420667467432194,,,,0.9989945009676999,0.0960682961151457,0.24102051885642817
187.0,0.3579087266651645,0.2501300602575,0.6153343342660506,,,,0.937487886145922,0.5667675140553528,0.3843337556179513
188.0,0.5362515056057415,0.02289452797029301,0.20678170000625484,,,,0.9999250786379575,0.12751991891951323,0.3559492610339284
189.0,0.21578507929605717,0.5328486527839351,0.20482340967712187,,,,0.9465400447746642,0.7212858865805087,0.14065336205686166
190.0,0.8814999465513293,0.01017431642129558,0.8190908093122595,,,,0.502325922121956,0.25390084270482377,0.2864981742907588
191.0,0.9453117512126772,0.10274522808221742,0.9145695682617039,,,,1.0,0.3003019407948068,0.18996583351062762
192.0,0.21621211429245044,0.3828619813306372,0.3606795387252725,,,,0.9658840231659322,0.5351571528097206,0.002496317979623954
193.0,0.8280163758731209,0.5600489043722771,0.3121586065853992,,,,0.9999997279317224,0.4325670802130458,0.025771015622884107
194.0,0.16383325958357342,0.4507214248409163,0.7110947957609034,,,,0.7596855863715719,0.11105324131467313,0.11270880433468132
195.0,0.2502865900205504,0.23931790871756375,0.8836036262981681,,,,0.8305395198129504,0.5105227454793086,0.2417605232911626
196.0,0.7891279558863254,0.4263911789208582,0.28064886151470725,,,,0.5624468580856546,0.22318103140198067,0.3079926956740012
197.0,0.3738818806274622,0.2321809439586916,0.5325516124454859,,,,0.9689063888864471,0.36775847814530965,0.13972149479208917
198.0,0.3043804911382946,0.7821579176407597,0.49729532278924593,,,,0.7250004555258033,0.8294169219016355,0.0008148678854862199
199.0,0.8054310749374364,0.3882393367767871,0.3635871460171266,,,,0.9999999756780985,0.10752160181632246,0.35297657912259195
200.0,0.13544394204770532,0.9373695935758872,0.576085158842713,,,,0.8535646713730496,0.8903537145648317,9.773994297437296e-05
201.0,0.06403353707522719,0.815640739993019,0.3105776844985344,,,,0.016144701713384405,0.2976602695540628,0.026303774924412562
202.0,0.5739008051996115,0.23071780258475538,0.37169775105958563,,,,0.9995903342882927,0.2605445213864007,0.007172481159246437
203.0,0.631333104641223,0.5923636564976781,0.7175598429931225,,,,0.999890457997063,0.395281764780801,0.032690363398620505
204.0,0.9131127438694385,0.621971301319198,0.7643094203743483,,,,0.9999999997480142,0.3569085021767082,0.04895070839082841
205.0,0.41150384664964895,0.09075705419677388,1.0112439338396881,,,,0.9999999967169905,0.9999999989101538,0.25391096240910704
206.0,0.34198601799069306,0.5110928582744582,0.5917473095821416,,,,0.9996606741942411,0.15732904329819844,0.1516954329525624
207.0,0.1299222468981915,0.34389769951078875,0.5027403278589031,,,,0.8045065428785142,0.21676091253553226,0.05315857960180359
208.0,0.2996412318771813,0.42869668062002647,0.34728136246808844,,,,0.9783317662576893,0.181780315288382,0.32631211703082846
209.0,0.6804291559961372,0.6363957905334247,0.3707834948952673,,,,0.11908533648512745,0.33904464810088875,0.9502046278464322
210.0,0.025433104083112168,0.01767946599890223,0.35659028973169604,,,,0.7420126258922638,0.47172788935870874,0.6193324663263261
211.0,0.8670016939323811,0.32923745483931177,0.8198341096042242,,,,0.20738977117810325,0.2709779569662411,0.3304825609326026
212.0,0.7472017087360708,0.23898639700348018,0.7084395899710798,,,,0.9999999682647894,0.7049680076009314,0.3459614402693347
213.0,0.849807836188006,0.2620274875331359,0.9681339847317213,,,,0.9999999999999457,0.5436308362945467,0.18587020201441362
214.0,0.2173622857489857,0.010880909108609761,0.6846089336692616,,,,0.7888712079171929,0.37711808948737696,0.284726852055699
215.0,0.03789646277325616,0.23909676319026463,0.4480482212822517,,,,0.856815385759852,0.21450362907256346,0.07614071280901376
216.0,0.46650560927224227,0.6626310268750656,0.4671668298007161,,,,0.019915134572955698,0.2158156406811056,0.06468836247863363
217.0,0.7436026907833865,0.413894987710845,0.8269718451106509,,,,0.9994188828486009,0.25943449973735455,0.2170264478966907
218.0,0.36358780788927686,0.3443212623860899,0.4669296584815148,,,,0.9977399667702038,0.14546171752207773,0.8694993579001311
219.0,0.11055952425161697,0.49317840815515035,0.9159758146855846,,,,0.022173276522747365,0.7651544372930731,0.07932941857531949
220.0,0.5602479066173094,0.42428378502371544,0.41872644394073577,,,,0.9878523530583894,0.9999485298205804,0.12162846691406524
221.0,0.005188050685317584,0.4437925029377991,0.3363308644996017,,,,0.21366214521560545,0.5203019451290204,7.131919118257105e-08
222.0,0.11795357064673202,0.058176221457707095,0.26090309423614166,,,,0.5298770868090273,0.7496169653105691,0.4970921760999445
223.0,0.28718421803820676,0.23447165719009888,0.6177376050515535,,,,0.9615174631863174,0.08665644720580462,0.16750833866985182
224.0,0.8033675726749802,0.5526505046769007,0.8355556770324551,,,,0.43774104534069536,0.1475386614986366,0.16350507054726388
225.0,0.041855941937326856,0.39176831275389934,0.16899084891484667,,,,0.2527142617339488,0.5792999390265766,0.07414196129894277
226.0,0.4949809487560414,0.5864767080269164,0.595917001559981,,,,0.9981655376730033,0.04574746396151569,0.8614972355095674
227.0,0.161536566478082,0.3479916129183498,0.8403180541934898,,,,0.23703958000165776,0.41749717206362563,0.36843905877970984
228.0,0.4665810731064936,0.38551801267347285,0.7648121272545825,,,,0.9977729177874164,0.8200619293623626,0.22755740750755257
229.0,0.714472329016549,0.39785122128087524,0.34480980552197826,,,,0.999505998214966,0.2081566821055485,0.1505251548312826
230.0,0.9844955857083787,0.20435252891596364,0.7052421961246393,,,,0.13218530862979733,0.3183931613242986,0.10311871890423355
