Subject,a_gain,a_loss,beta
227.0,0.21636548695092916,1.0,20.0
228.0,1.0,1.0,14.486247184989168
229.0,1.0,1.0,13.954459963979323
230.0,1.0,1.0,18.075173034407822
231.0,1.0,1.0,15.812207355448471
232.0,1.0,1.0,19.62043378731333
233.0,1.0,1.0,19.61110021855953
234.0,1.0,1.0,16.418267104865862
235.0,1.0,1.0,20.0
236.0,1.0,1.0,13.693698538936957
237.0,1.0,1.0,15.266841321344753
238.0,0.022902152909089916,0.5305109048102615,20.0
239.0,0.006508219788880498,1.0,20.0
240.0,1.0,1.0,14.540453201588113
241.0,0.9849896590414173,1.0,15.210590600582192
242.0,1.0,1.0,13.853282707471267
243.0,1.0,1.0,19.70094782725776
244.0,1.0,1.0,15.968380960142847
245.0,1.0,1.0,15.427299040047757
246.0,1.0,1.0,14.482601206328978
247.0,1.0,1.0,13.686415918811221
248.0,1.0,1.0,18.529119984974564
249.0,1.0,1.0,15.362390900001136
250.0,1.0,1.0,17.196605452680263
251.0,1.0,1.0,14.373101694485587
252.0,1.0,1.0,15.62516919202193
253.0,0.2598253400657089,1.0,15.017587009110446
254.0,0.022606767089183924,0.7334341173958402,20.0
255.0,1.0,0.6823785051384487,20.0
256.0,1.0,1.0,13.829759182212758
257.0,0.7778681326777583,1.0,20.0
258.0,1.0,1.0,11.920697695654345
259.0,1.0,1.0,13.24662218640888
260.0,1.0,1.0,12.46401614936732
261.0,1.0,1.0,12.534853034219044
262.0,0.8631698840437774,1.0,17.144525075893682
263.0,1.0,1.0,16.614060656040095
264.0,1.0,1.0,18.77206117570078
265.0,1.0,1.0,15.47332495677356
266.0,1.0,1.0,14.486782027327099
267.0,1.0,1.0,20.0
268.0,1.0,1.0,13.19514843582799
269.0,1.0,1.0,17.504125788512834
270.0,1.0,1.0,20.0
271.0,1.0,1.0,17.56605940210765
272.0,1.0,1.0,18.100150229929206
273.0,0.9303431009817074,1.0,13.76409908738791
274.0,0.8713307454409792,1.0,20.0
275.0,0.9663195229436768,1.0,20.0
276.0,1.0,1.0,12.995239741893311
