Subject,alpha,beta,llh
1.0,0.9107078031242329,14.082035881530874,5.545177444479562
2.0,1.0,19.089936287783253,4.1588830833596715
3.0,0.0,0.06522610237054184,11.090354888959125
4.0,1.0,16.8427767682081,4.1588830833596715
5.0,0.010067576868001893,20.0,9.279678033458998
6.0,1.0,20.0,4.1588830833596715
7.0,0.8957574514626816,14.037765140505014,5.545177444479562
8.0,1.0,16.744567879081924,2.772588722239781
9.0,1.0,13.262732834025082,5.545177444479562
10.0,1.0,14.469975480131007,5.545177444479562
11.0,1.0,0.1398725393598707,10.578417155279306
12.0,0.921692558079887,14.21750021036047,5.545177444479562
13.0,1.0,14.197038656623164,4.1588830833596715
14.0,0.02417668399254833,20.0,7.846697512920779
15.0,1.0,13.310895286099276,4.1588830833596715
16.0,1.0,14.231264291245026,5.545177444479562
17.0,0.8940136841116413,14.512313236326255,5.545177444479562
18.0,0.2295612236083109,20.0,2.772603024600967
19.0,1.0,7.962831261051423,8.317766166803752
20.0,1.0,20.0,4.1588830833596715
21.0,0.08869899524260368,20.0,5.454088860094555
22.0,1.0,10.702354120380086,6.931471805599488
23.0,1.0,12.646510680794922,4.1588830833596715
24.0,0.622685026125642,0.36080113204595193,10.13841329258112
25.0,1.0,16.101351400703535,5.545177444479562
26.0,0.465873622128973,1.2723800935869123,6.858286633595123
27.0,1.0,18.816011233338113,4.1588830833596715
28.0,1.0,0.20618104723374847,10.061935667848717
29.0,0.027538520741454277,20.0,6.729763395910355
30.0,1.0,12.120117814076737,4.1588830833596715
31.0,1.0,16.53412720910123,4.1588830833596715
32.0,1.0,15.957054085290956,4.1588830833596715
33.0,1.0,0.2246654673154942,10.13841329258112
34.0,0.019950539771213905,20.0,8.929154618074
35.0,1.0,14.321456875676848,4.1588830833596715
36.0,1.0,16.72517089192589,4.1588830833596715
37.0,1.0,13.410308471145221,5.545177444479562
38.0,0.20707298781864564,20.0,4.1647195579083345
39.0,1.0,8.173994532154934,8.317766166764143
40.0,1.0,0.1398725412119459,10.783192248751233
41.0,1.0,13.462820531938346,5.545177444479562
42.0,1.0,17.014985302546425,4.1588830833596715
43.0,0.010898714851356923,20.0,9.793480692877447
44.0,1.0,0.3984998951643753,8.30945163800575
45.0,0.9121142237222273,15.144163353112388,5.545177444479562
46.0,0.7922320346990667,20.0,4.1588830833596715
47.0,1.0,12.581790729229592,4.1588830833596715
48.0,1.0,13.067349873276939,5.545177444479562
49.0,0.8050271990523058,0.5493967739651519,7.201297492828142
50.0,1.0,0.6456942462344789,5.64085925336202
51.0,0.09136083898750866,20.0,5.461448076516947
52.0,1.0,16.930127399850125,5.545177444479562
53.0,0.021975266734369392,20.0,7.62909975080274
54.0,0.33106497939884644,0.42249270127051286,10.68080470201527
55.0,1.0,15.043509939691333,5.545177444479562
56.0,0.4186709316161628,0.5366158434802378,10.13841329258112
57.0,0.024176682631919275,20.0,7.846697512920778
58.0,0.881260156920893,17.808267486537083,4.1588830833596715
59.0,1.0,14.04018377045091,4.1588830833596715
60.0,1.0,11.199068114211114,6.931471805599461
61.0,1.0,11.329851706702133,5.545177444479569
62.0,0.00959370764675971,20.0,9.195098443268439
63.0,1.0,11.881666550478919,6.931471805599453
64.0,1.0,13.04959564192374,5.545177444479562
65.0,0.015626294350961457,20.0,9.008140774836594
66.0,0.010185137015501772,20.0,9.714132138211676
67.0,1.0,12.693054023720888,5.545177444479562
68.0,1.0,16.794402032888748,4.1588830833596715
69.0,1.0,0.5927683257580203,6.8582866335951245
70.0,1.0,15.794814797550838,4.1588830833596715
71.0,1.0,15.71138320574114,4.1588830833596715
72.0,1.0,12.643924599252006,4.1588830833596715
73.0,0.013636306724475066,20.0,9.0046975190822
74.0,0.02197526653789201,20.0,7.62909975080274
75.0,0.8784079943445335,14.582036398975214,5.545177444479562
76.0,1.0,10.262161006867766,6.931471805599581
77.0,1.0,11.219254068591468,5.545177444479573
78.0,1.0,13.416629965725685,5.545177444479562
79.0,1.0,12.11802067907034,4.1588830833596715
80.0,0.47260843815631703,0.4094118129918117,9.93965711725003
81.0,1.0,11.455551686893847,6.931471805599456
82.0,0.0022459321787281564,20.0,11.023533112365898
83.0,1.0,13.176647639933044,5.545177444479562
84.0,1.0,10.440573296137314,6.931471805599528
85.0,0.8097719200377054,15.125363448371717,5.545177444479562
86.0,1.0,16.071411885045695,2.772588722239781
87.0,0.05912151323202658,20.0,7.045585063212538
88.0,1.0,19.737092272856017,4.1588830833596715
89.0,1.0,14.392310067255982,5.545177444479562
90.0,1.0,13.569171385279619,4.1588830833596715
91.0,1.0,15.142650344921332,4.1588830833596715
92.0,0.0025949019145139357,20.0,10.861916871907582
93.0,0.0013634454121076438,20.0,10.868472649554095
94.0,0.18535413701469547,20.0,2.7775418837015176
95.0,1.0,15.148404306223883,5.545177444479562
96.0,1.0,14.89159286240035,4.1588830833596715
97.0,1.0,9.761836499898488,6.931471805600026
98.0,1.0,14.872875648704138,2.772588722239781
99.0,1.0,14.645643137323331,4.1588830833596715
100.0,0.0,1e-10,11.090354888959125
101.0,1.0,12.90970117360054,4.1588830833596715
102.0,0.0009519028067933491,20.0,11.076097966121235
103.0,0.9907382137197516,8.609634953795425,8.317766166734744
104.0,1.0,14.968771016079822,5.545177444479562
105.0,1.0,12.785885047098116,5.545177444479562
106.0,1.0,14.105083118879485,5.545177444479562
107.0,0.36733520706110223,1.440465411274024,8.040500587944445
108.0,1.0,9.605616072763844,6.93147180560037
109.0,0.007571666430799881,20.0,10.349340798286853
110.0,0.7366563096265352,0.8046741897657139,6.8582866335951245
111.0,0.4594140672478559,1.290270310913322,6.8582866335951245
112.0,1.0,12.167904744740818,6.931471805599453
113.0,1.0,12.313677937652303,5.545177444479562
114.0,1.0,0.39849989427799637,8.30945163800575
115.0,0.3887811206206432,0.7386289195809242,9.326898739582361
116.0,0.014620500558365583,20.0,8.697769495132652
117.0,1.0,12.663385521687312,5.545177444479562
118.0,0.5476541130718492,0.9661821852356525,8.040500587944445
119.0,0.3206210174383864,1.0521259445464295,10.198057598109736
120.0,1.0,12.9351461518324,4.1588830833596715
121.0,1.0,7.613872637648238,8.317766166959801
122.0,1.0,10.927433582510233,6.931471805599472
123.0,1.0,12.267972122414145,4.1588830833596715
124.0,0.0,1e-10,11.090354888959125
125.0,1.0,18.094402612218314,4.1588830833596715
126.0,0.027594729767488817,20.0,6.6957954107258075
127.0,0.6697505187888941,0.50367069897749,8.275822296358921
128.0,0.8682333697251977,0.6827292513635994,6.8582866335951245
129.0,1.0,14.095615786690958,5.545177444479562
130.0,1.0,0.3984998949456384,8.30945163800575
131.0,1.0,10.213180643211222,6.931471805599602
132.0,1.0,16.01087660995172,4.1588830833596715
133.0,1.0,13.357022807646063,4.1588830833596715
134.0,1.0,14.578574078720804,4.1588830833596715
135.0,0.007770412030784136,20.0,9.906553238804271
136.0,1.0,15.310082343947137,4.1588830833596715
137.0,1.0,12.997958047283126,4.1588830833596715
138.0,1.0,14.5711936605848,4.1588830833596715
139.0,1.0,13.99880206203197,4.1588830833596715
