Subject,a_gain,a_loss,beta,iProbA,iProbB,iProbC,llh,iprobA,iprobB,iprobC
1.0,0.48123566072797264,0.5154824433724201,0.10072208098044488,,,,9.440168058145126,0.945528289047717,0.41054579814440206,0.12735093860389057
2.0,0.49832010884647643,0.3285596083935446,0.7677956453847328,,,,6.504796852443675,0.1585168935277478,0.8001134392669453,0.28980793522299836
3.0,0.777195312888921,0.4412380854135356,0.5294814271213865,,,,5.260723906794635,0.9999968302171706,0.20235133422368545,0.25064037234604053
4.0,0.38237165208196944,0.5311982734713024,0.4384769670686274,,,,6.6262544378338175,0.9760230207409039,0.9255160631861927,0.06616148556724626
5.0,0.41245051349666306,0.37632461334285106,0.33801149767170524,,,,8.053947252593973,0.7461203424415978,0.008860126174617178,0.007622931624498831
6.0,0.12879840562792136,0.20457774603396686,0.47011400099985684,,,,7.852116174196823,0.6448146263620604,0.09939884882708169,0.20728827861031918
7.0,0.13916683478407474,0.029154515704057894,0.9773301755914068,,,,8.745489102079906,0.7779107809647208,0.8242768519442898,0.6845060612137505
8.0,0.759068365841013,0.2951914891968207,0.8429669727330963,,,,3.442022634714309,0.9994790847101338,0.6521766521226706,0.25595538362950265
9.0,0.6029224226378757,0.6526227035671954,0.5677100051933721,,,,6.187667121191784,0.9997278540307705,0.09876441594928118,0.8931894330306873
10.0,0.04850042481810779,0.6000823253789426,0.3554578917608102,,,,8.780976839385392,0.162568431098442,0.09960502390169451,0.07886646122472137
11.0,0.29175837774852564,0.5675482643430162,0.5550988934095349,,,,5.860599347838535,0.9296969189223964,0.021729372486007283,0.060228261024522084
12.0,0.1763436207831499,0.7248086933957695,0.36497017192344816,,,,5.92263530068279,0.5713260914893021,0.002955817275808333,0.004113294272523544
13.0,0.1944454383270593,0.6003684799714644,0.6274517469768628,,,,7.587066040249527,0.8700601445346244,0.15569448061061936,0.016885200585901122
14.0,0.376068484337849,0.7577060318101503,0.28596568988999527,,,,9.159853816119693,0.9541619672947017,0.6711856275030048,0.6773071901479679
15.0,0.18988367976245613,0.8032708344976792,0.6363994357764443,,,,4.097757973647107,0.9457361889457676,0.4294712707693957,0.013280316531205899
16.0,0.014714206263360632,0.08159243875717948,0.07122800887421706,,,,9.636888536340331,0.30082722378306503,0.18944316158053848,0.9042836246207941
17.0,0.5093094830439702,0.1680411715508987,0.5124969285584853,,,,7.947650237777038,0.8840826487136769,0.5744179418521613,0.5260772605082816
18.0,0.2588230296272743,0.3662132851751947,0.8459708612030934,,,,5.962356622606455,0.5033334406984361,0.04053663248999684,0.1102767664105741
19.0,0.8995867435654651,0.6121269789726642,0.3685497927929537,,,,6.679591588458759,0.05249715773818556,0.3631019289505697,0.0051342133959449456
20.0,0.12287888795648239,0.04880335746884861,0.8778419072059799,,,,4.804591089835836,0.7534930229759575,0.9946192543579792,0.2924800025426042
21.0,0.9077895010064221,0.5875256632910805,0.9522564610055028,,,,4.468184330433031,0.9993055062817632,0.38923070019478967,0.06564468954540087
22.0,0.6301094993711248,0.4525121831190624,0.5680723527165688,,,,8.391299132483951,0.8645667868058379,0.985418598890514,0.5120342555168123
23.0,0.2760202300356921,0.5153583088745112,0.9119332992416559,,,,5.632197920561466,0.2661240378086986,0.2971371325157437,0.11314984221355982
24.0,0.5192459354591921,0.4284066484975274,0.38712170039813343,,,,7.4157820722039505,0.9674832755472742,0.0032226703779921744,0.22388279058841268
25.0,0.6661593717684274,0.10259883981699178,0.7845202993281655,,,,3.549462955267803,0.99999999213192,0.2978603906116887,0.06496704599815631
26.0,0.7579712555938021,0.3320804301538509,0.9108049936384414,,,,4.641149990229783,0.9999562679879214,0.19167896183767177,0.6017862021433051
27.0,0.5684336610349595,0.7030822399261445,0.42640521439068746,,,,5.825524189603768,0.9980362963287527,0.9980370947412766,0.043385849477864266
28.0,0.8698649717763864,0.31268384476923594,0.30121650976505776,,,,6.760647050113017,0.6836225934429376,0.0354867161762045,0.27241173431608895
29.0,0.42655902877727603,0.7196206455613687,0.35217182109432055,,,,8.40115413754058,0.9137482263958931,0.945167725552055,0.06162814199280342
30.0,0.057726675776648695,0.37003033838461963,0.31426416182718286,,,,8.930029681275942,0.795894536229374,0.22276982461455208,0.0910332348432937
31.0,0.3224265452355566,0.4789415382227322,0.3680602532830901,,,,7.475560815913973,0.938728704532712,0.23611527078548386,0.34708526748118296
32.0,0.646828443264763,0.6893795914014114,0.4013864568251989,,,,8.486914100038614,0.9988781218883372,0.2826522094691869,0.05886432139302575
33.0,0.4297167924302532,0.5784992784368375,0.576709826361243,,,,6.965035317004095,0.9094609220651256,0.040582881077793974,0.1223921848559126
34.0,0.5989131136389545,0.19453476709334802,0.5999615883950036,,,,4.3174077129092066,1.0,0.7076596564422962,0.7260738851944126
35.0,0.9566436677111795,0.2631855121984118,0.21091282558723132,,,,8.488401279860975,0.03421326192413796,0.7364494589929569,0.07782010330474573
36.0,0.5224660477315409,0.7868100694369004,0.3485315049853944,,,,6.6700284256896305,0.9552769357876532,0.13561933690102912,0.12421878309858642
37.0,0.0,0.32913158781018864,0.8611252251943493,,,,2.347905263057342,0.9873846372174324,0.9707221892930581,0.16960036525025854
38.0,0.7190385283393432,0.9874702365542355,0.24145924785170061,,,,7.49851027173583,0.9995247366968614,0.009041232591588844,1.5025497501249262e-06
39.0,0.03169643303251808,0.7776380970064509,0.9903806176252544,,,,2.657596967537997,0.8361665508202552,1.0,0.0
40.0,0.6732342524832762,0.3890218936902224,0.5688884749367364,,,,7.325994843538035,0.5105207439231607,0.5171231458180954,0.17629556598273766
41.0,0.88948207206414,0.9481690632134655,0.2955402307312524,,,,7.208900102972053,0.04636844872342183,0.9999999992238456,0.08106904986896978
42.0,0.0,0.33221090107553425,0.40874432412333644,,,,7.558192029585468,0.9742261186310786,0.17728490413854298,0.0
43.0,0.3701526421479656,0.25899578940251056,0.5990685375945131,,,,4.361472673103163,0.9985068329100788,0.7162782146766666,0.24045370231236657
44.0,0.5556230125714144,0.13306897691969988,0.7305798417350382,,,,6.284263928243997,0.9999460597465367,0.4935236369170479,0.37504569312322816
45.0,0.07004682497881781,0.023204687337830102,0.5887836760555681,,,,7.454654928713716,0.8976491225083862,0.6355658344737443,0.4673439388753519
46.0,0.9708580450513302,0.0,0.5927682903188491,,,,5.267217179003316,1.0,0.3820175122019974,0.0
47.0,0.2038737529185678,0.513537916027692,0.477065881171981,,,,8.418143163852251,0.8538513276370842,0.3317806629148288,0.163138443602564
48.0,0.04376627206327999,0.410560292652984,0.8515301397043196,,,,7.610153877199041,0.9345729127191644,0.6332258000519307,0.17161671480064117
49.0,0.09461821047934113,0.016103946699834868,0.6223018654589533,,,,7.899123989097706,0.707588555771852,0.5060126375807492,0.057520044471944184
50.0,0.11673812082970447,0.3839528977894643,0.886995880650064,,,,4.939720197239882,0.8183123128815354,0.0074385772664947725,0.21230703745453378
51.0,0.7694516833221647,0.6205423270166152,0.6715541958234876,,,,5.323724616229345,0.9999873657771094,0.02716578647391573,0.1351469229482065
52.0,0.40348519340240163,0.41431784660485993,0.14945575092782382,,,,8.986599807061971,0.8869358413928461,0.9821863395910667,0.0404193174322261
53.0,0.39484193798386447,0.45571036784855523,0.22844276219096527,,,,7.691708967124656,0.2597672211592188,0.1417407534431269,0.008127246165172896
54.0,0.09311279540854567,0.13408257795285916,0.38431870604201435,,,,8.77719445388018,0.49798052069531484,0.49595315825098757,0.2095231738652128
55.0,0.7253098517476368,0.32077407916563205,0.8980281620956646,,,,6.6709048464180265,0.6075092277273362,0.9979173170981607,0.32098101353193365
56.0,0.9053905806230872,0.32183802934803873,0.9673051668607493,,,,4.031733879670046,0.9999785160377325,0.20982126063000733,0.14579021893732597
57.0,0.022705526193335424,0.33713090509287297,0.9680681238530563,,,,6.354003488600127,0.5437797046796492,0.007290907095369589,0.2623591127673013
58.0,0.6557317795569165,0.31883400215551194,0.9891526729139698,,,,4.812733853409792,0.15040967709174857,0.33406259797804116,0.23210494423231323
59.0,0.13409320794424381,0.2355289610109745,0.5083809306989473,,,,5.710291496147153,0.6667990370879051,0.044169003102176606,0.15070858251739316
60.0,0.4659803333463739,0.5519682486045426,0.5176233207061075,,,,8.201141644775184,0.9473505034887894,0.20341806109089045,0.27710553759730866
61.0,0.5743561260919177,0.07102509437343252,0.8824596395838885,,,,2.9609149626806963,0.06005126254641903,1.0,0.4539996834626759
62.0,0.8033659824635082,0.626070415117558,0.6000044469651173,,,,5.312498536450733,0.17645779804034942,0.05026816060939085,0.3243559590801389
63.0,0.13089612510305934,0.2690713988806845,0.408525517804283,,,,8.549968439203612,0.6801148133666929,0.1572233461857744,0.11964308240351686
64.0,0.978846275045427,0.00875341478582685,0.8594653374341252,,,,3.9810500168793603,1.0,0.991059107598323,0.3001412557998343
65.0,0.7059462105227798,0.6418334895960164,0.560237287569797,,,,4.698546484576349,0.330755095826776,0.060045752215099446,0.1111302046034073
66.0,0.10354841176218575,0.04592813958997556,0.9933074102729499,,,,5.689419740192861,0.9964258636777925,0.6273416235939653,0.4250654455585509
67.0,0.5631467052224025,0.17097330505212188,0.39449403342300216,,,,7.263235833380556,0.06013066493410439,0.5531096959807823,0.05021022672493194
68.0,0.6461976668451737,0.15260355079910923,0.8708118197047845,,,,6.255189901906001,0.1799483573611515,0.9878105252960844,0.379459556833535
69.0,0.2354657557378469,0.07085412884373889,0.9774755994426553,,,,3.412271768659538,0.9981946077504562,0.749615768233432,0.5098181449578276
70.0,0.8585219860958465,0.4576926213126141,0.8246675957513326,,,,4.5994280644743055,0.0,0.5042615136925432,0.504240107769204
71.0,0.3237418528926896,0.07844081733682219,0.6621811457221862,,,,5.151142965518937,0.9992332962413824,0.6477495322178536,0.7424391523559033
72.0,0.6294243610089728,0.39712973303869115,0.5196334729790085,,,,8.188669974301165,0.49123489615884314,0.19276432046132222,0.18409283650879252
73.0,0.040852829340768504,0.2816383049696798,0.7868298794143755,,,,6.026718766277441,0.5736724862574452,0.14266283332337232,0.47046086886397065
74.0,0.2603502864306875,0.7244472041612593,0.5822759445435824,,,,5.295426720062752,0.011323364741736069,0.6205617136904199,0.020399534193551623
75.0,0.8143777933828288,0.5792588841547577,0.5647055544150138,,,,4.901624318077913,0.9996466309421909,0.07142382058935401,0.16885122107025335
76.0,0.4549007875348069,0.45656570205303215,0.669455053344924,,,,5.982235973100546,0.3385748414177623,0.046065097767345006,0.19885809389794104
77.0,0.07903272086545715,0.05336231036227249,0.9321730740766905,,,,6.796615116501416,0.9610790027591866,0.5032571792533109,0.4627036171695278
78.0,0.23146146506325116,0.02512052146197341,0.19466848107926515,,,,9.015292120829608,0.9538431985452585,0.12225753821301084,0.6990271544943647
