Subject,alpha,beta
604.0,0.0,0.2595644091621925
605.0,0.8915256593264089,0.15689120816108743
606.0,0.0,1e-10
607.0,0.004722376490123547,20.0
608.0,0.0,1e-10
609.0,0.2974340085640187,0.4702640809703899
610.0,0.0,1e-10
611.0,1.0,0.13987253989475365
612.0,0.0,1e-10
613.0,0.0,1e-10
614.0,1.0,4.432463140814639
615.0,0.007764695823008661,20.0
616.0,1.0,0.33733369902900323
617.0,1.0,0.13987253504288621
618.0,0.0,0.2907258787145315
619.0,0.0,1e-10
620.0,0.24744065348957,0.5652771010090132
621.0,0.0,1e-10
622.0,0.0,1e-10
623.0,0.0,1e-10
624.0,0.0,1e-10
625.0,0.007764695394884432,20.0
626.0,0.0,1e-10
627.0,1.0,8.744762185384825
628.0,0.0,1e-10
629.0,0.0,1e-10
630.0,1.0,0.04467018347899897
631.0,1.0,0.2578734930881442
632.0,0.0,1e-10
633.0,1.0,7.722522469881993
634.0,0.0,0.7177939716829397
635.0,0.0,1e-10
636.0,0.0,1e-10
637.0,0.0,1e-10
638.0,0.0005921862654326426,14.976926605652272
639.0,0.0,1e-10
640.0,0.06188145837321855,0.721867043996696
641.0,0.0077646953522239655,20.0
642.0,0.0,1e-10
643.0,0.0,1e-10
644.0,0.0,1e-10
645.0,0.22304270683634272,1.0415263030451805
646.0,1.0,0.0446701900291269
647.0,0.0,1e-10
648.0,0.0,1e-10
649.0,1.0,0.13987253958219764
650.0,0.9498736726031409,0.44547164466781075
651.0,0.0,1e-10
652.0,0.0,0.4400798706440495
653.0,0.7469433344198888,0.6007657720097488
654.0,0.00505667920868041,20.0
655.0,1.0,11.717169315747599
656.0,0.0,1e-10
657.0,0.0,1e-10
658.0,1.0,0.25787349674670756
659.0,0.0,1e-10
660.0,0.0,0.47585798434128274
661.0,1.0,0.0674366598563534
662.0,0.0,1e-10
663.0,0.0,1e-10
664.0,0.5231184244184806,0.025301650121100527
665.0,0.0,1e-10
666.0,0.6990462099818918,0.06390162604912521
667.0,0.007989037772222665,20.0
668.0,0.0069398505958311405,20.0
669.0,0.17182657438716603,0.814033169314832
670.0,0.0,1e-10
671.0,0.0,1e-10
672.0,0.0,1e-10
673.0,0.0,1e-10
674.0,0.0,1e-10
675.0,0.0,1e-10
676.0,1.0,0.3373336975895819
677.0,1.0,0.1398725335824808
678.0,0.01462050061644614,20.0
679.0,0.0,0.2654269135426665
680.0,0.0,1e-10
681.0,0.0,1e-10
682.0,1.0,0.04467018729812835
683.0,0.3795670641154918,0.11768721135166718
684.0,1.0,0.13987253562687274
685.0,0.0,1e-10
686.0,0.0,1e-10
687.0,1.0,11.0838517196749
688.0,0.0,1e-10
689.0,0.0013401584615198427,19.99999999813419
690.0,1.0,0.04467018647043397
691.0,0.006939849916722361,20.0
692.0,0.0,1e-10
693.0,0.0,1e-10
694.0,0.6396866737236689,0.7014965368120084
695.0,0.0,1e-10
696.0,0.0,1e-10
697.0,0.0,0.46931186097416433
698.0,0.15630379936649508,0.8948760969602771
699.0,1.0,20.0
700.0,0.09064523046578443,0.4928024016472061
701.0,1.0,7.515745358590811
702.0,0.2539011773689662,0.8848539627007975
703.0,0.37169895687323484,0.6550702214465262
704.0,1.0,7.524033509588184
705.0,0.0,1e-10
706.0,0.0,1e-10
707.0,1.0,4.435712605441573
708.0,0.0,1e-10
709.0,0.0,1e-10
710.0,0.0,1e-10
711.0,0.4146414800141907,0.8135551747543066
712.0,0.0,1e-10
713.0,0.0,1e-10
714.0,0.0,1e-10
715.0,0.1115262992637829,1e-10
716.0,1.0,0.044670187314486826
717.0,0.5121519236522108,0.2731075171751038
718.0,0.20787983343467376,0.8896833945943687
719.0,0.007989039238090204,20.0
720.0,0.7063562740294703,0.09224810937586292
721.0,0.47426090775770446,0.0941890619679132
722.0,0.0,1e-10
723.0,0.0,1e-10
724.0,0.17661866564749018,0.7919465622935233
725.0,0.0,1e-10
726.0,0.0013401570015037585,20.0
727.0,0.0,1e-10
728.0,0.0,1e-10
729.0,0.004224474575467602,20.0
730.0,0.0,1e-10
731.0,0.0,1e-10
732.0,0.0,1e-10
733.0,0.520711235379688,0.2686182563585913
734.0,1.0,0.13987253756287701
735.0,0.0,1e-10
736.0,0.0,1e-10
737.0,0.0,1e-10
738.0,0.08525269056791904,20.0
739.0,0.0,1e-10
740.0,0.0022564016708997553,20.0
741.0,0.01654245378300379,20.0
742.0,0.007764695484288588,20.0
743.0,0.0,1e-10
744.0,0.0,1e-10
745.0,0.07633433310578568,0.5851914284996983
746.0,0.0,1e-10
747.0,0.0,1e-10
748.0,0.0,1e-10
749.0,1.0,0.3373336942729095
750.0,0.007764695140739153,20.0
751.0,0.0,1e-10
752.0,0.0,1e-10
753.0,1.0,0.25787349415511557
754.0,0.0,1e-10
755.0,0.536856010704425,0.6283504101598152
756.0,0.05304704504368241,2.636763917530571
757.0,0.0022459326617295153,20.0
758.0,0.0,0.2220090982557877
759.0,0.0,1e-10
760.0,0.5184234584101379,0.498296293695079
761.0,0.0,1e-10
762.0,1.0,0.04467018833995638
763.0,0.0,1e-10
764.0,0.0,1e-10
765.0,1.0,10.535892028313562
766.0,0.00798903751007035,20.0
767.0,0.0,0.3544914870892657
768.0,0.2463099038990843,0.5678721814809081
769.0,1.0,0.044670188948763186
770.0,0.0,1e-10
771.0,1.0,6.85941805328677
772.0,0.0,1e-10
773.0,0.0,1e-10
774.0,0.0,0.34879474086542056
775.0,0.0,0.6293658834388202
776.0,0.0022564008294266567,20.0
777.0,0.3419594646156382,0.9864727528102745
778.0,0.0,1e-10
779.0,0.17496568815322716,0.7994284147076723
780.0,0.21318065607659362,0.6561220889844513
781.0,0.0,1e-10
782.0,0.0,1e-10
783.0,0.003034425455022501,20.0
784.0,0.0,1e-10
785.0,0.0,1e-10
786.0,0.0066858517416170035,20.0
787.0,0.0,1e-10
788.0,0.16780391607593,0.8335475498918957
789.0,0.0,1e-10
790.0,0.0,1e-10
791.0,1.0,6.573250629912065
792.0,0.5859978894889535,0.444980549582361
793.0,0.36778221481381346,0.3803135023506131
794.0,0.0,1e-10
795.0,0.0,1e-10
796.0,0.0,1e-10
797.0,1.0,5.618746906100858
798.0,1.0,0.1398725412280911
799.0,0.0,1e-10
800.0,0.0,1e-10
801.0,0.0,0.21053673240123116
802.0,0.0,1e-10
803.0,0.0,1e-10
804.0,0.0,1e-10
805.0,0.0,1e-10
806.0,0.4674343171455197,0.09556463475610422
807.0,0.0,1e-10
808.0,0.0,1e-10
809.0,0.15464716582342458,0.9044624153362902
810.0,0.007764695660362413,20.0
811.0,0.0,1e-10
812.0,0.29086105601850565,0.5037006190458511
813.0,0.361320039638695,0.3871153657978838
814.0,0.7539027270681524,0.0749246863306144
815.0,0.0,1e-10
816.0,0.0,1e-10
817.0,0.0,1e-10
818.0,0.0,1e-10
819.0,0.6414908923947752,0.4401021505681356
820.0,1.0,0.13987253890449042
821.0,0.0,1e-10
822.0,0.004709691384898261,20.0
823.0,0.0,1e-10
824.0,0.0,1e-10
825.0,1.0,20.0
826.0,0.0,1e-10
827.0,0.0,1e-10
828.0,0.0,0.025399588154332298
829.0,0.0,1e-10
830.0,0.0,1e-10
831.0,0.0022564012991416723,20.0
832.0,1.0,0.13987254121835016
833.0,0.0,1e-10
834.0,0.0,1e-10
835.0,0.0,1e-10
836.0,1.0,8.893411449252824
837.0,0.0,1e-10
838.0,0.045026503977226004,0.9920865755377545
839.0,0.0,1e-10
840.0,0.0021892768645598417,20.0
841.0,0.0,0.8691856022158456
842.0,0.0019491613010219947,20.0
843.0,0.0,1e-10
844.0,0.0,1e-10
845.0,0.0,1e-10
846.0,0.04658582188108109,1e-10
847.0,0.0,1e-10
848.0,1.0,0.13987254535921886
849.0,0.0,1e-10
850.0,0.0,1e-10
851.0,1.0,0.13987253854794124
852.0,1.0,0.13987253795931762
853.0,0.0,1e-10
854.0,1.0,0.25787349289024614
855.0,1.0,0.2246654607840823
856.0,0.8821721339405019,0.3823898869892907
857.0,0.0,1e-10
858.0,0.6390421948593085,0.06990178346252943
859.0,0.4146414887910253,0.8135550761580995
860.0,0.0,1e-10
861.0,1.0,0.13987254070146932
862.0,0.18729233966563177,0.7468139596418674
863.0,0.0,1e-10
864.0,1.0,4.438237766515614
865.0,0.0,1e-10
866.0,0.0,0.26648912171344774
867.0,0.004224474139532383,20.0
868.0,0.4142500289941292,0.1078338805398215
869.0,1.0,0.33733369437394806
870.0,0.0,1e-10
871.0,0.005073811798651554,20.0
872.0,0.8951061771489501,0.15626362684828568
