Subject,a_gain,a_loss,beta,decay
134.0,0.025755089948901386,1.0,5.429244433029184,1.0
135.0,0.0,0.004224471515482012,20.0,0.0
136.0,1.0,0.007770412797172781,20.0,0.7497472515889412
137.0,0.0,1.0,0.3420559558194106,0.615904122429406
138.0,1.0,0.964980557624894,6.087371156594883,1.0
139.0,1.0,0.5034906735500401,20.0,0.9973432572163969
140.0,1.0,1.0,0.08134188575772006,0.0
141.0,0.0,1.0,5.793071575392363,0.0
142.0,0.026082735469327226,1.0,5.361501988151458,1.0
143.0,0.0,1.0,20.0,0.783104669835459
144.0,1.0,0.028900069038095694,20.0,0.5202973350604094
145.0,1.0,1.0,20.0,0.8685403778830854
146.0,1.0,0.0037048639460484324,20.0,0.2501713140839038
147.0,0.6075811419366706,0.5346107937663883,1.1087848026811011,0.0
148.0,0.999999999999972,0.0,18.378755768005544,0.9923894476804586
149.0,0.9588150995263884,0.8510017429382253,7.458789581220018,0.9779639182019779
150.0,0.4223169901039965,0.831121191038302,0.7820235797126649,0.2876941767442565
151.0,1.0,0.0,20.0,0.94717864466403
152.0,0.014620498461823212,1.0,20.0,0.16836057968673693
153.0,0.33832542528056025,0.057927147543681924,20.0,0.794739142673471
154.0,0.005273709950802964,0.9671603368262761,20.0,0.0
155.0,0.07127424702125384,0.741102930535778,0.7998461524214328,0.0
156.0,1.0,0.5513639857253391,20.0,0.8718476651124976
157.0,0.019950539761529846,0.0,20.0,0.0
158.0,0.8878274770485163,0.4641011787562363,11.969252198065224,0.0
159.0,0.12848061439141734,1.0,20.0,0.7376559950115891
160.0,0.015626294598050663,0.0,20.0,0.0
161.0,0.02542803418899534,1.0,5.4992893719960865,1.0
162.0,0.9140919536011369,0.0,5.373234894232271,1.0
163.0,1.0,0.0,20.0,0.9930097931474131
164.0,0.0,0.999999999926098,16.609773315314786,0.69707445503451
165.0,1.0,0.0,17.639325248944512,1.0
166.0,0.016470597557085166,1.0,20.0,0.0
167.0,1.0,1.0,14.810524142835959,0.0
168.0,0.2829371869231232,1.0,20.0,0.8406138059918348
169.0,1.0,0.999999997789576,5.670324210187393,0.9753371180166341
170.0,1.0,0.052170874713344625,20.0,0.6169814614352136
171.0,0.014559860220569829,0.43983877338809585,20.0,0.8620061850612378
172.0,0.20947121264421298,0.07366950793511319,20.0,0.7480579297000303
173.0,1.0,1.0,20.0,0.9113275006052503
174.0,1.0,0.0,20.0,0.9930063682236073
175.0,0.9999885008143405,0.15186237735014962,3.0983959821085523,0.6363186618034051
176.0,0.8131645945800774,1.0,6.140233834058433,1.0
177.0,1.0,1.0,14.770018042171065,0.0
178.0,0.7787426642489865,1.0,20.0,0.0
179.0,1.0,0.7623890983581183,19.92510163881707,0.0
180.0,1.0,1.0,13.856246040750971,0.0
181.0,1.0,0.08657511723257343,20.0,0.9134288246254739
182.0,1.0,0.04363494722402171,20.0,0.49192426483828805
183.0,1.0,1.0,20.0,0.7831024431652654
184.0,1.0,0.9647420640287939,11.117092134344507,1.0
