Subject,a_gain,a_loss,beta,decay,llh
1.0,1.0,0.21461242494767993,20.0,0.0,5.545180816338171
2.0,1.0,0.6731111999560944,12.618067336196331,0.0,6.931471805599453
3.0,1.0,1.0,14.755248742176288,0.0,4.1588830833596715
4.0,1.0,1.0,12.61390977990252,0.0,5.545177444479562
5.0,1.0,0.05943281024353977,20.0,0.2635191940906456,8.72434828107906
6.0,1.0,1.0,16.283199710544622,0.0,4.1588830833596715
7.0,1.0,0.3449939735174386,20.0,0.0,4.158883101088275
8.0,0.9099578780412682,1.0,20.0,0.0,4.1588830833596715
9.0,0.16964145538527015,0.07031797050599169,1.2255348618344952,0.0,13.456145185338539
10.0,1.0,1.0,13.544662305357122,0.0,4.1588830833596715
11.0,0.7862575863913099,1.0,17.148138296625838,0.0,5.545177444479562
12.0,1.0,0.15580989106905097,20.0,0.3539297887798779,5.578097458351056
13.0,0.0,1.0,12.36046122049322,0.0,9.704060527839234
14.0,1.0,0.0,15.649831645179713,0.0,5.545177444479562
15.0,1.0,0.24708025769732875,20.0,0.41929710573375234,7.134958159971488
16.0,1.0,1.0,14.049374550194065,0.0,6.931471805599453
17.0,1.0,1.0,18.52505242069318,0.0,4.1588830833596715
18.0,0.012084516618086969,1.0,20.0,0.0,7.087126222396167
19.0,1.0,1.0,15.387049394967137,0.0,5.545177444479562
20.0,0.001404685064768505,1.0,20.0,0.608794262552194,12.405824267071582
21.0,1.0,1.0,20.0,0.7808496612472319,6.899894341727392
22.0,1.0,1.0,11.453603722549497,0.0,8.317766166719348
23.0,1.0,0.0,0.3373336821785681,1.0,13.464643390620026
24.0,0.0458555327808479,1.0,20.0,0.5654890362688147,7.507213231078479
25.0,1.0,0.5203397393864048,8.12908862122288,0.0,11.090354889036012
26.0,1.0,0.02351989411923992,20.0,0.0,9.084897909837633
27.0,1.0,1.0,13.881573903012226,0.0,5.545177444479562
28.0,0.0,1.0,7.0039610549812465,0.0,9.704060530836431
29.0,1.0,0.21462620665490653,20.0,0.0,6.931475177464678
30.0,1.0,1.0,1.074373580576435,0.19506458290332537,7.211274041745245
31.0,1.0,1.0,15.432514472051672,0.0,4.1588830833596715
32.0,1.0,0.5228491101011447,20.0,0.7403417922306816,8.169712920938732
33.0,0.014620500609468302,1.0,20.0,0.0,5.73517910868622
34.0,1.0,0.01383245080536288,20.0,0.0,8.377857664729229
35.0,1.0,1.0,13.078977119853494,0.0,5.545177444479562
36.0,1.0,0.3366244764648482,19.73837381932482,0.0,8.317766172876498
37.0,1.0,0.3339947195731676,19.698501255049457,0.0,5.5451774582110875
38.0,1.0,1.0,20.0,0.0,4.1588830833596715
39.0,0.8387924069136997,1.0,13.793644601772963,0.0,4.1588830833596715
40.0,1.0,1.0,10.997469876323244,0.0,9.704060527839253
41.0,0.0,1.0,20.0,0.9456178136032659,11.277770987639464
42.0,1.0,1.0,12.169647659905293,0.0,5.545177444479562
43.0,1.0,0.3424122226201573,20.0,0.0,5.545177456584037
44.0,0.9998861562518526,0.2953016757585209,17.898174680665456,0.001658195657476497,8.215378853334613
45.0,1.0,0.3372420444654875,18.393778147388534,0.0,5.54517747685234
46.0,1.0,1.0,12.678517694133868,0.0,5.545177444479562
47.0,0.5257622854526649,1.0,17.096034245314666,0.0,4.1588830833596715
48.0,0.8708570502417183,0.8714763393233956,16.963410168841477,0.0,6.931471805599453
49.0,1.0,1.0,11.891871062195403,0.0,5.545177444479565
50.0,1.0,1.0,15.757492318998866,0.0,6.931471805599453
51.0,0.9119582476291813,0.9529619941088386,18.811092649343813,0.0,4.1588830833596715
52.0,1.0,1.0,15.582542516855998,0.0,6.931471805599453
53.0,0.8283007291196299,1.0,12.829577554930516,0.0,8.317766166719357
54.0,1.0,0.3827515734248734,20.0,0.0,5.545178848276894
55.0,0.02715918344990117,0.028290533901489393,20.0,0.08800779001492767,9.547748921580835
56.0,1.0,1.0,11.708252472524425,0.0,8.317766166719345
57.0,1.0,0.014545392999584683,20.0,0.0,4.1588830833596715
58.0,0.0,0.0,1e-10,1.0,15.249237972318797
59.0,1.0,1.0,20.0,0.592734758176134,8.350897365610727
60.0,1.0,1.0,12.566957734834766,0.0,5.545177444479562
61.0,1.0,1.0,18.6687795821953,0.0,4.1588830833596715
62.0,1.0,0.33715227429670025,17.722019782478952,0.0,6.931471885029376
63.0,1.0,0.6542629309557533,0.3781538973122667,0.0,12.2230951251737
64.0,0.9999999999999997,0.494379501820268,12.445527467911019,0.013262811985059087,8.215378673696113
65.0,1.0,0.31761123959814863,20.0,0.0,8.317766172325863
66.0,0.008587217067281166,0.1594890143918497,20.0,0.23208986803138942,10.071750243946182
67.0,0.039800361205174974,1.0,20.0,0.7856834453220153,11.283343375686941
68.0,1.0,0.8772974659037376,18.944971335346338,0.0,5.545177444479562
69.0,0.884629169067269,1.0,11.59086366764008,0.0,8.31776616671939
70.0,0.49904191135140175,1.0,20.0,0.7585618590560043,11.417943041033624
71.0,1.0,1.0,20.0,0.0,5.545177444479562
72.0,1.0,1.0,14.561443175266673,0.0,5.545177444479562
73.0,0.48021622547420084,0.0,1e-10,1.0,15.249237972318797
74.0,0.0,0.4532237518238037,20.0,0.8061041334875372,11.582733608459893
75.0,0.8339723085734757,1.0,14.445628640413284,0.0,4.1588830833596715
76.0,1.0,0.21905997871406513,20.0,0.0,4.158890837600667
77.0,1.0,1.0,20.0,0.45375156859423776,8.543640875563415
78.0,0.02332886235083928,0.40535675810905336,20.0,0.0,7.6716514039236765
79.0,0.9999999997595167,0.4942591860548011,12.180298986314334,5.288423779534219e-13,5.442789986293484
80.0,1.0,0.3224917451653289,18.28975493931183,0.0,4.158883110960758
81.0,1.0,0.019549758196776963,8.32081802609591,0.049085007268046175,5.4427898989468275
82.0,0.05455122053821,1.0,4.5161991690416645,0.0,8.193844227338301
83.0,1.0,1.0,13.878060599692366,0.0,4.1588830833596715
84.0,1.0,0.0,12.525619347755715,0.0,6.931471805599453
85.0,1.0,1.0,20.0,0.4077902382052133,5.810148661186143
86.0,1.0,1.0,20.0,0.384898394942152,7.030703553813234
87.0,0.9698537785865168,1.0,16.921400444349786,0.0,4.1588830833596715
88.0,1.0,1.0,11.178882693939967,0.0,6.931471805599469
89.0,1.0,1.0,20.0,0.0,8.317766166719343
90.0,1.0,0.5171560268296577,20.0,0.23605374392358341,5.819173727245661
91.0,0.6520483796309949,0.030130193330494118,20.0,0.0,6.7956330351490335
92.0,0.42240146234858267,0.6652349375599996,20.0,0.0,9.704060527839234
93.0,1.0,1.0,13.47733345777231,0.0,5.545177444479562
94.0,0.8981704615220268,1.0,14.435447495131184,0.0,4.1588830833596715
95.0,1.0,0.341537617579562,19.235048366562587,0.0,5.545177466931368
96.0,0.9999999979463731,0.49445143013729437,12.60398626151977,2.5002787897547316e-09,5.442789913020694
97.0,1.0,0.0,0.3373336981221326,0.0,13.464643390620022
98.0,1.0,1.0,15.032021811813989,0.0,4.1588830833596715
99.0,1.0,1.0,13.070372259457184,0.0,4.1588830833596715
100.0,1.0,1.0,13.02953507998162,0.0,5.545177444479562
101.0,1.0,0.34279161139949865,18.16893554578083,0.0,5.545177495910369
