Subject,alpha,beta,decay
181.0,0.0,1e-10,1.0
182.0,1.0,0.2578734955450187,0.0
183.0,0.0,1e-10,1.0
184.0,0.0,1e-10,1.0
185.0,0.6379216588613178,0.2192628736949141,1.0
186.0,0.0033539376395712163,20.0,0.25466466696344126
187.0,1.0,0.6456942458791066,0.0
188.0,1.0,18.63662107522807,0.0
189.0,1.0,10.277568326379608,0.0
190.0,0.611564490345647,0.36736184467841687,0.0
191.0,1.0,0.2629154537670698,0.564086744709704
192.0,0.19199724233152862,17.27147434469116,0.9586882287312766
193.0,1.0,0.2061810430026656,0.0
194.0,1.0,0.06743666673151544,0.0
195.0,1.0,0.6456942492833986,0.0
196.0,0.9876307679256389,6.669755200566838,1.0
197.0,1.0,0.2246654672517245,1.0
198.0,1.0,20.0,0.9553535684025733
199.0,1.0,0.10132768558742593,0.3845133907813525
200.0,1.0,0.4916104553336481,0.0
201.0,1.0,0.44873798371180035,0.0
202.0,1.0,0.5927683300701686,0.0
203.0,1.0,20.0,0.8861570701407548
204.0,1.0,4.427186976206052,1.0
205.0,1.0,0.20618104306868468,0.0
206.0,0.772043634082092,0.5812339797242889,1.0
207.0,1.0,20.0,0.0
208.0,1.0,0.19435665205474392,0.0
209.0,0.7793748401905551,0.964414191495818,0.33488707987807953
210.0,0.5227576602416641,0.01608271245451931,0.1382289051511706
211.0,1.0,13.675793023782184,0.0
212.0,1.0,0.22466545889908235,0.0
213.0,0.42294894149130613,12.301179938027632,1.0
214.0,1.0,20.0,0.5476199682224229
215.0,0.7720668980479293,0.5800037768109141,0.08916622183421125
216.0,0.7150211424545254,0.4717814350561441,1.0
217.0,0.0,1e-10,1.0
218.0,1.0,0.07356752766223125,0.19573629051162086
219.0,0.0,1e-10,1.0
220.0,0.827977097748039,6.46727105405893,1.0
221.0,0.002203674962363166,20.0,1.0
222.0,0.6867682657723851,0.20366765178004398,1.0
223.0,0.3158576451372056,0.2965050803746182,0.0
224.0,1.0,20.0,0.8087251535167274
225.0,0.0026990407576709258,20.0,0.0
226.0,0.9999995964681478,12.07763028070052,0.5900318047121366
227.0,0.4988889086801687,0.8994747934809364,0.4005533666035251
228.0,0.0,1e-10,0.62811325558501
229.0,0.023291203731369635,20.0,0.0
230.0,1.0,11.966361328298062,0.0
231.0,1.0,9.698958022388668,0.0
232.0,0.02781969175743359,20.0,0.3798719303472916
233.0,0.007496828661285258,20.0,0.9186188440745303
234.0,1.0,0.13987253940748523,0.0
235.0,0.013057938461848018,20.0,0.0
236.0,0.0,1e-10,1.0
237.0,1.0,9.1161687380554,0.0
238.0,0.04657466569455592,20.0,0.5092333550157899
239.0,0.11145782023488805,20.0,0.0
240.0,0.019727412433220418,20.0,0.612906470296724
241.0,1.0,12.0339170509336,0.0
242.0,0.019857889333507732,20.0,0.0
243.0,1.0,0.0907417583643138,0.0
244.0,0.020873116725696708,20.0,0.0
245.0,1.0,0.39849989935433183,0.0
246.0,1.0,12.535295914405252,0.5930698250514798
247.0,1.0,13.206886659719489,0.0
248.0,0.0026071655912790746,20.0,0.0
249.0,0.014134297275225116,20.0,0.3472032686860026
250.0,0.8704458489065585,20.0,0.7624190554320375
251.0,0.12327107249645103,20.0,0.7354904463606635
252.0,0.9999999298694808,18.34587763400389,0.7045252206789426
253.0,1.0,7.376038260411286,0.9999999991810301
254.0,0.0,1e-10,0.23674516477057722
255.0,0.45694781535874324,1e-10,1.0
256.0,0.23569804861922775,0.593439593347154,1.0
257.0,0.0,1e-10,1.0
258.0,0.0,0.7083250735184701,1.0
259.0,0.02796739995431923,20.0,0.0
260.0,0.028821632094430647,20.0,0.18037096267230446
261.0,0.02726388444646899,20.0,0.1541213383172846
262.0,0.01403159233940752,20.0,0.39985423210223325
263.0,1.0,20.0,0.9471219210857554
264.0,1.0,20.0,0.9933121950504159
265.0,1.0,13.794980056417314,0.0
266.0,1.0,14.550049405718042,0.0
267.0,1.0,20.0,0.8087383923667786
268.0,1.0,2.678304288946487,0.8735235828799541
269.0,1.0,0.22466546648256355,0.0
270.0,0.8900629785963964,8.014965005142015,1.0
271.0,1.0,14.31444878780372,0.0
272.0,0.08274150570383429,20.0,0.28128804161566057
273.0,0.371258669547438,15.654538593629301,2.1248336610629216e-11
274.0,1.0,15.059908628906665,0.0
275.0,1.0,14.069536411419527,0.0
276.0,0.6879903186968985,9.27501814578172,1.0
277.0,1.0,20.0,0.0
278.0,1.0,17.981210627957577,0.0
279.0,1.0,20.0,0.7726904780164641
280.0,1.0,20.0,0.6323442980271955
281.0,0.02351989241950645,20.0,0.0
282.0,0.5202231678970693,9.948932423183345,1.0
283.0,1.0,11.33752841929129,0.0
284.0,1.0,14.955593301961514,0.0
285.0,1.0,20.0,0.5774003141496514
286.0,1.0,20.0,0.8281699724330722
287.0,1.0,20.0,0.9633115729230473
288.0,1.0,20.0,0.9219817163177557
289.0,0.011536296260399323,20.0,0.3777085499748814
290.0,1.0,7.7713856070738965,1.0
291.0,0.0,1e-10,1.0
292.0,0.0,1e-10,0.6630224546660113
293.0,0.004519753490239136,20.0,0.0
294.0,0.0,1e-10,1.0
295.0,1.0,15.352301483270141,0.0
296.0,1.0,14.271562826614844,0.0
297.0,1.0,7.788554227600059,0.4099519043683044
298.0,1.0,20.0,0.9409754476138287
299.0,1.0,20.0,0.9600036291872232
300.0,1.0,17.5398544414105,1.0
301.0,1.0,16.57119539924022,0.0
302.0,1.0,14.196733361443947,0.0
303.0,1.0,20.0,0.45476968328183326
304.0,1.0,20.0,0.9100361097504951
305.0,0.09854167117619428,20.0,0.6118847957712247
306.0,1.0,0.27836017318703854,0.31401149201961354
307.0,1.0,20.0,0.0
308.0,1.0,20.0,0.0
309.0,1.0,11.26286237290899,0.0
310.0,1.0,20.0,0.7475572351183389
311.0,0.09824784911457786,20.0,0.8670205955006937
312.0,0.85617529757688,5.985712485398429,0.9999936337893582
313.0,1.0,20.0,0.0
314.0,1.0,11.959512993985799,0.0
315.0,1.0,12.769012847862832,0.5946061704267285
316.0,1.0,9.42371665784273,0.0
317.0,1.0,20.0,0.8700291833764292
318.0,1.0,20.0,0.9096442211275645
319.0,1.0,11.44390211231366,0.0
320.0,1.0,20.0,0.0
321.0,1.0,20.0,0.5070012945949995
322.0,1.0,8.430136997115184,0.0
323.0,1.0,10.980446414913368,1.0
324.0,1.0,8.202201772514215,1.0
325.0,0.015768312649614074,20.0,0.8402157746421894
326.0,1.0,4.430795566796427,1.0
327.0,1.0,8.022399924711921,1.0
328.0,1.0,0.13987253883941403,1.0
329.0,1.0,0.04466894259091989,0.9873195471770626
330.0,1.0,0.33733370016445025,0.0
331.0,1.0,12.838042783740903,0.0
332.0,1.0,15.476830220215318,0.0
333.0,1.0,18.725151923103876,0.0
334.0,1.0,0.09074174279280202,0.0
335.0,0.7889279765229094,20.0,0.9926834717849112
336.0,1.0,6.717570951259061,1.0
337.0,1.0,12.537132104777418,0.0
338.0,1.0,12.377056593721273,0.0
339.0,0.04098998922009361,20.0,0.2508574213365747
340.0,0.7869614653175611,0.42865338463130587,0.0
341.0,1.0,20.0,0.9269380274562801
342.0,0.0,1e-10,1.0
343.0,1.0,12.194036736377948,0.0
344.0,1.0,15.11957155502655,0.0
345.0,0.9452963646928146,17.891045923487138,0.0
346.0,1.0,12.271986310623006,0.0
347.0,0.999999576021395,19.73500046199869,0.7424027344498719
348.0,0.29014305575452537,0.246458966000654,0.48931932204267287
349.0,1.0,14.156317016939685,0.0
350.0,1.0,14.517553699502622,0.07828439735387283
351.0,0.7451967724141907,20.0,0.5312370669646821
352.0,1.0,18.55263442076218,0.0
353.0,0.024176684641443683,20.0,0.0
354.0,0.04578345561563963,20.0,0.5531044179026904
355.0,1.0,14.026069253487659,0.0
356.0,1.0,7.0563315041608785,0.0
357.0,1.0,20.0,0.0
358.0,1.0,20.0,0.6184349953384842
359.0,0.9516600895712934,6.25682398926853,1.0
360.0,1.0,0.9280538907399434,0.21882865361090387
361.0,0.0,1e-10,1.0
362.0,0.9967458270923882,6.103136751751154,1.0
363.0,0.0,0.01989948075907599,0.40188276894690594
364.0,0.0,1e-10,1.0
365.0,1.0,2.0838382764737484,0.9288313644548016
366.0,0.0,1e-10,1.0
367.0,1.0,16.838196982277992,0.0
368.0,1.0,6.419229011922993,0.8523870687293452
369.0,1.0,20.0,0.8839942583659279
370.0,1.0,20.0,0.7483912435388399
371.0,1.0,20.0,0.952860461677605
372.0,1.0,8.312645840039862,0.994626228154569
373.0,1.0,20.0,0.0
374.0,1.0,9.447304650435973,0.0
375.0,1.0,8.627710212442485,0.0
376.0,1.0,20.0,0.7831024305550892
377.0,1.0,20.0,0.9178298130600234
378.0,1.0,5.049326947504156,1.0
379.0,1.0,14.398713973715074,0.0
380.0,1.0,14.822737871935603,0.0
381.0,0.7356703373536291,0.6941433374663075,0.07087762479139219
382.0,1.0,20.0,0.7077437280340921
383.0,1.0,9.102567924907401,1.0
384.0,1.0,3.423886002867189,0.9589204630167854
385.0,1.0,10.486100253134351,0.0
386.0,1.0,13.548436135150576,0.0
387.0,1.0,14.119297358879765,0.0
388.0,1.0,20.0,0.5050650255159537
389.0,0.028805125184601828,20.0,0.17301193301263465
390.0,1.0,0.44873798908485923,0.0
391.0,1.0,11.292943543574678,0.0
392.0,1.0,11.58767482421218,0.0
393.0,1.0,16.50192190154588,0.0
394.0,1.0,14.974465030706734,0.0
395.0,1.0,20.0,0.5070006347941604
396.0,1.0,4.680793217925451,1.0
397.0,0.0016924381099382869,20.0,0.0
398.0,1.0,0.06743666070407034,0.0
399.0,0.006484917908121884,20.0,0.233327165993243
400.0,0.0,1e-10,1.0
401.0,0.0,1e-10,0.8314888093644811
402.0,0.24786213567405688,0.5643158390212376,1.0
403.0,1.0,14.74336991220852,0.0
404.0,1.0,20.0,0.0
405.0,1.0,20.0,0.5890108852978743
406.0,1.0,0.5840827416977534,0.2884037383696705
407.0,1.0,20.0,0.9528603958663763
408.0,1.0,20.0,0.6982930937876541
409.0,1.0,15.98602016686054,0.0
410.0,1.0,11.695320825072589,0.0
411.0,1.0,20.0,0.0
412.0,1.0,15.912920655164031,0.0
413.0,1.0,5.00790526099524,0.9326492630359928
414.0,1.0,20.0,0.9245392655670087
415.0,1.0,8.288508697860106,0.005244192023122318
416.0,1.0,15.761845136482009,0.0
417.0,1.0,14.52709322136567,0.0
418.0,1.0,20.0,0.6776007890354016
419.0,1.0,20.0,0.9306368271172625
420.0,1.0,5.0435281380369865,0.955456274192952
421.0,1.0,14.316269725778564,0.0
422.0,1.0,6.144106090442249,0.0
423.0,1.0,16.589512136572026,0.0
424.0,1.0,20.0,0.5798408242359057
425.0,1.0,20.0,0.8205351156237343
426.0,0.16640272509013693,20.0,0.8003227958102249
427.0,1.0,16.382929394539946,0.0
428.0,1.0,9.30630938962357,0.0
429.0,1.0,20.0,0.7152304381907282
430.0,1.0,12.598664332534698,0.0
431.0,1.0,20.0,0.748390708921746
432.0,1.0,13.000263714863081,0.0
433.0,0.0,0.027349984434361704,0.8633345582086295
434.0,0.0,1e-10,1.0
435.0,0.3713242004002847,0.3766857344140635,1.0
436.0,0.2892516473508734,20.0,1.0
437.0,0.007862241250320557,20.0,0.0
438.0,1.0,0.09951217126209645,0.054236392005600875
439.0,0.04982101155960051,20.0,0.0
440.0,0.045342593196737176,20.0,0.9024161948301208
441.0,1.0,0.28716498418607045,0.0
442.0,1.0,7.4389418540552095,0.9811972568377948
443.0,0.010071683093554709,20.0,0.0
444.0,0.0,1e-10,1.0
445.0,0.02360384933715448,20.0,0.14227383851239922
446.0,0.9582669663429172,9.92326209465872,0.0
447.0,0.9998892848671795,9.291550535206829,1.0
448.0,0.30779872344990233,0.8377990843562516,1.0
449.0,0.8803691544905997,5.414314892842819,1.0
450.0,0.0,1e-10,1.0
451.0,1.0,20.0,0.9873710616290332
452.0,0.01946764626475343,20.0,0.2516638060956332
453.0,0.18477579490675092,20.0,0.0
454.0,0.028695217581302293,20.0,0.3689174831877846
455.0,0.3218561079252956,20.0,0.9605974560871798
456.0,0.9661723303994341,0.266902171435345,1.0
457.0,1.0,0.13987254167024468,0.0
458.0,0.0,1e-10,1.0
459.0,0.045361429377372045,20.0,0.0
460.0,0.010581644484167473,20.0,0.0
461.0,0.9999999997826,18.613844125334516,0.7055784693811366
462.0,1.0,20.0,1.0
463.0,0.15314551781567096,0.9133309518538507,0.0
464.0,0.044646430210142495,20.0,0.0
465.0,1.0,11.047353420337615,0.9959569329465172
466.0,0.01848818416266627,20.0,0.3240165882433037
467.0,0.9848553512240819,5.7173192072958745,1.0
468.0,0.005954453372095583,20.0,0.0
469.0,0.0,1e-10,0.8643978889526173
470.0,0.0,1e-10,0.9551618862029856
471.0,1.0,0.1398725345596599,0.0
472.0,0.9625580578046372,5.1540369157923545,1.0
473.0,0.0,1e-10,0.0
474.0,0.0011140866242690948,20.0,0.0
475.0,1.0,20.0,0.0
476.0,1.0,20.0,0.7207793226250829
477.0,0.04665057889051861,20.0,0.23170743270029778
478.0,1.0,20.0,0.977609608585126
479.0,1.0,20.0,0.8977637464280591
480.0,0.0,0.663325996361432,0.9253583582531111
481.0,1.0,13.577373974724335,0.0
482.0,1.0,15.383928996880513,0.0
483.0,0.049592265446179465,20.0,1.0
484.0,1.0,20.0,0.9134202069677692
485.0,0.041869598337454426,20.0,0.5222334355604438
486.0,1.0,20.0,0.9930075032599603
487.0,1.0,13.783544667913349,0.0
488.0,0.999999983383216,10.380514534554413,0.4595280307751607
489.0,0.042009080720013345,20.0,0.14308060285820645
490.0,0.1841708037889113,20.0,0.0
491.0,0.999973279401183,6.6104198774890595,0.8545352637407612
492.0,1.0,6.926317395670778,0.9798143073315055
493.0,1.0,12.890474054097162,0.0
494.0,1.0,13.795744486402992,0.0
495.0,1.0,14.188978942747392,0.0
496.0,0.05425435987250647,20.0,0.5934789967227635
497.0,1.0,20.0,0.9170119559157817
498.0,1.0,20.0,0.9342504899908229
499.0,0.9308632291379193,19.15803133453803,0.028920345886985
500.0,1.0,14.49619659488074,0.0
501.0,1.0,20.0,0.5576205736506955
502.0,1.0,20.0,0.9069051495838155
503.0,0.04391168764521918,20.0,0.0
504.0,1.0,20.0,0.9930146962198341
505.0,0.41173948181401954,0.8192891788098011,1.0
506.0,1.0,0.19435665943720257,0.0
507.0,0.007683969417850221,20.0,0.0
508.0,1.0,1e-10,0.0
509.0,0.0,1e-10,1.0
510.0,0.0,1e-10,0.0
511.0,1.0,14.664575062757592,0.0
512.0,1.0,15.212904869002992,0.13532648204939657
513.0,1.0,20.0,0.8055812809406043
514.0,1.0,20.0,0.8804406477569104
515.0,0.04321857648238634,20.0,0.4724136550790863
516.0,1.0,9.943324960556168,1.0
517.0,1.0,17.12359563976444,0.0
518.0,1.0,18.8946307027363,0.0
519.0,1.0,20.0,0.722122612728199
520.0,1.0,20.0,0.6714959738890905
521.0,0.9804314159516819,5.259658389660336,1.0
522.0,1.0,0.6456942328952224,0.0
523.0,1.0,14.937287713599773,0.0
524.0,1.0,13.347176500109116,0.0
525.0,1.0,20.0,0.5050652725758414
526.0,1.0,20.0,0.702220725373169
527.0,1.0,13.053241236722897,1.0
528.0,1.0,8.520085119382319,1.0
529.0,1.0,11.06958788873672,0.0
530.0,1.0,14.195348526757588,0.0
531.0,0.4007656802414775,20.0,0.7909295464710416
532.0,1.0,13.937013261939656,0.0
533.0,1.0,20.0,0.9223757921325735
534.0,1.0,2.083840016766935,0.92883143261887
535.0,1.0,11.316640521949099,0.0
536.0,0.867155900345453,12.602665480673107,0.0
537.0,1.0,14.69537246456258,0.0
538.0,1.0,20.0,0.5798318922912528
539.0,1.0,20.0,0.0
540.0,0.9691879955555116,5.186718762974824,1.0
541.0,1.0,0.33733369342343217,0.0
542.0,0.0,1e-10,1.0
543.0,0.0,0.40020475558121693,0.5666916640600679
544.0,1.0,0.09074174584412101,0.0
545.0,0.5199480575371381,9.8166385545075,1.0
546.0,1.0,20.0,1.0
547.0,1.0,13.430175246102259,0.0
548.0,1.0,12.031374428393834,0.0
549.0,1.0,14.108547168667616,0.0
550.0,1.0,20.0,0.5427462876048162
551.0,1.0,20.0,0.9367404517616407
552.0,1.0,5.428947569021603,1.0
553.0,1.0,14.580884290196494,0.0
554.0,1.0,11.191385295912674,0.0
555.0,1.0,10.040200606919703,0.0
556.0,1.0,20.0,0.7831035553002239
557.0,1.0,20.0,0.8087516758997542
558.0,0.0,1e-10,1.0
559.0,1.0,13.613009893292856,0.0
560.0,1.0,15.2117013811578,0.0
561.0,0.9801891089702515,8.550476337797706,0.0
562.0,1.0,16.12170883991232,0.17155462195647767
563.0,1.0,20.0,0.8867025799354832
564.0,1.0,3.4238888959147937,0.9589204765519632
565.0,0.8641613838186143,17.578808405752575,0.0
566.0,1.0,16.4847975424763,0.0
567.0,1.0,14.96314823841982,0.0
568.0,1.0,12.805853301529545,0.0
569.0,1.0,12.906204900455036,0.0
570.0,1.0,20.0,0.9933125283431873
571.0,1.0,19.887411622594534,0.0
572.0,1.0,10.559466016277575,0.0
573.0,1.0,15.281144701676087,0.0
574.0,1.0,7.706511206545913,0.0
575.0,1.0,13.78932172162126,0.0
576.0,0.9653698290559406,6.31214590487376,1.0
577.0,0.006086607618283594,20.0,0.0
578.0,0.287535123364923,0.9504017484184767,1.0
579.0,0.0,1e-10,1.0
580.0,0.0014985231740956614,5.412694999096695,0.5521245557169093
581.0,0.899899841394451,14.23881102669621,1.0
582.0,0.0,1e-10,0.8345378163740492
583.0,1.0,12.232335660595202,0.0
584.0,1.0,13.497421990646531,0.0
585.0,1.0,20.0,0.748391240025696
586.0,1.0,20.0,0.5850934154355569
587.0,1.0,20.0,0.6323443051212658
588.0,0.0,1e-10,1.0
589.0,1.0,17.83979719505527,0.0
590.0,1.0,13.333262816223815,0.0
591.0,1.0,14.53421255972891,0.0
592.0,1.0,16.428072818643127,0.0
593.0,1.0,11.833595053564453,0.0
594.0,1.0,20.0,0.9999999992054242
595.0,1.0,15.657900848337302,0.0
596.0,1.0,12.843911848650993,0.0
597.0,1.0,13.221436024489542,0.0
598.0,1.0,20.0,0.579831891341812
599.0,1.0,20.0,0.6840573784045061
600.0,0.0945779720820606,20.0,0.6139347499431219
601.0,1.0,8.847351005054414,0.0
602.0,1.0,11.71616526475967,0.0
603.0,1.0,8.553070574435477,0.0
604.0,0.9555119922011277,5.337728657638656,0.0
605.0,1.0,20.0,0.7916400790406881
606.0,1.0,6.440690946150684,0.762821369858465
607.0,1.0,13.397107385838721,0.0
608.0,1.0,17.42921716808448,0.0
609.0,1.0,15.064514698690619,0.0
610.0,1.0,12.231619449195334,0.0
611.0,1.0,13.001472833418365,0.0
612.0,1.0,20.0,0.9930097584103182
613.0,1.0,0.2061810451602588,0.0
614.0,0.00733882498132943,19.127240089598924,0.0
615.0,0.0016319515186451028,20.0,0.45644600672518026
616.0,0.0,1e-10,1.0
617.0,1.0,0.05762529931720984,0.0
618.0,0.0,1e-10,1.0
619.0,1.0,13.16412360463744,0.0
620.0,1.0,14.571611660649552,0.0
621.0,1.0,20.0,0.6883687733939652
622.0,1.0,20.0,0.8086855914660952
623.0,1.0,20.0,0.9873710631938238
624.0,0.8405140926514749,11.417269606226078,1.0
625.0,1.0,13.383114244463592,0.0
626.0,1.0,15.47284697800234,0.0
627.0,1.0,12.301633209693408,0.0
628.0,1.0,20.0,0.7696387039527707
629.0,1.0,20.0,0.0
630.0,0.09317630738118644,20.0,0.9151273220445912
631.0,1.0,16.700936133965765,0.0
632.0,1.0,11.32352925044548,0.0
633.0,1.0,11.262972660959251,0.0
634.0,1.0,16.016914609544393,0.0
635.0,1.0,20.0,0.6959406715145893
636.0,0.12519992455125012,17.70289789913043,0.7134679778035031
637.0,1.0,13.18973529614293,0.0
