Subject,a_gain,a_loss,beta,decay,llh
1.0,1.0,0.9908893863086308,0.044670185755141714,0.0,9.670642775254924
2.0,0.9890946379473857,0.7941063553143523,7.902041861659477,0.5838968711065271,6.829084265602174
3.0,1.0,0.836862922361573,12.195759463983823,0.0,2.7725887222398824
4.0,1.0,1.0,8.0898701095207,0.0,4.158883083474992
5.0,0.47331433776931453,0.9999999716694551,13.49553695980553,0.5990352365126068,6.8290843480100065
6.0,0.6252962193727646,0.011558368182138784,20.0,0.0,8.132728258302855
7.0,1.0,0.0,14.168069123979228,0.0,5.545177444479562
8.0,1.0,1.0,8.110478852643645,0.0,4.158883083468077
9.0,1.0,0.9691420562219986,9.538102148541022,0.0,4.158883083361698
10.0,0.21937675741777962,1.0,6.728600164811689,0.10917809947635082,6.931471822818444
11.0,1.0,1.0,20.0,0.0,4.1588830833596715
12.0,0.6017384214381087,1.0,20.0,0.0,6.931471805599453
13.0,1.0,1.0,7.979942231209027,0.0,4.158883083520042
14.0,0.041929027083644474,1.0,20.0,0.8131252170448162,6.121145569524324
15.0,0.60746020178933,1.0,13.19774031945219,0.0,4.1588830833596715
16.0,0.0,0.004224474667535248,20.0,0.41876070193462256,9.51974938784043
17.0,1.0,0.5049199230497282,14.184791470286608,4.262450971638616e-05,6.726696712561541
18.0,0.9846357322298777,1.0,8.345726190438521,0.0,5.545177444519706
19.0,0.8994425420170343,1.0,10.14835899006939,0.0,4.1588830833611325
20.0,1.0,1.0,11.48561324112466,0.0,4.158883083359675
21.0,1.0,1.0,7.022108916430282,0.0,5.545177446608347
22.0,1.0,1.0,20.0,0.0,4.1588830833596715
23.0,0.733995371811916,1.0,10.736622015862096,0.0,2.77258872229383
24.0,0.7274806323959955,1.0,20.0,0.0,4.1588830833596715
25.0,0.9018860136648286,1.0,8.98803159711178,0.0,5.545177444510912
26.0,1.0,1.0,8.725583415899932,0.0,4.158883083376799
27.0,1.0,0.8823853540461083,10.668695344218834,0.0,4.158883083359722
28.0,1.0,1.0,20.0,0.0,4.1588830833596715
29.0,0.9886516477031739,1.0,10.936085207964341,0.0,5.545177444479581
30.0,0.0,1.0,15.360333606230656,0.0,6.931471805599453
31.0,1.0,1.0,11.942232647407382,0.0,4.158883083359672
32.0,0.012804321242010721,0.678463665873061,20.0,0.3782300578195368,8.945344124075271
33.0,0.8896411904156676,1.0,10.565223948152719,0.0,4.15888308336029
34.0,1.0,0.08134523185431441,15.10633113475779,0.0,2.772588722239781
35.0,1.0,0.20389606517504844,0.13987253350808024,0.0,9.499285434367307
36.0,1.0,1.0,10.841656542219585,0.0,4.158883083359702
37.0,1.0,0.593085194417156,20.0,0.0,4.158883083359673
38.0,1.0,1.0,10.771190383010829,0.0,5.545177444479589
39.0,1.0,0.18346600779245803,10.10858507594814,0.0,4.158883083359942
40.0,1.0,1.0,20.0,0.0,5.545177444479562
41.0,1.0,0.696375233433596,7.883656942714173,0.0,5.545177444640122
