Subject,a_gain,a_loss,beta
48.0,0.0,0.0,1e-10
49.0,0.0,0.0,1e-10
50.0,0.0,1.0,4.437658215177193
51.0,0.8368936383440266,0.0,1e-10
52.0,0.850049482668942,0.0,1e-10
53.0,0.0,0.0,1e-10
54.0,0.7975573853006335,0.0,6.156053388289554
55.0,0.10391815630370649,0.0,1e-10
56.0,0.002256401729046129,0.7964430503190514,20.0
57.0,0.0,0.16694784644935634,1e-10
58.0,0.0,0.0,1e-10
59.0,0.0,0.0,1e-10
60.0,0.4138121150070547,0.0,0.33800977540402427
61.0,0.0,1.0,0.04467019019373206
62.0,0.9692294562777376,0.0,0.2660603224929172
63.0,0.0,1.0,0.1398725369830393
64.0,0.0,1.0,5.710149310796166
65.0,0.0,0.8633269579437028,1e-10
66.0,0.0,0.0,1e-10
67.0,0.20108536381550668,1.0,0.0611001414514542
68.0,0.0,0.003034425323153333,20.0
69.0,0.19510952742728785,0.1553457843906383,1.3044121479653494
70.0,0.024645668065038758,1.0,3.4876155541424643
71.0,0.0,0.12056674892840813,1e-10
72.0,1.0,0.0042773469167293535,20.0
73.0,0.0,0.0,1e-10
74.0,0.0,0.8710135095815896,1e-10
75.0,0.006993624996499282,0.004224471825544254,20.0
76.0,0.0,0.0,1e-10
77.0,0.00921885681860154,0.002245931480684623,20.0
78.0,0.0,0.0,1e-10
79.0,1.0,0.0,0.2578734961359371
80.0,0.014620500794352582,0.0,20.0
81.0,1.0,0.0,0.33733369259257795
82.0,0.0,0.8133277102516463,0.17197561636021277
83.0,0.0,0.0,1e-10
84.0,0.8643241639478418,0.0019357669129402776,9.868445017158145
85.0,0.0,0.997142064785721,0.3383005338069608
86.0,0.0,0.4109376347234445,0.34037415014176414
87.0,0.014620499401891666,1.0,20.0
88.0,0.0,1.0,0.1398725395788413
89.0,0.0,0.0,1e-10
90.0,0.0,0.0,1e-10
91.0,1.0,0.0,0.2578734920972915
92.0,0.0,0.0,1e-10
93.0,0.0,0.5455985962749074,0.25636525935267435
94.0,0.0,0.03473739305334944,1e-10
95.0,0.15549113103067777,0.8409593501386107,0.8995532044249042
96.0,0.511299302319524,0.0,10.066824161475996
97.0,0.0,0.8498539305575267,0.22272708039142258
98.0,1.0,0.0022564014277467394,20.0
99.0,0.0,1.0,7.635652547733798
100.0,0.0,0.4383803525219282,1e-10
101.0,0.7297039480339971,0.0,0.19168396312859748
102.0,0.5177547069274326,0.004237940425980739,20.0
103.0,0.8460345005443773,0.0,0.16532722616841278
104.0,0.0,0.695638835509281,1e-10
105.0,0.7674680025105244,0.0,1e-10
106.0,1.0,1.0,12.604885767973633
107.0,0.0,0.0,1e-10
108.0,0.698018343338964,0.698018348693951,0.20038518243803757
109.0,0.9919201658929018,0.0,1e-10
110.0,0.0,0.0,1e-10
111.0,0.0010856158894252796,0.01795901270949288,20.0
112.0,0.0,0.0,1e-10
113.0,0.969626096149222,0.28816581579152517,0.347900807197113
114.0,0.0,0.6627080713281587,1e-10
115.0,0.4661956655310021,0.0,1e-10
116.0,0.024902137114779344,1.0,5.617650515015018
117.0,0.0,0.007624028703846169,20.0
118.0,0.008329899000019502,1.0,3.308790842937412
119.0,0.667211813446124,1.0,4.433228855753782
120.0,0.5738049451695737,0.8161869242452809,0.17137317141007877
121.0,0.01647059718665581,1.0,20.0
122.0,0.016470597222201087,0.9772074467975161,20.0
123.0,1.0,0.003904869428886222,20.0
124.0,6.096602383832547e-09,0.16794670834972975,0.8328388607973778
125.0,0.0,1.0,6.440067650334013
126.0,0.0,1.0,4.668419851137504
127.0,0.012084515879491957,0.09548402951766588,20.0
128.0,1.0,0.014620500511178438,20.0
129.0,1.0,0.0,0.3373336970462674
130.0,0.007770411176155477,0.0069936253082702,20.0
131.0,1.0,1.0,9.529446216197423
132.0,1.0,0.8126991949686363,8.133745921358129
133.0,0.9284460020693538,1.0,20.0
134.0,0.01462050013243941,1.0,20.0
135.0,0.14193069648770362,0.4580246951055195,0.5630122158353476
136.0,0.02978566086493932,0.019221262154096398,20.0
137.0,0.014620500584730339,1.0,20.0
138.0,0.0,1.0,6.388951015239441
139.0,0.019950540307688565,0.6011924945831106,20.0
140.0,0.017048611813354837,0.011291596829229292,20.0
141.0,0.9133575045824918,1.0,16.205560477053133
142.0,1.0,1.0,10.47283255034144
143.0,0.9865098682189366,0.8867186366582056,17.476570796798107
144.0,0.9019838296957018,1.0,8.715008765387138
145.0,0.49820977520499077,0.5553321391446838,0.9528237530492923
146.0,0.9999985422079151,0.49999963562751226,20.0
147.0,0.9570137441236543,0.9865327618529944,8.386959845419076
148.0,1.0,0.021014980756522233,6.655847156580925
149.0,1.0,1.0,15.15929139259528
150.0,0.023076451832851674,1.0,12.843104547828307
151.0,1.0,0.01462050065985007,20.0
152.0,0.5577261302604303,1.0,12.622161341342519
153.0,0.6103698412043272,1.0,13.870614474190011
154.0,1.0,0.07709899992705871,12.582525287968618
155.0,1.0,0.021604407615171017,14.280338995431013
156.0,0.012084515582090694,1.0,20.0
