Subject,beta,llh
1.0,13.25343033956917,11.090354888959125
2.0,12.177666056443792,11.090354888959125
3.0,13.891368578717849,11.090354888959125
4.0,9.521941329208799,11.090354888959125
5.0,0.377785020149497,11.090354888959125
6.0,4.052222636091094,11.090354888959125
7.0,13.683151922321041,11.090354888959125
8.0,13.013388362564108,11.090354888959125
9.0,6.8447305953124875,11.090354888959125
10.0,15.299937700187947,11.090354888959125
11.0,18.307914265653025,11.090354888959125
12.0,11.01930336770999,11.090354888959125
13.0,5.910734722967996,11.090354888959125
14.0,14.159923011385418,11.090354888959125
15.0,16.151610403373223,11.090354888959125
16.0,0.6034053184652821,11.090354888959125
17.0,8.456608043376114,11.090354888959125
18.0,7.1420735545520175,11.090354888959125
19.0,6.8939110192896,11.090354888959125
20.0,10.436794148691169,11.090354888959125
21.0,1.2483484603530548,11.090354888959125
22.0,10.836289126018352,11.090354888959125
23.0,16.891519825540016,11.090354888959125
24.0,8.020918882690955,11.090354888959125
25.0,16.150838998800378,11.090354888959125
26.0,4.587847684518735,11.090354888959125
27.0,7.425198023864745,11.090354888959125
28.0,8.544243813176255,11.090354888959125
29.0,15.807861938165736,11.090354888959125
30.0,11.20411182348583,11.090354888959125
31.0,19.438034486538516,11.090354888959125
32.0,15.196973842546846,11.090354888959125
33.0,16.198450616057904,11.090354888959125
34.0,6.274549498862953,11.090354888959125
35.0,17.394257389500403,11.090354888959125
36.0,12.78559211085434,11.090354888959125
37.0,6.76435212597172,11.090354888959125
38.0,12.999241223252696,11.090354888959125
39.0,18.499509140802033,11.090354888959125
40.0,11.505842384705193,11.090354888959125
41.0,7.528980273703989,11.090354888959125
42.0,14.051762462477832,11.090354888959125
43.0,2.266631289136083,11.090354888959125
44.0,3.684899002793305,11.090354888959125
45.0,13.20141723793692,11.090354888959125
46.0,7.826313733099786,11.090354888959125
47.0,18.753463014900007,11.090354888959125
48.0,9.967594814887459,11.090354888959125
49.0,10.45531919515083,11.090354888959125
50.0,19.913268101927923,11.090354888959125
51.0,10.641000537798895,11.090354888959125
52.0,9.917644005171757,11.090354888959125
53.0,10.736248896125735,11.090354888959125
54.0,9.861734420386883,11.090354888959125
55.0,4.4232149660189375,11.090354888959125
56.0,9.737638988626301,11.090354888959125
57.0,15.406711911574853,11.090354888959125
58.0,1.52055246848543,11.090354888959125
59.0,15.488178797352745,11.090354888959125
60.0,8.679220967207419,11.090354888959125
61.0,7.875535463838885,11.090354888959125
62.0,0.5699442058405224,11.090354888959125
63.0,8.408961432868425,11.090354888959125
64.0,9.812313233457456,11.090354888959125
65.0,2.41744488708711,11.090354888959125
66.0,7.4836377294019085,11.090354888959125
67.0,18.80689509211245,11.090354888959125
68.0,7.828718993670519,11.090354888959125
69.0,16.249860983442986,11.090354888959125
70.0,17.340791078394304,11.090354888959125
71.0,0.5981214989015049,11.090354888959125
72.0,0.8646364684169927,11.090354888959125
73.0,12.347392760037007,11.090354888959125
74.0,3.309547034068654,11.090354888959125
75.0,17.275214332570876,11.090354888959125
76.0,11.368255707051407,11.090354888959125
77.0,7.787970246839972,11.090354888959125
78.0,14.726014445110627,11.090354888959125
79.0,6.748563597593691,11.090354888959125
80.0,10.01003560864551,11.090354888959125
81.0,9.829960247965445,11.090354888959125
82.0,0.023321734179644338,11.090354888959125
83.0,19.49330156268085,11.090354888959125
84.0,12.024151834399637,11.090354888959125
85.0,13.677019121612105,11.090354888959125
86.0,4.034542254682012,11.090354888959125
87.0,9.147474068546463,11.090354888959125
88.0,6.53638080662655,11.090354888959125
89.0,6.030860959933144,11.090354888959125
90.0,10.860290319262443,11.090354888959125
91.0,14.22302951453169,11.090354888959125
92.0,9.513013129911629,11.090354888959125
93.0,2.3696863360889275,11.090354888959125
94.0,1.5344334635061019,11.090354888959125
95.0,19.31278108406296,11.090354888959125
96.0,18.9268093793704,11.090354888959125
97.0,7.9079568686839945,11.090354888959125
98.0,5.096111246907704,11.090354888959125
99.0,14.473416463857076,11.090354888959125
100.0,6.107264832980562,11.090354888959125
101.0,12.233098053354137,11.090354888959125
102.0,1.5742481012802712,11.090354888959125
103.0,11.113050259324924,11.090354888959125
104.0,16.452323785068067,11.090354888959125
105.0,18.739732905633858,11.090354888959125
106.0,15.502248522089081,11.090354888959125
107.0,12.211857336615104,11.090354888959125
108.0,6.028376741912402,11.090354888959125
109.0,13.567740834439432,11.090354888959125
110.0,7.965108813849573,11.090354888959125
111.0,1.7963066468659195,11.090354888959125
112.0,13.230898611174393,11.090354888959125
113.0,2.36636445022689,11.090354888959125
114.0,3.8972142387716735,11.090354888959125
115.0,2.2942814283744806,11.090354888959125
116.0,3.0328587802462037,11.090354888959125
117.0,12.310159300462818,11.090354888959125
118.0,0.22471130087060143,11.090354888959125
119.0,3.4835111456480106,11.090354888959125
120.0,15.97324615039373,11.090354888959125
121.0,0.866997696755023,11.090354888959125
122.0,12.640559249577027,11.090354888959125
123.0,17.097699134353736,11.090354888959125
124.0,6.99960233565156,11.090354888959125
125.0,16.877990288138527,11.090354888959125
126.0,11.72930410483745,11.090354888959125
127.0,4.0898417869912596,11.090354888959125
128.0,4.030206607811914,11.090354888959125
129.0,1.7420247794884558,11.090354888959125
130.0,7.305463757342294,11.090354888959125
131.0,8.994115014292808,11.090354888959125
132.0,12.024944395778785,11.090354888959125
133.0,19.53554293698534,11.090354888959125
134.0,10.307363608735463,11.090354888959125
135.0,4.6093280696597745,11.090354888959125
136.0,19.045513957425445,11.090354888959125
137.0,12.8498299121732,11.090354888959125
138.0,7.792889864628824,11.090354888959125
139.0,1.8081552626860464,11.090354888959125
140.0,10.965291909826114,11.090354888959125
141.0,5.0221099006890935,11.090354888959125
142.0,16.755093813911984,11.090354888959125
143.0,19.43562521039261,11.090354888959125
144.0,18.881663036232364,11.090354888959125
145.0,5.814506507792427,11.090354888959125
146.0,10.288699570743136,11.090354888959125
147.0,19.182380023672575,11.090354888959125
148.0,5.928096470005295,11.090354888959125
149.0,4.701471753293709,11.090354888959125
150.0,4.203876229947374,11.090354888959125
151.0,18.498125949715853,11.090354888959125
152.0,8.044700670243884,11.090354888959125
153.0,17.40538942612748,11.090354888959125
154.0,15.663893978333036,11.090354888959125
155.0,3.561495473577101,11.090354888959125
156.0,12.506804883541864,11.090354888959125
157.0,0.15670512437132134,11.090354888959125
158.0,1.1183530391326246,11.090354888959125
159.0,6.2791836190801575,11.090354888959125
160.0,2.867155326999682,11.090354888959125
161.0,8.305676637302764,11.090354888959125
162.0,3.8001562462923166,11.090354888959125
163.0,12.439887272266043,11.090354888959125
164.0,3.156468564080206,11.090354888959125
165.0,0.3840665799634069,11.090354888959125
166.0,14.982495268979587,11.090354888959125
167.0,16.69813289834333,11.090354888959125
168.0,13.01637322569001,11.090354888959125
169.0,3.417661285477893,11.090354888959125
170.0,16.503067887827857,11.090354888959125
171.0,2.18392751765047,11.090354888959125
172.0,5.988427482183869,11.090354888959125
173.0,1.8255278114678775,11.090354888959125
174.0,2.545905691021919,11.090354888959125
175.0,14.624967494950024,11.090354888959125
176.0,3.9879134183406517,11.090354888959125
177.0,18.898917108213706,11.090354888959125
178.0,1.4315817399368536,11.090354888959125
179.0,4.020437481871966,11.090354888959125
180.0,17.297640049682684,11.090354888959125
181.0,8.004802533648434,11.090354888959125
182.0,7.26126955526375,11.090354888959125
183.0,13.399342809377712,11.090354888959125
184.0,17.200779315939126,11.090354888959125
185.0,17.176804422594458,11.090354888959125
186.0,12.755787818721123,11.090354888959125
187.0,14.45844778739536,11.090354888959125
188.0,5.991932234126236,11.090354888959125
189.0,9.61565134520747,11.090354888959125
190.0,6.3841538278332655,11.090354888959125
191.0,12.9812988999231,11.090354888959125
192.0,4.7142783236436365,11.090354888959125
193.0,1.6961244674744114,11.090354888959125
194.0,9.730722235872705,11.090354888959125
195.0,13.602889956909676,11.090354888959125
196.0,5.1098159106498064,11.090354888959125
197.0,18.062269657049434,11.090354888959125
198.0,2.1059406512704415,11.090354888959125
199.0,16.20462135743683,11.090354888959125
200.0,7.881324676360395,11.090354888959125
201.0,18.367460717384844,11.090354888959125
202.0,12.716768278491944,11.090354888959125
203.0,2.47232790190679,11.090354888959125
204.0,12.69198328582662,11.090354888959125
205.0,14.42176951494513,11.090354888959125
206.0,5.360968390030118,11.090354888959125
207.0,10.317012663881018,11.090354888959125
208.0,2.25161470787804,11.090354888959125
209.0,0.011742332458015703,11.090354888959125
210.0,12.325439341019548,11.090354888959125
211.0,11.707079795925413,11.090354888959125
212.0,0.3109719390749133,11.090354888959125
213.0,12.837559307080742,11.090354888959125
214.0,19.46460016009157,11.090354888959125
215.0,16.319988584395,11.090354888959125
216.0,13.362427341094616,11.090354888959125
217.0,13.693363798414538,11.090354888959125
218.0,13.30873795917933,11.090354888959125
219.0,15.43629643224276,11.090354888959125
220.0,17.184497819724164,11.090354888959125
221.0,2.3256915666405376,11.090354888959125
222.0,13.07181410164144,11.090354888959125
223.0,17.70777803081231,11.090354888959125
224.0,0.018548392668238378,11.090354888959125
225.0,16.30865400839516,11.090354888959125
226.0,19.860757546087925,11.090354888959125
227.0,10.287246607695682,11.090354888959125
228.0,2.4470341465874523,11.090354888959125
229.0,3.8927540682255812,11.090354888959125
230.0,5.386069109127329,11.090354888959125
231.0,2.7751944590567845,11.090354888959125
232.0,0.5958596424493456,11.090354888959125
233.0,12.835903644400286,11.090354888959125
234.0,13.925738088507192,11.090354888959125
235.0,2.0595377369744905,11.090354888959125
236.0,6.4661022186407635,11.090354888959125
237.0,4.6590988588337705,11.090354888959125
238.0,9.88493329421619,11.090354888959125
239.0,17.711234799577817,11.090354888959125
240.0,14.497404116604208,11.090354888959125
241.0,12.992093871123219,11.090354888959125
242.0,9.333102505477086,11.090354888959125
243.0,12.82666117434879,11.090354888959125
244.0,5.55442909594797,11.090354888959125
245.0,3.5159849606731863,11.090354888959125
246.0,19.027027516951975,11.090354888959125
247.0,16.311631213094028,11.090354888959125
248.0,17.363552836610317,11.090354888959125
249.0,19.25917526795714,11.090354888959125
250.0,2.3855900874536085,11.090354888959125
