Subject,a_gain,a_loss,beta,llh
1.0,0.5113054477929965,0.005073811931452072,20.0,12.108928100546272
2.0,0.0,0.007624028568352868,20.0,11.730585514487265
3.0,0.0,0.926248147091881,1e-10,12.476649250079015
4.0,0.012084516253697013,1.0,20.0,8.473420583516063
5.0,0.0,0.0,1e-10,12.476649250079015
6.0,0.6931619314081111,0.5304115396985195,0.2637056879393393,12.06709906313516
7.0,1.0,0.0,7.248039039759988,8.317766167800208
8.0,1.0,1.0,0.026715166227885754,12.456631080471368
9.0,1.0,0.19204936532194372,0.13987254291526482,12.06709906313516
10.0,0.0,1.0,4.43962836189835,11.090356532127466
11.0,0.006433326179308693,0.0,20.0,11.176238976296272
12.0,0.15705184452939613,0.15705184891648802,0.8906137991840429,12.06709906313516
13.0,0.42619462280738724,0.0,0.3281893562387221,12.067099063135158
14.0,0.0,0.0,1e-10,12.476649250079015
15.0,0.0,0.6185493352575007,0.22612998316197394,12.374261703343052
16.0,0.0,0.0,1e-10,12.476649250079015
17.0,0.0,0.7286556630773454,0.19195971660576294,12.169486609871123
18.0,0.0,0.46961223475273983,1e-10,12.476649250079014
19.0,0.0,0.0,1e-10,12.476649250079015
20.0,0.0,1.0,0.3373336915534603,11.584351959229629
21.0,0.0,0.7010565790513462,1e-10,12.476649250079015
22.0,0.0,0.9999475499688839,0.13987987777009822,12.169486609871123
23.0,1.0,0.5753139440164979,0.13373712057605622,12.094695076138164
24.0,0.0,1.0,4.4302555546772995,11.09035657898652
25.0,0.0,0.6487571789468598,7.997300660609282,11.090355062835972
26.0,0.0,0.0,1e-10,12.476649250079015
27.0,0.0,0.0,1e-10,12.476649250079015
28.0,0.0,0.0,1e-10,12.476649250079015
29.0,0.0,1.0,5.927211852724013,9.704060565732654
30.0,0.0,0.007764695512291153,20.0,11.832035503947811
31.0,0.00427734643913814,0.0,20.0,11.99414717136758
32.0,0.0004067317239534619,0.0,13.713604373390522,12.468330635007314
33.0,0.0,0.13445459681656313,1e-10,12.476649250079015
34.0,0.0013401577807359655,0.007764695707159125,20.0,11.812005878488154
35.0,0.1273721878240708,1.0,0.13925213573989256,12.259435158281555
36.0,0.12216048726145311,0.7760527416086062,0.18709507537624778,12.050732036534564
37.0,0.019022907829961657,1.0,2.9439817991994888,9.539827875197208
38.0,0.9746026353599284,0.0,0.06919400498775037,12.376075401480096
39.0,0.0,0.0019531913184875713,20.0,12.361174380776664
40.0,0.0,0.9378945615175017,0.14913461013518062,12.271874156607087
41.0,0.0,0.014620498785656678,20.0,11.280356553165786
42.0,0.0,0.0,1e-10,12.476649250079015
43.0,0.0,0.017814445146201868,20.0,10.048984454277278
44.0,0.0,0.019950538610602447,20.0,10.315448979193906
45.0,0.0,0.02417668342294768,20.0,9.232991874040675
46.0,0.0,0.0027362792352380247,20.0,12.314718355369187
47.0,0.8020803142986124,0.0042773471840732115,20.0,11.994147171367564
48.0,0.0030344244331655134,0.4052642378315644,20.0,12.212485707027428
49.0,0.0,1.0,10.8481764718761,8.317766166719366
50.0,0.0,1.0,5.370713610854103,9.704060729033761
51.0,1.0,1.0,12.456915513440743,6.931471805599453
52.0,0.33333333531334514,1.0,0.17048041846929946,11.981435990745739
53.0,0.022271898606627018,0.01562629376265295,20.0,10.292047589220614
54.0,1.0,0.0,0.22466546464483003,11.52470765370101
55.0,0.0,0.6247167263452091,1e-10,12.476649250079015
56.0,0.0,1.0,4.4380610806056024,11.090356539871586
57.0,0.0,1.0,6.140536625903092,9.70406054782066
58.0,0.0,0.5844677370963465,0.6818167535245119,9.695745999125641
59.0,1.0,0.9081570783676678,0.3048023064376779,10.704717850419232
60.0,0.0,1.0,0.04467018842150191,12.443231497494706
61.0,0.07889804672763678,1.0,15.31533047051023,5.545177444479562
62.0,0.8067522477758715,0.06857098003714425,6.543538147739624,9.168119728842601
63.0,0.0,1.0,0.3373336959078057,11.584351959229629
64.0,0.009942104469603887,0.010574520901513493,20.0,11.101767812859302
65.0,0.0,0.7207100530258067,0.31172793952985467,11.524707653701011
66.0,0.0,0.0,1e-10,12.476649250079015
67.0,0.00776469518623295,1.0,20.0,7.673152420588118
68.0,0.0,1.0,6.711116881662411,6.931471812814794
69.0,0.0,1.0,5.398860773997368,11.090354981410567
70.0,1.0,0.8507449513491216,0.521440258631973,8.59492091204914
71.0,0.0,0.8105953954632893,0.17255531699226292,12.169486609871125
72.0,0.19105745356185821,0.015265007825100749,20.0,9.200019435659446
73.0,0.0,0.9816516946440622,0.1424869355922005,12.169486609871122
74.0,0.010710551340379425,0.006993624824243669,20.0,10.545642746074181
75.0,0.0,0.0,1e-10,12.476649250079015
76.0,1.0,0.8396466559362223,0.09074174504910115,12.20723485358913
77.0,0.0,0.0,1e-10,12.476649250079015
78.0,0.0025068581312695,0.005718962709000279,20.0,12.076592536966974
79.0,0.0,1.0,20.0,5.545177444479562
80.0,0.019950539965460923,1.0,20.0,6.156565895834227
81.0,0.41042667845337655,0.013928983301669745,20.0,9.196798117352206
82.0,0.0,0.22557125222564475,0.6200814717846155,12.374261703343052
83.0,0.016470597261116184,1.0,20.0,7.186664764204195
84.0,0.0,0.6532917040181596,8.009733042435018,9.704060832237415
85.0,0.0,1.0,5.749469113590077,9.704060592425753
86.0,0.026660487153478254,1.0,5.24602082430739,10.885579942914072
87.0,0.0,0.014620498302948934,20.0,11.280356553165788
88.0,0.0,0.3756240594164333,13.741525868142022,11.090355077313044
89.0,0.0,0.89085061967904,0.44732516452687376,9.695745999125641
90.0,1.0,4.4330018620441807e-08,0.04467018381863344,12.443231497494706
91.0,0.009170987778940785,1.0,3.0134470862949274,11.049312591626553
92.0,0.01149167891006937,1.0,12.171632758747414,5.442789897743605
93.0,0.251788900221977,0.5169346056848937,0.5555151000594021,10.61080555396629
94.0,1.0,0.07995914535426125,4.983565857435223,8.309451962999612
95.0,0.0,1.0,0.13987254021757756,12.169486609871123
96.0,0.0,0.6562992021738179,0.0680637546950631,12.443231497494704
97.0,0.0,1.0,6.061276560632047,9.704060553184283
98.0,0.0,1.0,7.359255582487495,8.317766167493572
99.0,0.0,0.9801963814687664,0.4578041661898395,10.554413948328195
100.0,0.9847592554644748,1.0,7.466702445101372,9.704060528289238
101.0,0.0,1.0,0.5291336490983605,9.426794949064336
102.0,0.0,0.0,1e-10,12.476649250079015
103.0,0.0,0.9382654918592396,5.796263809627408,9.704060692043326
104.0,0.21092785984885576,1.0,14.281363122093863,5.545177444479562
105.0,0.0,1.0,6.417506304035145,9.704060536544203
106.0,0.0029249805577517764,0.006993709999104987,20.0,12.141861099625055
107.0,0.05600234881917776,0.013636305844587193,20.0,10.390991880202083
108.0,0.0,0.0,1e-10,12.476649250079015
109.0,0.41826631135383624,0.32797425579847866,0.4183508576891849,11.046091366881887
110.0,1.0,0.0,0.1398725435384323,12.271874156607087
111.0,0.0,0.8357902738734374,0.16735363008140003,12.271874156607087
112.0,0.0,0.33033689618465606,1e-10,12.476649250079014
113.0,0.0,0.0,1e-10,12.476649250079015
114.0,0.0,1.0,20.0,9.704060527839234
115.0,0.0,1.0,6.262236885987214,8.317766187523805
116.0,0.0033232544469389254,1.0,20.0,10.754018374126828
117.0,0.0,0.024176682809204365,20.0,9.232991874040684
118.0,0.44932683647632676,0.10951304188041433,0.05561482927903937,12.417349950277117
119.0,0.5501166130506745,0.012084516274487828,20.0,11.246009305755848
120.0,0.0,0.593044098259006,8.33791305347101,11.090355250008828
121.0,1.0,1.0,15.535981475127896,5.545177444479562
122.0,0.16128881363118996,1.0,17.390865040193823,4.1588830833596715
123.0,0.5163115141459751,0.44837717330708426,0.05514438043646354,12.43971147025476
124.0,0.0,0.9045171062021472,5.645597950718908,9.704060972269591
125.0,0.0,0.999999985896858,0.25787350296011946,11.581948379856719
126.0,0.0,1.0,0.2246654630275918,11.524707653701011
127.0,0.07998890862269413,1.0,2.1545442302139306,9.14309996969457
128.0,0.0,1.0,8.435915182967571,6.931471805640288
129.0,0.0,1.0,4.664705939400126,9.704062200708606
130.0,0.2394505248903087,0.21166581467182433,1e-10,12.476649250079014
131.0,0.008026123065073864,0.006993621929185178,20.0,11.180622195325432
132.0,0.0,0.8166571984342205,0.3157671201640789,11.581948379856717
133.0,0.0,0.18062263022292624,1e-10,12.476649250079015
134.0,0.0,1.0,7.38174202851847,8.317766167443066
135.0,0.0009537252479588008,1.0,20.0,9.689776367370875
136.0,0.0,1.0,0.4487379835127114,10.554413948328193
137.0,0.0,0.8722771639206662,0.45685008324272164,9.695745999125641
138.0,0.0,0.0,1e-10,12.476649250079015
139.0,0.8172853459726968,1.0,8.076559778982412,9.704060527899243
140.0,0.0,0.9800003195483363,1e-10,12.476649250079015
141.0,0.0,1.0,15.905079335091862,5.545177444479562
142.0,0.0,0.17024489250819774,1e-10,12.476649250079015
143.0,0.018139833762342992,0.030483855232832372,20.0,8.852543661510905
144.0,0.0,1.0,4.709256541718559,9.70406199142361
145.0,0.0,0.002261163555290248,20.0,12.308685274542047
146.0,0.0,0.6036894543501082,0.23169619972720226,12.374261703343052
147.0,0.0,0.0,1e-10,12.476649250079015
148.0,0.0,0.5996596760818419,0.11245821983144842,12.376075401480094
149.0,1.0,0.0,4.715994238319847,9.70406196213702
150.0,0.0,1.0,0.09074174391223967,12.20723485358913
151.0,0.0,0.2824752597629864,18.97965994403332,11.090354992442686
152.0,0.0,1.0,12.318556679014346,8.317766166719343
153.0,0.0008356656493590971,1.0,20.0,11.065354486094268
154.0,0.0,1.0,8.240925341057707,8.317766166774318
155.0,0.006206221851602137,0.011988837423971145,20.0,11.395835631321576
156.0,0.0,0.20897214676212247,0.6693358115854188,12.271874156607087
157.0,0.0,1.0,4.440315843809968,11.09035652874201
158.0,0.0,1.0,16.50034087647245,6.931471805599453
159.0,0.019808633421789075,1.0,7.061187683374368,8.215378621876683
160.0,0.0,0.5152543472987492,10.087665269142988,11.0903550579975
161.0,0.0,1.0,4.436728144362606,11.090356546486491
162.0,0.9999999983239909,1.0,0.2578734909495501,10.687247509634421
163.0,0.0,1.0,14.08422158006699,6.931471805599453
164.0,0.0,1.0,4.437180936966058,11.090356544236469
165.0,0.0,1.0,5.764523747263643,9.704060589573663
166.0,0.0,0.9042347656630428,0.373059848308427,10.692054668380242
167.0,0.5424076031562219,1.0,0.2578734947841494,11.377173286384792
168.0,0.0069936250602985525,0.004028389397423967,20.0,11.905112751332188
169.0,0.6385188000771844,1.0,20.0,4.1588830833596715
170.0,1.0,0.2679381340659601,0.13987254060498833,11.964711516399197
171.0,0.007050412253542246,1.0,3.838427449075096,9.663729093622122
172.0,0.004277347937304669,1.0,20.0,7.835264088007891
173.0,0.00434793215648107,1.0,10.273878567036018,9.670642775255077
174.0,0.0,0.0,1e-10,12.476649250079015
175.0,0.02276768449858059,1.0,3.771529345036551,6.745689017176314
176.0,0.00789716284520883,1.0,5.656681771128538,9.670642860611109
177.0,0.0033305428633686636,0.7976263322676368,20.0,12.139648641159324
