Subject,a_gain,a_loss,beta,iProbA,iProbB,iProbC,iprobA,iprobB,iprobC
134.0,0.0916860251876271,0.021246420315295576,0.22894625779286923,,,,0.776583750047999,0.2832676461621463,0.9153474533743652
135.0,0.1703983539648456,0.17002027617831905,0.3570892191972137,,,,0.5322764445186154,0.7388562107083562,0.42559337473726516
136.0,0.5015101602709694,0.20808826416290127,0.32341823628335997,,,,0.759062020917387,0.9388033150402916,0.10703543719407493
137.0,0.02358545871956852,0.16154546792059576,0.11835037771962398,,,,0.09934311052837722,0.4322842934636287,0.25498775871801527
138.0,0.09829030498018188,0.49997134293898593,0.06201063787503602,,,,0.46805016361127266,0.8610652397262671,0.061801452227243085
139.0,0.8712507703956033,0.018821831735209238,0.08555066405563527,,,,0.9999003332899584,0.9950768934856566,0.8253771416529326
140.0,0.9135542880028659,0.16731622775415944,0.07336441550217854,,,,0.360575610358028,0.8159951796986701,0.12147367451354513
141.0,0.055825729135331126,0.7325897493967607,0.34119308728366105,,,,0.3788003520779024,0.04037474680284442,0.07688354029387745
142.0,0.8666624525490674,0.7662079711217239,0.1398725392075642,,,,1.0,0.0,0.0
143.0,0.17325828705690893,0.23959977402770116,0.6561795042844331,,,,0.6524936459507696,0.5125750443581332,0.17238672699537366
144.0,0.3225336050624954,0.37861293729681056,0.24974449087190964,,,,0.7930083914849315,0.12248058304306036,0.11079234566863848
145.0,0.24162295229953534,0.30159049953742556,0.44048689793120444,,,,0.9180397952521259,0.3912369812684167,0.16828401771867676
146.0,0.7819483185700056,0.04830449856623939,0.295271584307384,,,,0.999999892171582,0.9863554509058097,0.08366672856246853
147.0,0.6089036790540363,0.35419334402101965,0.584543511937071,,,,0.8137946578135313,0.9919902686365617,0.16349827791667254
148.0,0.8751971836873114,0.43250849644027184,0.1504554351703403,,,,0.9996178510390547,0.9999999999999954,0.033332499058170026
149.0,0.7873733575495567,0.28631633449135535,0.31065661318509197,,,,0.9999609115920267,0.995770530898124,0.07711496813882009
150.0,0.6019606286253494,0.6374954194209567,0.2611961510407728,,,,0.9999999999987671,0.9999999999872118,0.010603409636336355
151.0,0.5416682034274952,0.16448934771892876,0.16634795677671566,,,,0.9989263069177929,0.8399626846509848,0.46772921760082964
152.0,0.21236351031801104,0.4391097879487402,0.39643076178965975,,,,0.9537859943585828,0.31180851933196707,3.5939070393453676e-05
153.0,0.09557303716440968,0.22954025467433115,0.43067396676709435,,,,0.9598467218774801,0.1838606544157862,0.2947753695463775
154.0,0.043272720036675594,0.22046554738688118,0.6885334868803319,,,,0.8236349347647755,0.7102390348952651,0.048325775323193154
155.0,0.021320578685822156,0.643328985794396,0.43325595863687183,,,,0.41766102456969234,0.053985694721139676,0.009768572974946967
156.0,0.5968179325311387,0.49843895868860566,0.8031771669900073,,,,0.03993759506733025,0.378724305437067,0.16747724472997444
157.0,0.2039969768526093,0.09506769665833334,0.3843212082818876,,,,0.9456078442704661,0.9679807420016876,0.23673548613954148
158.0,0.4417990375982282,0.17522848415798536,0.8728262636421495,,,,0.8943406055123532,0.49307864440750593,0.41537406045455727
159.0,0.2157662810379415,0.2962425917864723,0.9171532671421825,,,,0.6173824698781479,0.33873621497121476,0.17068009705013804
160.0,0.548152920792161,0.07243269014337979,0.11167533010104633,,,,0.9993049274177,0.7464202621162864,0.15614518072016806
161.0,0.16233899019301246,0.1071933640341054,0.07662863305083722,,,,0.5659923548287404,0.6210219107123786,0.6428267812913052
162.0,0.6663201268492083,0.005894835208231319,0.23023079624001727,,,,0.9938664186918457,0.9853234875439683,0.8555688542520047
163.0,0.09499246151342759,0.019805247521994366,0.5962951042026918,,,,0.48040797071561114,0.7543463224528236,0.7725781223865259
164.0,0.881100122842179,0.6158099590116856,0.2140626391682519,,,,0.9995636171906851,0.38082718045096253,0.0013186051430434434
165.0,0.7077052177633352,0.22969061773751598,0.009236730200064054,,,,0.9999999999984184,0.9133385302154172,0.10497286469198022
166.0,0.6947268505338735,0.05257734037073383,0.5401698962059601,,,,1.0,0.40000715901352335,0.5069530252891046
167.0,0.41371265650906014,0.14430811250725678,0.4969145665608825,,,,0.060087973528375395,0.9994999103655317,0.5103447662956486
168.0,0.6309491505929697,0.45993404883157574,0.09847281069376468,,,,0.2097778656043655,0.7638552050142722,0.0024952489271010633
169.0,0.0014297858798873265,0.04406218354225951,0.7005548447804073,,,,0.24715352220001915,0.5672284416950546,0.2906835412581791
170.0,0.19848379357366022,0.08263015719286997,0.672376972780253,,,,0.975855028103687,0.6331527157225152,0.43053178904184736
171.0,0.34950126068122,0.11633824820782464,0.15800283316803765,,,,0.9998602917851046,0.5081716470506739,0.04912388027023479
172.0,0.7836206772247761,0.23717933264319135,0.6107666018620822,,,,0.18209213637118393,0.20739890378144699,0.10822739894210417
173.0,0.5097379143687922,0.5621646334409125,0.6669235870048061,,,,0.29593366494157325,0.28438922259359917,0.14272833649829855
174.0,0.4528505956121639,0.006813149631220633,0.1904717860560044,,,,0.9999991186164462,0.9999948093261173,0.8284388330311578
175.0,0.7133932201540649,0.42460522908325793,0.22281656090379187,,,,0.8704496939666684,0.019205273227268994,0.1060599099908672
176.0,0.0978270982818058,0.22403801677713786,0.4217868617806303,,,,0.740633146443349,0.3651255461228833,0.5351128011324435
177.0,0.6771510525007728,0.2296187800826394,0.39811942243214976,,,,0.9999999999366102,0.23702818559582065,0.994488666694996
178.0,0.0482129388264424,0.7619086155977159,0.30804111494053965,,,,0.2890526876844687,0.03566592737473201,0.051868691647692755
179.0,0.09167339500787863,0.029191517694106283,0.6020060793136791,,,,0.8324126030945402,0.9470348626442582,0.24378283051809274
180.0,0.23301578697626868,0.3556860303289147,0.5779829093460612,,,,0.9997813018264965,0.5720653300618702,0.06662489116835227
181.0,0.21824745368149495,0.17270559423057036,0.6427085849349367,,,,0.8439160331754824,0.2982188754092142,0.2552306874656778
182.0,0.7290380654930847,0.23892038147967037,0.6036661929472684,,,,0.9999950253518077,0.9132949760229276,0.30974667630752445
183.0,0.8096956363834704,0.6121100062281125,0.5427294717432097,,,,0.13288675565442956,0.3758905097101767,0.041116745253253886
184.0,0.6428149684643805,0.06166828155720206,0.14631349296513507,,,,1.0,0.9999158419371861,0.2891452836250473
185.0,0.12622689183694358,0.3844563033656434,0.23204168316284424,,,,0.42422366653754884,0.4744209049997289,0.024454456684074678
186.0,0.209596963240943,0.3649197368618311,0.25098340354234183,,,,0.9271328098229302,0.7585356811740775,0.13454926970365239
187.0,7.00971032432622e-05,0.3954553210366175,0.4930821189346769,,,,0.32214748327313936,0.12152124446709059,0.048668096075042216
188.0,0.163063646816438,0.07123569291613999,0.4064802630601118,,,,1.0,0.8683268922077383,0.09375207202437846
189.0,0.4314509815325124,0.2543476154912142,0.5110314715728104,,,,0.9976815264336855,0.9093288546849093,0.47871168265383396
190.0,0.1914375669928986,0.4235044863397762,0.9266737947824706,,,,0.9245379770437139,0.25671146147577706,0.013987018935435858
191.0,0.5107867774749453,0.16836115919757266,0.4399164813600129,,,,0.8861873220883295,0.8127842912236815,0.32054617446844264
192.0,0.22832539374208383,0.10182641199409832,0.2691254790967134,,,,0.9432574359045939,0.7907166600982677,0.502842070451695
193.0,0.24613002852128096,0.7900101640911433,0.1966449909282717,,,,0.6801390985883948,0.9209295751333089,0.012405370580682841
194.0,0.3682262751780233,0.010747462070169992,0.7035085321557764,,,,0.3699482503106907,1.0,0.38555705493340925
195.0,0.6705250223135779,0.006442238202552934,0.8482278501406381,,,,1.0,0.44095734481716475,0.41257834301957624
196.0,0.21303606172733391,0.5055454579150069,0.5515312349319262,,,,0.9868650079171971,0.6660515108790841,0.16527322549467127
197.0,0.28571558031236177,0.31990793013111096,0.22086423311789927,,,,0.845061466625937,0.7246751909844779,0.04333137295017489
198.0,0.747162285236983,0.09765273409579794,0.42023834485486666,,,,0.9999999994168509,0.2606905634247844,0.33824395180084227
199.0,0.43942568137937843,0.23828706296572513,0.48084450609975626,,,,0.9758899304488913,0.8660730685979684,0.22169231443333143
200.0,0.4949399782463083,0.28461570311197787,0.6871448323191675,,,,0.565905428293237,0.9998241186885333,0.2679470130592225
201.0,0.3126200496464694,0.39893777554247767,0.6520242869316983,,,,0.997867027580834,0.02910299605780442,0.15780217294552512
202.0,0.08915698980595876,0.17914090637603752,0.973204971719624,,,,0.9684264148153351,0.5714710409405487,0.1702073971698408
203.0,0.09783500355694758,0.4018428441819791,0.39751080456822313,,,,0.23588578017371536,0.40314850767502997,0.027762611473595628
204.0,0.5536157518353986,0.3042832043162742,0.20585783549000058,,,,0.9840464008043065,0.2120116471873137,0.19999188977175986
205.0,0.36970099468572537,0.6262564646069165,0.2693676934892498,,,,0.9623392903936112,0.04307618838626044,0.016751263441726335
206.0,0.9279485792101443,0.14721541521061432,0.20107322054204402,,,,0.9999883393578741,0.999215815647795,0.29682891158315716
207.0,0.9616897396736823,0.9766918816576523,0.11504519050472946,,,,0.9999999999999529,0.9999999980977867,0.9625492378785242
208.0,0.07226034797714098,0.035348823237407956,0.5781099499925013,,,,0.612601396082547,0.8144122531073259,0.3107013387702654
209.0,0.07962312698541474,0.13995349646889454,0.04548557570469536,,,,0.9497987469718362,0.38347142900968956,0.24079758969223392
210.0,0.9114253382249836,0.3699732389270938,0.6123552904306715,,,,0.9999999646112432,0.2990824565078073,0.6090437397203692
211.0,0.5794465519521278,0.19163530497936726,0.7790073700540474,,,,0.9999862175763086,0.2948181440456912,0.14373269013956078
212.0,0.6884618469686833,0.4612735342832077,0.7249629381549598,,,,0.4602365442249311,0.02024499683699965,0.0475785132532598
213.0,0.8304767430679962,0.8751732042976481,0.23500011193649967,,,,0.9999576655156998,0.1058702660976214,0.0
214.0,0.4135452610217333,0.5686384301218554,0.15987980120325296,,,,0.5185720528579385,0.027322972421818692,0.0239440676147072
215.0,0.23110161714290495,0.06698437996297774,0.3745744388939027,,,,0.9964548500399681,0.9929610282190763,0.3494798407235393
216.0,0.28551757511908427,0.058799057600983806,0.8782156567238681,,,,0.9970185963385718,0.6992771330676976,0.04233371102655614
217.0,0.25417369394043776,0.24610760267490073,0.646591022916153,,,,0.9960217225938055,0.34619256449921015,0.4331527902139033
218.0,0.0369426117900867,0.3173197203656695,0.8616561062465162,,,,0.5084338166168472,0.07616096968515892,0.09457034534810337
219.0,0.01812505438979155,0.7769053863518685,0.4293501487111909,,,,0.7679133376468057,0.3263347961834764,0.0006960572442504549
220.0,0.5529509435477694,0.8604948981120641,9.999999439624929e-11,,,,0.9993736888954188,1.0,5.934869907144333e-06
221.0,0.23183297430522098,0.09011852147744347,0.9345915837273534,,,,0.24008170767624853,0.021975354261725775,0.36404049059143484
222.0,0.13221480437110836,0.32504297112660824,0.6714972214141132,,,,0.9885529689661341,0.35277912804546385,0.11371068345439539
223.0,0.04538331913857461,0.6593330399995463,0.5339590072993279,,,,0.1758061630400034,0.024229385285723944,0.0006760351545442027
224.0,0.06316612051941557,0.48119247412096344,0.6872671778890691,,,,0.8307853840162657,0.8222049495359128,0.055621327314233145
225.0,0.14664389779723996,0.08643248079114396,0.49561566086860465,,,,0.8707235026936502,0.20951790372372373,0.37255825700609163
226.0,0.05075597502346477,0.10069957790019636,0.4973572834652561,,,,0.4891348291553125,0.4648502622337141,0.2538649433001769
227.0,0.09836351309292446,0.17826253198378983,0.46970700748304217,,,,0.2000711400835808,0.403671076393655,0.015887122804678383
228.0,0.6088314296413283,0.40727962823835384,0.6153441296585944,,,,0.8349516827881446,0.4672284479662102,0.231017127646639
229.0,0.20373672216786545,0.7200805763549646,0.46189319414969104,,,,0.009807953341458467,0.8869183147867636,0.00040787454242783303
230.0,0.9248499299927891,0.42164201784542665,0.8210588870636093,,,,0.11609123521095532,0.10158396453653189,0.1756430739928056
