Subject,beta,llh
1.0,6.5471652515669065,8.317766166719343
2.0,2.754395357965096,8.317766166719343
3.0,9.271937875871618,8.317766166719343
4.0,3.970353513416749,8.317766166719343
5.0,17.956467523144603,8.317766166719343
6.0,5.354607206266307,8.317766166719343
7.0,6.520019033596731,8.317766166719343
8.0,4.544302967504185,8.317766166719343
9.0,17.10959378639808,8.317766166719343
10.0,9.893541443040492,8.317766166719343
11.0,1.3083564984844087,8.317766166719343
12.0,4.061079446255627,8.317766166719343
13.0,8.807369712997492,8.317766166719343
14.0,18.443884010907524,8.317766166719343
15.0,1.0225662318867679,8.317766166719343
16.0,8.89555625562447,8.317766166719343
17.0,10.467936111983168,8.317766166719343
18.0,4.220845409453986,8.317766166719343
19.0,7.241422333429048,8.317766166719343
20.0,18.03555176708285,8.317766166719343
21.0,19.258241515437803,8.317766166719343
22.0,17.718937035808377,8.317766166719343
23.0,1.2925200828811612,8.317766166719343
24.0,5.650612544021836,8.317766166719343
25.0,10.305186152008389,8.317766166719343
26.0,5.938151297315688,8.317766166719343
27.0,3.0718567534109065,8.317766166719343
28.0,16.305170085626976,8.317766166719343
29.0,9.506851314485312,8.317766166719343
30.0,11.764384587432826,8.317766166719343
31.0,13.635889049219895,8.317766166719343
32.0,7.8744152530967,8.317766166719343
33.0,14.453964716761874,8.317766166719343
34.0,4.117942190219381,8.317766166719343
35.0,10.498383496676073,8.317766166719343
36.0,16.25893205645356,8.317766166719343
37.0,14.691150814136474,8.317766166719343
38.0,6.198853961806121,8.317766166719343
39.0,6.998583756764363,8.317766166719343
40.0,7.7581136110488895,8.317766166719343
41.0,17.69971059725101,8.317766166719343
42.0,11.451194654388399,8.317766166719343
43.0,13.22105439699654,8.317766166719343
44.0,9.96431455342292,8.317766166719343
45.0,6.918716469938213,8.317766166719343
46.0,2.216922223924722,8.317766166719343
47.0,0.11128701877774816,8.317766166719343
48.0,13.214120019947346,8.317766166719343
49.0,9.366303857114737,8.317766166719343
50.0,3.4133686486445813,8.317766166719343
51.0,1.8648378331611548,8.317766166719343
52.0,13.533224275470284,8.317766166719343
53.0,17.994113312992322,8.317766166719343
54.0,1.646692405004464,8.317766166719343
55.0,8.150338263736003,8.317766166719343
56.0,19.31218429752591,8.317766166719343
57.0,19.457063638813597,8.317766166719343
58.0,14.545686679049286,8.317766166719343
59.0,19.772221172534763,8.317766166719343
60.0,9.001884278828154,8.317766166719343
61.0,12.510390925129046,8.317766166719343
62.0,1.8029745987379697,8.317766166719343
63.0,3.8886938221041745,8.317766166719343
64.0,15.644576355579929,8.317766166719343
65.0,19.808942697686863,8.317766166719343
66.0,4.980911817961211,8.317766166719343
67.0,3.2783308905433106,8.317766166719343
68.0,11.919860825915913,8.317766166719343
69.0,13.032001172469394,8.317766166719343
70.0,9.416914343714701,8.317766166719343
71.0,12.78275154199958,8.317766166719343
72.0,11.539884241852466,8.317766166719343
73.0,11.278998593973313,8.317766166719343
74.0,16.21328456003732,8.317766166719343
75.0,9.585526487908659,8.317766166719343
76.0,7.547448066295925,8.317766166719343
77.0,18.227518956236857,8.317766166719343
78.0,1.4723873256266429,8.317766166719343
79.0,1.1893279658554468,8.317766166719343
80.0,15.264030761491101,8.317766166719343
81.0,10.25248608851742,8.317766166719343
82.0,1.1765140674348062,8.317766166719343
83.0,17.80679101367363,8.317766166719343
84.0,11.182926215041144,8.317766166719343
85.0,11.239001540667143,8.317766166719343
86.0,3.5639991048357422,8.317766166719343
87.0,13.41098890786407,8.317766166719343
88.0,18.98260668698868,8.317766166719343
89.0,19.357950337123288,8.317766166719343
90.0,17.850232626640782,8.317766166719343
91.0,12.453149641452194,8.317766166719343
92.0,17.313293042209384,8.317766166719343
93.0,17.97069906307585,8.317766166719343
94.0,13.486438956482276,8.317766166719343
95.0,14.671334287363324,8.317766166719343
96.0,6.065209987449376,8.317766166719343
97.0,14.470283569966577,8.317766166719343
98.0,13.013839170893933,8.317766166719343
99.0,12.798322544453073,8.317766166719343
100.0,14.14988290268086,8.317766166719343
101.0,9.017929460748421,8.317766166719343
102.0,15.372290530008257,8.317766166719343
103.0,8.934121445775986,8.317766166719343
104.0,1.7122364091032805,8.317766166719343
105.0,15.566678632026614,8.317766166719343
106.0,10.61316801514513,8.317766166719343
107.0,17.857364471420752,8.317766166719343
108.0,12.460738325256134,8.317766166719343
109.0,18.770540228406173,8.317766166719343
110.0,6.925371953160884,8.317766166719343
111.0,13.459570246281157,8.317766166719343
112.0,16.347859866028426,8.317766166719343
113.0,18.18745358038299,8.317766166719343
114.0,10.040858645616924,8.317766166719343
115.0,10.806155961837876,8.317766166719343
116.0,15.038663867670818,8.317766166719343
117.0,18.787107581465527,8.317766166719343
118.0,18.55457858587049,8.317766166719343
119.0,3.850955583364557,8.317766166719343
120.0,19.05386853135446,8.317766166719343
121.0,12.70288823069053,8.317766166719343
122.0,0.5586749881194475,8.317766166719343
123.0,14.496700046915752,8.317766166719343
124.0,8.23293448995088,8.317766166719343
125.0,12.260645644046717,8.317766166719343
126.0,1.882629387021113,8.317766166719343
127.0,12.25354073266512,8.317766166719343
128.0,18.618743814064352,8.317766166719343
129.0,14.500814886295982,8.317766166719343
130.0,2.0190865669175118,8.317766166719343
131.0,19.463508245052495,8.317766166719343
132.0,5.470498076192172,8.317766166719343
133.0,5.478793500576238,8.317766166719343
