"onset"	"duration"	"my_codes"	"trial_type"	"response_time"	"response_key"	"stim_file"	"trial_earnings"
0.0276895682327449	3.17703676735982	"Decision"	"Trustworthy"	3.17703676735982	2	"images/A1f01.jpg"	12
3.23460271582007	2.82296323264018	"Response"	"Trustworthy"	3.17703676735982	2	"images/A1f01.jpg"	12
6.04987626639195	2	"Thinking"	"Trustworthy"	3.17703676735982	2	"images/A1f01.jpg"	12
8.0530017465353	2	"Feedback"	"Trustworthy"	3.17703676735982	2	"images/A1f01.jpg"	12
16.0586303411983	2.99717716942541	"Decision"	"Untrustworthy"	2.99717716942541	3	"images/B1f01.jpg"	3
19.0677422473673	3.00282283057459	"Response"	"Untrustworthy"	2.99717716942541	3	"images/B1f01.jpg"	3
22.0668729839381	2	"Thinking"	"Untrustworthy"	2.99717716942541	3	"images/B1f01.jpg"	3
24.0695877256803	2	"Feedback"	"Untrustworthy"	2.99717716942541	3	"images/B1f01.jpg"	3
40.0768757716287	2.99575835838914	"Decision"	"Neutral"	2.99575835838914	1	"images/C1f01.jpg"	9
43.0850370631088	7.00424164161086	"Response"	"Neutral"	2.99575835838914	1	"images/C1f01.jpg"	9
50.0852270722389	2	"Thinking"	"Neutral"	2.99575835838914	1	"images/C1f01.jpg"	9
50.0968961378094	2	"Feedback"	"Neutral"	2.99575835838914	1	"images/C1f01.jpg"	9
54.1044771620072	3.88578799762763	"Decision"	"Neutral"	3.88578799762763	2	"images/C1f01.jpg"	6
58.004213765962	2.11421200237237	"Response"	"Neutral"	3.88578799762763	2	"images/C1f01.jpg"	6
60.1184849329293	2	"Thinking"	"Neutral"	3.88578799762763	2	"images/C1f01.jpg"	6
62.1205482957885	2	"Feedback"	"Neutral"	3.88578799762763	2	"images/C1f01.jpg"	6
72.1218868934084	3.2172931090463	"Decision"	"Trustworthy"	3.2172931090463	4	"images/A1f01.jpg"	18
75.3528879685327	2.7827068909537	"Response"	"Trustworthy"	3.2172931090463	4	"images/A1f01.jpg"	18
78.1358007974923	2	"Thinking"	"Trustworthy"	3.2172931090463	4	"images/A1f01.jpg"	18
80.1386031482834	2	"Feedback"	"Trustworthy"	3.2172931090463	4	"images/A1f01.jpg"	18
86.1397756298538	3.2667614815291	"Decision"	"Neutral"	3.2667614815291	1	"images/C1f01.jpg"	9
89.4195595656056	6.7332385184709	"Response"	"Neutral"	3.2667614815291	1	"images/C1f01.jpg"	9
96.1527838616166	2	"Thinking"	"Neutral"	3.2667614815291	1	"images/C1f01.jpg"	9
96.1659536582883	2	"Feedback"	"Neutral"	3.2667614815291	1	"images/C1f01.jpg"	9
102.17277805903	2.33360488316976	"Decision"	"Trustworthy"	2.33360488316976	2	"images/A1f01.jpg"	12
104.520367957884	3.66639511683024	"Response"	"Trustworthy"	2.33360488316976	2	"images/A1f01.jpg"	12
108.186585011892	2	"Thinking"	"Trustworthy"	2.33360488316976	2	"images/A1f01.jpg"	12
110.189724714262	2	"Feedback"	"Trustworthy"	2.33360488316976	2	"images/A1f01.jpg"	12
118.190911987098	1.8839339860715	"Decision"	"Trustworthy"	1.8839339860715	4	"images/A1f01.jpg"	18
120.087393404217	4.1160660139285	"Response"	"Trustworthy"	1.8839339860715	4	"images/A1f01.jpg"	18
124.203471933724	2	"Thinking"	"Trustworthy"	1.8839339860715	4	"images/A1f01.jpg"	18
126.206315244548	2	"Feedback"	"Trustworthy"	1.8839339860715	4	"images/A1f01.jpg"	18
140.208172100596	3.53375165676698	"Decision"	"Untrustworthy"	3.53375165676698	1	"images/B1f01.jpg"	9
143.754653802142	6.46624834323302	"Response"	"Untrustworthy"	3.53375165676698	1	"images/B1f01.jpg"	9
150.221252581337	2	"Thinking"	"Untrustworthy"	3.53375165676698	1	"images/B1f01.jpg"	9
150.233961008256	2	"Feedback"	"Untrustworthy"	3.53375165676698	1	"images/B1f01.jpg"	9
156.24063180876	1.30039594718255	"Decision"	"Untrustworthy"	1.30039594718255	2	"images/B1f01.jpg"	6
157.555184007389	4.69960405281745	"Response"	"Untrustworthy"	1.30039594718255	2	"images/B1f01.jpg"	6
162.254939953564	2	"Thinking"	"Untrustworthy"	1.30039594718255	2	"images/B1f01.jpg"	6
164.257164312294	2	"Feedback"	"Untrustworthy"	1.30039594718255	2	"images/B1f01.jpg"	6
170.257958482485	1.56695661065169	"Decision"	"Neutral"	1.56695661065169	1	"images/C1f01.jpg"	9
171.838923433097	8.43304338934831	"Response"	"Neutral"	1.56695661065169	1	"images/C1f01.jpg"	9
180.272099942435	2	"Thinking"	"Neutral"	1.56695661065169	1	"images/C1f01.jpg"	9
180.290363008389	2	"Feedback"	"Neutral"	1.56695661065169	1	"images/C1f01.jpg"	9
184.291471205652	1.58418600424193	"Decision"	"Untrustworthy"	1.58418600424193	1	"images/B1f01.jpg"	9
185.889683185378	8.41581399575807	"Response"	"Untrustworthy"	1.58418600424193	1	"images/B1f01.jpg"	9
194.305828274926	2	"Thinking"	"Untrustworthy"	1.58418600424193	1	"images/B1f01.jpg"	9
194.315271275118	2	"Feedback"	"Untrustworthy"	1.58418600424193	1	"images/B1f01.jpg"	9
198.325495929457	1.83390468824655	"Decision"	"Untrustworthy"	1.83390468824655	1	"images/B1f01.jpg"	9
200.173373117577	8.16609531175345	"Response"	"Untrustworthy"	1.83390468824655	1	"images/B1f01.jpg"	9
208.339455344947	2	"Thinking"	"Untrustworthy"	1.83390468824655	1	"images/B1f01.jpg"	9
208.345111246454	2	"Feedback"	"Untrustworthy"	1.83390468824655	1	"images/B1f01.jpg"	9
212.342094993219	2.48404435068369	"Decision"	"Trustworthy"	2.48404435068369	3	"images/A1f01.jpg"	15
214.84031493729	3.51595564931631	"Response"	"Trustworthy"	2.48404435068369	3	"images/A1f01.jpg"	15
218.356590871466	2	"Thinking"	"Trustworthy"	2.48404435068369	3	"images/A1f01.jpg"	15
220.358989879489	2	"Feedback"	"Trustworthy"	2.48404435068369	3	"images/A1f01.jpg"	15
226.359592902474	1.96721488656476	"Decision"	"Neutral"	1.96721488656476	1	"images/C1f01.jpg"	9
228.340713160113	8.03278511343524	"Response"	"Neutral"	1.96721488656476	1	"images/C1f01.jpg"	9
236.373549473472	2	"Thinking"	"Neutral"	1.96721488656476	1	"images/C1f01.jpg"	9
236.384781631641	2	"Feedback"	"Neutral"	1.96721488656476	1	"images/C1f01.jpg"	9
240.393159101252	3.21706384653226	"Decision"	"Neutral"	3.21706384653226	3	"images/C1f01.jpg"	15
243.624227305641	2.78293615346774	"Response"	"Neutral"	3.21706384653226	3	"images/C1f01.jpg"	15
246.407067316584	2	"Thinking"	"Neutral"	3.21706384653226	3	"images/C1f01.jpg"	15
248.409539711429	2	"Feedback"	"Neutral"	3.21706384653226	3	"images/C1f01.jpg"	15
254.410152974306	1.53361853677779	"Decision"	"Trustworthy"	1.53361853677779	3	"images/A1f01.jpg"	15
255.957754251081	4.46638146322221	"Response"	"Trustworthy"	1.53361853677779	3	"images/A1f01.jpg"	15
260.424214221071	2	"Thinking"	"Trustworthy"	1.53361853677779	3	"images/A1f01.jpg"	15
262.42685728264	2	"Feedback"	"Trustworthy"	1.53361853677779	3	"images/A1f01.jpg"	15
270.427852839697	2.55072732549161	"Decision"	"Trustworthy"	2.55072732549161	4	"images/A1f01.jpg"	18
272.992102673277	3.44927267450839	"Response"	"Trustworthy"	2.55072732549161	4	"images/A1f01.jpg"	18
276.441612005932	2	"Thinking"	"Trustworthy"	2.55072732549161	4	"images/A1f01.jpg"	18
278.444404116366	2	"Feedback"	"Trustworthy"	2.55072732549161	4	"images/A1f01.jpg"	18
284.444883690448	2.71750132273883	"Decision"	"Trustworthy"	2.71750132273883	4	"images/A1f01.jpg"	18
287.175850632368	3.28249867726117	"Response"	"Trustworthy"	2.71750132273883	4	"images/A1f01.jpg"	18
290.45837377198	2	"Thinking"	"Trustworthy"	2.71750132273883	4	"images/A1f01.jpg"	18
292.461833190173	2	"Feedback"	"Trustworthy"	2.71750132273883	4	"images/A1f01.jpg"	18
300.462784373667	2.51696315314621	"Decision"	"Untrustworthy"	2.51696315314621	1	"images/B1f01.jpg"	9
302.992730727419	7.48303684685379	"Response"	"Untrustworthy"	2.51696315314621	1	"images/B1f01.jpg"	9
310.475831859047	2	"Thinking"	"Untrustworthy"	2.51696315314621	1	"images/B1f01.jpg"	9
310.486478060717	2	"Feedback"	"Untrustworthy"	2.51696315314621	1	"images/B1f01.jpg"	9
316.496079781093	3.11723678885028	"Decision"	"Neutral"	3.11723678885028	1	"images/C1f01.jpg"	9
319.626726438059	6.88276321114972	"Response"	"Neutral"	3.11723678885028	1	"images/C1f01.jpg"	9
326.509470306803	2	"Thinking"	"Neutral"	3.11723678885028	1	"images/C1f01.jpg"	9
326.530995386187	2	"Feedback"	"Neutral"	3.11723678885028	1	"images/C1f01.jpg"	9
332.546393523691	1.16717165103182	"Decision"	"Untrustworthy"	1.16717165103182	4	"images/B1f01.jpg"	0
333.727123522898	4.83282834896818	"Response"	"Untrustworthy"	1.16717165103182	4	"images/B1f01.jpg"	0
338.560166912153	2	"Thinking"	"Untrustworthy"	1.16717165103182	4	"images/B1f01.jpg"	0
340.562608017819	2	"Feedback"	"Untrustworthy"	1.16717165103182	4	"images/B1f01.jpg"	0
