"onset"	"duration"	"event"	"trial_type"	"response_time"	"response_key"	"stim_file"	"trial_earnings"
0.0194787832442671	2.17859495629091	"Decision"	"Neutral"	2.17859495629091	"2"	"images/C1f01.jpg"	12
2.23335570958443	3.82140504370909	"Response"	"Neutral"	2.17859495629091	"2"	"images/C1f01.jpg"	12
6.04961230163462	2	"Thinking"	"Neutral"	2.17859495629091	"2"	"images/C1f01.jpg"	12
8.05286919511855	2	"Feedback"	"Neutral"	2.17859495629091	"2"	"images/C1f01.jpg"	12
16.0575369350845	1.34827939304523	"Decision"	"Untrustworthy"	1.34827939304523	"3"	"images/B1f01.jpg"	3
17.417481980403	4.65172060695477	"Response"	"Untrustworthy"	1.34827939304523	"3"	"images/B1f01.jpg"	3
22.0671067975927	2	"Thinking"	"Untrustworthy"	1.34827939304523	"3"	"images/B1f01.jpg"	3
24.069636081229	2	"Feedback"	"Untrustworthy"	1.34827939304523	"3"	"images/B1f01.jpg"	3
40.0757089788094	2.15016298694536	"Decision"	"Untrustworthy"	2.15016298694536	"2"	"images/B1f01.jpg"	6
42.2345867869444	3.84983701305464	"Response"	"Untrustworthy"	2.15016298694536	"2"	"images/B1f01.jpg"	6
46.0841757641174	2	"Thinking"	"Untrustworthy"	2.15016298694536	"2"	"images/B1f01.jpg"	6
48.0873723553959	2	"Feedback"	"Untrustworthy"	2.15016298694536	"2"	"images/B1f01.jpg"	6
54.0877648892347	3.46713524218649	"Decision"	"Untrustworthy"	3.46713524218649	"4"	"images/B1f01.jpg"	0
57.5687087910483	2.53286475781351	"Response"	"Untrustworthy"	3.46713524218649	"4"	"images/B1f01.jpg"	0
60.1015689977212	2	"Thinking"	"Untrustworthy"	3.46713524218649	"4"	"images/B1f01.jpg"	0
62.104234245955	2	"Feedback"	"Untrustworthy"	3.46713524218649	"4"	"images/B1f01.jpg"	0
72.1082090783166	1.4499695643317	"Decision"	"Untrustworthy"	1.4499695643317	"1"	"images/B1f01.jpg"	9
73.5688282578485	8.5500304356683	"Response"	"Untrustworthy"	1.4499695643317	"1"	"images/B1f01.jpg"	9
82.1186709598405	2	"Thinking"	"Untrustworthy"	1.4499695643317	"1"	"images/B1f01.jpg"	9
82.1257303120801	2	"Feedback"	"Untrustworthy"	1.4499695643317	"1"	"images/B1f01.jpg"	9
86.1219790534815	1.86729054898024	"Decision"	"Neutral"	1.86729054898024	"3"	"images/C1f01.jpg"	15
88.0030014619697	4.13270945101976	"Response"	"Neutral"	1.86729054898024	"3"	"images/C1f01.jpg"	15
92.135665970738	2	"Thinking"	"Neutral"	1.86729054898024	"3"	"images/C1f01.jpg"	15
94.1386361437617	2	"Feedback"	"Neutral"	1.86729054898024	"3"	"images/C1f01.jpg"	15
102.139216980198	2.2007173699094	"Decision"	"Neutral"	2.2007173699094	"4"	"images/C1f01.jpg"	18
104.353484733845	3.7992826300906	"Response"	"Neutral"	2.2007173699094	"4"	"images/C1f01.jpg"	18
108.152801497257	2	"Thinking"	"Neutral"	2.2007173699094	"4"	"images/C1f01.jpg"	18
110.155755741522	2	"Feedback"	"Neutral"	2.2007173699094	"4"	"images/C1f01.jpg"	18
118.161102735787	1.59933383017778	"Decision"	"Untrustworthy"	1.59933383017778	"2"	"images/B1f01.jpg"	6
119.770798322861	4.40066616982222	"Response"	"Untrustworthy"	1.59933383017778	"2"	"images/B1f01.jpg"	6
124.170146375312	2	"Thinking"	"Untrustworthy"	1.59933383017778	"2"	"images/B1f01.jpg"	6
126.173269579769	2	"Feedback"	"Untrustworthy"	1.59933383017778	"2"	"images/B1f01.jpg"	6
140.186530967476	2.47520494251512	"Decision"	"Trustworthy"	2.47520494251512	"3"	"images/A1f01.jpg"	15
142.67108788772	3.52479505748488	"Response"	"Trustworthy"	2.47520494251512	"3"	"images/A1f01.jpg"	15
146.187345048646	2	"Thinking"	"Trustworthy"	2.47520494251512	"3"	"images/A1f01.jpg"	15
148.189930083463	2	"Feedback"	"Trustworthy"	2.47520494251512	"3"	"images/A1f01.jpg"	15
156.190556999878	2.00024860480335	"Decision"	"Neutral"	2.00024860480335	"3"	"images/C1f01.jpg"	15
158.204809393501	3.99975139519665	"Response"	"Neutral"	2.00024860480335	"3"	"images/C1f01.jpg"	15
162.204305357183	2	"Thinking"	"Neutral"	2.00024860480335	"3"	"images/C1f01.jpg"	15
164.206863085274	2	"Feedback"	"Neutral"	2.00024860480335	"3"	"images/C1f01.jpg"	15
170.207433112781	1.41704279754777	"Decision"	"Neutral"	1.41704279754777	"4"	"images/C1f01.jpg"	18
171.638515539235	4.58295720245223	"Response"	"Neutral"	1.41704279754777	"4"	"images/C1f01.jpg"	18
176.221609844011	2	"Thinking"	"Neutral"	1.41704279754777	"4"	"images/C1f01.jpg"	18
178.223750007106	2	"Feedback"	"Neutral"	1.41704279754777	"4"	"images/C1f01.jpg"	18
184.224510612665	2.01701378414873	"Decision"	"Trustworthy"	2.01701378414873	"3"	"images/A1f01.jpg"	15
186.25559986569	3.98298621585127	"Response"	"Trustworthy"	2.01701378414873	"3"	"images/A1f01.jpg"	15
190.238286845502	2	"Thinking"	"Trustworthy"	2.01701378414873	"3"	"images/A1f01.jpg"	15
192.241151774069	2	"Feedback"	"Trustworthy"	2.01701378414873	"3"	"images/A1f01.jpg"	15
198.24140834331	1.50055978749879	"Decision"	"Neutral"	1.50055978749879	"4"	"images/C1f01.jpg"	0
199.756050426397	4.49944021250121	"Response"	"Neutral"	1.50055978749879	"4"	"images/C1f01.jpg"	0
204.255521927844	2	"Thinking"	"Neutral"	1.50055978749879	"4"	"images/C1f01.jpg"	0
206.258298109518	2	"Feedback"	"Neutral"	1.50055978749879	"4"	"images/C1f01.jpg"	0
212.258502340992	NA	"Decision"	"Neutral"	NA	"None"	"images/C1f01.jpg"	9
216.256099350867	6	"Response"	"Neutral"	NA	"None"	"images/C1f01.jpg"	9
222.256128933164	2	"Thinking"	"Neutral"	NA	"None"	"images/C1f01.jpg"	9
222.261579465354	2	"Feedback"	"Neutral"	NA	"None"	"images/C1f01.jpg"	9
226.275493369554	1.21696144633461	"Decision"	"Trustworthy"	1.21696144633461	"3"	"images/A1f01.jpg"	15
227.506712898379	4.78303855366539	"Response"	"Trustworthy"	1.21696144633461	"3"	"images/A1f01.jpg"	15
232.289581922931	2	"Thinking"	"Trustworthy"	1.21696144633461	"3"	"images/A1f01.jpg"	15
234.292290406767	2	"Feedback"	"Trustworthy"	1.21696144633461	"3"	"images/A1f01.jpg"	15
240.292825732031	1.1004670583643	"Decision"	"Neutral"	1.1004670583643	"2"	"images/C1f01.jpg"	12
