Subject,a_gain,a_loss,beta,llh
sub-2013_1,0.017068118544832197,0.029024385699038095,3.446139478977945,48.40520250434816
sub-2013_2,0.0024096890012491,0.0033546117472326932,20.0,54.04860416530755
sub-2013_3,0.003244880867989292,0.004231866344252594,20.0,54.92784935498837
sub-2013_4,0.001592310456317779,0.0023415500702080976,20.0,54.64771178831822
sub-2013_5,0.0033336410051161033,0.003747167995397168,20.0,50.67276096595233
sub-2013_6,0.0032275125552023365,0.003127041632768121,20.0,49.787457182116405
sub-2013_7,0.062379531790688086,0.047827088103359214,0.9862836108423675,53.24374632200454
sub-2013_8,0.3886193211929982,0.20960814807592426,0.6253296843074435,45.90270348255658
sub-2013_9,0.16315998976445098,0.2306903042977392,0.7643604238011892,42.318786533622216
sub-2013_10,0.007560347516042759,0.004304758441859786,12.839040663376977,47.22802281050004
sub-2007_1,0.2452955521464305,0.3281719859065325,0.3810509726416629,53.13349446683022
sub-2007_2,0.7058563337607264,0.8082973775419683,0.1453817278684248,58.778989398288
sub-2007_3,0.12099815534950031,0.19702557768906628,0.30979849228009165,59.100611094477806
sub-2007_4,0.0023585607043926514,0.0023542567730121915,20.0,54.261539359189285
sub-2007_5,0.00354555085167079,0.0021192195906382777,20.0,50.81511328904783
sub-2007_6,0.566570219384121,0.13812720662366323,0.25106939305809517,56.72336234117624
sub-2007_7,1.0,1.0,0.22235910087255686,52.793478143832694
sub-2007_8,0.10809777617223837,0.07180917644019749,0.4257850680728674,58.543862949707034
sub-2007_9,0.9705770824087964,1.0,0.18956103847781328,55.33933555838735
sub-2007_10,0.27201400238863105,0.30183683498831687,0.34559808599274255,51.73578828254941
sub-2006_1,1.0,0.0,0.1551368147189005,57.30057135168223
sub-2006_2,0.0,1.0,0.030843798959743846,62.175302568926135
sub-2006_3,1.0,1.0,0.025438709357918952,62.23073975665248
sub-2006_4,0.0,0.43156279151862437,0.1138213329064999,61.00073253705156
sub-2006_5,0.340516832697479,0.3363326535805499,0.12544146301110196,60.58305142179681
sub-2006_6,1.0,0.0,0.021076469236358048,62.288455806105475
sub-2006_7,0.0,0.000214209241026318,18.07385173035903,62.30498720693534
sub-2006_8,0.7852445888537377,0.10523675129990431,0.08268589503252673,61.475621850042415
sub-2006_9,0.0,0.001248957968986057,20.0,60.53985188287323
sub-2006_10,0.1427728585110296,0.061596835324254584,0.1615738970652694,61.87469013398215
sub-2012_1,0.0,0.0,1e-10,62.383246250395004
sub-2012_2,0.0,1.0,0.012908703833316767,62.354207826514624
sub-2012_3,0.0004595690176558764,0.0005951009119852063,20.0,61.439091759684594
sub-2012_4,0.6076007738516106,0.0,0.02917120494227377,62.23626326845897
sub-2012_5,1.0,0.09275634082095742,0.1013277200578558,60.918554064130454
sub-2012_6,1.0,0.0,0.019065271244208506,62.32607693287701
sub-2012_7,1.0,0.0621126640599222,0.1177451648840433,60.040764965288645
sub-2012_8,0.0,1.0,0.03182796353770751,62.264045225956906
sub-2012_9,1.0,0.0,0.03979952425514343,62.05556114951455
sub-2012_10,0.0,1.0,0.05979788385078438,61.6689194596566
sub-2004_1,0.10379299082249371,0.14099638426958264,2.6223161704455054,26.153502111845814
sub-2004_2,0.00875220513865722,0.008921778947253734,20.0,33.743305384786936
sub-2004_3,0.1748602397212026,0.22107600736988306,0.9533933296144362,48.402069058810625
