Subject,alpha,beta,decay,llh
sub-2013_1,0.0,1e-10,0.8615143543064824,9.704060527839234
sub-2013_2,0.1841633351165684,20.0,0.5817355477109775,5.550099758485142
sub-2013_3,0.9739432358227496,5.749450143030868,1.0,6.931471888895223
sub-2013_4,0.03704752728746618,20.0,0.80508966566105,8.456130338225458
sub-2013_5,0.007989037504182285,20.0,1.0,9.160358171440286
sub-2013_6,0.9999999976862466,0.3373336916705702,0.0,7.919465946140461
sub-2013_7,0.004462393094367973,20.0,0.29362254800816856,9.542662587617135
sub-2013_8,0.01927424304717613,20.0,0.0,7.577787513478716
sub-2013_9,0.8253359982105682,6.08874320666435,1.0,8.317766450297883
sub-2013_10,0.8980245519335895,7.201125934732034,0.9783706245649781,5.442789905771422
sub-2007_1,0.012084515914310482,20.0,0.9548252711101766,8.473420583516042
sub-2007_2,0.9138409179551277,20.0,0.7357439352659366,7.4254694090724875
sub-2007_3,0.0,1e-10,1.0,9.704060527839234
sub-2007_4,0.6269363778084122,0.3486027642647804,0.3871884156079041,9.340194810281652
sub-2007_5,0.5660210335345974,0.24711543693961172,1.0,9.499285434367307
sub-2007_6,0.0301080800222768,1.4836612098130244,0.0,9.670642775254922
sub-2007_7,1.0,4.84232057614941,1.0,8.317766657650719
sub-2007_8,1.0,0.1398725416245534,0.0,9.294510340895378
sub-2007_9,0.0,1e-10,1.0,9.704060527839234
sub-2007_10,0.015626294497559867,20.0,0.0,7.621846413716729
sub-2006_1,0.00507381283454705,20.0,0.0,9.336339378306478
sub-2006_2,0.017382686542314084,20.0,0.34480895004136813,9.004937769303533
sub-2006_3,0.0,1e-10,1.0,9.704060527839234
sub-2006_4,0.0,1e-10,0.6086921676045653,9.704060527839234
sub-2006_5,0.028077065850377253,20.0,0.6161178007992167,8.008372088865766
sub-2006_6,0.0,1e-10,1.0,9.704060527839234
sub-2006_7,0.0,1e-10,0.0,9.704060527839234
sub-2006_8,1.0,5.408120088521646,0.9741377512487178,8.215378803958687
sub-2006_9,0.0013401557564308676,20.0,0.6930914658423788,9.664001276919903
sub-2006_10,0.0,1e-10,1.0,9.704060527839234
sub-2012_1,0.0,1e-10,1.0,9.704060527839234
sub-2012_2,0.32906475733603113,0.42506083880835277,0.0,9.396897887631344
sub-2012_3,0.01436003055495716,20.0,0.3748000076174167,8.493010641602778
sub-2012_4,1.0,20.0,0.9933141459114067,8.219591409383192
sub-2012_5,1.0,18.56722296331104,0.0,5.545177444479562
sub-2012_6,0.0,1e-10,1.0,9.704060527839234
sub-2012_7,0.07735875024630126,20.0,0.8794088588028309,8.080079546345253
sub-2012_8,0.0,0.7896750914401777,0.15233126558960636,9.704060527839234
sub-2012_9,0.0,1e-10,1.0,9.704060527839234
sub-2012_10,0.0,1e-10,0.7633276664649449,9.704060527839234
sub-2004_1,1.0,7.761182314738509,0.9565453000485576,7.425470709652392
sub-2004_2,0.0,1e-10,1.0,9.704060527839234
sub-2004_3,1.0,5.322518320509356,0.9737285573108917,8.010603668903105
sub-2004_4,0.006407004687052888,20.0,0.0,9.609744890528576
sub-2004_5,1.0,9.225973449659554,0.0,5.545177444482424
sub-2004_6,1.0,20.0,0.9931129856579441,9.603123140367348
sub-2004_7,1.0,0.337333696530038,0.0,7.919465946140461
sub-2004_8,1.0,13.662094950060858,0.0,6.931471805599453
sub-2004_9,1.0,0.42652059204526277,0.30170335473759013,8.1216398501503
sub-2004_10,1.0,1.3900437137421604,0.314021687747424,6.449376891198833
sub-2010_1,0.0,1e-10,1.0,9.704060527839234
sub-2010_2,0.004809750672305218,20.0,0.0,8.06129701030203
sub-2010_3,0.0,1e-10,1.0,9.704060527839234
sub-2010_4,0.014426079530389511,20.0,0.6077635067662552,7.715626395128995
sub-2010_5,0.7450393661701534,12.305310975208021,1.0,8.317766166720478
sub-2010_6,1.0,0.13987253297776914,0.8181733788079057,9.499285434367307
sub-2010_7,0.0,1e-10,0.34240467211672754,9.704060527839234
sub-2010_8,0.0,1e-10,1.0,9.704060527839234
sub-2010_9,0.0,1e-10,0.36464765953137235,9.704060527839234
sub-2010_10,0.9201530252955821,6.305317737313798,0.7111172631070319,6.829084313147692
sub-2038_1,1.0,20.0,0.9528604587325321,7.070134043789083
sub-2038_2,0.022119416747975226,20.0,0.2039170763227457,8.519187373180444
sub-2038_3,0.2586420147694469,0.8319460325286705,0.3890227682687332,9.339950473395609
sub-2038_4,0.0,1e-10,1.0,9.704060527839234
sub-2038_5,1.0,5.520359200732347,0.9746591667010868,8.215378685765915
sub-2038_6,0.3970701074934332,0.35226158311917566,0.0,9.499285434367307
sub-2038_7,1.0,0.08134188203947054,0.0,9.522564727024704
sub-2038_8,0.007140383957582876,20.0,0.87880236978916,9.588312988213879
sub-2038_9,1.0,20.0,0.8087516489428132,6.726717495664902
sub-2038_10,0.016119292320008072,20.0,1.0,8.84471884234235
sub-2039_1,1.0,16.757810682484433,0.0,5.545177444479562
sub-2039_2,0.4269613063807296,1.051003858784307,0.0,7.781825226088412
sub-2039_3,1.0,0.2246654652559193,0.0,8.75211893146123
sub-2039_4,0.014616439475696614,20.0,0.9084987111426676,8.488059736664113
sub-2039_5,1.0,0.2246654694812415,0.0,8.75211893146123
sub-2039_6,0.007989038212976985,20.0,0.7058557922571977,9.057970624704527
sub-2039_7,1.0,0.4487379808443785,0.0,7.781825226088412
sub-2039_8,0.9999998647738672,16.547931779681026,0.696800521858363,6.829084552114848
sub-2039_9,1.0,20.0,0.8087384164497138,5.442810673005553
sub-2039_10,1.0,20.0,0.7207738837445913,7.505932581513735
sub-2011_1,0.7111737297453876,0.47433373303378684,0.5825216616175614,8.811763236989847
sub-2011_2,1.0,20.0,0.9931129863491922,8.216828779247447
sub-2011_3,0.586952911785989,0.2383028255037962,1.0,9.60167298110327
sub-2011_4,0.007764694670958779,20.0,0.9115518708654092,9.059446781707987
sub-2011_5,0.0,1e-10,1.0,9.704060527839234
sub-2011_6,1.0,20.0,0.9134265329067298,6.835133427058556
sub-2011_7,1.0,8.076948028408225,0.0,5.545177444569472
sub-2011_8,1.0,8.259582832844158,0.0,5.545177444531545
sub-2011_9,0.007668715899797779,20.0,0.7160886316937738,8.418882396151352
sub-2011_10,1.0,0.33733369926595846,1.0,7.919465946140461
sub-2005_1,1.0,0.1398725418220896,0.0,9.396897887631344
sub-2005_2,0.0009500846185347655,20.0,0.7500910411938074,9.689830734831414
sub-2005_3,0.6887811184377248,0.6326087543715235,0.148598543139686,7.771085807720305
sub-2005_4,1.0,0.16126118325384517,0.6456975952358724,9.401407515333041
sub-2005_5,0.0050738130105714005,20.0,0.0,9.336339378306477
sub-2005_6,1.0,0.15513013710000031,0.7026352263058253,9.567171600275278
sub-2005_7,0.0,1e-10,1.0,9.704060527839234
sub-2005_8,0.7533799314574605,0.20741143015976335,0.0,9.244134046081756
sub-2005_9,0.0,1e-10,1.0,9.704060527839234
sub-2005_10,0.3690167729252604,0.3790411268082177,1.0,9.60167298110327
sub-2001_1,1.0,20.0,0.7701700803639729,7.009305246222391
sub-2001_2,1.0,0.13987253812816444,1.0,9.294510340895378
sub-2001_3,1.0,10.098381273944272,1.0,6.9314718055995925
sub-2001_4,0.05902482232574649,20.0,0.0,5.765030201224974
sub-2001_5,1.0,4.997091347165677,1.0,8.317766475302683
sub-2001_6,0.0,1e-10,0.9252248061451198,9.704060527839234
sub-2001_7,1.0,20.0,0.9128602567249312,6.8334334038393845
sub-2001_8,0.8650002980199962,0.16170230449814066,0.0,9.396897887631342
sub-2001_9,0.9999994067425824,6.784126139881554,0.8564116650906098,6.829084261761848
sub-2001_10,0.009112227057852243,20.0,0.6725702177761765,7.277822335987229
sub-2002_1,0.031978610948917796,20.0,0.24454138428110336,7.545513657280989
sub-2002_2,0.0,1e-10,1.0,9.704060527839234
sub-2002_3,0.0,1e-10,1.0,9.704060527839234
sub-2002_4,0.0,1e-10,0.19849746316374306,9.704060527839234
sub-2002_5,0.5252685121786045,9.860336620701554,1.0,8.317766345345103
sub-2002_6,0.0,1e-10,1.0,9.704060527839234
sub-2002_7,1.0,20.0,0.9639483783910938,8.568090974311586
sub-2002_8,1.0,5.019506258862239,1.0,6.931472382629526
sub-2002_9,0.0,1e-10,0.5836892785744539,9.704060527839234
sub-2002_10,0.0,0.7848176729490961,0.8000839152880919,9.704060527839234
sub-2003_1,1.0,0.14903616982861906,0.8603379916992424,9.586422126345898
sub-2003_2,1.0,20.0,0.9625863643013989,8.55844964348982
sub-2003_3,1.0,0.15357660542117488,0.5709398861680346,9.436623870975625
sub-2003_4,0.0,1e-10,1.0,9.704060527839234
sub-2003_5,0.0,1e-10,1.0,9.704060527839234
sub-2003_6,0.0,1e-10,1.0,9.704060527839234
sub-2003_7,0.6262960597705765,0.22333295858792182,0.0,9.499285434367307
sub-2003_8,0.5845722347615767,0.15897659160841116,1.0,9.613284470928793
sub-2003_9,0.0,1e-10,0.0,9.704060527839234
sub-2003_10,1.0,0.13987253309963704,0.0,9.396897887631344
sub-1009_1,0.02155191912753007,20.0,0.0,7.825850964425283
sub-1009_2,1.0,0.026715191724193073,0.0,9.684042358231604
sub-1009_3,0.0,0.044232980869229666,0.7912654109427205,9.704060527839234
sub-1009_4,0.0,1e-10,0.7963425349720428,9.704060527839234
sub-1009_5,0.006835809205944303,20.0,1.0,9.503593112505145
sub-1009_6,0.00966130188753907,20.0,0.18325135248032423,9.477724687539917
sub-1009_7,1.0,0.13987253900785027,0.08350574380958775,9.499285434367307
sub-1009_8,0.0,0.08478244129349088,1.0,9.704060527839234
sub-1009_9,0.0,0.2078622931713464,0.9447471567679107,9.704060527839234
sub-1009_10,0.0,1e-10,0.04208525142331554,9.704060527839234
sub-1021_1,0.023313919898355465,20.0,0.2424815394462505,8.390241357698324
sub-1021_2,1.0,8.150835496528332,0.0,5.545177444551595
sub-1021_3,1.0,0.4487379834025157,0.02249548224266673,7.781825226088413
sub-1021_4,0.06360252205498447,3.982356991096346,1.0,8.80535446385336
sub-1021_5,0.5336252047393447,0.9915829498842945,0.0,6.654206226824553
sub-1021_6,1.0,0.3816201592798856,0.09143637736109127,7.895432292152695
sub-1021_7,0.0,1e-10,0.3912535614130592,9.704060527839234
sub-1021_8,0.3998122759875899,0.580643963656253,0.3974870605648346,9.60167298110327
sub-1021_9,0.017130071223944422,20.0,0.0,5.820142441034637
sub-1021_10,1.0,0.22466546368464016,0.0,8.75211893146123
sub-1035_1,1.0,0.139872540898665,0.0,9.499285434367305
sub-1035_2,0.02087311757153638,20.0,0.0,6.184221745384362
sub-1035_3,1.0,7.641769653962229,1.0,6.931471805820608
sub-1035_4,0.6215822159693137,0.07201165902387345,0.0,9.659603729538352
sub-1035_5,1.0,20.0,0.9113852467245807,6.840508733436446
sub-1035_6,1.0,0.3373337043248448,0.5853585122536858,8.60698814351792
sub-1035_7,1.0,20.0,1.0,8.317766166719343
sub-1035_8,1.0,8.287552420613693,0.0,5.545177444527359
sub-1035_9,0.016847033476226733,20.0,0.0,8.812126566104336
sub-1035_10,0.014620495148447607,20.0,0.20620672589750766,8.405380284190125
sub-1034_1,0.8807053891700035,0.8836380398614172,0.12815605374016434,6.627780887631079
sub-1034_2,0.0,1e-10,0.9150970974353293,9.704060527839234
sub-1034_3,1.0,20.0,0.6290383824569498,6.829345706514892
sub-1034_4,0.011891319367978227,20.0,0.0,8.486399420047757
sub-1034_5,1.0,8.103794603605722,0.0,4.158883083470272
sub-1034_6,1.0,0.139872540308303,0.0,9.294510340895378
sub-1034_7,0.0041746306712871235,20.0,0.24651096515254367,8.221097236274003
sub-1034_8,0.021975265760766426,20.0,0.0,6.24280538968285
sub-1034_9,1.0,5.449377889533723,0.0,6.9314719645001395
sub-1034_10,0.015456538232321772,20.0,0.039973030331659665,7.307878202179745
sub-1020_1,0.0,1e-10,1.0,9.704060527839234
sub-1020_2,0.5959022619250269,0.7530395538186898,0.0,7.781825226088413
sub-1020_3,0.019950540167554546,20.0,0.0,7.542860256954112
sub-1020_4,0.08657345973938778,20.0,0.0208046370488294,8.221427788178444
sub-1020_5,0.021975266720511494,20.0,0.0,6.242805389682853
sub-1020_6,1.0,20.0,0.7831046753182366,6.909527205800038
sub-1020_7,0.013729474595675374,20.0,0.0,7.192639355490499
sub-1020_8,1.0,12.769324168695926,0.38874333706592146,5.545177444479562
sub-1020_9,1.0,0.3373336932945106,0.0,8.811763236989847
sub-1020_10,1.0,20.0,0.91342654323593,6.835133427058553
sub-1008_1,0.006032983516733868,20.0,0.5509931338423548,9.535431077322839
sub-1008_2,1.0,4.4362124791687885,0.0,8.317767826812885
sub-1008_3,0.0022284760386956635,20.0,0.0,9.67069282544669
sub-1008_4,0.0,1e-10,0.6159424390872328,9.704060527839234
sub-1008_5,1.0,0.22466545799893997,0.0,8.752118931461231
sub-1008_6,0.017234989551995695,20.0,0.6857127143005218,7.271397074692575
sub-1008_7,0.02087311926980513,20.0,0.6649459757942797,6.081834198648428
sub-1008_8,1.0,0.5927683241141662,0.0,5.471992272475234
sub-1008_9,1.0,0.13987253541061556,0.0,9.396897887631344
sub-1008_10,1.0,7.116776870846488,0.0,8.3177661672535
sub-1036_1,0.0,0.36896846738969724,1.0,9.704060527839234
sub-1036_2,0.5017605561761167,10.0553133646453,1.0,8.317766433702905
sub-1036_3,0.0,1e-10,0.0,9.704060527839234
sub-1036_4,0.17990352001233123,1e-10,1.0,9.704060527839234
sub-1036_5,1.0,15.157693543431286,0.873507819523565,4.1588830833596715
sub-1036_6,0.004509527521038975,20.0,0.0,9.132743461894902
sub-1036_7,0.00776469520170156,20.0,0.0,9.05944678170801
sub-1036_8,1.0,0.13987254183625425,0.0,9.294510340895378
sub-1036_9,1.0,20.0,0.8700446929587241,6.039586463991735
sub-1036_10,0.37206554809362985,0.37593522584547756,0.0,9.396897887631344
sub-1022_1,1.0,0.22466546133333457,0.0,8.75211893146123
sub-1022_2,1.0,20.0,0.8087516623632958,6.82909465063218
sub-1022_3,1.0,20.0,0.9454369505526667,7.117816633482436
sub-1022_4,0.3992281022279827,0.6459302381048414,0.0,8.809359657616938
sub-1022_5,1.0,0.13987253785556242,0.0,9.192122794159415
sub-1022_6,1.0,20.0,0.8977637719513879,6.9369460117532125
sub-1022_7,1.0,5.567818932717044,0.707157716603013,8.215378686437788
sub-1022_8,0.7255603602288776,0.3866716930755546,0.0,7.866829290989031
sub-1022_9,0.2704629451362293,0.9534522293041517,0.0,8.809359657616936
sub-1022_10,1.0,20.0,0.9134265407726985,6.835133427058552
sub-1023_1,0.7488255719959891,0.7066180411800672,0.0,6.654206226824554
sub-1023_2,0.439619443546498,0.7673311502021567,0.0,7.919465946140461
sub-1023_3,0.0,1e-10,1.0,9.704060527839234
sub-1023_4,1.0,0.8135551885175554,0.5853585453317136,8.60698814351792
sub-1023_5,1.0,6.52322684410386,0.0,5.545177453988171
sub-1023_6,0.007624028529612566,20.0,0.0,8.957996792247469
sub-1023_7,1.0,20.0,0.9522931230837786,7.066960582010229
sub-1023_8,1.0,20.0,0.993409552793981,9.607203235542112
sub-1023_9,1.0,20.0,0.8977637528650049,6.936946011753213
sub-1023_10,1.0,11.771213089319659,0.0,4.158883083359675
sub-1037_1,1.0,7.63051641864022,0.49881987058366795,8.317766166833717
sub-1037_2,1.0,11.669824553986604,1.0,8.317766166719345
sub-1037_3,0.007989040733748636,20.0,0.032720592620210855,9.05797062470435
sub-1037_4,0.0013401577392150705,20.0,0.0,9.664001276919896
sub-1037_5,0.0,1e-10,0.8160072590504972,9.704060527839234
sub-1037_6,0.14626750159379057,0.17446019133835805,0.0,9.636211588072877
