Trial,Stim_Sequence,Choice,Trustee_Response,Subject,Alpha_gain,Alpha_loss,Beta
29,0,2,1,sub-1007_3,0.354027036164919,0.867884492489857,0.531621746499922
30,1,1,1,sub-1007_3,0.354027036164919,0.867884492489857,0.531621746499922
31,2,1,1,sub-1007_3,0.354027036164919,0.867884492489857,0.531621746499922
32,0,4,1,sub-1007_3,0.354027036164919,0.867884492489857,0.531621746499922
33,1,2,1,sub-1007_3,0.354027036164919,0.867884492489857,0.531621746499922
34,2,1,0,sub-1007_3,0.354027036164919,0.867884492489857,0.531621746499922
35,1,2,0,sub-1007_3,0.354027036164919,0.867884492489857,0.531621746499922
36,1,1,0,sub-1007_3,0.354027036164919,0.867884492489857,0.531621746499922
37,0,4,1,sub-1007_3,0.354027036164919,0.867884492489857,0.531621746499922
38,2,3,0,sub-1007_3,0.354027036164919,0.867884492489857,0.531621746499922
39,2,1,0,sub-1007_3,0.354027036164919,0.867884492489857,0.531621746499922
40,1,1,0,sub-1007_3,0.354027036164919,0.867884492489857,0.531621746499922
41,1,2,0,sub-1007_3,0.354027036164919,0.867884492489857,0.531621746499922
42,1,1,1,sub-1007_3,0.354027036164919,0.867884492489857,0.531621746499922
43,0,4,1,sub-1007_3,0.354027036164919,0.867884492489857,0.531621746499922
44,2,1,0,sub-1007_3,0.354027036164919,0.867884492489857,0.531621746499922
45,2,1,0,sub-1007_3,0.354027036164919,0.867884492489857,0.531621746499922
1,2,3,0,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
2,1,4,0,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
3,1,2,0,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
4,0,3,1,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
5,1,1,1,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
6,0,4,1,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
7,2,1,0,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
8,1,1,1,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
9,0,4,1,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
10,0,3,1,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
11,0,4,1,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
12,2,1,1,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
13,1,2,1,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
14,2,1,0,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
15,2,1,0,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
16,1,4,1,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
17,1,2,1,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
18,1,4,1,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
19,2,1,0,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
20,2,1,0,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
21,1,3,1,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
22,1,3,1,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
23,1,3,1,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
24,0,4,1,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
25,1,4,0,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
26,2,1,0,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
27,2,1,0,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
28,0,3,1,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
29,2,1,0,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
30,0,4,1,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
31,0,4,1,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
32,2,2,0,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
33,0,2,1,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
34,0,4,0,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
35,0,1,1,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
36,0,1,1,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
37,2,2,0,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
38,1,4,1,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
39,1,1,1,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
40,2,1,0,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
41,2,1,0,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
42,0,2,1,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
43,1,1,1,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
44,0,1,1,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
45,2,1,0,sub-1007_4,0.354027036164919,0.867884492489857,0.531621746499922
1,0,3,1,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
2,0,3,1,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
3,1,4,0,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
4,1,1,1,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
5,0,3,1,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
6,2,3,0,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
7,0,3,1,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
8,2,2,0,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
9,1,3,1,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
10,1,1,1,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
11,1,3,1,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
12,2,1,1,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
13,1,4,0,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
14,2,2,0,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
15,2,1,0,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
16,0,3,1,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
17,0,4,1,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
18,0,4,1,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
19,1,1,0,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
20,1,1,1,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
21,0,4,1,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
22,2,1,1,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
23,0,4,1,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
24,0,4,1,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
25,1,1,1,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
26,2,1,0,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
27,0,4,0,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
28,2,1,0,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
29,2,3,1,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
30,1,1,0,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
31,1,1,0,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
32,2,1,0,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
33,1,1,0,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
34,0,1,1,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
35,2,2,0,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
36,0,2,1,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
37,1,1,0,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
38,2,1,0,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
39,0,4,1,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
40,2,1,0,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
41,0,2,1,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
42,2,1,0,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
43,1,1,1,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
44,2,2,0,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
45,1,1,1,sub-1007_5,0.354027036164919,0.867884492489857,0.531621746499922
1,1,2,1,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
2,2,1,0,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
3,2,3,0,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
4,2,1,1,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
5,0,3,1,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
6,0,1,1,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
7,0,4,1,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
8,2,2,0,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
9,1,4,0,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
10,1,1,1,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
11,2,1,0,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
12,1,1,1,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
13,1,2,1,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
14,0,4,1,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
15,2,1,0,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
16,0,3,1,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
17,1,1,1,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
18,0,4,1,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
19,2,1,0,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
20,1,3,1,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
21,0,4,1,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
22,2,2,0,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
23,0,4,1,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
24,0,3,1,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
25,1,3,0,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
26,1,1,1,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
27,1,1,0,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
28,1,1,1,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
29,1,1,0,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
30,2,2,0,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
31,2,2,0,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
32,1,1,0,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
33,1,1,1,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
34,0,4,1,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
35,0,4,1,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
36,1,1,1,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
37,2,1,0,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
38,2,2,0,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
39,2,2,0,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
40,0,4,1,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
41,2,1,0,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
42,2,1,0,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
43,0,2,1,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
44,0,4,1,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
45,0,4,1,sub-1007_6,0.354027036164919,0.867884492489857,0.531621746499922
1,0,4,1,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
2,0,4,1,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
3,2,3,0,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
4,1,2,1,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
5,0,4,1,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
6,2,1,0,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
7,2,2,0,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
8,2,3,0,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
9,2,2,0,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
10,0,3,1,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
11,2,1,0,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
12,0,3,1,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
13,1,4,1,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
14,1,4,1,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
15,0,4,1,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
16,0,4,1,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
17,1,3,1,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
18,2,1,0,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
19,0,4,1,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
20,2,1,0,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
21,1,4,0,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
22,0,4,1,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
23,1,1,1,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
24,1,4,0,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
25,0,4,1,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
26,0,4,1,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
27,2,2,0,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
28,1,2,1,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
29,0,3,1,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
30,2,1,1,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
31,1,1,1,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
32,1,2,0,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
33,0,4,1,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
34,2,1,0,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
35,2,1,0,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
36,2,1,0,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
37,0,4,1,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
38,1,3,1,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
39,2,1,0,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
40,1,1,0,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
41,0,4,1,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
42,1,1,1,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
43,2,1,0,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
44,1,4,1,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
45,1,4,1,sub-1007_7,0.354027036164919,0.867884492489857,0.531621746499922
1,1,4,0,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
2,1,1,0,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
3,2,4,0,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
4,0,4,1,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
5,0,4,1,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
6,0,2,1,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
7,0,4,1,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
8,1,2,0,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
9,1,2,0,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
10,2,1,0,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
11,0,4,0,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
12,0,2,1,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
13,1,1,1,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
14,1,2,1,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
15,2,1,0,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
16,0,1,1,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
17,0,4,1,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
18,2,1,0,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
19,0,3,1,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
20,1,2,0,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
21,0,3,1,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
22,1,1,0,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
23,1,1,1,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
24,2,1,1,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
25,1,3,1,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
26,0,4,1,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
27,2,1,0,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
28,1,1,1,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
29,0,3,1,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
30,2,2,0,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
31,2,2,0,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
32,2,1,0,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
33,1,2,1,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
34,2,1,0,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
35,2,1,0,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
36,2,1,0,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
37,0,4,1,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
38,0,4,1,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
39,0,4,1,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
40,1,2,0,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
41,2,1,0,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
42,1,1,1,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
43,2,1,0,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
44,1,2,0,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
45,2,1,0,sub-1007_8,0.354027036164919,0.867884492489857,0.531621746499922
1,1,3,1,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
2,2,2,0,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
3,0,1,1,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
4,2,1,0,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
5,2,1,0,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
6,0,1,1,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
7,0,1,1,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
8,1,3,0,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
9,1,2,1,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
10,1,3,1,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
11,2,2,0,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
12,1,3,0,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
13,2,1,0,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
14,0,4,1,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
15,1,1,1,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
16,2,1,0,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
17,1,1,1,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
18,2,1,0,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
19,1,2,0,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
20,1,1,0,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
21,2,1,0,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
22,0,3,1,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
23,2,4,0,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
24,0,2,1,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
25,2,1,0,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
26,0,4,1,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
27,2,1,0,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
28,1,1,0,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
29,1,1,0,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
30,0,4,1,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
31,1,1,0,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
32,2,2,0,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
33,1,1,1,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
34,0,4,1,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
35,2,1,0,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
36,0,2,1,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
37,2,1,0,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
38,0,4,1,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
39,0,4,1,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
40,0,4,1,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
41,1,1,1,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
42,0,4,1,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
43,0,4,1,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
44,2,2,0,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
45,1,1,1,sub-1007_9,0.354027036164919,0.867884492489857,0.531621746499922
1,2,4,0,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
2,1,1,1,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
3,2,1,0,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
4,1,3,1,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
5,0,1,1,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
6,1,4,0,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
7,0,3,1,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
8,0,4,1,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
9,2,1,0,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
10,0,4,1,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
11,0,3,0,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
12,2,1,1,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
13,1,1,0,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
14,1,1,1,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
15,2,1,0,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
16,0,1,1,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
17,2,1,0,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
18,0,1,1,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
19,1,1,1,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
20,0,1,1,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
21,2,1,0,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
22,0,1,1,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
23,1,1,1,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
24,0,1,1,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
25,0,1,1,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
26,1,2,1,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
27,2,1,0,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
28,1,3,0,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
29,2,2,0,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
30,1,2,1,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
31,2,1,0,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
32,1,1,0,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
33,0,1,1,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
34,0,1,1,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
35,2,1,0,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
36,1,2,1,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
37,2,1,0,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
38,2,1,0,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
39,1,1,1,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
40,0,2,1,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
41,2,1,0,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
42,1,1,1,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
43,0,2,1,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
44,2,1,0,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
45,1,3,1,sub-1007_10,0.354027036164919,0.867884492489857,0.531621746499922
1,1,1,1,sub-1013_1,0.281102182895332,0.549148932491223,0.461262427986724
2,1,4,0,sub-1013_1,0.281102182895332,0.549148932491223,0.461262427986724
3,0,1,1,sub-1013_1,0.281102182895332,0.549148932491223,0.461262427986724
4,0,1,1,sub-1013_1,0.281102182895332,0.549148932491223,0.461262427986724
5,1,1,0,sub-1013_1,0.281102182895332,0.549148932491223,0.461262427986724
6,0,4,1,sub-1013_1,0.281102182895332,0.549148932491223,0.461262427986724
7,1,3,0,sub-1013_1,0.281102182895332,0.549148932491223,0.461262427986724
8,1,1,1,sub-1013_1,0.281102182895332,0.549148932491223,0.461262427986724
9,1,4,0,sub-1013_1,0.281102182895332,0.549148932491223,0.461262427986724
10,2,2,0,sub-1013_1,0.281102182895332,0.549148932491223,0.461262427986724
11,1,2,1,sub-1013_1,0.281102182895332,0.549148932491223,0.461262427986724
12,0,1,1,sub-1013_1,0.281102182895332,0.549148932491223,0.461262427986724
13,2,4,0,sub-1013_1,0.281102182895332,0.549148932491223,0.461262427986724
14,1,2,1,sub-1013_1,0.281102182895332,0.549148932491223,0.461262427986724
15,2,1,0,sub-1013_1,0.281102182895332,0.549148932491223,0.461262427986724
16,1,4,1,sub-1013_1,0.281102182895332,0.549148932491223,0.461262427986724
