Subject,a_gain,a_loss,beta,llh
sub-1009_1,1.0,0.0,0.22466546716116423,14.297296375940793
sub-1009_2,0.0023575058409500424,0.5991492382750748,20.0,14.872171661300122
sub-1009_3,1.0,0.0,0.026715168936888738,15.22921980271115
sub-1009_4,0.0,0.003119248405153138,20.0,14.885243302972189
sub-1009_5,1.0,0.0,0.22466546392183592,14.29729637594079
sub-1009_6,0.0,0.012084514488401754,20.0,12.78795808367246
sub-1009_7,0.007318270368339459,1.742256485697906e-05,20.0,13.211340307474938
sub-1009_8,1.0,0.5210552530034185,0.22693905144171028,13.721882820927801
sub-1009_9,1.0,0.0,0.08134188668759167,15.067742171504264
sub-1009_10,0.002745320377584599,0.0054656089876504695,20.0,14.654946690069094
sub-1021_1,0.0123397318672353,0.0033276890235439307,20.0,13.858188550532157
sub-1021_2,0.007764694750080297,0.004747905023510839,20.0,14.329224748789642
sub-1021_3,0.003559884816355149,0.012072316466092145,20.0,13.759387407008575
sub-1021_4,0.003703317897424418,0.0,20.0,14.475080627263608
sub-1021_5,0.0023439851619724414,0.01289367394025216,20.0,13.75144398493235
sub-1021_6,0.010710552378652784,0.012084516588342796,20.0,12.292366617462744
sub-1021_7,0.0,0.017814445844183638,20.0,12.821573176517077
sub-1021_8,1.0,0.6324479771790901,0.5301810350856182,11.102342685867173
sub-1021_9,0.8186807557885356,1.0,0.2695202289651794,13.435782998094588
sub-1021_10,0.004015175866789451,0.008178307395441984,20.0,13.940563547824771
sub-1035_1,1.0,0.0,0.13987254563283924,14.634912691903015
sub-1035_2,0.0012691527223321814,1.0,20.0,13.749889030166575
sub-1035_3,1.0,0.5746638440669498,0.4487379797105422,12.43230180034568
sub-1035_4,0.0,1.0,0.2246654671064239,14.29729637594079
sub-1035_5,0.003884326938209726,0.0,20.0,14.145625206520569
sub-1035_6,0.09959544090506457,1.0,1.9735078654025844,9.575708175447105
sub-1035_7,0.005773037003922962,0.016866687820544027,20.0,13.576118040943472
sub-1035_8,0.006993626466256587,0.02938987402874494,20.0,8.049449863671708
sub-1035_9,0.008606517392969883,0.0031442317802671373,20.0,14.950472452627755
sub-1035_10,1.0,0.4128560605636641,0.1800672376733511,13.951126587370387
sub-1034_1,0.0,0.7029320559835245,0.47989516583898884,13.46464339062002
sub-1034_2,0.3925851250153463,0.9437162172888846,0.23806466166017298,13.758336704544492
sub-1034_3,1.0,0.7980451226333051,20.0,4.1588830833596715
sub-1034_4,0.007711637097219886,0.020727024950426096,20.0,13.226602888835322
sub-1034_5,0.6613603091176228,1.0,0.3985340723479743,11.493896886248999
sub-1034_6,0.011057539697223123,0.0013401581957959922,20.0,12.114537657016525
sub-1034_7,1.0,0.021163714751365983,20.0,9.786722191842246
sub-1034_8,0.007624027697394155,1.0,20.0,8.957996792247467
sub-1034_9,0.009635517374438038,0.24843903634235398,20.0,12.999897078890541
sub-1034_10,0.0,1.0,0.33733369065693425,12.572346099770638
sub-1020_1,0.008118332722282797,0.02816115287129616,20.0,11.9146766255297
sub-1020_2,0.004300384243523076,0.019514071895246156,20.0,12.332488665885053
sub-1020_3,0.7457864646781974,1.0,20.0,4.1588830833596715
sub-1020_4,0.0,0.024176684400299072,20.0,12.00558059628046
sub-1020_5,0.0,0.023519893555943704,20.0,10.471192270957514
sub-1020_6,1.0,0.9999999973367123,0.6456942491901122,9.799742336721692
sub-1020_7,1.0,0.018616899454794982,20.0,9.434277690079357
sub-1020_8,0.001564048328577058,0.005023544354080402,20.0,14.842933860883834
sub-1020_9,0.0019425687215452773,1.0,20.0,10.668357282522521
sub-1020_10,0.28966865263929475,1.0,0.41588279909245923,13.053972613882948
sub-1008_1,0.0,0.0005989503726370836,15.906569157550978,15.234961501333311
sub-1008_2,0.02977910188238496,1.0,2.3974067514625736,10.637117608357778
sub-1008_3,0.00467322937790836,0.0,20.0,13.62184879963062
sub-1008_4,0.0,0.2831147727140877,20.0,11.090355014796675
sub-1008_5,1.0,0.37772884640545296,0.34770948365741433,12.149226904051503
sub-1008_6,0.0,0.0019357050028366344,20.0,14.828591864710612
sub-1008_7,0.29267928735566023,1.0,0.3373336942941438,12.469958553034674
sub-1008_8,0.012084517238915717,0.008206559672394463,20.0,13.0273325363427
sub-1008_9,0.007772968821007471,0.035343021577385975,20.0,12.554573750207032
sub-1008_10,0.0,0.011558366628703498,20.0,13.67790570278241
sub-1036_1,0.021621600326300196,0.0,20.0,10.367021645711256
sub-1036_2,1.0,0.8667196211524224,20.0,5.545177444479562
sub-1036_3,1.0,0.0,13.676017375228438,6.931471805599453
sub-1036_4,1.0,0.0,13.599255973780188,9.704060527839234
sub-1036_5,1.0,0.0,10.201503877349314,8.3177661667196
sub-1036_6,1.0,0.02283427324870137,6.125551429375183,8.010603578761966
sub-1036_7,0.022879199363780252,0.8918537009618217,20.0,7.655653472180694
sub-1036_8,0.021181349160251405,0.0009570617781915738,20.0,10.322057080106084
sub-1036_9,0.02616507937670746,0.005044085912954868,20.0,10.168613129329934
sub-1036_10,1.0,0.0,5.3011309330548695,11.090355260807208
sub-1022_1,0.0,0.4679182734068884,0.7209243835979439,13.464643390620022
sub-1022_2,0.004994517528127283,0.0005462233656571652,20.0,14.958822652246958
sub-1022_3,0.0,0.9443340418515492,0.3572186077278749,13.464643390620022
sub-1022_4,0.0,0.011405368908440988,20.0,12.726315922384842
sub-1022_5,0.0,0.003566753975654209,20.0,14.733594159716896
sub-1022_6,0.0,0.0,1e-10,15.249237972318797
sub-1022_7,0.004288898565110754,0.007591247874476252,20.0,13.378853138095716
sub-1022_8,0.0,1.0,0.13987254722845263,14.942075332110907
sub-1022_9,0.36885763682715844,1.0,0.29054243039937677,13.669227781451974
sub-1022_10,1.0,0.06196440667690375,5.4438956352018115,9.305760549948998
sub-1023_1,0.007989035665916671,0.012572116005460782,20.0,10.82697155856783
sub-1023_2,0.015006287601267185,0.007342600240043242,20.0,13.412052728382378
sub-1023_3,0.20196646019790782,1.0,0.4463614679151408,12.847023083824334
sub-1023_4,0.007295864235409575,0.014620495794634335,20.0,12.018256172682284
sub-1023_5,0.007989037932060386,1.0,20.0,10.546652532560174
sub-1023_6,1.0,1.0,0.3373336998446927,12.572346099770636
sub-1023_7,0.3684985790931711,1.0,0.3795742344835134,11.486941329017819
sub-1023_8,1.0,0.00762402837594217,20.0,11.73058551448726
sub-1023_9,0.3775483896799354,0.7226715116290062,0.7942902501198701,12.502213330630198
sub-1023_10,0.0,1.0,0.25787348634227547,13.459836231874203
sub-1037_1,0.483770405954475,0.11080177617222006,0.7781078684389926,13.468607376689633
sub-1037_2,1.0,0.0,0.08134188097105442,15.067742171504266
sub-1037_3,0.0,0.0,1e-10,15.249237972318797
sub-1037_4,0.1330963225565327,0.20853441645240323,1.6176380708131348,12.54231316373102
sub-1037_5,0.0026990407426693555,0.0,20.0,14.782870816425715
