Subject,a_gain,a_loss,beta,iProbA,iProbB,iProbC,llh
sub-2010_2,0.08406552001985657,0.004985215460272431,20.0,1.0,0.413137953539389,0.5002628345460232,6.6740127457809155
sub-2010_3,0.0,0.0,0.34503538912088927,0.011160720093129586,0.7026930451421588,0.29730696399526396,8.29982550331003
sub-2010_4,0.006017886449533129,0.0,20.0,0.4309536838460516,0.5096160235133647,0.5011167515077819,6.534947364497738
sub-2010_5,1.0,0.8977098957844927,0.09752881350246193,1.0,0.0,1.0,9.342678764243573
sub-2010_6,0.412122637634828,0.00026424358763255107,0.2557182754130801,0.508206180892763,0.7487759134407252,0.0,8.613918411718357
sub-2010_7,1.0,0.402402230780027,0.13987254018180187,0.0,1.0,0.5000000327044418,9.192122794159417
sub-2010_8,0.0,0.28005828947448874,0.13987253762195934,0.0,1.0,0.0,8.987347700687488
sub-2010_9,0.27351671660846255,0.2888681419218235,12.354591171525069,0.0,0.0,0.9999057648164977,1.2839069748016771
sub-2010_10,0.022111261019826634,0.01575457612903197,20.0,0.49156665236697555,0.503496809523281,0.49742242222723254,6.486798658199194
sub-2038_1,1.0,0.0,5.44075299705282,0.48714945791786685,0.48714873740960485,0.5000016624046625,6.624309349288328
sub-2038_2,0.004597542386445972,0.010027969863327279,20.0,1.0,0.506280542259199,0.49363551969548863,5.586096496497632
sub-2038_3,1.0,1.0,0.1398725379805605,0.0,1.0,0.0,8.987347700687486
sub-2038_4,0.0,0.0,0.4536324095663964,0.45076388767481745,0.34583051062679737,0.9946052665815828,7.646019926768145
sub-2038_5,0.7544007470848442,0.0,0.33733370344076863,0.0,0.2926792798339783,0.29267926967149976,7.612303305932572
sub-2038_6,0.39228812381501543,0.002345259634473128,20.0,0.0,0.49212735575884264,0.5015101259400244,5.994661735398041
sub-2038_7,0.004261746904672969,0.5040065742473738,20.0,0.6753254966624447,0.997948257923947,1.0,5.255327215117115
sub-2038_8,0.0,0.05315203854383113,5.1221159316852996,1.0,0.5136525804865729,0.5136483272582227,7.703441116783258
sub-2038_9,0.7517895651167543,0.5312666049838146,5.383337363338377,0.48701288748468535,0.9998675163873701,0.9998674559181202,5.044489889685115
sub-2038_10,8.227537505604253e-08,0.0,5.046001586248961,0.5138597070096487,0.4861399050636221,0.0,7.703441152841083
sub-2039_1,1.0,1.0,5.725260034354155,0.5122155075856348,0.4999983361432702,0.5122176904663761,5.3404024626633495
sub-2039_2,0.0,1.0,5.685009772203201,0.5296672691304286,0.4703325981359595,1.0,3.7605829829678217
sub-2039_3,1.0,0.0,0.25787357626534846,0.22879644995667314,0.7712037771917685,0.22879626940293699,8.399809470673189
sub-2039_4,0.0,0.29413891874929265,0.811191884891488,0.5862143499422104,0.5862145316439974,0.5862142934650203,8.29982550331198
sub-2039_5,0.0,1.0,5.6404442041137095,0.0,0.5123972415078646,1.0,5.135627400198871
sub-2039_6,0.359251668712328,0.4235576904343583,0.4445221125963728,0.28576738861351597,0.3426709427712152,0.12056600273162453,8.01931398633433
sub-2039_7,0.08449320967163924,1.0,5.310343054893891,0.5131701643744214,0.46823827983736843,0.5131691099711166,5.732012116968928
sub-2039_8,0.5343536514865966,0.016400933082815185,20.0,1.0,0.5012573615174524,0.49303627707084063,5.8947042020904235
sub-2039_9,5.0643659737879e-07,1.0,5.338864922012846,0.5241491111917754,0.48690120230413386,0.486901066036234,5.831996065601177
sub-2039_10,0.9400416258113236,0.021365481186875285,5.6624703648037755,0.48765169566745153,0.0,0.0,4.548089171302085
sub-2011_1,1.0,0.05363710776855295,5.074991164404678,0.47459458496664797,0.4862201180404134,0.5137811798637522,7.115902909933433
sub-2011_2,0.610298523419373,0.009605081758056766,20.0,0.5023832602009565,0.5007356498370109,0.0,6.2097787022182755
