Trial,Stim_Sequence,Choice,Trustee_Response,Beta,Subject
44,1,4,0,0.671496170254099,sub-2006_9
45,1,1,1,0.671496170254099,sub-2006_9
1,1,1,1,0.671496170254099,sub-2006_10
2,1,2,0,0.671496170254099,sub-2006_10
3,2,4,0,0.671496170254099,sub-2006_10
4,0,2,1,0.671496170254099,sub-2006_10
5,1,3,0,0.671496170254099,sub-2006_10
6,1,4,1,0.671496170254099,sub-2006_10
7,0,1,1,0.671496170254099,sub-2006_10
8,0,4,1,0.671496170254099,sub-2006_10
9,0,3,1,0.671496170254099,sub-2006_10
10,1,3,0,0.671496170254099,sub-2006_10
11,2,1,0,0.671496170254099,sub-2006_10
12,2,3,0,0.671496170254099,sub-2006_10
13,0,3,1,0.671496170254099,sub-2006_10
14,0,4,1,0.671496170254099,sub-2006_10
15,0,3,1,0.671496170254099,sub-2006_10
16,2,4,0,0.671496170254099,sub-2006_10
17,1,1,1,0.671496170254099,sub-2006_10
18,0,2,1,0.671496170254099,sub-2006_10
19,2,1,0,0.671496170254099,sub-2006_10
20,2,1,0,0.671496170254099,sub-2006_10
21,0,4,1,0.671496170254099,sub-2006_10
22,0,4,1,0.671496170254099,sub-2006_10
23,0,1,1,0.671496170254099,sub-2006_10
24,2,1,0,0.671496170254099,sub-2006_10
25,2,1,0,0.671496170254099,sub-2006_10
26,2,2,0,0.671496170254099,sub-2006_10
27,2,1,0,0.671496170254099,sub-2006_10
28,2,3,0,0.671496170254099,sub-2006_10
29,2,3,0,0.671496170254099,sub-2006_10
30,2,4,0,0.671496170254099,sub-2006_10
31,1,1,0,0.671496170254099,sub-2006_10
32,1,2,1,0.671496170254099,sub-2006_10
33,1,3,1,0.671496170254099,sub-2006_10
34,2,1,0,0.671496170254099,sub-2006_10
35,0,4,1,0.671496170254099,sub-2006_10
36,1,4,0,0.671496170254099,sub-2006_10
37,2,1,0,0.671496170254099,sub-2006_10
38,1,4,0,0.671496170254099,sub-2006_10
39,0,4,0,0.671496170254099,sub-2006_10
40,1,3,0,0.671496170254099,sub-2006_10
41,0,4,1,0.671496170254099,sub-2006_10
42,0,2,1,0.671496170254099,sub-2006_10
43,1,2,1,0.671496170254099,sub-2006_10
44,1,1,1,0.671496170254099,sub-2006_10
45,1,3,1,0.671496170254099,sub-2006_10
1,2,4,0,0.0885878246611759,sub-2012_1
2,1,3,1,0.0885878246611759,sub-2012_1
3,1,1,0,0.0885878246611759,sub-2012_1
4,0,4,1,0.0885878246611759,sub-2012_1
5,1,1,1,0.0885878246611759,sub-2012_1
6,1,4,0,0.0885878246611759,sub-2012_1
7,0,1,1,0.0885878246611759,sub-2012_1
8,0,2,1,0.0885878246611759,sub-2012_1
9,2,3,0,0.0885878246611759,sub-2012_1
10,1,3,1,0.0885878246611759,sub-2012_1
11,1,4,1,0.0885878246611759,sub-2012_1
12,0,4,1,0.0885878246611759,sub-2012_1
13,0,3,1,0.0885878246611759,sub-2012_1
14,0,4,1,0.0885878246611759,sub-2012_1
15,2,4,0,0.0885878246611759,sub-2012_1
16,1,4,1,0.0885878246611759,sub-2012_1
17,0,1,1,0.0885878246611759,sub-2012_1
18,1,3,1,0.0885878246611759,sub-2012_1
19,0,3,0,0.0885878246611759,sub-2012_1
20,1,3,1,0.0885878246611759,sub-2012_1
21,0,4,1,0.0885878246611759,sub-2012_1
22,2,3,0,0.0885878246611759,sub-2012_1
23,1,1,0,0.0885878246611759,sub-2012_1
24,2,4,0,0.0885878246611759,sub-2012_1
25,2,3,0,0.0885878246611759,sub-2012_1
26,1,1,1,0.0885878246611759,sub-2012_1
27,2,4,1,0.0885878246611759,sub-2012_1
28,2,3,0,0.0885878246611759,sub-2012_1
29,2,1,0,0.0885878246611759,sub-2012_1
30,2,3,0,0.0885878246611759,sub-2012_1
31,1,2,1,0.0885878246611759,sub-2012_1
32,2,3,0,0.0885878246611759,sub-2012_1
33,2,3,0,0.0885878246611759,sub-2012_1
34,0,4,1,0.0885878246611759,sub-2012_1
35,0,1,1,0.0885878246611759,sub-2012_1
36,1,3,1,0.0885878246611759,sub-2012_1
37,2,1,0,0.0885878246611759,sub-2012_1
38,0,2,0,0.0885878246611759,sub-2012_1
39,2,4,0,0.0885878246611759,sub-2012_1
40,0,4,1,0.0885878246611759,sub-2012_1
41,2,1,0,0.0885878246611759,sub-2012_1
42,1,4,1,0.0885878246611759,sub-2012_1
43,0,2,1,0.0885878246611759,sub-2012_1
44,1,1,1,0.0885878246611759,sub-2012_1
45,0,2,1,0.0885878246611759,sub-2012_1
1,1,3,0,0.0885878246611759,sub-2012_2
2,2,4,0,0.0885878246611759,sub-2012_2
3,2,3,0,0.0885878246611759,sub-2012_2
4,0,2,1,0.0885878246611759,sub-2012_2
5,1,4,0,0.0885878246611759,sub-2012_2
6,1,2,1,0.0885878246611759,sub-2012_2
7,0,3,1,0.0885878246611759,sub-2012_2
8,1,1,1,0.0885878246611759,sub-2012_2
9,2,2,0,0.0885878246611759,sub-2012_2
10,2,2,0,0.0885878246611759,sub-2012_2
11,2,2,0,0.0885878246611759,sub-2012_2
12,0,1,1,0.0885878246611759,sub-2012_2
13,0,3,1,0.0885878246611759,sub-2012_2
14,2,4,1,0.0885878246611759,sub-2012_2
15,0,1,1,0.0885878246611759,sub-2012_2
16,0,4,1,0.0885878246611759,sub-2012_2
17,1,4,1,0.0885878246611759,sub-2012_2
18,1,4,1,0.0885878246611759,sub-2012_2
19,2,4,0,0.0885878246611759,sub-2012_2
20,1,2,0,0.0885878246611759,sub-2012_2
21,2,2,0,0.0885878246611759,sub-2012_2
22,1,1,0,0.0885878246611759,sub-2012_2
23,0,3,1,0.0885878246611759,sub-2012_2
24,1,3,0,0.0885878246611759,sub-2012_2
25,2,3,0,0.0885878246611759,sub-2012_2
26,2,4,0,0.0885878246611759,sub-2012_2
27,0,1,1,0.0885878246611759,sub-2012_2
28,0,1,1,0.0885878246611759,sub-2012_2
29,0,3,1,0.0885878246611759,sub-2012_2
30,1,3,1,0.0885878246611759,sub-2012_2
31,2,3,0,0.0885878246611759,sub-2012_2
32,1,2,1,0.0885878246611759,sub-2012_2
33,1,4,0,0.0885878246611759,sub-2012_2
34,1,3,1,0.0885878246611759,sub-2012_2
35,0,3,1,0.0885878246611759,sub-2012_2
36,0,2,1,0.0885878246611759,sub-2012_2
37,0,4,1,0.0885878246611759,sub-2012_2
38,0,1,1,0.0885878246611759,sub-2012_2
39,2,2,0,0.0885878246611759,sub-2012_2
40,0,4,1,0.0885878246611759,sub-2012_2
41,1,2,1,0.0885878246611759,sub-2012_2
42,2,2,0,0.0885878246611759,sub-2012_2
43,1,2,1,0.0885878246611759,sub-2012_2
44,2,4,0,0.0885878246611759,sub-2012_2
45,2,1,1,0.0885878246611759,sub-2012_2
1,2,2,0,0.0885878246611759,sub-2012_3
2,1,3,0,0.0885878246611759,sub-2012_3
3,0,1,0,0.0885878246611759,sub-2012_3
4,1,2,0,0.0885878246611759,sub-2012_3
5,1,2,1,0.0885878246611759,sub-2012_3
6,0,4,1,0.0885878246611759,sub-2012_3
7,1,3,0,0.0885878246611759,sub-2012_3
8,2,3,0,0.0885878246611759,sub-2012_3
9,1,4,0,0.0885878246611759,sub-2012_3
10,1,4,0,0.0885878246611759,sub-2012_3
11,0,3,1,0.0885878246611759,sub-2012_3
12,0,2,1,0.0885878246611759,sub-2012_3
13,2,1,1,0.0885878246611759,sub-2012_3
14,2,3,0,0.0885878246611759,sub-2012_3
15,2,2,0,0.0885878246611759,sub-2012_3
16,1,1,1,0.0885878246611759,sub-2012_3
17,0,3,1,0.0885878246611759,sub-2012_3
18,2,1,0,0.0885878246611759,sub-2012_3
19,2,4,0,0.0885878246611759,sub-2012_3
20,1,2,1,0.0885878246611759,sub-2012_3
21,1,3,0,0.0885878246611759,sub-2012_3
22,1,3,1,0.0885878246611759,sub-2012_3
23,2,1,0,0.0885878246611759,sub-2012_3
24,0,2,1,0.0885878246611759,sub-2012_3
25,0,3,1,0.0885878246611759,sub-2012_3
26,2,4,0,0.0885878246611759,sub-2012_3
27,1,1,0,0.0885878246611759,sub-2012_3
28,2,1,0,0.0885878246611759,sub-2012_3
29,0,4,1,0.0885878246611759,sub-2012_3
30,1,1,0,0.0885878246611759,sub-2012_3
31,2,4,0,0.0885878246611759,sub-2012_3
32,0,1,1,0.0885878246611759,sub-2012_3
33,2,2,0,0.0885878246611759,sub-2012_3
34,1,3,1,0.0885878246611759,sub-2012_3
35,0,2,1,0.0885878246611759,sub-2012_3
36,1,3,1,0.0885878246611759,sub-2012_3
37,0,2,1,0.0885878246611759,sub-2012_3
38,2,1,0,0.0885878246611759,sub-2012_3
39,0,3,1,0.0885878246611759,sub-2012_3
40,1,3,1,0.0885878246611759,sub-2012_3
41,2,1,0,0.0885878246611759,sub-2012_3
42,0,4,1,0.0885878246611759,sub-2012_3
43,0,3,1,0.0885878246611759,sub-2012_3
44,0,3,1,0.0885878246611759,sub-2012_3
45,2,2,0,0.0885878246611759,sub-2012_3
1,0,3,1,0.0885878246611759,sub-2012_4
2,0,4,1,0.0885878246611759,sub-2012_4
3,1,4,1,0.0885878246611759,sub-2012_4
4,2,3,0,0.0885878246611759,sub-2012_4
5,1,1,1,0.0885878246611759,sub-2012_4
6,1,3,1,0.0885878246611759,sub-2012_4
7,2,4,0,0.0885878246611759,sub-2012_4
8,2,2,0,0.0885878246611759,sub-2012_4
9,0,1,1,0.0885878246611759,sub-2012_4
10,2,2,1,0.0885878246611759,sub-2012_4
11,1,2,1,0.0885878246611759,sub-2012_4
12,2,1,0,0.0885878246611759,sub-2012_4
13,2,3,0,0.0885878246611759,sub-2012_4
14,2,2,0,0.0885878246611759,sub-2012_4
15,1,4,0,0.0885878246611759,sub-2012_4
16,0,3,1,0.0885878246611759,sub-2012_4
17,2,4,0,0.0885878246611759,sub-2012_4
18,1,4,1,0.0885878246611759,sub-2012_4
19,0,2,1,0.0885878246611759,sub-2012_4
20,0,4,1,0.0885878246611759,sub-2012_4
21,1,1,1,0.0885878246611759,sub-2012_4
22,0,2,1,0.0885878246611759,sub-2012_4
23,2,3,0,0.0885878246611759,sub-2012_4
24,2,3,1,0.0885878246611759,sub-2012_4
25,1,4,1,0.0885878246611759,sub-2012_4
26,2,3,0,0.0885878246611759,sub-2012_4
27,0,3,1,0.0885878246611759,sub-2012_4
28,0,1,1,0.0885878246611759,sub-2012_4
29,1,1,0,0.0885878246611759,sub-2012_4
30,1,2,1,0.0885878246611759,sub-2012_4
31,0,4,0,0.0885878246611759,sub-2012_4
32,2,1,0,0.0885878246611759,sub-2012_4
33,0,1,1,0.0885878246611759,sub-2012_4
34,1,2,0,0.0885878246611759,sub-2012_4
35,2,1,0,0.0885878246611759,sub-2012_4
36,1,1,0,0.0885878246611759,sub-2012_4
37,1,2,0,0.0885878246611759,sub-2012_4
38,0,4,1,0.0885878246611759,sub-2012_4
39,0,2,1,0.0885878246611759,sub-2012_4
40,0,2,1,0.0885878246611759,sub-2012_4
41,2,2,0,0.0885878246611759,sub-2012_4
42,2,4,0,0.0885878246611759,sub-2012_4
43,1,1,0,0.0885878246611759,sub-2012_4
44,1,4,1,0.0885878246611759,sub-2012_4
45,0,4,1,0.0885878246611759,sub-2012_4
1,0,3,1,0.0885878246611759,sub-2012_5
2,2,4,0,0.0885878246611759,sub-2012_5
3,1,3,0,0.0885878246611759,sub-2012_5
4,2,1,0,0.0885878246611759,sub-2012_5
5,2,2,0,0.0885878246611759,sub-2012_5
6,2,4,0,0.0885878246611759,sub-2012_5
7,0,3,1,0.0885878246611759,sub-2012_5
8,0,3,1,0.0885878246611759,sub-2012_5
9,0,1,1,0.0885878246611759,sub-2012_5
10,0,4,1,0.0885878246611759,sub-2012_5
11,2,4,1,0.0885878246611759,sub-2012_5
12,0,3,1,0.0885878246611759,sub-2012_5
13,2,4,0,0.0885878246611759,sub-2012_5
14,2,3,0,0.0885878246611759,sub-2012_5
15,0,3,1,0.0885878246611759,sub-2012_5
16,1,4,1,0.0885878246611759,sub-2012_5
17,1,3,1,0.0885878246611759,sub-2012_5
18,2,4,0,0.0885878246611759,sub-2012_5
19,0,4,1,0.0885878246611759,sub-2012_5
20,0,4,1,0.0885878246611759,sub-2012_5
21,0,4,1,0.0885878246611759,sub-2012_5
22,1,3,0,0.0885878246611759,sub-2012_5
23,1,1,1,0.0885878246611759,sub-2012_5
24,1,1,0,0.0885878246611759,sub-2012_5
25,1,1,1,0.0885878246611759,sub-2012_5
26,2,1,0,0.0885878246611759,sub-2012_5
27,0,2,1,0.0885878246611759,sub-2012_5
28,2,4,0,0.0885878246611759,sub-2012_5
29,0,4,1,0.0885878246611759,sub-2012_5
30,2,4,0,0.0885878246611759,sub-2012_5
31,2,1,0,0.0885878246611759,sub-2012_5
32,0,3,1,0.0885878246611759,sub-2012_5
33,2,3,0,0.0885878246611759,sub-2012_5
34,1,3,1,0.0885878246611759,sub-2012_5
35,2,4,0,0.0885878246611759,sub-2012_5
36,1,1,0,0.0885878246611759,sub-2012_5
37,0,1,1,0.0885878246611759,sub-2012_5
38,1,1,0,0.0885878246611759,sub-2012_5
39,1,3,1,0.0885878246611759,sub-2012_5
40,1,2,1,0.0885878246611759,sub-2012_5
41,1,4,0,0.0885878246611759,sub-2012_5
42,1,1,0,0.0885878246611759,sub-2012_5
43,2,3,0,0.0885878246611759,sub-2012_5
44,1,1,1,0.0885878246611759,sub-2012_5
45,0,3,1,0.0885878246611759,sub-2012_5
1,0,1,1,0.0885878246611759,sub-2012_6
2,0,4,1,0.0885878246611759,sub-2012_6
3,1,2,0,0.0885878246611759,sub-2012_6
4,0,4,0,0.0885878246611759,sub-2012_6
5,1,1,1,0.0885878246611759,sub-2012_6
6,2,1,0,0.0885878246611759,sub-2012_6
7,2,2,0,0.0885878246611759,sub-2012_6
8,2,4,0,0.0885878246611759,sub-2012_6
9,0,1,0,0.0885878246611759,sub-2012_6
10,1,1,1,0.0885878246611759,sub-2012_6
11,1,3,1,0.0885878246611759,sub-2012_6
12,1,4,1,0.0885878246611759,sub-2012_6
13,0,4,1,0.0885878246611759,sub-2012_6
14,0,2,1,0.0885878246611759,sub-2012_6
15,0,4,1,0.0885878246611759,sub-2012_6
16,2,4,0,0.0885878246611759,sub-2012_6
17,0,2,1,0.0885878246611759,sub-2012_6
18,0,4,1,0.0885878246611759,sub-2012_6
19,1,2,1,0.0885878246611759,sub-2012_6
20,2,3,0,0.0885878246611759,sub-2012_6
21,2,4,0,0.0885878246611759,sub-2012_6
22,2,1,0,0.0885878246611759,sub-2012_6
23,2,1,0,0.0885878246611759,sub-2012_6
24,0,2,1,0.0885878246611759,sub-2012_6
25,1,3,0,0.0885878246611759,sub-2012_6
26,0,1,1,0.0885878246611759,sub-2012_6
27,0,2,1,0.0885878246611759,sub-2012_6
28,1,2,1,0.0885878246611759,sub-2012_6
29,0,3,1,0.0885878246611759,sub-2012_6
30,1,2,1,0.0885878246611759,sub-2012_6
31,2,1,0,0.0885878246611759,sub-2012_6
32,1,3,1,0.0885878246611759,sub-2012_6
33,1,2,1,0.0885878246611759,sub-2012_6
34,1,3,0,0.0885878246611759,sub-2012_6
35,2,2,0,0.0885878246611759,sub-2012_6
36,0,1,1,0.0885878246611759,sub-2012_6
37,1,1,1,0.0885878246611759,sub-2012_6
38,2,1,0,0.0885878246611759,sub-2012_6
39,2,4,0,0.0885878246611759,sub-2012_6
40,0,3,1,0.0885878246611759,sub-2012_6
41,1,3,1,0.0885878246611759,sub-2012_6
42,2,3,0,0.0885878246611759,sub-2012_6
43,1,4,0,0.0885878246611759,sub-2012_6
44,2,3,0,0.0885878246611759,sub-2012_6
45,2,1,0,0.0885878246611759,sub-2012_6
1,2,4,0,0.0885878246611759,sub-2012_7
2,0,4,1,0.0885878246611759,sub-2012_7
3,2,2,0,0.0885878246611759,sub-2012_7
4,0,1,1,0.0885878246611759,sub-2012_7
5,2,3,0,0.0885878246611759,sub-2012_7
6,1,2,1,0.0885878246611759,sub-2012_7
7,0,2,1,0.0885878246611759,sub-2012_7
8,2,2,0,0.0885878246611759,sub-2012_7
9,0,4,1,0.0885878246611759,sub-2012_7
10,1,1,1,0.0885878246611759,sub-2012_7
11,2,1,0,0.0885878246611759,sub-2012_7
12,1,3,1,0.0885878246611759,sub-2012_7
13,2,4,0,0.0885878246611759,sub-2012_7
14,2,1,0,0.0885878246611759,sub-2012_7
15,0,1,1,0.0885878246611759,sub-2012_7
16,2,1,0,0.0885878246611759,sub-2012_7
17,2,1,0,0.0885878246611759,sub-2012_7
18,2,4,0,0.0885878246611759,sub-2012_7
19,0,2,1,0.0885878246611759,sub-2012_7
20,0,4,1,0.0885878246611759,sub-2012_7
21,1,2,1,0.0885878246611759,sub-2012_7
22,2,1,0,0.0885878246611759,sub-2012_7
23,1,1,0,0.0885878246611759,sub-2012_7
24,1,4,1,0.0885878246611759,sub-2012_7
25,1,1,0,0.0885878246611759,sub-2012_7
26,1,4,1,0.0885878246611759,sub-2012_7
27,0,3,1,0.0885878246611759,sub-2012_7
28,2,4,0,0.0885878246611759,sub-2012_7
29,1,2,0,0.0885878246611759,sub-2012_7
30,2,4,0,0.0885878246611759,sub-2012_7
31,0,2,1,0.0885878246611759,sub-2012_7
32,1,1,0,0.0885878246611759,sub-2012_7
33,2,3,0,0.0885878246611759,sub-2012_7
34,2,4,0,0.0885878246611759,sub-2012_7
35,0,2,1,0.0885878246611759,sub-2012_7
36,1,1,1,0.0885878246611759,sub-2012_7
37,1,3,1,0.0885878246611759,sub-2012_7
38,0,2,1,0.0885878246611759,sub-2012_7
39,1,4,0,0.0885878246611759,sub-2012_7
40,1,4,0,0.0885878246611759,sub-2012_7
41,1,3,1,0.0885878246611759,sub-2012_7
42,0,3,1,0.0885878246611759,sub-2012_7
43,0,1,1,0.0885878246611759,sub-2012_7
44,0,2,1,0.0885878246611759,sub-2012_7
45,0,3,1,0.0885878246611759,sub-2012_7
1,2,1,0,0.0885878246611759,sub-2012_8
2,2,4,0,0.0885878246611759,sub-2012_8
3,1,4,1,0.0885878246611759,sub-2012_8
4,1,3,0,0.0885878246611759,sub-2012_8
5,0,4,0,0.0885878246611759,sub-2012_8
6,1,1,1,0.0885878246611759,sub-2012_8
7,2,3,0,0.0885878246611759,sub-2012_8
8,2,3,0,0.0885878246611759,sub-2012_8
9,2,4,0,0.0885878246611759,sub-2012_8
10,0,2,1,0.0885878246611759,sub-2012_8
11,0,4,1,0.0885878246611759,sub-2012_8
12,2,2,0,0.0885878246611759,sub-2012_8
13,1,2,1,0.0885878246611759,sub-2012_8
14,1,1,1,0.0885878246611759,sub-2012_8
15,2,2,0,0.0885878246611759,sub-2012_8
16,1,3,1,0.0885878246611759,sub-2012_8
17,2,3,0,0.0885878246611759,sub-2012_8
18,0,1,1,0.0885878246611759,sub-2012_8
19,1,1,1,0.0885878246611759,sub-2012_8
20,0,1,0,0.0885878246611759,sub-2012_8
21,1,2,1,0.0885878246611759,sub-2012_8
22,0,3,1,0.0885878246611759,sub-2012_8
23,1,1,1,0.0885878246611759,sub-2012_8
24,2,3,0,0.0885878246611759,sub-2012_8
25,1,3,1,0.0885878246611759,sub-2012_8
26,2,3,0,0.0885878246611759,sub-2012_8
27,2,3,0,0.0885878246611759,sub-2012_8
28,0,1,1,0.0885878246611759,sub-2012_8
29,2,1,0,0.0885878246611759,sub-2012_8
30,0,1,1,0.0885878246611759,sub-2012_8
31,2,2,0,0.0885878246611759,sub-2012_8
32,1,1,1,0.0885878246611759,sub-2012_8
33,0,1,1,0.0885878246611759,sub-2012_8
34,1,1,1,0.0885878246611759,sub-2012_8
35,0,1,1,0.0885878246611759,sub-2012_8
36,0,1,1,0.0885878246611759,sub-2012_8
37,1,2,0,0.0885878246611759,sub-2012_8
38,0,2,1,0.0885878246611759,sub-2012_8
39,0,2,1,0.0885878246611759,sub-2012_8
40,1,1,1,0.0885878246611759,sub-2012_8
41,2,3,0,0.0885878246611759,sub-2012_8
42,2,4,0,0.0885878246611759,sub-2012_8
43,0,3,1,0.0885878246611759,sub-2012_8
44,1,4,0,0.0885878246611759,sub-2012_8
45,0,1,1,0.0885878246611759,sub-2012_8
1,1,4,0,0.0885878246611759,sub-2012_9
2,1,4,0,0.0885878246611759,sub-2012_9
3,0,2,1,0.0885878246611759,sub-2012_9
4,2,1,0,0.0885878246611759,sub-2012_9
5,1,3,1,0.0885878246611759,sub-2012_9
6,0,1,1,0.0885878246611759,sub-2012_9
7,2,2,0,0.0885878246611759,sub-2012_9
8,1,3,1,0.0885878246611759,sub-2012_9
9,0,2,1,0.0885878246611759,sub-2012_9
10,2,4,0,0.0885878246611759,sub-2012_9
11,0,1,1,0.0885878246611759,sub-2012_9
12,2,4,0,0.0885878246611759,sub-2012_9
13,2,2,0,0.0885878246611759,sub-2012_9
14,1,2,0,0.0885878246611759,sub-2012_9
15,1,4,0,0.0885878246611759,sub-2012_9
16,0,3,1,0.0885878246611759,sub-2012_9
17,1,3,0,0.0885878246611759,sub-2012_9
18,2,3,0,0.0885878246611759,sub-2012_9
19,2,2,0,0.0885878246611759,sub-2012_9
20,1,1,1,0.0885878246611759,sub-2012_9
21,1,4,1,0.0885878246611759,sub-2012_9
22,2,1,0,0.0885878246611759,sub-2012_9
23,0,2,1,0.0885878246611759,sub-2012_9
24,2,3,0,0.0885878246611759,sub-2012_9
25,1,1,0,0.0885878246611759,sub-2012_9
26,0,2,1,0.0885878246611759,sub-2012_9
27,1,3,0,0.0885878246611759,sub-2012_9
28,2,4,0,0.0885878246611759,sub-2012_9
29,1,4,1,0.0885878246611759,sub-2012_9
30,2,2,0,0.0885878246611759,sub-2012_9
31,2,3,0,0.0885878246611759,sub-2012_9
32,2,2,0,0.0885878246611759,sub-2012_9
33,0,3,1,0.0885878246611759,sub-2012_9
34,0,2,1,0.0885878246611759,sub-2012_9
35,0,4,1,0.0885878246611759,sub-2012_9
36,0,3,1,0.0885878246611759,sub-2012_9
37,0,2,1,0.0885878246611759,sub-2012_9
38,2,3,0,0.0885878246611759,sub-2012_9
39,2,3,0,0.0885878246611759,sub-2012_9
40,0,1,1,0.0885878246611759,sub-2012_9
41,1,1,0,0.0885878246611759,sub-2012_9
42,0,2,1,0.0885878246611759,sub-2012_9
43,1,2,1,0.0885878246611759,sub-2012_9
44,1,4,0,0.0885878246611759,sub-2012_9
45,0,1,1,0.0885878246611759,sub-2012_9
1,1,4,1,0.0885878246611759,sub-2012_10
2,0,4,1,0.0885878246611759,sub-2012_10
3,2,4,0,0.0885878246611759,sub-2012_10
4,0,2,1,0.0885878246611759,sub-2012_10
5,1,3,1,0.0885878246611759,sub-2012_10
6,0,4,1,0.0885878246611759,sub-2012_10
7,0,4,1,0.0885878246611759,sub-2012_10
8,0,3,1,0.0885878246611759,sub-2012_10
9,2,4,0,0.0885878246611759,sub-2012_10
10,0,1,1,0.0885878246611759,sub-2012_10
11,1,2,1,0.0885878246611759,sub-2012_10
12,1,3,1,0.0885878246611759,sub-2012_10
13,2,3,0,0.0885878246611759,sub-2012_10
14,2,2,0,0.0885878246611759,sub-2012_10
15,1,3,1,0.0885878246611759,sub-2012_10
16,2,2,0,0.0885878246611759,sub-2012_10
17,1,4,1,0.0885878246611759,sub-2012_10
18,1,3,1,0.0885878246611759,sub-2012_10
19,0,4,1,0.0885878246611759,sub-2012_10
20,1,2,1,0.0885878246611759,sub-2012_10
21,2,4,0,0.0885878246611759,sub-2012_10
22,2,3,0,0.0885878246611759,sub-2012_10
23,2,1,1,0.0885878246611759,sub-2012_10
24,2,3,0,0.0885878246611759,sub-2012_10
25,0,3,1,0.0885878246611759,sub-2012_10
26,1,1,0,0.0885878246611759,sub-2012_10
27,0,4,0,0.0885878246611759,sub-2012_10
28,2,1,0,0.0885878246611759,sub-2012_10
29,1,2,1,0.0885878246611759,sub-2012_10
30,0,4,1,0.0885878246611759,sub-2012_10
31,0,4,1,0.0885878246611759,sub-2012_10
32,1,3,0,0.0885878246611759,sub-2012_10
33,2,1,0,0.0885878246611759,sub-2012_10
34,1,4,1,0.0885878246611759,sub-2012_10
35,1,1,0,0.0885878246611759,sub-2012_10
36,0,2,1,0.0885878246611759,sub-2012_10
37,2,4,0,0.0885878246611759,sub-2012_10
38,1,4,1,0.0885878246611759,sub-2012_10
39,0,3,1,0.0885878246611759,sub-2012_10
40,0,3,1,0.0885878246611759,sub-2012_10
41,2,3,0,0.0885878246611759,sub-2012_10
42,0,1,1,0.0885878246611759,sub-2012_10
43,1,4,1,0.0885878246611759,sub-2012_10
44,2,2,0,0.0885878246611759,sub-2012_10
45,2,1,0,0.0885878246611759,sub-2012_10
1,2,1,0,0.333262173475279,sub-2004_1
2,2,1,0,0.333262173475279,sub-2004_1
3,0,4,1,0.333262173475279,sub-2004_1
4,1,2,0,0.333262173475279,sub-2004_1
5,1,4,0,0.333262173475279,sub-2004_1
6,2,2,0,0.333262173475279,sub-2004_1
7,2,2,0,0.333262173475279,sub-2004_1
8,0,3,0,0.333262173475279,sub-2004_1
9,0,3,1,0.333262173475279,sub-2004_1
10,0,3,1,0.333262173475279,sub-2004_1
11,2,1,0,0.333262173475279,sub-2004_1
12,0,4,1,0.333262173475279,sub-2004_1
13,2,4,0,0.333262173475279,sub-2004_1
14,2,4,0,0.333262173475279,sub-2004_1
15,2,3,0,0.333262173475279,sub-2004_1
16,1,1,0,0.333262173475279,sub-2004_1
17,1,4,0,0.333262173475279,sub-2004_1
18,0,2,1,0.333262173475279,sub-2004_1
19,2,4,1,0.333262173475279,sub-2004_1
20,2,4,0,0.333262173475279,sub-2004_1
21,0,1,1,0.333262173475279,sub-2004_1
22,1,2,1,0.333262173475279,sub-2004_1
23,0,2,1,0.333262173475279,sub-2004_1
24,0,1,1,0.333262173475279,sub-2004_1
25,1,3,0,0.333262173475279,sub-2004_1
26,2,4,0,0.333262173475279,sub-2004_1
27,0,3,1,0.333262173475279,sub-2004_1
28,0,3,1,0.333262173475279,sub-2004_1
29,2,4,0,0.333262173475279,sub-2004_1
30,1,3,0,0.333262173475279,sub-2004_1
31,0,1,1,0.333262173475279,sub-2004_1
32,1,4,0,0.333262173475279,sub-2004_1
33,1,3,1,0.333262173475279,sub-2004_1
34,2,2,0,0.333262173475279,sub-2004_1
35,2,1,0,0.333262173475279,sub-2004_1
36,0,1,1,0.333262173475279,sub-2004_1
37,1,1,1,0.333262173475279,sub-2004_1
38,1,4,1,0.333262173475279,sub-2004_1
39,0,3,1,0.333262173475279,sub-2004_1
40,2,2,0,0.333262173475279,sub-2004_1
41,1,1,0,0.333262173475279,sub-2004_1
42,1,1,0,0.333262173475279,sub-2004_1
43,1,2,0,0.333262173475279,sub-2004_1
44,1,2,1,0.333262173475279,sub-2004_1
45,0,3,1,0.333262173475279,sub-2004_1
1,0,1,1,0.333262173475279,sub-2004_2
2,1,4,1,0.333262173475279,sub-2004_2
3,1,3,0,0.333262173475279,sub-2004_2
4,1,3,0,0.333262173475279,sub-2004_2
5,0,1,0,0.333262173475279,sub-2004_2
6,2,1,0,0.333262173475279,sub-2004_2
7,2,1,0,0.333262173475279,sub-2004_2
8,1,4,0,0.333262173475279,sub-2004_2
9,1,2,1,0.333262173475279,sub-2004_2
10,1,4,0,0.333262173475279,sub-2004_2
11,0,3,1,0.333262173475279,sub-2004_2
12,0,3,1,0.333262173475279,sub-2004_2
13,0,4,1,0.333262173475279,sub-2004_2
14,2,4,0,0.333262173475279,sub-2004_2
15,1,4,0,0.333262173475279,sub-2004_2
16,1,2,1,0.333262173475279,sub-2004_2
17,1,3,1,0.333262173475279,sub-2004_2
18,2,4,0,0.333262173475279,sub-2004_2
19,2,3,0,0.333262173475279,sub-2004_2
20,1,4,0,0.333262173475279,sub-2004_2
21,0,3,0,0.333262173475279,sub-2004_2
