Subject,a_gain,a_loss,beta,decay,llh
sub-2013_1,0.0,0.0594336437785571,20.0,0.7058026276684956,8.72434810525004
sub-2013_2,0.0,0.0,1e-10,1.0,11.090354888959125
sub-2013_3,0.6213472012891788,0.0,20.0,0.7692858455772515,8.241354879949249
sub-2013_4,0.004591722933614196,1.0,7.886912892139861,0.1703020361998804,9.67878525650776
sub-2013_5,0.8635142066485717,0.0,0.504192278257056,0.20315588994195688,10.987967342223161
sub-2013_6,0.7934776246287535,0.803009453107014,3.3883059434755816,0.9478200353121918,9.49843564755113
sub-2013_7,0.016866688751924857,0.011558366190120333,20.0,0.0,8.626725328573425
sub-2013_8,0.0,0.7662928450519261,1e-10,1.0,11.090354888959125
sub-2013_9,0.007847053424282102,1.0,5.691177373693939,0.0,8.284348493155768
sub-2013_10,0.14924541423035986,1.0,0.1712220409548218,0.5963784308333641,10.884943230587275
sub-2007_1,0.023515773085851836,1.0,6.239822324680269,0.04676277589872048,8.215378645200106
sub-2007_2,0.5177433746742025,0.0,1e-10,1.0,11.090354888959125
sub-2007_3,0.5216685099943471,0.5732765641221349,0.7027770241429717,1.0,11.090354888959125
sub-2007_4,0.003964764594202179,0.007242063107860324,20.0,0.012587801911329431,10.1445578618789
sub-2007_5,1.0,0.1384361616642349,13.766828783808807,0.0,5.545177444479562
sub-2007_6,0.0,0.0,1e-10,1.0,11.090354888959125
sub-2007_7,0.25921255286906875,1.0,20.0,0.9930071587875381,8.21541223197954
sub-2007_8,1.0,0.0,0.4580800340265958,0.32661458392989196,10.987967342223161
sub-2007_9,0.12621724031421538,0.49718675839881155,20.0,0.816577879772618,7.426244416522374
sub-2007_10,0.0,0.0,1e-10,1.0,11.090354888959125
sub-2006_1,0.5709653661748281,0.0,11.894167109097964,0.0,6.931471809855776
sub-2006_2,0.0,1.0,20.0,0.9930097591820284,9.601703744765654
sub-2006_3,0.0,1.0,20.0,0.7828816355371749,8.456430604931745
sub-2006_4,0.0,0.8942722347349537,1.2060687624539332,0.49382943862184414,10.987967342223161
sub-2006_5,0.0,0.0007406925859245022,20.0,1.0,11.068184953895486
sub-2006_6,0.318053597872952,0.18909853762965317,0.7396806992233403,0.0,10.68080470201527
sub-2006_7,0.0,0.16215348516728265,0.8625935278265668,0.0,10.783192248751233
sub-2006_8,0.0,0.9977974440314406,1.0782918964421264,0.8699968849852886,10.987967342223161
sub-2006_9,1.0,0.4914816352960563,9.349301966159297,0.06293504485489156,5.4427899037926855
sub-2006_10,1.0,0.0,7.502029638632864,0.0,9.704060528007396
sub-2012_1,0.9054889200289056,0.569075851009147,8.779680594852822,1.0,9.70406083715213
sub-2012_2,1.0,0.9379287808023473,0.14906904386060726,0.8617130950373917,10.870407192790353
sub-2012_3,0.007575247042133549,0.00737689605365195,20.0,0.0,10.350695694765765
sub-2012_4,1.0,0.4756568306783755,0.13987253712157174,0.0,10.68080470201527
sub-2012_5,0.574604946469058,0.31469181446388805,0.44447469752581287,1.0,10.987967342223161
sub-2012_6,1.0,0.7371898453162257,0.13987253787095977,0.0,10.68080470201527
sub-2012_7,0.15881537492658224,1.0,20.0,0.993054331679374,9.602412947878243
sub-2012_8,1.0,1.0,9.152846905029318,0.0,5.545177444484316
sub-2012_9,0.19818214774766252,0.006433326209722638,20.0,0.0,9.789944615176447
sub-2012_10,0.6576354919667596,1.0,20.0,0.8109385641454463,9.506892392551606
sub-2004_1,1.0,1.0,20.0,0.6718087093962621,7.932984095829083
sub-2004_2,0.007798764291587853,0.008088829394986228,20.0,0.0,9.901073773857501
sub-2004_3,0.027937642674128082,0.014620506293368953,20.0,0.3083760614772939,9.689287098574107
sub-2004_4,1.0,0.010898714475583103,20.0,0.0,8.407186331757572
sub-2004_5,0.0,0.6573158558940325,20.0,0.0,9.704060527839234
sub-2004_6,0.019950538111767082,0.006993625477058376,20.0,0.0,8.826767071338061
sub-2004_7,0.01462050080032124,0.0,20.0,0.0,9.894062192045876
sub-2004_8,0.01372947467911526,0.9463216135070829,20.0,0.1755225851133284,8.578933716610436
sub-2004_9,0.9052535251108343,0.014620502753798186,20.0,0.5091506002899386,9.79167464530996
sub-2004_10,0.8609532928294973,0.8649118849372245,5.769415247138065,1.0,9.704060865376135
sub-2010_1,0.1178778647700467,0.0,4.881250554464368,0.7569088514440155,10.987967342223158
sub-2010_2,0.0,1.0,20.0,0.7057663067106293,8.221427788178445
sub-2010_3,0.0,0.0,1e-10,1.0,11.090354888959125
sub-2010_4,0.010088072756674667,0.20043896680275083,20.0,0.6732317213207742,10.635466030044363
sub-2010_5,0.0,0.9999990026608025,20.0,0.6293699167035619,9.601672981323283
sub-2010_6,0.9887607955760496,0.720441917064859,4.869870528630249,1.0,9.70406106048411
sub-2010_7,0.6864090270638777,0.00816129125760032,20.0,0.0,10.103107943522778
sub-2010_8,0.0023698103453476103,1.0,20.0,0.0,9.360634098147202
