Subject,alpha,beta,llh
sub-1009_1,1.0,0.13987253654653875,11.964711516399195
sub-1009_2,0.0,1e-10,12.476649250079015
sub-1009_3,0.0,0.2681493408210791,12.476649250079015
sub-1009_4,0.0,1e-10,12.476649250079015
sub-1009_5,1.0,0.09074174782002589,12.20723485358913
sub-1009_6,0.0,1e-10,12.476649250079015
sub-1009_7,0.005073811837871183,20.0,12.108928100546258
sub-1009_8,0.0,1e-10,12.476649250079015
sub-1009_9,0.012802249297171766,20.0,11.586961689967154
sub-1009_10,1.0,0.33733369070613733,10.692054668380242
sub-1021_1,0.01601406123000042,20.0,9.50451157236013
sub-1021_2,1.0,0.33733369797981716,9.799757377530856
sub-1021_3,0.315855996047634,1.675236973976777,9.426794949064334
sub-1021_4,0.0199851978781439,20.0,8.773944975208206
sub-1021_5,1.0,18.537193333101907,4.1588830833596715
sub-1021_6,0.01743576855950514,20.0,9.157844854314478
sub-1021_7,0.024674453683268222,20.0,7.860487490945044
sub-1021_8,0.14536254336715698,2.060962504440309,10.655868480916636
sub-1021_9,1.0,0.4487379774378281,8.632178646577373
sub-1021_10,0.01860483740658148,20.0,9.434817513834023
sub-1035_1,0.024176683948186783,20.0,9.232991874040671
sub-1035_2,0.007684218779967167,20.0,11.189711090274972
sub-1035_3,1.0,0.20618103754664865,11.44823002896861
sub-1035_4,0.015626293413255932,20.0,10.394435135956492
sub-1035_5,1.0,11.254772594310623,6.931471805599464
sub-1035_6,1.0,0.20618104122613426,11.44823002896861
sub-1035_7,0.004509767420586827,20.0,12.018334213789368
sub-1035_8,1.0,0.2871649793166377,10.713193100702254
sub-1035_9,1.0,0.5927683072061242,8.244580994715015
sub-1035_10,1.0,14.016332770148264,6.931471805599453
sub-1034_1,0.009638912786220949,20.0,10.575844456823862
sub-1034_2,0.010671073265469308,20.0,10.83364158559002
sub-1034_3,0.014441496044552948,20.0,9.517041768325255
sub-1034_4,0.02021402994646905,20.0,8.995169700663379
sub-1034_5,0.2559063390205961,0.31785804723028155,12.295153449264483
sub-1034_6,0.49850666629349905,0.4506769433316843,10.632410362851626
sub-1034_7,1.0,0.3984998965584453,9.695745999125641
sub-1034_8,0.02467445438182778,20.0,7.860487490945028
sub-1034_9,1.0,0.20618104388121333,11.448230028968608
sub-1034_10,0.007770412966179627,20.0,11.292847599924158
sub-1020_1,1.0,0.44873797751275635,8.632178646577373
sub-1020_2,0.5638839952587602,0.5666117310353387,9.511476839278918
sub-1020_3,1.0,0.1398725400338713,11.964711516399195
sub-1020_4,0.0015534863193603795,20.0,12.246842379204244
sub-1020_5,1.0,0.529133654771772,9.426794949064334
sub-1020_6,1.0,0.25787348990125786,10.687247509634421
sub-1020_7,1.0,14.337913682057687,5.545177444479562
sub-1020_8,0.2687766762631391,1.9686739680232417,9.426794949064332
sub-1020_9,1.0,0.2578734972412307,10.68724750963442
sub-1020_10,1.0,0.19435665854729797,11.362688947504276
sub-1008_1,1.0,0.3373336988168879,9.799757377530852
sub-1008_2,0.015265008783838714,20.0,9.200019435659453
sub-1008_3,0.0759291007806989,0.1289956635633601,12.463127193108248
sub-1008_4,1.0,0.3373336954730992,9.799757377530856
sub-1008_5,0.019950540259320405,20.0,8.154248708308808
sub-1008_6,0.0,1e-10,12.476649250079015
sub-1008_7,0.000667949269015603,20.0,12.456645685952681
sub-1008_8,1.0,0.3373336919025199,9.799757377530856
sub-1008_9,0.01861689953391821,20.0,9.434277690079336
sub-1008_10,0.005062051767265155,20.0,12.109700101336465
sub-1036_1,0.015265008850667955,20.0,9.200019435659424
sub-1036_2,0.025910610666378345,20.0,6.525358067524933
sub-1036_3,1.0,0.20618104193232129,11.44823002896861
sub-1036_4,0.015531108496747891,20.0,10.401848393984526
sub-1036_5,0.010071683040168287,20.0,10.755478247855887
sub-1036_6,0.009357608928691051,20.0,9.790830088782458
sub-1036_7,0.8990227287773248,0.4187939680715643,9.683959889142978
sub-1036_8,0.9999999894005951,0.44873799175879125,8.632178646577374
sub-1036_9,1.0,12.140505994368745,5.545177444479562
sub-1036_10,1.0,0.13987254227052334,11.862323969663233
