Subject,a_gain,a_loss,beta,decay,llh
sub-2013_1,1.0,0.0,20.0,0.9123196010803525,9.487149641436732
sub-2013_2,0.0,0.0,1e-10,1.0,11.090354888959125
sub-2013_3,1.0,0.006993704319588408,20.0,0.9528214521920639,9.740164889900688
sub-2013_4,1.0,0.26434254970434956,0.5291336478845613,0.0,7.9381130412084815
sub-2013_5,0.0,1.0,20.0,0.993009080026241,9.60169399418423
sub-2013_6,0.01577679158431916,0.007469242096704891,20.0,0.0,9.904249696956418
sub-2013_7,0.007764694771855672,1.0,20.0,0.0,9.059446781708017
sub-2013_8,0.009980881104885077,0.012467588110934524,20.0,0.3354627902027459,10.542211243020171
sub-2013_9,0.006958392357934877,0.438659892099987,20.0,0.2386020593282455,9.75884709301961
sub-2013_10,0.011777511408110078,0.0,20.0,0.9792515409063308,8.050476101494692
sub-2007_1,0.0,0.0,1e-10,1.0,11.090354888959125
sub-2007_2,1.0,0.0009589212494059091,20.0,0.0,8.289113501401024
sub-2007_3,0.3505567549232052,1.0,20.0,1.0,9.704060527839234
sub-2007_4,1.0,0.017814444537560044,20.0,0.0,5.890101370917623
sub-2007_5,0.0,0.3509514324472128,0.4822491635484058,0.10223509466372702,10.432342254476074
sub-2007_6,0.00458942251170051,0.2579623956430357,20.0,0.9636550940121852,9.43190488246515
sub-2007_7,0.9651444528701805,0.7125411949530467,5.015269983586677,1.0,9.704061021518513
sub-2007_8,0.32797303874560896,0.3347521128649464,0.4178391408773461,1.0,10.885579795487198
sub-2007_9,0.0,0.01640875905071354,20.0,0.0,7.481921855701906
sub-2007_10,1.0,0.0,0.3373336932341714,1.0,9.305760307260352
sub-2006_1,0.0037080722815303175,0.7453497431374428,20.0,0.0,10.315382762353028
sub-2006_2,0.2534527365630252,0.0,0.5518683255346457,0.0,10.885579795487198
sub-2006_3,0.0,0.4652961881292601,1e-10,1.0,11.090354888959125
sub-2006_4,0.0,0.0,1e-10,1.0,11.090354888959125
sub-2006_5,1.0,0.0,0.0813418832546355,0.0,10.908859088144593
sub-2006_6,0.004722376697829802,0.864975026799934,20.0,1.9217053998714902e-10,10.816300692719897
sub-2006_7,1.0,0.0,0.13987253822636148,0.0,10.578417155279306
sub-2006_8,0.796944734102734,0.0,0.28190846025582206,6.6378876659624726e-09,10.13841329258112
sub-2006_9,0.025829315079162248,1.0,5.414023508971956,1.0,9.49928553269364
sub-2006_10,0.0,1.0,20.0,0.9342487467139339,9.74936478921479
sub-2012_1,0.21964561959784001,1.0,9.576173307569569,0.0,6.931471805600455
sub-2012_2,1.0,1.0,20.0,0.7726909351068487,5.5759429173542685
sub-2012_3,0.004167132130944514,1.0,20.0,0.3680186483014849,8.108706607585766
sub-2012_4,0.5877348193594129,1.0,20.0,0.6108408247018431,5.479648984153169
sub-2012_5,0.007764691112784189,1.0,20.0,0.6974245762402485,8.957059248021569
sub-2012_6,0.0,1.0,12.505795958351184,0.5928863060755735,9.499285668822067
sub-2012_7,0.00699362336274099,0.014620497942353664,20.0,0.0,8.595381948396746
