Subject,a_gain,a_loss,beta,iProbA,iProbB,iProbC,llh
sub-2013_1,1.0,0.0,0.22466545669089014,0.8112908776193767,0.50000001075445,0.8112907298381162,9.93363819910922
sub-2013_2,0.16529876824391243,0.0,0.13773764221264112,0.043359731876915865,1.0,0.500000043963333,10.757261141730911
sub-2013_3,0.6102530293626868,0.6288192825646552,0.31853582970228567,1.0,0.280444535098037,1.0,8.954635483755707
sub-2013_4,0.00810367788342657,0.4927904662283986,20.0,0.0,0.5041321135760101,0.9788916732705217,4.992303313613999
sub-2013_5,1.0,0.4195767216621447,0.19564558478567215,0.1425356582726766,0.8282828686861022,0.6627327277963847,10.446715574486921
sub-2013_6,0.2941381715400665,0.0,0.8111943485482226,0.4137861858422887,0.586213961913999,0.34105319896162667,8.996194087680186
sub-2013_7,0.0,1.0,5.090874103498743,0.5137347641006268,0.522062790444102,0.5000008914775491,8.649731634672376
sub-2013_8,0.0,0.021823066021972204,20.0,0.5034968031191797,0.5121714636868586,0.5090219524561178,8.88803327253299
sub-2013_9,0.010858861381225767,0.1209745573725376,20.0,0.49455735015572244,0.48830312767587725,0.0,6.759929126716101
sub-2013_10,0.008015870036380712,0.0,20.0,0.5041760696992437,1.0,0.5084333436396762,5.5925529727485594
sub-2007_1,0.0,0.2083037830564916,18.482229814425388,0.5037839693272929,0.0,0.9999949122913113,3.8517212909452043
sub-2007_2,1.0,0.0,5.54025513431473,0.4999963392362934,0.1253061952570903,0.49391439271718673,8.217192458163577
sub-2007_3,0.0,0.0,0.33733369892019216,0.0,0.2926792725286539,0.16699818108363898,9.041340908259809
sub-2007_4,1.0,0.015905106743588984,20.0,0.0,1.0,0.49851276964572383,3.0963657124986774
sub-2007_5,0.022049578637396323,0.30870305224355143,13.562905729231899,0.5413798647455272,0.6993419712526228,1.0,4.804461750392427
sub-2007_6,0.18475636120480612,1.0,0.39046065969268917,0.5640932965310899,0.32088779644348436,1.0,8.86498664641539
sub-2007_7,0.402410300204477,0.0,0.8485362217853796,0.3012261409825771,0.5824199163284959,0.4175802430425923,8.996194087679891
sub-2007_8,0.0,0.29876979790245284,1.1213631360913674,0.5000000047084812,1.0,0.4645281995643235,8.600710763237794
sub-2007_9,0.0,0.026168317480232923,20.0,0.4959369138898772,0.7752987571123937,0.5095464278401445,6.397515087704716
sub-2007_10,0.003046496671604175,0.02711480404917082,20.0,0.5131279068990686,0.5046490635797483,0.31924247557756036,8.48943627815808
sub-2006_1,0.25437275421712846,0.9757696861689048,0.7300985115521231,0.2686719239437716,0.6283424462267235,0.26898071573112375,8.692968592238898
sub-2006_2,1.0,0.0,0.13987253107928674,1.0,0.0,0.0,10.27125451507142
sub-2006_3,0.0,0.408833560850006,5.055361075350601,0.4666411162743086,0.48616496893156813,1.0,8.299825779045023
sub-2006_4,0.0,0.06122574789371591,0.1585530551080247,0.05890875626423424,0.9410899853840676,1.0,10.27114340102001
sub-2006_5,0.0,0.0363302383477773,5.098169323667365,0.49999995315626694,1.0,0.5330834845987635,8.709375919298658
sub-2006_6,0.01656147853077622,0.6149696834703251,20.0,0.4915820763145013,0.49161333989783645,0.4915666604911752,8.421920158432346
sub-2006_7,0.0,0.4878283357841136,5.745328995357142,0.500000180151432,0.9999999999992317,1.0,6.624309265672863
sub-2006_8,0.005148873920749528,0.0,20.0,0.5072646435575147,0.5020227253992713,0.0,8.22361915120482
sub-2006_9,0.0,0.00819103798110983,20.0,0.508433338550518,1.0,0.500158728603377,7.375502569161591
sub-2006_10,0.0,0.0,0.13987253460726742,1.0,0.7410647192605185,0.34031820657908207,10.853975741039932
sub-2012_1,0.6825018401641598,1.0,5.4972828873764445,0.5127258064873337,0.49999990142582895,0.4693183442608564,5.9367871831585886
sub-2012_2,0.38591606427226394,0.5083641154204747,19.999999968698617,0.0,0.5034967907504782,0.9998593089073842,3.1641982515274436
sub-2012_3,0.0,1.0,5.491345182204597,0.4872656979684165,0.520454042705959,1.0,5.8771428837505715
sub-2012_4,0.7360559383744779,0.022089444273900437,20.0,0.0,0.49298762358818693,0.49920176621216683,5.052315951083073
sub-2012_5,0.0016618059230608456,1.0,20.0,0.4960842616311778,0.5044268856717496,0.49650318056023385,8.421254283198897
sub-2012_6,0.0,0.9999921020886828,0.25787663713489956,0.4999999613190171,0.7712005457029139,0.5000000226727411,10.093266472000874
sub-2012_7,1.5341206252672825e-06,0.5066203131077901,10.03222220080205,0.5069707493156494,0.9992879615125215,0.9992876990930473,5.135627647474767
sub-2012_8,5.5222261843279126e-08,1.0,5.635863826750922,0.4875901151265439,0.5124073839312766,0.4875918595541913,5.1356274423655455
sub-2012_9,0.0,0.7981053171637792,5.069056260369437,1.0,0.4910512734257822,0.5137945485534039,9.33225884651979
sub-2012_10,0.0,1.0,5.45081264326687,0.5040976788647478,0.4871715751304702,0.48717148807933297,7.977185938951097
sub-2004_1,0.02040331363080329,0.008081310477318658,20.0,0.49996246470407396,0.4994102522742579,0.5080240897186596,8.381115718426983
sub-2004_2,0.008969265637583957,0.0022332531171502467,20.0,0.48894714018092955,0.49650316566021274,0.503496813779956,9.14299768414728
sub-2004_3,1.0,0.7966134807571326,0.7471157076082433,0.40639164331926503,0.6175905807741687,1.0,6.473908973221677
sub-2004_4,0.008310036816587133,0.5536515084578157,20.0,0.5089908882253447,0.8964821933304804,0.0,2.4721036962329683
sub-2004_5,1.0,0.0,5.301092395460719,0.486808416704626,0.5131944442316142,0.45767599124037683,6.08836847710772
sub-2004_6,0.013936190400602524,0.005749354826653482,20.0,0.499073600951012,0.4970138745876112,0.4618280960451594,8.446959252419644
sub-2004_7,1.0,0.5125466870371054,5.5739914003586915,0.4874559348780516,0.5125457259856249,1.0,6.419534241663189
sub-2004_8,0.1233780038391833,0.30269862486079785,1.148887427629641,0.6814359785003855,0.0,0.7422500699050444,5.550749055944232
sub-2004_9,0.0,0.026745245599186417,20.0,0.5014117511717725,0.5084333313088184,0.5059782466301919,8.079786089911291
sub-2004_10,0.29414253755006076,0.0,0.8111818388434365,0.5862153397198161,0.4137845711260402,0.22340486707049848,7.968659656152393
sub-2010_1,0.021435917278491957,0.0,20.0,0.4953051897738383,0.4915666548641372,0.5011167577908,8.778355455139376
sub-2010_2,0.3328732688963102,0.0,0.22486311608237824,0.8110170534437493,0.8110171209120073,0.00043950246155154284,9.72886310563727
sub-2010_3,0.0,0.0,0.3373336853131081,1.0,0.0,0.7073207473939636,8.896210120316498
sub-2010_4,0.060803682742411325,0.5139059907643867,5.025238366335812,0.4860836872058077,0.9999747864990656,0.447355113867368,6.347043875659118
sub-2010_5,0.0,0.02410209543935279,20.0,0.5034968112328484,0.5084951376260795,0.44962734723391573,7.528930072283277
sub-2010_6,0.0,0.07851674509731005,0.13987253513267947,0.34031825131695254,0.0,0.0,10.544999402695002
sub-2010_7,0.008900224073654232,0.0,20.0,0.497373978989855,0.49680789508324424,0.5034968092971168,10.386560806746088
sub-2010_8,0.0,1.3361907812888617e-08,0.25788509748999316,0.5000000076054317,0.2288084532865083,0.9999775750808111,9.888491378528954
sub-2010_9,0.786180805930889,0.22452702053836832,0.3171792337641859,0.2795055085495059,0.2540167044530273,0.54771960089516,9.635088564258126
sub-2010_10,0.06960644873439832,0.04799239783161463,1.8696041535142383,1.0,0.46259300730323816,0.5584427690655975,9.295654648185588
sub-2038_1,0.005436572601008106,0.5728484479765708,20.0,0.49414764278864215,0.5034968105256205,0.0,7.539889344148517
sub-2038_2,0.005168890247686519,0.8800275195017714,20.0,0.4962323305334332,0.5089787395836272,0.49156665205209044,8.09238020462598
sub-2038_3,0.005965507954701841,0.740825323858009,20.0,0.497227893801244,0.48990618543686765,0.503496809344009,9.578316540772981
sub-2038_4,0.0,0.0,5.122646759912982,0.5136505949500808,0.513651165716606,1.0,8.987347921089528
sub-2038_5,0.0,0.0,0.25787350795403957,0.7712037950222201,1.0,0.49999997544082375,9.888491378528943
sub-2038_6,0.0,0.0,0.139872544403649,0.6596818118469476,0.6596818133762371,0.0,10.818744290318582
sub-2038_7,0.014894797982123368,0.0,20.0,0.498881911512907,0.4935916164713992,1.0,7.396029611669269
sub-2038_8,0.030342789426140195,0.4872075842140814,5.463979463046076,0.4905754633091418,0.5060329341242098,1.0,7.809896929706644
sub-2038_9,0.05410106335402132,9.786372596260874e-07,5.030325975387144,0.4860980186455347,1.0,0.48609943355086027,8.98734798988649
sub-2038_10,1.0,0.011335505232730135,20.0,1.0,0.5034968132450268,0.5149135438877889,6.292269644520182
sub-2039_1,0.8924271136701029,0.01840103829542537,20.0,0.0,1.0,0.49871328085564626,3.2129859505200855
sub-2039_2,0.0,1.0,5.704947584442375,0.5122585575035128,0.496085030407952,1.0,6.693279070409537
sub-2039_3,1.0,0.7183567267252631,5.515807172108281,0.4873215142294746,0.48732192495488375,0.48732374572465326,6.419534275279407
sub-2039_4,0.0,0.7046198276513055,0.7481451821937086,0.5062476177879467,0.7780966462346391,1.0,7.036165656525445
sub-2039_5,0.0,1.0,4.92497388972373,0.5141988759107298,0.5228048301089513,0.4858012558655043,8.444956701717595
sub-2039_6,0.6764340978137758,0.7697207733204071,7.769785042052462,0.9924825898303359,0.49100147993968773,0.471123752803233,3.520554645808402
sub-2039_7,0.2592978432197629,1.0,5.757076618180687,0.48785165409072445,0.5000016074806033,0.4878514391640891,5.3404024815606155
sub-2039_8,0.022976376568603993,0.6136771997345704,20.0,0.49498630659190196,0.48878154449346767,0.49650319006728955,6.328179200529149
sub-2039_9,0.9117366267517145,0.01995496229894153,20.0,0.49156665959468526,0.49364968293941114,0.4987978048926299,6.7949556299792935
sub-2039_10,0.02003619709093413,1.0,20.0,0.4949575302834473,0.5050766638718542,0.4965031834534048,5.370699919601652
sub-2011_1,0.5176836558291671,0.03790222106579892,20.0,0.0,0.5047051089536437,0.502390012750987,5.240740967778424
sub-2011_2,1.0,0.8582477712379748,5.668321565284603,0.5000003424064025,0.48766356557561424,0.4876636467432798,6.624309294644804
sub-2011_3,0.9726944043721246,0.4860527681727315,10.230724350432698,0.4931655842535555,1.0,0.4931642141186464,3.8517207193522003
sub-2011_4,0.00716631716729661,0.49583418536441165,20.0,0.49822114903699827,0.5034968093063149,0.9986730564170354,7.802603912661518
sub-2011_5,0.500225751859696,0.010103578022405512,20.0,0.48878154847181693,0.5034968038872368,0.5016508864505513,8.470051871148266
