Subject,alpha,beta,decay,llh
sub-1009_1,1.0,0.13987253950063855,0.0,11.964711516399197
sub-1009_2,0.0,1e-10,0.9457876360432872,12.476649250079015
sub-1009_3,0.0,0.5970992858140443,0.6225393818681955,12.476649250079015
sub-1009_4,1.0,0.1786671398678823,0.6271205888104132,12.128588096632361
sub-1009_5,1.0,0.26939803176336513,0.7018229593669724,11.44680071840689
sub-1009_6,0.25589962151496387,1.3182266083187633,1.0,11.584351959229627
sub-1009_7,0.0050738126488128,20.0,0.0,12.108928100546262
sub-1009_8,0.0,1e-10,0.6458402050965157,12.476649250079015
sub-1009_9,0.012802250497601008,20.0,0.0,11.58696168996714
sub-1009_10,1.0,0.33733369163060134,0.0,10.692054668380242
sub-1021_1,0.01601405930728978,20.0,0.0,9.504511572360125
sub-1021_2,1.0,0.33733368921189144,0.0,9.799757377530856
sub-1021_3,0.6170623307855301,0.8575043662454443,0.0,9.426794949064336
sub-1021_4,0.0199851977243485,20.0,0.0,8.773944975208222
sub-1021_5,1.0,15.792067630764585,0.0,4.1588830833596715
sub-1021_6,0.017435765918829883,20.0,0.0,9.157844854314504
sub-1021_7,1.0,20.0,0.4945947458313632,6.853132932875518
sub-1021_8,1.0,5.234624593140343,1.0,8.317766620677226
sub-1021_9,1.0,0.44873798713013774,0.0,8.632178646577373
sub-1021_10,0.0186048352422461,20.0,0.0,9.434817513834023
sub-1035_1,0.024176684915546767,20.0,0.0,9.232991874040671
sub-1035_2,0.007684218528792176,20.0,0.0,11.189711090274994
sub-1035_3,1.0,0.20618104481753866,0.0,11.44823002896861
sub-1035_4,0.01562629474204537,20.0,0.0,10.394435135956481
sub-1035_5,1.0,13.162319823572066,0.0,6.931471805599453
sub-1035_6,1.0,20.0,0.8311028110342303,9.106286456300012
sub-1035_7,0.004509766644751298,20.0,0.0,12.018334213789393
sub-1035_8,1.0,0.28716498099850846,0.0,10.713193100702254
sub-1035_9,1.0,20.0,0.6290384009925221,6.829345706946046
sub-1035_10,1.0,8.822274675069318,0.0,6.931471805612268
sub-1034_1,0.009638912844738987,20.0,0.0,10.57584445682385
sub-1034_2,0.010671073487565597,20.0,0.0,10.833641585590012
sub-1034_3,1.0,6.253410848213931,1.0,8.317766188082025
