Subject,alpha,beta,llh
sub-2013_1,0.002534582766696214,20.0,53.80335831076991
sub-2013_2,0.0021583260236151514,20.0,55.14919771164254
sub-2013_3,0.0021000117561837477,20.0,54.59449435577973
sub-2013_4,0.004982162243159801,20.0,40.49306462377446
sub-2013_5,0.004023229831155649,20.0,43.53828470323899
sub-2013_6,0.0029401356051943707,20.0,48.69180593580199
sub-2013_7,0.0027131673334141993,20.0,48.046637451775304
sub-2013_8,0.0033976038247901723,20.0,47.8439927047842
sub-2013_9,0.011139902968097273,9.856665220344226,43.09453585443858
sub-2013_10,0.0027543166844209576,20.0,48.632661310096786
sub-2007_1,0.002095401176219883,20.0,51.88787264115926
sub-2007_2,0.4890915803377059,0.31151698842799186,51.74887492545953
sub-2007_3,0.1795788111226723,0.31314798648227954,56.347211343294894
sub-2007_4,0.4139424826300861,0.2748668773313745,55.22111894533581
sub-2007_5,0.0016441935354670975,20.0,58.29555245382397
sub-2007_6,0.09598918927574802,0.5999256850064406,55.79614290701142
sub-2007_7,0.0021262936044357866,20.0,56.347147825444225
sub-2007_8,0.43217956528503393,0.30326892751281515,54.03668533498734
sub-2007_9,0.3157594543175462,0.35981305898872395,52.547743140016934
sub-2007_10,0.15649692582082347,0.4085671491833369,57.6989121536827
sub-2006_1,0.2506854599611304,0.22972416215369867,59.086162965903256
sub-2006_2,1.0,0.04247056552769682,61.97010707610023
sub-2006_3,0.00037708714033606993,12.838328786582748,62.16200162828947
sub-2006_4,0.0010857890724358854,13.480411078126393,61.64898007879295
sub-2006_5,0.058274798877434496,0.0670943118299803,62.31781175314864
sub-2006_6,0.0,1e-10,62.383246250395004
sub-2006_7,0.9671610494129925,0.0260093789634641,62.230144930392505
sub-2006_8,0.0,1e-10,62.383246250395004
sub-2006_9,0.0005726102063099253,20.0,61.73836906326623
sub-2006_10,0.0,1e-10,62.383246250395004
sub-2012_1,0.4940782021136548,0.2718657942065247,55.02662433416423
sub-2012_2,1.0,0.22235908772566307,52.7934781438327
sub-2012_3,1.0,0.0641560373090962,61.42591403134436
sub-2012_4,0.5295353272054375,0.3041417042858863,52.644437837518375
sub-2012_5,0.6931059115175482,0.21951961320507882,55.035644614145156
sub-2012_6,1.0,0.07588963037747243,61.083651514159584
sub-2012_7,0.6136405017936526,0.3129011088156315,47.94073699901918
sub-2012_8,1.0,0.22017659320242422,52.721483831219686
sub-2012_9,1.0,0.19435665560737928,54.58552413237189
