Subject,alpha,beta,decay,llh
sub-2011_8,0.9959695121888068,4.9212864668196445,1.0,6.931472216730576
sub-2011_9,0.0,1e-10,0.09867859379869393,8.317766166719343
sub-2011_10,0.0,1e-10,1.0,8.317766166719343
sub-2005_1,0.0,1e-10,0.77861961649574,8.317766166719343
sub-2005_2,0.0,1e-10,1.0,8.317766166719343
sub-2005_3,1.0,20.0,0.9627584717548806,7.173651235214208
sub-2005_4,0.0,0.5386960637754163,0.39664479494011695,8.317766166719343
sub-2005_5,1.0,0.06666391955406509,0.4565434496821606,8.260616154066776
sub-2005_6,0.8559798469736601,0.5863335756126931,0.7233316793197228,8.317766166719343
sub-2005_7,0.0,0.14932276959560054,1.0,8.317766166719343
sub-2005_8,0.0,0.2029615155748438,0.8156498341702081,8.317766166719343
sub-2005_9,0.25113684653014257,0.5569575127866006,0.0680497644539042,8.21537861998338
sub-2005_10,0.0,0.7427695045297021,0.9125690288269814,8.317766166719343
sub-2001_1,0.0,1e-10,0.8774890574073849,8.317766166719343
sub-2001_2,0.0,1e-10,1.0,8.317766166719343
sub-2001_3,0.993373599354757,0.47266156102612455,0.4541984273210027,8.21537861998338
sub-2001_4,1.0,0.13987254022526913,1.0,8.112991073247414
sub-2001_5,0.0,1e-10,0.967779552349982,8.317766166719343
sub-2001_6,1.0,0.13987253809331757,0.0,7.908215979775488
sub-2001_7,1.0,0.13987254232782617,0.0,8.010603526511453
sub-2001_8,0.26736644475928645,20.0,1.0,6.931471913507474
sub-2001_9,1.0,0.33733369600951696,0.0,7.4254688758699565
sub-2001_10,0.01208451562153612,20.0,0.0,7.08712622239616
sub-2002_1,0.0,0.7760578752027192,0.7346552812537143,8.317766166719343
sub-2002_2,0.3446226687562205,0.6217535794323169,1.0,8.317766166719343
sub-2002_3,0.21427815555557983,0.6527615711189458,0.28720774306564956,8.112991073247416
sub-2002_4,0.3661591659889935,0.3819992922169028,0.3879452995545567,8.010603526511453
sub-2002_5,0.3788657097506273,0.36918765838694534,1.0,8.21537861998338
sub-2002_6,0.0,1e-10,1.0,8.317766166719343
sub-2002_7,0.0,1e-10,0.9329334022519092,8.317766166719343
sub-2002_8,0.0,1e-10,1.0,8.317766166719343
sub-2002_9,1.0,20.0,0.9222246785247894,6.84545533396341
sub-2002_10,0.4438689188568564,0.7599849485495141,0.9753666473750787,7.425468875869956
sub-2003_1,0.8528232646165671,5.624917828220659,1.0,6.931472367926583
sub-2003_2,1.0,0.25787349685060756,0.0,7.423065296497047
