Trial,Stim_Sequence,Choice,Trustee_Response,Subject,Alpha,Beta,Decay
37,2,2,0,sub-1004_8,0.347654977492263,0.595335185534949,0.0292554628290216
38,1,3,1,sub-1004_8,0.347654977492263,0.595335185534949,0.0292554628290216
39,2,1,0,sub-1004_8,0.347654977492263,0.595335185534949,0.0292554628290216
40,1,1,1,sub-1004_8,0.347654977492263,0.595335185534949,0.0292554628290216
41,0,4,1,sub-1004_8,0.347654977492263,0.595335185534949,0.0292554628290216
42,1,2,1,sub-1004_8,0.347654977492263,0.595335185534949,0.0292554628290216
43,1,3,1,sub-1004_8,0.347654977492263,0.595335185534949,0.0292554628290216
44,2,2,0,sub-1004_8,0.347654977492263,0.595335185534949,0.0292554628290216
45,0,3,1,sub-1004_8,0.347654977492263,0.595335185534949,0.0292554628290216
1,2,4,0,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
2,2,3,0,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
3,2,2,0,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
4,2,1,0,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
5,2,1,0,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
6,2,1,0,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
7,0,1,1,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
8,0,4,1,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
9,0,2,1,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
10,1,2,1,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
11,1,4,1,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
12,2,1,1,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
13,1,2,0,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
14,1,3,0,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
15,2,3,0,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
16,2,1,0,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
17,2,1,0,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
18,0,3,1,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
19,1,3,0,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
20,0,4,1,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
21,1,4,1,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
22,0,3,1,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
23,1,4,0,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
24,1,1,0,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
25,1,2,0,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
26,1,1,1,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
27,0,4,1,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
28,2,2,0,sub-1004_9,0.347654977492263,0.595335185534949,0.0292554628290216
