id,trial,prob_recip,pe
sub-1028,1,0.5,0.5
sub-1028,2,0.5,-0.5
sub-1028,3,0.5,0.5
sub-1028,4,0.5327939059838617,0.46720609401613833
sub-1028,5,0.5327939059838617,0.46720609401613833
sub-1028,6,0.4029578874796302,-0.4029578874796302
sub-1028,7,0.5634369314283666,0.4365630685716334
sub-1028,8,0.3247501181640926,0.6752498818359074
sub-1028,9,0.5634369314283666,0.4365630685716334
sub-1028,10,0.5920701478818952,0.40792985211810484
sub-1028,11,0.5920701478818952,0.40792985211810484
sub-1028,12,0.3690382804451735,-0.3690382804451735
sub-1028,13,0.2974137717746049,-0.2974137717746049
sub-1028,14,0.6188253743186386,0.3811746256813614
sub-1028,15,0.643825783994695,0.35617421600530497
sub-1028,16,0.6671864715018022,0.3328135284981978
sub-1028,17,0.2974137717746049,-0.2974137717746049
sub-1028,18,0.2974137717746049,-0.2974137717746049
sub-1028,19,0.6188253743186386,0.3811746256813614
sub-1028,20,0.6890149826292565,0.31098501737074347
sub-1028,21,0.643825783994695,0.35617421600530497
sub-1028,22,0.6671864715018022,0.3328135284981978
sub-1028,23,0.6890149826292565,0.31098501737074347
sub-1028,24,0.2396904503632873,-0.2396904503632873
sub-1028,25,0.709411809473348,0.29058819052665197
sub-1028,26,0.2396904503632873,-0.2396904503632873
sub-1028,27,0.1931703150548628,-0.1931703150548628
sub-1028,28,0.728470853073651,0.271529146926349
sub-1028,29,0.1931703150548628,-0.1931703150548628
sub-1028,30,0.7462798557060127,0.25372014429398726
sub-1028,31,0.7629208048223904,0.23707919517760956
sub-1028,32,0.7784703104971586,0.22152968950284135
sub-1028,33,0.709411809473348,0.29058819052665197
sub-1028,34,0.7929999581175391,0.2070000418824609
sub-1028,35,0.728470853073651,0.271529146926349
sub-1028,36,0.1931703150548628,-0.1931703150548628
sub-1028,37,0.1931703150548628,-0.1931703150548628
sub-1028,38,0.7462798557060127,0.25372014429398726
sub-1028,39,0.7629208048223904,-0.7629208048223904
sub-1028,40,0.8065766379418368,0.19342336205816324
sub-1028,41,0.6148499116509794,-0.6148499116509794
sub-1028,42,0.1931703150548628,-0.1931703150548628
sub-1028,43,0.49551724303183176,0.5044827569681682
sub-1028,44,0.5286051632368186,-0.5286051632368186
sub-1028,45,0.1931703150548628,-0.1931703150548628
