id,trial,prob_recip,pe
sub-2023,1,0.5,-0.5
sub-2023,2,0.5,0.5
sub-2023,3,0.5,0.5
sub-2023,4,0.5,-0.5
sub-2023,5,0.503509240056071,0.496490759943929
sub-2023,6,0.503509240056071,0.496490759943929
sub-2023,7,0.5,-0.5
sub-2023,8,0.4916790559700169,-0.4916790559700169
sub-2023,9,0.5069938505805998,0.49300614941940024
sub-2023,10,0.5104540044354635,0.4895459955645365
sub-2023,11,0.5069938505805998,-0.5069938505805998
sub-2023,12,0.5138898732693119,0.4861101267306881
sub-2023,13,0.49855651567214615,-0.49855651567214615
sub-2023,14,0.4902595939467635,-0.4902595939467635
sub-2023,15,0.4902595939467635,0.5097404060532365
sub-2023,16,0.517301627526082,0.482698372473918
sub-2023,17,0.4938371968490033,0.5061628031509967
sub-2023,18,0.4916790559700169,-0.4916790559700169
sub-2023,19,0.4973896904164246,0.5026103095835754
sub-2023,20,0.5206894364534534,0.47931056354654655
sub-2023,21,0.4916790559700169,-0.4916790559700169
sub-2023,22,0.5240534681112444,0.4759465318887556
sub-2023,23,0.4916790559700169,-0.4916790559700169
sub-2023,24,0.483496588159134,-0.483496588159134
sub-2023,25,0.5009172508783944,0.49908274912160555
sub-2023,26,0.5273938893797486,0.4726061106202514
sub-2023,27,0.483496588159134,-0.483496588159134
sub-2023,28,0.5307108659680136,0.46928913403198635
sub-2023,29,0.5340045624220615,0.4659954375779385
sub-2023,30,0.5372751421330512,0.46272485786694884
sub-2023,31,0.483496588159134,-0.483496588159134
sub-2023,32,0.5044200532274176,0.49557994677258244
sub-2023,33,0.5078982712278173,0.4921017287721827
sub-2023,34,0.483496588159134,-0.483496588159134
sub-2023,35,0.5113520774243555,0.4886479225756445
sub-2023,36,0.5405227673453841,0.45947723265461593
sub-2023,37,0.483496588159134,-0.483496588159134
sub-2023,38,0.5437475991647526,0.45625240083524743
sub-2023,39,0.483496588159134,-0.483496588159134
sub-2023,40,0.5147816431507921,0.4852183568492079
sub-2023,41,0.5469497975661318,-0.5469497975661318
sub-2023,42,0.5181871385383845,0.4818128614616155
sub-2023,43,0.483496588159134,-0.483496588159134
sub-2023,44,0.521568732524327,-0.521568732524327
sub-2023,45,0.483496588159134,-0.483496588159134
