id,trial,prob_recip,pe
sub-1034,1,0.5,0.5
sub-1034,2,0.5,-0.5
sub-1034,3,0.2940047341678948,-0.2940047341678948
sub-1034,4,0.5,0.5
sub-1034,5,0.17287756742626897,-0.17287756742626897
sub-1034,6,0.6350475565654325,0.36495244343456745
sub-1034,7,0.7336194280622776,0.26638057193772235
sub-1034,8,0.8055675187756614,-0.8055675187756614
sub-1034,9,0.47368132842385785,0.5263186715761421
sub-1034,10,0.6350475565654325,0.36495244343456745
sub-1034,11,0.7336194280622776,-0.7336194280622776
sub-1034,12,0.17287756742626897,-0.17287756742626897
sub-1034,13,0.4313751698557059,-0.4313751698557059
sub-1034,14,0.25365268428011456,-0.25365268428011456
sub-1034,15,0.25365268428011456,-0.25365268428011456
sub-1034,16,0.10165364650950504,-0.10165364650950504
sub-1034,17,0.6158374295661025,0.38416257043389745
sub-1034,18,0.25365268428011456,-0.25365268428011456
sub-1034,19,0.05977330663844835,-0.05977330663844835
sub-1034,20,0.05977330663844835,-0.05977330663844835
sub-1034,21,0.71959786248809,0.28040213751191
sub-1034,22,0.7953331095415057,0.2046668904584943
sub-1034,23,0.05977330663844835,-0.05977330663844835
sub-1034,24,0.25365268428011456,-0.25365268428011456
sub-1034,25,0.8506126364740351,0.14938736352596493
sub-1034,26,0.8909614333259023,0.10903856667409773
sub-1034,27,0.9204122173273701,0.07958778267262989
sub-1034,28,0.25365268428011456,-0.25365268428011456
sub-1034,29,0.25365268428011456,-0.25365268428011456
sub-1034,30,0.9419084884921688,0.058091511507831206
sub-1034,31,0.9575987218648194,0.042401278135180576
sub-1034,32,0.03514727025714613,-0.03514727025714613
sub-1034,33,0.03514727025714613,-0.03514727025714613
sub-1034,34,0.14915018002549607,-0.14915018002549607
sub-1034,35,0.14915018002549607,0.8508498199745039
sub-1034,36,0.03514727025714613,-0.03514727025714613
sub-1034,37,0.3789605584088859,0.6210394415911141
sub-1034,38,0.9690510998796343,0.030948900120365663
sub-1034,39,0.9774102465589204,0.022589753441079607
sub-1034,40,0.020666927697358808,-0.020666927697358808
sub-1034,41,0.020666927697358808,-0.020666927697358808
sub-1034,42,0.020666927697358808,-0.020666927697358808
sub-1034,43,0.5467002766441671,0.4532997233558329
sub-1034,44,0.020666927697358808,-0.020666927697358808
sub-1034,45,0.6691343167061506,0.33086568329384936
