id,trial,prob_recip,pe
sub-1005,1,0.5,-0.5
sub-1005,2,0.5,-0.5
sub-1005,3,0.4955159716730393,-0.4955159716730393
sub-1005,4,0.4955159716730393,-0.4955159716730393
sub-1005,5,0.5,-0.5
sub-1005,6,0.4955159716730393,-0.4955159716730393
sub-1005,7,0.4910721563661526,-0.4910721563661526
sub-1005,8,0.5,0.5
sub-1005,9,0.4910721563661526,-0.4910721563661526
sub-1005,10,0.4955159716730393,0.5044840283269607
sub-1005,11,0.4910721563661526,-0.4910721563661526
sub-1005,12,0.5012267691460813,0.49877323085391867
sub-1005,13,0.4866681934466976,-0.4866681934466976
sub-1005,14,0.49675374255432403,0.503246257445676
sub-1005,15,0.5024505283670871,0.49754947163291285
sub-1005,16,0.49798847651735456,-0.49798847651735456
sub-1005,17,0.5036712850479839,0.49632871495201614
sub-1005,18,0.49798847651735456,-0.49798847651735456
sub-1005,19,0.5048890465556186,0.4951109534443814
sub-1005,20,0.49352248764694695,-0.49352248764694695
sub-1005,21,0.5061038202387637,0.49389617976123634
sub-1005,22,0.4866681934466976,-0.4866681934466976
sub-1005,23,0.5073156134281608,0.4926843865718392
sub-1005,24,0.5085244334365655,0.4914755665634345
sub-1005,25,0.48909655001774494,0.5109034499822551
sub-1005,26,0.5097302875587912,0.49026971244120876
sub-1005,27,0.5109331830717534,0.4890668169282466
sub-1005,28,0.4903500711958745,0.5096499288041255
sub-1005,29,0.4866681934466976,-0.4866681934466976
sub-1005,30,0.512133127234513,0.487866872765487
sub-1005,31,0.48230372551620604,-0.48230372551620604
sub-1005,32,0.4916005168117934,-0.4916005168117934
sub-1005,33,0.4871918155259282,-0.4871918155259282
sub-1005,34,0.5133301272883208,0.48666987271167916
sub-1005,35,0.48230372551620604,-0.48230372551620604
sub-1005,36,0.5145241904566609,0.48547580954333913
sub-1005,37,0.4871918155259282,-0.4871918155259282
sub-1005,38,0.48230372551620604,-0.48230372551620604
sub-1005,39,0.48230372551620604,-0.48230372551620604
sub-1005,40,0.4871918155259282,-0.4871918155259282
sub-1005,41,0.48230372551620604,-0.48230372551620604
sub-1005,42,0.48230372551620604,-0.48230372551620604
sub-1005,43,0.48230372551620604,-0.48230372551620604
sub-1005,44,0.5157153239452942,0.4842846760547058
sub-1005,45,0.516903534942302,-0.516903534942302
