"onset"	"duration"	"event"	"trial_type"	"response_time"	"response_key"	"stim_file"	"trial_earnings"
0.00447120005264878	3.13398179993965	"Decision"	"Trustworthy"	3.13398179993965	"2"	"images/B1f01.jpg"	12
3.15034580009524	2.86601820006035	"Response"	"Trustworthy"	3.13398179993965	"2"	"images/B1f01.jpg"	12
6.0164087000303	2	"Thinking"	"Trustworthy"	3.13398179993965	"2"	"images/B1f01.jpg"	12
8.0189631000394	2	"Feedback"	"Trustworthy"	3.13398179993965	"2"	"images/B1f01.jpg"	12
16.0195275000297	3.36744060006458	"Decision"	"Trustworthy"	3.36744060006458	"2"	"images/B1f01.jpg"	12
19.4007716000779	2.63255939993542	"Response"	"Trustworthy"	3.36744060006458	"2"	"images/B1f01.jpg"	12
22.0340441000881	2	"Thinking"	"Trustworthy"	3.36744060006458	"2"	"images/B1f01.jpg"	12
24.036450500018	2	"Feedback"	"Trustworthy"	3.36744060006458	"2"	"images/B1f01.jpg"	12
30.036547100055	1.43381670000963	"Decision"	"Untrustworthy"	1.43381670000963	"2"	"images/C1f01.jpg"	6
31.4840627000667	4.56618329999037	"Response"	"Untrustworthy"	1.43381670000963	"2"	"images/C1f01.jpg"	6
36.0502948000794	2	"Thinking"	"Untrustworthy"	1.43381670000963	"2"	"images/C1f01.jpg"	6
38.0534000000916	2	"Feedback"	"Untrustworthy"	1.43381670000963	"2"	"images/C1f01.jpg"	6
44.0536390000489	1.43349189998116	"Decision"	"Trustworthy"	1.43349189998116	"3"	"images/B1f01.jpg"	15
45.5010478000622	4.56650810001884	"Response"	"Trustworthy"	1.43349189998116	"3"	"images/B1f01.jpg"	15
50.0674951000838	2	"Thinking"	"Trustworthy"	1.43349189998116	"3"	"images/B1f01.jpg"	15
52.0702900000615	2	"Feedback"	"Trustworthy"	1.43349189998116	"3"	"images/B1f01.jpg"	15
60.0710609001108	1.2837523999624	"Decision"	"Neutral"	1.2837523999624	"2"	"images/A1f01.jpg"	6
61.3683161000954	4.7162476000376	"Response"	"Neutral"	1.2837523999624	"2"	"images/A1f01.jpg"	6
66.0845300001092	2	"Thinking"	"Neutral"	1.2837523999624	"2"	"images/A1f01.jpg"	6
68.0874503001105	2	"Feedback"	"Neutral"	1.2837523999624	"2"	"images/A1f01.jpg"	6
74.0882878000848	2.20060069998726	"Decision"	"Trustworthy"	2.20060069998726	"2"	"images/B1f01.jpg"	12
76.3022279000143	3.79939930001274	"Response"	"Trustworthy"	2.20060069998726	"2"	"images/B1f01.jpg"	12
80.101272800006	2	"Thinking"	"Trustworthy"	2.20060069998726	"2"	"images/B1f01.jpg"	12
82.104599900078	2	"Feedback"	"Trustworthy"	2.20060069998726	"2"	"images/B1f01.jpg"	12
88.1053155000554	1.28378589998465	"Decision"	"Untrustworthy"	1.28378589998465	"2"	"images/C1f01.jpg"	6
89.4025692000287	4.71621410001535	"Response"	"Untrustworthy"	1.28378589998465	"2"	"images/C1f01.jpg"	6
94.1184556001099	2	"Thinking"	"Untrustworthy"	1.28378589998465	"2"	"images/C1f01.jpg"	6
96.1216682000086	2	"Feedback"	"Untrustworthy"	1.28378589998465	"2"	"images/C1f01.jpg"	6
102.122109200107	3.56716530001722	"Decision"	"Trustworthy"	3.56716530001722	"2"	"images/B1f01.jpg"	12
105.702908200095	2.43283469998278	"Response"	"Trustworthy"	3.56716530001722	"2"	"images/B1f01.jpg"	12
108.135687800008	2	"Thinking"	"Trustworthy"	3.56716530001722	"2"	"images/B1f01.jpg"	12
110.138674500049	2	"Feedback"	"Trustworthy"	3.56716530001722	"2"	"images/B1f01.jpg"	12
118.139385999995	1.45054730004631	"Decision"	"Untrustworthy"	1.45054730004631	"2"	"images/C1f01.jpg"	6
119.603281500051	4.54945269995369	"Response"	"Untrustworthy"	1.45054730004631	"2"	"images/C1f01.jpg"	6
124.152807400096	2	"Thinking"	"Untrustworthy"	1.45054730004631	"2"	"images/C1f01.jpg"	6
126.155699800001	2	"Feedback"	"Untrustworthy"	1.45054730004631	"2"	"images/C1f01.jpg"	6
142.157313700067	2.21727519994602	"Decision"	"Neutral"	2.21727519994602	"3"	"images/A1f01.jpg"	15
144.387325000018	3.78272480005398	"Response"	"Neutral"	2.21727519994602	"3"	"images/A1f01.jpg"	15
148.169958800077	2	"Thinking"	"Neutral"	2.21727519994602	"3"	"images/A1f01.jpg"	15
150.173110600095	2	"Feedback"	"Neutral"	2.21727519994602	"3"	"images/A1f01.jpg"	15
156.173809800064	2.38387489994057	"Decision"	"Trustworthy"	2.38387489994057	"2"	"images/B1f01.jpg"	12
158.571040400071	3.61612510005943	"Response"	"Trustworthy"	2.38387489994057	"2"	"images/B1f01.jpg"	12
162.1871921001	2	"Thinking"	"Trustworthy"	2.38387489994057	"2"	"images/B1f01.jpg"	12
164.190294600092	2	"Feedback"	"Trustworthy"	2.38387489994057	"2"	"images/B1f01.jpg"	12
170.193087100051	2.54962419997901	"Decision"	"Neutral"	2.54962419997901	"3"	"images/A1f01.jpg"	15
172.754751400091	3.45037580002099	"Response"	"Neutral"	2.54962419997901	"3"	"images/A1f01.jpg"	15
176.204227400012	2	"Thinking"	"Neutral"	2.54962419997901	"3"	"images/A1f01.jpg"	15
178.207364100032	2	"Feedback"	"Neutral"	2.54962419997901	"3"	"images/A1f01.jpg"	15
186.208305100095	1.75045369996224	"Decision"	"Trustworthy"	1.75045369996224	"3"	"images/B1f01.jpg"	15
187.971791800112	4.24954630003776	"Response"	"Trustworthy"	1.75045369996224	"3"	"images/B1f01.jpg"	15
192.221273600007	2	"Thinking"	"Trustworthy"	1.75045369996224	"3"	"images/B1f01.jpg"	15
194.224324900075	2	"Feedback"	"Trustworthy"	1.75045369996224	"3"	"images/B1f01.jpg"	15
202.224903600058	2.01703330001328	"Decision"	"Neutral"	2.01703330001328	"3"	"images/A1f01.jpg"	15
204.255591400084	3.98296669998672	"Response"	"Neutral"	2.01703330001328	"3"	"images/A1f01.jpg"	15
208.23849680007	2	"Thinking"	"Neutral"	2.01703330001328	"3"	"images/A1f01.jpg"	15
210.241679800092	2	"Feedback"	"Neutral"	2.01703330001328	"3"	"images/A1f01.jpg"	15
222.24259950011	0.86716849997174	"Decision"	"Untrustworthy"	0.86716849997174	"1"	"images/C1f01.jpg"	9
223.122748000082	9.13283150002826	"Response"	"Untrustworthy"	0.86716849997174	"1"	"images/C1f01.jpg"	9
232.25567340001	2	"Thinking"	"Untrustworthy"	0.86716849997174	"1"	"images/C1f01.jpg"	9
232.271756100003	2	"Feedback"	"Untrustworthy"	0.86716849997174	"1"	"images/C1f01.jpg"	9
236.276098900009	1.05051650002133	"Decision"	"Neutral"	1.05051650002133	"3"	"images/A1f01.jpg"	15
237.339733900037	4.94948349997867	"Response"	"Neutral"	1.05051650002133	"3"	"images/A1f01.jpg"	15
242.289395100088	2	"Thinking"	"Neutral"	1.05051650002133	"3"	"images/A1f01.jpg"	15
244.292636200087	2	"Feedback"	"Neutral"	1.05051650002133	"3"	"images/A1f01.jpg"	15
250.293020300101	2.16768959991168	"Decision"	"Neutral"	2.16768959991168	"2"	"images/A1f01.jpg"	6
252.473653600086	3.83231040008832	"Response"	"Neutral"	2.16768959991168	"2"	"images/A1f01.jpg"	6
256.306336300098	2	"Thinking"	"Neutral"	2.16768959991168	"2"	"images/A1f01.jpg"	6
258.309581100009	2	"Feedback"	"Neutral"	2.16768959991168	"2"	"images/A1f01.jpg"	6
264.310487700044	2.40059420000762	"Decision"	"Neutral"	2.40059420000762	"2"	"images/A1f01.jpg"	12
266.723955100053	3.59940579999238	"Response"	"Neutral"	2.40059420000762	"2"	"images/A1f01.jpg"	12
270.323346000048	2	"Thinking"	"Neutral"	2.40059420000762	"2"	"images/A1f01.jpg"	12
272.326524300035	2	"Feedback"	"Neutral"	2.40059420000762	"2"	"images/A1f01.jpg"	12
278.327022700105	2.48426759999711	"Decision"	"Trustworthy"	2.48426759999711	"3"	"images/B1f01.jpg"	3
280.824918900034	3.51573240000289	"Response"	"Trustworthy"	2.48426759999711	"3"	"images/B1f01.jpg"	3
284.340414600098	2	"Thinking"	"Trustworthy"	2.48426759999711	"3"	"images/B1f01.jpg"	3
286.343613100005	2	"Feedback"	"Trustworthy"	2.48426759999711	"3"	"images/B1f01.jpg"	3
292.343932400108	2.1851029000245	"Decision"	"Trustworthy"	2.1851029000245	"2"	"images/B1f01.jpg"	12
294.542484400095	3.8148970999755	"Response"	"Trustworthy"	2.1851029000245	"2"	"images/B1f01.jpg"	12
