"onset"	"duration"	"event"	"trial_type"	"response_time"	"response_key"	"stim_file_left"	"stim_file_right"
2.0251061830204	2	"View"	"Untrustworthy"	1.65207866136916	"1"	"images/silhouette.jpg"	"images/B3f08.jpg"
4.0251061830204	4	"Decision"	"Untrustworthy"	1.65207866136916	"1"	"images/silhouette.jpg"	"images/B3f08.jpg"
18.0460816674167	2	"View"	"Trustworthy"	0.88133727456443	"1"	"images/silhouette.jpg"	"images/A6f04.jpg"
20.0460816674167	4	"Decision"	"Trustworthy"	0.88133727456443	"1"	"images/silhouette.jpg"	"images/A6f04.jpg"
28.0790436303942	2	"View"	"Untrustworthy"	0.566503623267636	"2"	"images/B9f03.jpg"	"images/silhouette.jpg"
30.0790436303942	4	"Decision"	"Untrustworthy"	0.566503623267636	"2"	"images/B9f03.jpg"	"images/silhouette.jpg"
38.090966393589	2	"View"	"Trustworthy"	1.13365577929653	"2"	"images/A3f08.jpg"	"images/silhouette.jpg"
40.090966393589	4	"Decision"	"Trustworthy"	1.13365577929653	"2"	"images/A3f08.jpg"	"images/silhouette.jpg"
52.1342240988743	2	"View"	"Trustworthy"	1.04505141044501	"1"	"images/silhouette.jpg"	"images/A2f03.jpg"
54.1342240988743	4	"Decision"	"Trustworthy"	1.04505141044501	"1"	"images/silhouette.jpg"	"images/A2f03.jpg"
64.1424530695658	2	"View"	"Trustworthy"	0.883739121374674	"1"	"images/silhouette.jpg"	"images/A2f03.jpg"
66.1424530695658	4	"Decision"	"Trustworthy"	0.883739121374674	"1"	"images/silhouette.jpg"	"images/A2f03.jpg"
74.1632846251596	2	"View"	"Untrustworthy"	0.79932575346902	"1"	"images/silhouette.jpg"	"images/B2f03.jpg"
76.1632846251596	4	"Decision"	"Untrustworthy"	0.79932575346902	"1"	"images/silhouette.jpg"	"images/B2f03.jpg"
86.194648011704	2	"View"	"Neutral"	1.23571720335167	"2"	"images/C9f08.jpg"	"images/silhouette.jpg"
88.194648011704	4	"Decision"	"Neutral"	1.23571720335167	"2"	"images/C9f08.jpg"	"images/silhouette.jpg"
100.210649704793	2	"View"	"Trustworthy"	2.06705089390744	"2"	"images/A1f07.jpg"	"images/silhouette.jpg"
102.210649704793	4	"Decision"	"Trustworthy"	2.06705089390744	"2"	"images/A1f07.jpg"	"images/silhouette.jpg"
110.243978031911	2	"View"	"Untrustworthy"	2.78685287525877	"1"	"images/silhouette.jpg"	"images/B9f08.jpg"
112.243978031911	4	"Decision"	"Untrustworthy"	2.78685287525877	"1"	"images/silhouette.jpg"	"images/B9f08.jpg"
124.266610688064	2	"View"	"Trustworthy"	1.23047774110455	"1"	"images/silhouette.jpg"	"images/A9f08.jpg"
126.266610688064	4	"Decision"	"Trustworthy"	1.23047774110455	"1"	"images/silhouette.jpg"	"images/A9f08.jpg"
136.295509650139	2	"View"	"Trustworthy"	0.886212079320103	"2"	"images/A6f04.jpg"	"images/silhouette.jpg"
138.295509650139	4	"Decision"	"Trustworthy"	0.886212079320103	"2"	"images/A6f04.jpg"	"images/silhouette.jpg"
146.310290508554	2	"View"	"Trustworthy"	1.21719135250896	"2"	"images/A1f07.jpg"	"images/silhouette.jpg"
148.310290508554	4	"Decision"	"Trustworthy"	1.21719135250896	"2"	"images/A1f07.jpg"	"images/silhouette.jpg"
164.334320354741	2	"View"	"Untrustworthy"	0.813687341287732	"2"	"images/B7f03.jpg"	"images/silhouette.jpg"
166.334320354741	4	"Decision"	"Untrustworthy"	0.813687341287732	"2"	"images/B7f03.jpg"	"images/silhouette.jpg"
174.363331956672	2	"View"	"Trustworthy"	3.01951514778193	"1"	"images/silhouette.jpg"	"images/A8f08.jpg"
176.363331956672	4	"Decision"	"Trustworthy"	3.01951514778193	"1"	"images/silhouette.jpg"	"images/A8f08.jpg"
190.415122988052	2	"View"	"Random"	0.897689971723594	"2"	"images/silhouette.jpg"	"images/Random4.jpg"
192.415122988052	4	"Decision"	"Random"	0.897689971723594	"2"	"images/silhouette.jpg"	"images/Random4.jpg"
200.507403513766	2	"View"	"Trustworthy"	1.42648255161475	"2"	"images/A3f04.jpg"	"images/silhouette.jpg"
202.507403513766	4	"Decision"	"Trustworthy"	1.42648255161475	"2"	"images/A3f04.jpg"	"images/silhouette.jpg"
212.514594832086	2	"View"	"Trustworthy"	2.46683323709294	"1"	"images/A5f08.jpg"	"images/silhouette.jpg"
214.514594832086	4	"Decision"	"Trustworthy"	2.46683323709294	"1"	"images/A5f08.jpg"	"images/silhouette.jpg"
224.529194784001	2	"View"	"Untrustworthy"	0.917363270418718	"1"	"images/B2f07.jpg"	"images/silhouette.jpg"
226.529194784001	4	"Decision"	"Untrustworthy"	0.917363270418718	"1"	"images/B2f07.jpg"	"images/silhouette.jpg"
234.587543960894	2	"View"	"Random"	1.59465222153813	"1"	"images/silhouette.jpg"	"images/Random5.jpg"
236.587543960894	4	"Decision"	"Random"	1.59465222153813	"1"	"images/silhouette.jpg"	"images/Random5.jpg"
246.602061424055	2	"View"	"Untrustworthy"	0.995364697300829	"1"	"images/silhouette.jpg"	"images/B6f04.jpg"
248.602061424055	4	"Decision"	"Untrustworthy"	0.995364697300829	"1"	"images/silhouette.jpg"	"images/B6f04.jpg"
256.613611565321	2	"View"	"Trustworthy"	1.55061741464306	"1"	"images/silhouette.jpg"	"images/A6f08.jpg"
