Subject,a_gain,a_loss,beta,iProbA,iProbB,iProbC,llh,iprobA,iprobB,iprobC
1.0,0.06289426052148203,0.34759283153722703,0.8807601192253458,,,,5.81761651362438,0.9290943506670384,0.24797742109725845,0.11264722616948908
2.0,0.28173745591856125,0.4448993007524418,0.8611280819940981,,,,9.364050307844606,0.39946461165557573,0.7614145309245142,0.011633049824443353
3.0,0.09233556353164374,0.22724680330182048,0.6337927712363303,,,,9.576370872555252,0.7955078826819059,0.6786331788311265,0.30921628324236516
4.0,0.5483206793410318,0.7375415451910319,0.4800164340990444,,,,5.672440504110196,0.9999438461427734,0.7109574813725175,0.05476770103328735
5.0,0.13051710874557854,0.4638311582119019,0.8268587111861823,,,,7.345999030520968,0.10920566254695097,0.24867818004426762,0.07790300266462326
6.0,0.9924878248756422,0.3496003657975483,0.4114910985824532,,,,7.136769858562354,0.9999999999998765,0.6503868020498791,0.24079294066871684
7.0,0.0,0.0,5.724914022191378,,,,3.851720616965964,0.487783896648392,1.0,0.4877839303390679
8.0,0.36671770884265176,0.17839510493726474,0.6619436082361093,,,,5.862608928633185,0.21744244514987993,0.7757136412838915,0.3425458336155139
9.0,0.1288664247425089,0.16479209475178905,0.9921307929604627,,,,5.244839350326679,0.11997861406680685,0.40172846931445766,0.32339167895952003
10.0,0.22064799536702062,0.2524545089529904,0.4781146549277472,,,,7.531839077276737,0.8843460537085698,0.22937907858986606,0.45717670860884296
11.0,0.17235705200629955,0.8518639768058015,0.4144935564074818,,,,9.224784213227673,0.6797976159220156,0.7815731428913343,0.17133629806613712
12.0,0.7555924285936427,0.013265376936607471,0.6060242957980664,,,,4.766610322035066,1.0,0.9965547706131804,0.36883277078642057
13.0,0.17579143159026467,0.054389114714132325,0.37146302640069373,,,,10.987344772368694,0.7733255564442204,0.9664033792773908,0.27098562372098967
14.0,0.9322421224808236,0.6247376518020858,0.514488303866236,,,,7.199449282545558,0.3592603222668308,0.1261796315088959,0.06157895507154135
15.0,0.23984133190811543,0.0034141548394501678,0.1950338066543623,,,,10.920622439734785,0.821079379901381,0.8890641299845697,0.7744831071104441
16.0,0.1633015484384976,0.25885248140076744,0.6535686673288974,,,,5.680091063654329,0.8954240792586508,0.9999933041987706,0.19341360755655346
17.0,0.951510967819392,0.18150208159190082,0.7038808581720208,,,,7.812290919861148,0.2426105784137191,0.22711210205571694,0.050874217758260995
18.0,0.741949556961035,0.5395189879530473,4.274252496347946,,,,3.681893683967802,1.0,0.44342296033847894,0.7986199990568771
19.0,0.44936530427210547,0.5015294480394205,0.7927847063646172,,,,9.108346605467338,0.3194024089458322,0.30573050998942725,0.3194052219395589
20.0,0.8265883103071097,0.6185924007995721,0.5473461366721705,,,,7.36019571974193,0.3742405581905214,0.3390847889175239,0.13211972789264181
21.0,0.3859051695504273,0.07197481794126315,0.6829094557364536,,,,7.64864823126904,0.816455975422959,0.8903566078456316,0.6150300975155479
22.0,0.1070284622052955,0.07290696988170642,0.18889883370418248,,,,10.170832482483112,0.9953781778121259,0.47487546789672863,0.4857547913806314
23.0,0.22024045917391966,0.5746791681750936,0.46527885841982886,,,,9.105632846004568,0.7513699385292372,0.08332269307277905,0.08924515812561822
24.0,0.05385239066709091,0.8090278963713905,0.2715895974279371,,,,8.972530582023193,0.024036705993557395,0.28691014884833105,0.025289162698306125
25.0,0.945929375804701,0.37929280846321967,0.8154168925482327,,,,5.520200321574173,0.9988909741165408,0.12807648629658974,0.2227028632110681
26.0,0.9126826303167774,0.4580279153985169,0.7688860453104276,,,,6.799836907918744,0.3800692237233418,0.14669323672836185,0.1534019995360146
27.0,0.4185493042017443,0.5451648273466101,0.7687357511623663,,,,5.77065753760067,0.9899379534883898,0.0525333945222667,0.1577006994685278
28.0,0.1836171853901795,0.09324038295043824,0.8473892841416872,,,,5.9350229429116546,0.8214555335831739,0.8005160825050478,0.5182200629036472
29.0,0.6858005499657464,0.5906385317676383,0.40249954184498116,,,,7.671988898641695,0.9999118207027694,0.38424565585662385,0.1527047739720372
30.0,0.4558336363715368,0.12834549977795792,0.2086060722413931,,,,9.84437662011662,0.9814990320095912,0.8317411849974963,0.5870583959960304
31.0,0.9717822173543907,0.13322515665795864,0.25234089585252406,,,,8.719980266639666,0.9999999999812494,0.7458276627552938,0.2567284838312764
32.0,0.36564065905828635,0.5084002343093192,0.42589588627253183,,,,8.478909648013353,0.8940348838710364,0.1369073430013434,0.20763569477016555
33.0,0.15052554368334514,0.5458799428222257,0.24293898184670304,,,,9.758683047193363,0.20356533918074726,0.1367456083172956,0.13017667542117514
34.0,0.3070760417357479,0.4186395915187171,0.5909215727900038,,,,8.90205501574693,0.8511369402596011,0.17369769233401858,0.20838634058373579
35.0,0.84177073594459,0.18442250842568506,0.29020182248385196,,,,9.294704941788314,0.02259256505464759,0.625780161564992,0.07172852419280633
36.0,0.35944440734929695,0.5985228824977501,0.4052042937232859,,,,10.493924259375426,0.835740735696885,0.8884273438917747,0.23394972676162523
37.0,0.8744045194346768,0.35409484135532776,0.5021136596474007,,,,7.0386954766964305,0.9999999854021986,0.14833967960372602,0.3806512461826872
38.0,0.3890939543689158,0.4341246427913773,0.561098643176717,,,,8.744149971377173,0.9525914778192002,0.08959071317424022,0.20985784853979048
39.0,0.03563835588204721,0.4576444147581878,0.7191571833216107,,,,4.689909438896605,0.8636546508722255,0.07187171604090369,0.0967073713573228
40.0,0.5210053523317871,0.4275295986450016,0.7413710852878194,,,,5.288674825660804,0.9999205141891611,0.9791193218952545,0.2340383445056181
41.0,0.46482576284826804,0.396857451224004,1.9180077518555116,,,,2.4646749564671504,1.0,0.03689184683295017,0.4139848551105406
42.0,0.1529835556108459,0.16769336183787734,0.7538790101567051,,,,5.768356366378919,0.36013126226910125,0.14949201479599575,0.16240599664645888
43.0,0.5049950236755881,0.3772343291254403,0.8534455948757341,,,,8.39556959734205,0.9577265210618545,0.41341715095008474,0.1297053483858039
44.0,0.2649359647869574,0.2575862667114653,0.6708207256497328,,,,5.464468166906801,0.9997605403864267,0.7125336080695478,0.22577342606367684
45.0,0.0499371194087036,0.5119627306585315,0.138993886461374,,,,11.006143192288313,0.8010376974053633,0.21254115859275727,0.024115580436647178
46.0,0.3542766078079993,0.5539109007168154,0.49439818668031754,,,,6.085549732579052,0.9999999805239267,0.04867626901984801,0.0
47.0,0.9305089937267789,0.4252962234599091,0.6438799631346994,,,,6.353551229062406,0.5679117767593755,0.14432615873563154,0.1642790476456858
