Subject,a_gain,a_loss,beta,iProbA,iProbB,iProbC,llh,iprobA,iprobB,iprobC
1.0,0.9790955805138694,0.20477287531389682,0.773991740602648,,,,8.862026348343537,0.9999998879491984,0.21646101791152808,0.28312436585988754
2.0,0.4742050108479696,0.11046816140800331,0.29303855782050103,,,,11.795846179925027,0.9677546393665616,0.6390580033487658,0.558163505346311
3.0,0.290219251808762,0.6536868379051849,0.27733620942501064,,,,9.646129790177087,0.9999999958858644,0.02807113108287367,0.038045467650635725
4.0,0.7928753918837944,0.3936939230576293,0.4652380946853688,,,,9.473798082926823,0.3610153385775645,0.9990266044195109,0.23950405236227512
5.0,0.17186519736439365,0.5114017023470908,0.5867832240146419,,,,10.629740984136626,0.8836434238659339,0.6188615703380336,0.22228087288783363
6.0,0.44715483055993055,0.6424014350245333,0.7732742770580674,,,,8.148189831860233,0.9608440862107905,0.11248881503048563,0.12193652184942466
7.0,0.33494776346574784,0.0779605379476298,0.6743887817687431,,,,11.541144634813442,0.9660457339312836,0.12801890215437456,0.5298402117811141
8.0,0.13003802518633334,0.33974435014487436,0.16647833162115533,,,,12.18522155538393,0.4010407691672479,0.16448394883011663,0.0747997565186939
9.0,0.24879304723212636,0.291651128082447,0.45477582695283447,,,,10.640786015296115,0.9502974290724651,0.5278763568947081,0.406615036668623
10.0,0.21024432590272815,0.05095952514575492,0.4260216559629451,,,,9.67617556318284,0.09551101378542316,0.0,0.7049083849847232
11.0,0.7559535652217169,0.3867661792142516,0.9759094378384904,,,,5.229926504921051,0.9999982876795416,0.07366307703456643,0.22657145267222425
12.0,0.8138906545252371,0.17870742131934375,0.6769403950541516,,,,8.23985173825525,0.9938040618319284,0.6120941149042469,0.8461409532609125
13.0,0.010955446620160236,0.22935643241989523,0.3106230019130125,,,,10.867084425089812,0.8833534122708032,0.2582388293217755,0.11740909903880696
14.0,0.6270751556031535,0.178869776747232,0.675578727309454,,,,4.374732962242176,0.9999999833261556,0.5189357667563601,0.4077418867641365
15.0,0.9227062055408918,0.14274432456832942,0.42222046635097304,,,,7.803907499346676,0.8565208430811097,1.0,1.2353489428615689e-07
16.0,0.2789068299269579,0.33166697647482546,0.908057669579008,,,,7.72885247600688,0.6899665182371553,0.9666868884156462,0.2861556110944215
17.0,0.0027718996592598355,0.31926364061009216,0.38044877568738356,,,,11.838972041902242,0.37090887184559235,0.5236912363028272,0.10344950474327189
18.0,0.8600650090822818,0.7545580373261584,0.4520130976136636,,,,7.045494590377655,0.999999449215788,0.2186225053143408,0.008737158497355998
19.0,0.5551172404109356,0.5803387588167029,0.8514562828578148,,,,7.4369542845374745,0.907080255661148,0.30961898111826813,0.1346933302654881
20.0,0.39133761972829084,0.29069154961511723,0.2261492995027412,,,,11.397899125633645,0.9077623133339012,0.7891497371324226,0.4058538184646574
21.0,0.6347310955623098,0.02428072435012058,0.702162818347816,,,,7.8250038695738615,0.9999997624632221,0.959999801806037,0.5244379076441646
22.0,0.11668038009582926,0.35558791834130493,0.7655417388784542,,,,5.978971122475641,0.6295766773266213,1.0,0.0
23.0,0.6694485507956854,0.7760922713165694,0.4841431988102175,,,,8.784513300285015,0.9220004844370119,0.20436462939212396,0.006398835067908504
24.0,0.21948028594019042,0.6562869273097498,0.46536651747237867,,,,8.434559720199074,0.9864514359629506,0.8958523037538993,0.6903994998362892
25.0,0.2368982292003947,0.9538787089465522,0.11211201886732078,,,,12.162459530779627,0.8240278627671241,7.609306444550352e-13,0.24555852386576774
26.0,0.303783798938114,0.19303323453531374,0.3226320849556994,,,,9.513570288066322,0.916282234037734,0.747611309478105,0.38211153818307086
27.0,0.3481143928331315,0.3971946800976711,0.8638695911167025,,,,7.700728164299459,0.9087119233707662,0.2850254043327928,0.03811832980943752
28.0,0.5467385308399128,0.3522963060645362,0.5074310173152086,,,,8.590519054466897,0.9822190894436242,0.14091422494240746,0.31991321782479165
29.0,0.22670975160196827,0.19597520425020878,0.7524366680485717,,,,7.461379078791648,0.8898958697192334,0.21554162487095863,0.2661219715379857
30.0,0.3714604507758662,0.4993788194472486,0.4301508805312173,,,,8.343139803986919,0.9397100104778187,0.9739927037265637,0.12754439378307061
31.0,0.4478740929800392,0.36889717029682967,0.5276088718663748,,,,8.216815273016273,0.0269391892010373,0.9911899392144633,0.3247738471363416
32.0,0.5266271758286255,0.08985321832389903,0.8131787872433327,,,,8.236589421384705,0.820425419474985,0.8793464202544381,0.16322026617788107
33.0,0.6290821060071711,0.3741711042214213,0.40183364914319897,,,,10.553809040752853,0.9997891879205245,0.2530632577945261,0.38183363339171217
34.0,0.5252540144632455,0.09735679477434123,0.21405920353353547,,,,12.31794203503949,0.7039688209893286,0.59807843828091,0.3229008503380804
35.0,0.39251969452777236,0.37727158087333745,0.47837460114260066,,,,8.205375191001137,0.9960274506261316,0.30614425293911546,0.3602960577649802
36.0,0.17667807594701146,0.12761321263175296,0.385333593790142,,,,7.675589106731046,0.9899116870120896,0.43833917365694586,0.7405372375464587
37.0,0.8253925297699133,0.16422023071778755,0.6337626459149629,,,,4.52223156462683,0.9999999999964829,0.10170316298609164,0.3720609715591454
38.0,0.052618996752470455,0.2316862020299232,0.8281955980309159,,,,7.668661703158973,0.8049915168933304,0.7473293767717788,0.22785488143485624
39.0,0.10918794931500227,0.04658442488441281,0.9273220478714037,,,,6.959868135019851,0.8229549320390488,0.531143852775032,0.2601008084945318
40.0,0.18042577227455758,0.3244476980541603,0.39750164226497664,,,,9.528990876420746,0.9469083043187472,0.6015236974538797,0.2672956280771617
41.0,0.43634849068587056,0.23436290740759907,0.5992010496749605,,,,6.455913663088355,0.07463234626309458,0.09155449847730593,0.09479868481133147
42.0,0.20986316517893966,0.3153867678460661,0.2978294353006392,,,,11.58656966325103,0.9372609236486685,0.66455061470276,0.419397104562157
43.0,0.25008577333667237,0.6347411503449173,0.766923107000361,,,,7.803783746150744,0.11845836955507452,0.43732348918930036,1.1582196137308108e-08
44.0,0.08043264356284241,0.47028656495710586,0.5232893536375277,,,,8.227994732427776,0.726108887150442,0.039464828136202924,0.12759327989595062
45.0,0.05477688493717458,0.19617576590650865,0.6270420768050927,,,,10.558920237659752,0.7118908859085236,0.24478977424561854,0.23486116336871513
46.0,0.241528553810463,0.5605640406578739,0.7032135246015861,,,,9.011006731019593,0.9431454678515313,0.2458473416622819,0.18499406931917428
