Subject,a_gain,a_loss,beta,llh
1.0,1.0,0.21459267349850847,20.0,5.545180816341256
2.0,1.0,0.2844164879989335,20.0,6.931471805599453
3.0,1.0,1.0,18.660732624031308,4.1588830833596715
4.0,1.0,1.0,12.873396898303204,5.545177444479562
5.0,1.0,0.01995053992974404,20.0,8.929154618074016
6.0,1.0,1.0,19.057637652862194,4.1588830833596715
7.0,1.0,0.3449939735174386,20.0,4.158883101088275
8.0,0.7695550825780437,1.0,18.5737849638554,4.1588830833596715
9.0,0.16964154912866405,0.07031790589518723,1.2255350028620364,13.456145185337784
10.0,0.9470220663026642,0.874283919549138,20.0,4.1588830833596715
11.0,1.0,1.0,17.149058189811946,5.545177444479562
12.0,1.0,0.028240904008577317,11.944859919954368,6.039174514750081
13.0,0.0,1.0,11.039225546435736,9.70406052783925
14.0,1.0,0.0,12.65644326550566,5.545177444479562
15.0,1.0,0.39653374353780113,1.6896844042540329,8.296129774565646
16.0,1.0,1.0,12.61597300700633,6.931471805599453
17.0,1.0,1.0,12.599217452121414,4.1588830833596715
18.0,0.012084516484950297,1.0,20.0,7.08712622239616
19.0,0.9619132698392868,1.0,20.0,5.545177444479562
20.0,0.054937518626958295,1.0,0.447447635227124,13.274128130358424
21.0,1.0,0.7936343441020164,0.8849923512337678,7.19803086495491
22.0,1.0,1.0,12.289579908789019,8.317766166719343
23.0,1.0,0.0,0.20618104223779618,14.220818751208391
24.0,0.011057543698651688,1.0,20.0,7.97568419911624
25.0,1.0,0.3584917526492386,10.55356149383596,11.090354888959178
26.0,1.0,0.023519894001449382,20.0,9.08489790983762
27.0,0.6476254775827714,1.0,20.0,5.545177444479562
28.0,0.0,1.0,12.310628331351325,9.704060527839234
29.0,1.0,0.214606505906382,20.0,6.931475177457432
30.0,1.0,1.0,0.7309412219211056,7.297141783255013
31.0,1.0,1.0,15.705902411598794,4.1588830833596715
32.0,1.0,0.797060760125639,0.6350119635883268,9.000668879066193
33.0,0.014620500560584398,1.0,20.0,5.735179108686208
34.0,1.0,0.013832451020651176,20.0,8.377857664729222
35.0,1.0,0.8704458813542242,15.48553040586523,5.545177444479562
36.0,1.0,0.3375827772121903,19.323265893507276,8.317766176526243
37.0,1.0,0.3286798202838607,20.0,5.54517745655886
38.0,1.0,1.0,17.23088858843209,4.1588830833596715
39.0,0.14868632511099678,1.0,20.0,4.1588830833596715
40.0,1.0,1.0,15.165235164080716,9.704060527839234
41.0,0.0022993308091473433,0.004598835004187437,20.0,14.651210184776392
42.0,1.0,1.0,20.0,5.545177444479562
43.0,1.0,0.335690906561999,19.689579737235128,5.5451774604235835
44.0,0.9999993522584503,0.2955631555944729,18.549670999240004,8.215378757279627
45.0,1.0,0.34744916227480327,17.9685818606864,5.545177531156128
46.0,1.0,1.0,13.195915773927037,5.545177444479562
47.0,0.35620982947219504,1.0,19.67608222553975,4.1588830833596715
48.0,1.0,1.0,13.236965585227233,6.931471805599453
49.0,0.8488526869534798,1.0,20.0,5.545177444479562
50.0,0.9594879216199081,1.0,16.048119352004836,6.931471805599453
51.0,1.0,1.0,15.978248783811761,4.1588830833596715
52.0,1.0,1.0,16.761922292011388,6.931471805599453
53.0,1.0,1.0,15.062546655581485,8.317766166719343
54.0,1.0,0.38275233350925236,20.0,5.545178848276894
55.0,0.021488299877736292,0.0203241239631729,20.0,9.62236000339012
56.0,1.0,1.0,12.285921969372318,8.317766166719343
57.0,1.0,0.1958422222989733,18.48083752933533,4.1588830833596715
58.0,0.0,0.0,1e-10,15.249237972318797
59.0,0.7515624867122145,0.039781707013762165,7.217749612043751,10.713193307505321
60.0,1.0,1.0,15.045285083503812,5.545177444479562
61.0,1.0,0.9968207686160421,19.802360072159246,4.1588830833596715
62.0,1.0,0.32913642786373715,19.21748320844861,6.931471825602722
63.0,1.0,0.6542629252247921,0.37815389662078036,12.2230951251737
64.0,1.0,0.4940395193834427,11.732640527747924,8.215378689686247
65.0,1.0,0.3564094354235811,20.0,8.31776620010019
66.0,0.01285547434748257,0.04309131476601884,20.0,10.224574995646128
67.0,0.5250212315595131,0.8537749773388624,0.3951083972585535,12.356387269056023
68.0,1.0,1.0,18.84408792961265,5.545177444479562
69.0,1.0,1.0,13.924515887451781,8.317766166719343
70.0,0.0188184936818731,0.014621019288279307,20.0,12.174080159747259
71.0,1.0,1.0,13.7107691847465,5.545177444479562
72.0,1.0,1.0,13.173753620017859,5.545177444479562
73.0,0.0,0.0,1e-10,15.249237972318797
74.0,4.635369650222452e-09,1.0,0.33733370431655824,12.572346099770638
75.0,1.0,1.0,20.0,4.1588830833596715
76.0,1.0,0.2190592271087441,20.0,4.158890837600706
77.0,0.9990951867538389,0.09852005993572818,5.370510063022041,9.426795156858931
78.0,0.023328862323030476,0.7386674223479697,20.0,7.671651403923675
79.0,0.9999999901779846,0.4942128146748927,12.083099952887398,5.442789998878454
80.0,1.0,0.3531612365687029,20.0,4.158883128499039
81.0,1.0,0.01863834881508412,7.5045544261023265,5.442789898911858
82.0,0.0545458247238531,1.0,4.51661506940998,8.193844227348494
83.0,1.0,1.0,15.953103080377797,4.1588830833596715
84.0,1.0,0.0,14.138795373028936,6.931471805599453
85.0,0.8848605406726301,0.10301386865559038,6.2681092703440076,7.027153682934105
86.0,0.97423103919758,0.09445447947785648,5.602583162734997,8.04050078255503
