Trial,Stim_Sequence,Choice,Trustee_Response,Subject,Alpha_gain,Alpha_loss,Beta,Decay
22,0,1,1,24,0.21268229660407914,0.7168262008926344,1.9463960925685067,0.36043923695313396
23,1,1,1,24,0.21268229660407914,0.7168262008926344,1.9463960925685067,0.36043923695313396
24,2,2,0,24,0.21268229660407914,0.7168262008926344,1.9463960925685067,0.36043923695313396
25,1,2,1,24,0.21268229660407914,0.7168262008926344,1.9463960925685067,0.36043923695313396
26,1,3,0,24,0.21268229660407914,0.7168262008926344,1.9463960925685067,0.36043923695313396
27,1,1,0,24,0.21268229660407914,0.7168262008926344,1.9463960925685067,0.36043923695313396
28,0,3,1,24,0.21268229660407914,0.7168262008926344,1.9463960925685067,0.36043923695313396
29,2,3,0,24,0.21268229660407914,0.7168262008926344,1.9463960925685067,0.36043923695313396
30,2,1,0,24,0.21268229660407914,0.7168262008926344,1.9463960925685067,0.36043923695313396
31,0,4,1,24,0.21268229660407914,0.7168262008926344,1.9463960925685067,0.36043923695313396
32,0,4,1,24,0.21268229660407914,0.7168262008926344,1.9463960925685067,0.36043923695313396
33,1,1,0,24,0.21268229660407914,0.7168262008926344,1.9463960925685067,0.36043923695313396
34,2,1,0,24,0.21268229660407914,0.7168262008926344,1.9463960925685067,0.36043923695313396
35,1,1,0,24,0.21268229660407914,0.7168262008926344,1.9463960925685067,0.36043923695313396
36,0,1,1,24,0.21268229660407914,0.7168262008926344,1.9463960925685067,0.36043923695313396
37,2,4,0,24,0.21268229660407914,0.7168262008926344,1.9463960925685067,0.36043923695313396
38,0,4,1,24,0.21268229660407914,0.7168262008926344,1.9463960925685067,0.36043923695313396
39,2,1,0,24,0.21268229660407914,0.7168262008926344,1.9463960925685067,0.36043923695313396
40,2,1,0,24,0.21268229660407914,0.7168262008926344,1.9463960925685067,0.36043923695313396
41,0,4,1,24,0.21268229660407914,0.7168262008926344,1.9463960925685067,0.36043923695313396
42,0,4,1,24,0.21268229660407914,0.7168262008926344,1.9463960925685067,0.36043923695313396
43,1,4,1,24,0.21268229660407914,0.7168262008926344,1.9463960925685067,0.36043923695313396
44,1,4,1,24,0.21268229660407914,0.7168262008926344,1.9463960925685067,0.36043923695313396
45,2,2,0,24,0.21268229660407914,0.7168262008926344,1.9463960925685067,0.36043923695313396
1,2,2,0,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
2,1,2,0,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
3,0,2,1,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
4,1,3,0,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
5,1,1,0,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
6,1,1,0,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
7,1,4,0,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
8,2,2,1,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
9,0,3,1,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
10,2,4,0,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
11,2,4,0,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
12,0,4,1,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
13,1,1,1,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
14,2,4,0,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
15,1,1,1,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
16,2,1,0,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
17,0,4,1,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
18,2,3,0,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
19,0,4,1,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
20,1,2,0,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
21,0,4,1,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
22,2,1,0,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
23,2,2,0,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
24,1,3,1,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
25,0,4,1,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
26,1,4,0,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
27,0,4,1,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
28,2,4,0,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
29,1,4,0,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
30,0,4,1,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
31,1,3,0,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
32,2,2,0,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
33,0,4,1,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
34,1,4,0,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
35,0,4,1,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
36,0,4,1,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
37,0,4,1,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
38,2,1,0,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
39,2,1,0,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
40,2,1,0,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
41,1,2,1,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
42,0,4,1,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
43,1,4,0,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
44,2,2,0,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
45,0,4,1,25,0.6279331287799531,0.15189742946087,1.122136805939689,0.02958573922688172
1,1,4,1,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
2,1,4,1,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
3,0,2,1,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
4,0,4,1,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
5,1,4,1,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
6,2,3,0,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
7,2,1,0,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
8,0,2,1,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
9,1,4,0,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
10,0,4,1,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
11,0,4,1,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
12,2,1,0,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
13,0,4,1,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
14,1,2,1,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
15,2,1,0,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
16,0,4,1,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
17,2,3,0,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
18,0,4,0,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
19,1,4,1,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
20,0,1,1,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
21,0,1,1,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
22,0,1,1,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
23,0,3,1,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
24,2,1,0,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
25,1,4,0,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
26,2,1,0,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
27,2,2,0,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
28,2,1,0,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
29,0,3,1,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
30,2,1,0,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
31,1,3,0,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
32,2,1,1,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
33,1,1,1,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
34,0,4,1,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
35,1,2,1,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
36,1,4,1,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
37,1,4,1,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
38,1,4,0,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
39,1,1,1,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
40,2,1,0,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
41,2,1,0,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
42,2,4,0,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
43,1,1,0,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
44,2,1,0,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
45,0,3,1,26,0.9295953910626689,0.6774966036591406,1.3120010776156668,0.2385306831695253
1,2,2,0,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
2,2,1,0,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
3,2,1,0,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
4,0,2,1,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
5,2,1,0,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
6,2,1,0,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
7,1,3,0,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
8,2,1,0,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
9,0,4,1,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
10,2,1,0,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
11,1,1,1,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
12,2,3,0,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
13,2,1,0,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
14,2,1,0,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
15,1,1,0,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
16,1,1,0,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
17,1,2,1,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
18,2,1,0,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
19,1,4,1,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
20,1,4,1,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
21,0,4,1,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
22,1,4,1,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
23,2,2,0,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
24,0,4,1,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
25,1,4,0,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
26,1,1,0,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
27,1,1,0,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
28,0,4,1,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
29,0,4,0,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
30,1,3,1,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
31,1,4,0,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
32,0,4,1,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
33,0,4,1,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
34,0,4,1,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
35,2,2,0,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
36,2,1,0,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
37,0,4,1,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
38,1,3,0,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
39,0,4,1,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
40,1,1,0,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
41,0,4,1,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
42,0,4,1,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
43,0,4,1,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
44,0,4,1,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
45,2,2,0,27,0.5686128687172348,0.3741243206705758,14.97853879816903,0.27634063777853446
1,0,2,1,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
2,1,2,0,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
3,1,1,0,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
4,2,4,0,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
5,2,1,0,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
6,0,4,1,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
7,1,1,1,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
8,1,1,0,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
9,2,1,0,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
10,2,1,0,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
11,0,4,1,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
12,2,1,0,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
13,0,4,1,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
14,2,1,0,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
15,1,1,1,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
16,2,1,0,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
17,2,1,0,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
18,2,1,0,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
19,1,1,1,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
20,1,1,0,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
21,0,4,1,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
22,1,1,1,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
23,0,4,1,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
24,0,4,1,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
25,2,1,0,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
26,2,3,0,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
27,1,2,0,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
28,0,4,1,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
29,0,4,1,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
30,1,1,1,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
31,2,1,0,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
32,1,1,0,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
33,0,4,0,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
34,2,1,0,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
35,0,1,1,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
36,1,1,1,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
37,1,1,1,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
38,2,1,0,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
39,1,1,0,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
40,0,1,1,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
41,0,1,1,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
42,0,1,1,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
43,1,1,1,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
44,0,1,1,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
45,2,1,0,28,0.43079053604391915,0.730035620903659,11.93840392811593,0.1508390334165284
1,1,1,0,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
2,1,3,0,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
3,0,3,1,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
4,0,4,1,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
5,1,1,0,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
6,1,1,1,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
7,1,1,1,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
8,1,1,0,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
9,2,2,0,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
10,0,4,0,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
11,2,1,0,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
12,1,1,1,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
13,2,1,0,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
14,2,1,0,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
15,2,1,0,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
16,2,1,0,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
17,2,1,0,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
18,0,4,1,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
19,2,1,1,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
20,1,2,0,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
21,1,1,1,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
22,1,1,0,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
23,1,1,1,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
24,1,1,1,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
25,2,1,0,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
26,1,1,1,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
27,0,4,1,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
28,0,4,1,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
29,2,1,0,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
30,2,3,0,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
31,2,1,0,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
32,0,4,1,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
33,0,4,1,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
34,0,4,1,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
35,2,1,0,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
36,0,4,0,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
37,0,4,1,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
38,0,4,1,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
39,0,4,0,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
40,0,4,1,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
41,2,1,0,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
42,2,2,0,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
43,1,1,1,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
44,0,4,1,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
45,1,1,1,29,0.39939899380197624,0.11367338651131115,6.270007167672086,0.03314825684934655
1,2,3,0,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
2,1,2,1,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
3,2,1,0,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
4,1,4,1,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
5,2,1,0,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
6,0,3,1,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
7,2,1,0,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
8,1,4,1,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
9,0,4,1,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
10,2,1,0,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
11,0,4,1,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
12,2,1,0,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
13,1,4,1,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
14,0,4,1,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
15,2,1,1,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
16,1,4,0,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
17,0,4,1,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
18,0,4,1,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
19,2,1,0,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
20,0,4,1,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
21,1,1,1,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
22,0,4,1,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
23,1,1,1,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
24,1,1,1,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
25,0,4,1,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
26,1,1,0,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
27,1,1,1,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
28,0,4,1,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
29,2,1,0,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
30,1,1,0,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
31,2,1,0,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
32,2,1,0,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
33,2,1,0,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
34,0,4,1,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
35,2,1,0,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
36,2,1,0,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
37,0,4,1,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
38,0,4,1,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
39,0,4,1,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
40,1,1,1,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
41,1,1,0,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
42,0,4,1,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
43,2,1,0,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
44,1,1,1,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
45,1,1,1,30,0.836785372035585,0.5735171314962577,7.408039542559438,0.0
1,1,4,1,31,0.6870964619953622,0.9903673519448077,2.145379845396986,0.16368717442207364
2,0,1,1,31,0.6870964619953622,0.9903673519448077,2.145379845396986,0.16368717442207364
3,0,1,1,31,0.6870964619953622,0.9903673519448077,2.145379845396986,0.16368717442207364
4,0,1,1,31,0.6870964619953622,0.9903673519448077,2.145379845396986,0.16368717442207364
5,2,4,0,31,0.6870964619953622,0.9903673519448077,2.145379845396986,0.16368717442207364
6,0,1,1,31,0.6870964619953622,0.9903673519448077,2.145379845396986,0.16368717442207364
7,2,1,0,31,0.6870964619953622,0.9903673519448077,2.145379845396986,0.16368717442207364
8,0,4,0,31,0.6870964619953622,0.9903673519448077,2.145379845396986,0.16368717442207364
9,0,1,1,31,0.6870964619953622,0.9903673519448077,2.145379845396986,0.16368717442207364
10,2,1,0,31,0.6870964619953622,0.9903673519448077,2.145379845396986,0.16368717442207364
11,2,1,0,31,0.6870964619953622,0.9903673519448077,2.145379845396986,0.16368717442207364
12,0,1,1,31,0.6870964619953622,0.9903673519448077,2.145379845396986,0.16368717442207364
13,1,4,0,31,0.6870964619953622,0.9903673519448077,2.145379845396986,0.16368717442207364
14,1,1,0,31,0.6870964619953622,0.9903673519448077,2.145379845396986,0.16368717442207364
15,0,1,0,31,0.6870964619953622,0.9903673519448077,2.145379845396986,0.16368717442207364
16,0,1,1,31,0.6870964619953622,0.9903673519448077,2.145379845396986,0.16368717442207364
17,0,4,1,31,0.6870964619953622,0.9903673519448077,2.145379845396986,0.16368717442207364
18,1,1,0,31,0.6870964619953622,0.9903673519448077,2.145379845396986,0.16368717442207364
19,1,1,0,31,0.6870964619953622,0.9903673519448077,2.145379845396986,0.16368717442207364
20,2,1,0,31,0.6870964619953622,0.9903673519448077,2.145379845396986,0.16368717442207364
21,2,1,0,31,0.6870964619953622,0.9903673519448077,2.145379845396986,0.16368717442207364
22,2,2,1,31,0.6870964619953622,0.9903673519448077,2.145379845396986,0.16368717442207364
