Subject,alpha,beta,llh
1.0,1.0,0.04467018893513172,9.670642775254924
2.0,0.08867249919818444,20.0,6.840344471614546
3.0,1.0,15.26252947748063,2.772588722239781
4.0,1.0,16.124035756230256,4.1588830833596715
5.0,0.9979574974926104,0.4496564054137449,7.781825226088413
6.0,0.011558367402125031,20.0,8.132728258302853
7.0,0.006887506233249317,20.0,9.401238240349237
8.0,1.0,12.896594746719433,4.1588830833596715
9.0,1.0,12.649661059888636,4.1588830833596715
10.0,1.0,7.373819073374917,6.93147180609354
11.0,1.0,15.876891082622802,4.1588830833596715
12.0,1.0,7.144548705600381,6.931471806582368
13.0,1.0,12.947027990750415,4.1588830833596715
14.0,1.0,0.28716497610115393,7.940604378462474
15.0,1.0,12.733922065316374,4.1588830833596715
16.0,0.0022459326155314556,20.0,9.637238751246024
17.0,0.08657346579797844,20.0,6.738795048517657
18.0,1.0,11.144632131865933,5.545177444479572
19.0,1.0,13.768721535059239,4.1588830833596715
20.0,1.0,16.884325049320974,4.1588830833596715
21.0,1.0,11.139518705120981,5.545177444479571
22.0,1.0,12.874053418847168,4.1588830833596715
23.0,1.0,15.73007738977998,2.772588722239781
24.0,1.0,13.85416196998429,4.1588830833596715
25.0,1.0,12.394715984111118,5.545177444479562
26.0,1.0,16.74265414419153,4.1588830833596715
27.0,1.0,13.272200884662553,4.1588830833596715
28.0,1.0,15.148919953264624,4.1588830833596715
29.0,1.0,10.130042406592239,5.5451774444797515
30.0,1.0,0.13987253685268747,9.294510340895378
31.0,1.0,13.948283570596331,4.1588830833596715
32.0,0.007764695601226775,20.0,9.059446781708013
33.0,1.0,13.250760311585283,4.1588830833596715
34.0,1.0,14.020124530054572,2.772588722239781
35.0,1.0,0.13987253984255213,9.499285434367307
36.0,1.0,13.617736917521354,4.1588830833596715
37.0,1.0,14.399016601138706,4.1588830833596715
38.0,1.0,11.485374150352275,5.545177444479565
39.0,1.0,13.097420495394722,4.1588830833596715
40.0,1.0,9.574445232999752,5.5451774444805695
41.0,1.0,12.874020742824397,5.545177444479562
42.0,0.016207070349093057,20.0,8.83652587214924
43.0,0.9783244164643484,15.484460462184844,4.1588830833596715
44.0,1.0,14.810507435308132,4.1588830833596715
45.0,0.015626295081315376,20.0,7.621846413716703
46.0,0.011057544571721582,20.0,6.589389837996348
47.0,1.0,0.28716498160032883,7.940604378462473
48.0,1.0,13.434007166557434,4.1588830833596715
49.0,1.0,20.0,6.931471805599453
50.0,1.0,7.104069426496202,6.931471806709282
51.0,1.0,12.299563049691487,4.1588830833596715
52.0,0.021975266926917102,20.0,6.242805389682831
53.0,1.0,15.8783801439613,4.1588830833596715
54.0,1.0,8.542693737043724,6.931471805614275
55.0,1.0,11.876243078782293,4.158883083359672
56.0,1.0,14.099727744733993,4.1588830833596715
57.0,0.982235246231498,8.137302267101568,6.931471805676618
58.0,1.0,17.03451144860931,4.1588830833596715
59.0,0.9769796105243724,6.115306489634483,6.931471838478111
60.0,1.0,8.51292906839803,6.931471805615659
61.0,1.0,12.744796159319554,5.545177444479562
62.0,1.0,10.045649787460183,5.545177444479807
63.0,1.0,6.553767247402505,6.9314718113835445
64.0,1.0,12.365194707585541,4.1588830833596715
65.0,1.0,7.391427098625043,6.931471806068118
66.0,0.9869464944410321,13.08365647570978,5.545177444479562
67.0,0.0,1e-10,9.704060527839234
68.0,1.0,11.048533548110358,5.545177444479576
69.0,1.0,13.144321719448413,4.1588830833596715
70.0,1.0,12.621253335491222,5.545177444479562
71.0,1.0,13.077771473382874,2.772588722239781
72.0,1.0,12.64533704932005,5.545177444479562
73.0,1.0,12.364492356425226,5.545177444479562
74.0,1.0,13.62279375353134,4.1588830833596715
75.0,1.0,15.373156760821745,4.1588830833596715
76.0,0.9847672084598135,12.733236829768474,5.545177444479562
77.0,1.0,11.312722502106489,5.545177444479568
78.0,0.9909989370266662,0.2267060565196594,8.75211893146123
79.0,0.012692970884594222,20.0,8.817550959510351
80.0,0.3707869714403891,15.018136356401554,5.442790010916617
81.0,1.0,12.889972081848187,4.1588830833596715
82.0,0.0,1e-10,9.704060527839234
83.0,1.0,8.041549044404299,6.931471805666107
84.0,0.4497145685162973,0.5734159409098445,8.809359657616938
85.0,1.0,11.53233979712347,5.545177444479565
86.0,0.39390077823263575,13.3772343939465,6.829084395251316
87.0,1.0,11.765594457862301,4.158883083359675
88.0,1.0,6.78279114745765,8.31776616817418
89.0,1.0,16.628949394256978,2.772588722239781
90.0,1.0,14.252895398269896,4.1588830833596715
91.0,0.012084516200696723,20.0,8.473420583516058
92.0,1.0,12.042003294871277,5.545177444479562
93.0,1.0,11.02535513216155,5.545177444479576
94.0,0.0,1e-10,9.704060527839234
95.0,0.3117020428492295,1.439637584237324,7.67943767935245
96.0,1.0,8.36915566824268,6.9314718056243985
97.0,1.0,6.705821216596432,6.931471809264896
98.0,1.0,15.23972347735451,4.1588830833596715
99.0,1.0,7.2930668164750605,6.93147180622898
100.0,0.08922243916527944,20.0,6.842963455577002
101.0,1.0,11.754049637124341,5.545177444479565
102.0,0.004509527722142989,20.0,9.132743461894954
103.0,1.0,17.28248599970163,4.1588830833596715
104.0,0.9307842895151007,7.719868062670304,6.931471806468653
105.0,1.0,6.585389028167071,6.9314718108600575
106.0,1.0,12.516387683983663,5.545177444479562
107.0,1.0,0.25787349720670544,8.809359657616938
108.0,1.0,12.36987891785933,5.545177444479562
109.0,0.0146204993906099,20.0,7.311475134012756
110.0,1.0,10.661951114184202,5.5451774444796
111.0,0.13309839050081457,1.6176243285620777,7.889433010056573
112.0,1.0,12.90115422980777,4.1588830833596715
113.0,1.0,12.979214085435217,4.1588830833596715
114.0,1.0,0.44873797971883467,7.781825226088413
115.0,1.0,8.25692712984923,6.931471805634385
116.0,1.0,12.947651626635173,4.1588830833596715
117.0,1.0,14.105271927970959,4.1588830833596715
118.0,1.0,11.644243549990543,5.545177444479565
119.0,0.007770413226291135,20.0,8.520258877684377
120.0,1.0,0.4487379821920059,7.781825226088413
121.0,0.9523473590936333,12.256891458401274,5.545177444479565
122.0,0.27055616207468774,0.24925201182214524,9.603486679240314
123.0,1.0,8.753641185691825,5.54517744449137
124.0,1.0,11.251861153049719,5.545177444479569
125.0,1.0,9.86322765204644,5.545177444479986
126.0,0.9328204716515927,13.385615012377265,4.1588830833596715
127.0,1.0,11.315012291797183,5.545177444479568
128.0,0.9393811657787359,14.845934658696166,4.1588830833596715
129.0,1.0,7.846833155153766,5.545177444658875
130.0,1.0,13.869319246160764,4.1588830833596715
131.0,1.0,7.661925162195935,6.9314718058076314
132.0,1.0,13.796871077196995,4.1588830833596715
133.0,1.0,13.614525056377678,4.1588830833596715
134.0,0.9585334655811236,8.42353207669813,6.931471805640733
135.0,1.0,16.395494475942275,2.772588722239781
136.0,1.0,13.815511260259852,2.772588722239781
137.0,1.0,10.413364199301025,5.545177444479645
138.0,1.0,12.452734767248186,4.1588830833596715
139.0,1.0,6.442727608571907,6.931471813670073
140.0,1.0,12.860082419241193,5.545177444479562
141.0,1.0,14.863796503527208,4.1588830833596715
142.0,1.0,15.93481390690366,4.1588830833596715
143.0,1.0,12.201796592640493,4.1588830833596715
144.0,1.0,8.023061439047513,6.931471805669909
145.0,1.0,6.463213651192114,6.931471813189002
146.0,1.0,17.19610826850899,4.1588830833596715
147.0,1.0,12.599054184556806,2.772588722239781
148.0,1.0,12.332638788034156,5.545177444479562
149.0,1.0,13.200356560349126,4.1588830833596715
150.0,0.021975266210417232,20.0,6.242805389682845
