Subject,a_gain,a_loss,beta,decay,llh
1.0,1.0,1.0,9.271329036320022,0.0,5.545177444482895
2.0,1.0,1.0,20.0,0.0,4.1588830833596715
3.0,0.4169309663523487,0.33050049739409054,1.0206752874711467,1.0,10.198057598109738
4.0,1.0,0.5875417495159111,13.198892874040268,0.0,4.1588830833596715
5.0,0.017472419243047606,0.032336065783605934,20.0,0.3267328713929622,9.030288545770809
6.0,1.0,1.0,12.203901365334357,0.0,4.1588830833596715
7.0,1.0,1.0,11.646704727047963,0.0,5.545177444479566
8.0,0.9660197977470263,1.0,19.840097830920403,0.0,2.772588722239781
9.0,0.42820107913770744,1.0,11.400996136379577,0.0,5.545177444479569
10.0,0.9963974934963772,1.0,11.63666808652525,0.0,5.545177444479566
11.0,0.0,1.0,20.0,0.6660810379993838,7.173708908550301
12.0,1.0,1.0,9.760414569220378,0.0,5.54517744448033
13.0,1.0,0.949520895163647,17.561022639603994,0.0,4.1588830833596715
14.0,1.0,1.0,20.0,0.702220739007353,6.840344471614547
15.0,1.0,1.0,10.59474901845613,0.0,4.158883083359751
16.0,1.0,1.0,10.751803926504039,0.07730233318766899,5.545177444480776
17.0,0.01294997172221024,1.0,8.706959467996057,0.0,5.545177444497671
18.0,1.0,0.05385428885900914,20.0,0.11908768903731848,2.772588722239781
19.0,1.0,0.36293519703550114,14.120424159331009,0.0,8.317766166719343
20.0,1.0,0.9618318517321106,11.022787299363767,0.0,4.158883083359765
21.0,0.995436515428146,0.5085381972682163,6.09267432311655,0.007426227115529345,5.442789959813262
22.0,1.0,1.0,8.4045077991528,0.0,6.931471805633106
23.0,1.0,1.0,12.50018610331577,0.0,4.1588830833596715
24.0,1.0,1.0,20.0,0.9627674118424391,7.173708906560314
25.0,0.981441931068091,1.0,13.581032425922613,0.0,5.545177444479562
26.0,0.03650811791192512,1.0,10.302348970206566,0.10314108742413002,6.03917453135764
27.0,1.0,1.0,9.467937818896367,0.0,4.158883083361981
28.0,1.0,0.9181527678040755,3.12711338997598,0.9532857722523677,9.293822714923573
29.0,1.0,0.014597757886310054,9.581775315878964,0.0,5.442789897745407
30.0,1.0,1.0,11.457243952094741,0.0,4.158883083359676
31.0,0.15113236798064067,1.0,11.943502655145528,0.0,4.1588830833596715
32.0,0.27800343192478205,1.0,13.740390437996851,0.0,4.1588830833596715
33.0,1.0,0.09440855492295623,20.0,0.7741040014235726,8.38359092502173
34.0,1.0,0.0245615289468791,5.69406570705083,0.745984759751364,8.215378697753692
35.0,1.0,1.0,11.125982143528255,0.0,4.158883083359688
36.0,1.0,1.0,9.531767722554799,0.0,4.1588830833615775
37.0,1.0,1.0,7.733759737971301,0.0,5.545177444815201
38.0,1.0,0.38532422165612246,20.0,0.0,4.158884998114996
39.0,1.0,0.18096111885640986,7.181684835483837,0.6328822110973323,8.317766167598633
40.0,0.5732746753786325,1.0,0.13987254305734365,0.0,10.783192248751233
41.0,1.0,1.0,8.595734235932229,0.0,5.545177444504843
42.0,1.0,1.0,12.380191621107592,0.0,4.1588830833596715
43.0,1.0,0.9999917767855528,8.09588282826303,1.0,6.931471805684409
44.0,0.1102789116869677,1.0,20.0,0.6966217820928368,5.559203783317696
45.0,1.0,1.0,12.594921283673804,0.0,5.545177444479562
46.0,1.0,0.583685656023945,15.132045614378711,0.0,4.1588830833596715
47.0,1.0,1.0,10.701848125970336,0.0,4.158883083359729
48.0,0.9572035428707821,1.0,10.964968092223021,0.0,5.5451774444796
49.0,1.0,1.0,20.0,0.9147473115112571,5.346717667973015
50.0,1.0,1.0,20.0,0.5576205851823629,4.062544704827683
51.0,0.9999572752039919,0.5061648691446361,11.322941078847967,5.7094147406818466e-11,5.44278999665604
52.0,0.6257787266777499,1.0,16.641757046216167,0.0,5.545177444479562
53.0,0.46755799332062276,0.021975265182146195,20.0,0.0,7.629099750802734
54.0,0.7395777464800765,1.0,20.0,0.81893788207327,9.538543739696758
55.0,0.6954305210213401,1.0,12.750673631556106,0.0,5.545177444479562
56.0,1.0,0.35894731951784076,20.0,0.6458566197778274,7.262484966953022
57.0,1.0,0.061414914992012,5.491932723638843,0.0,7.425469027870599
58.0,1.0,1.0,12.31472023252204,0.0,4.1588830833596715
59.0,1.0,1.0,10.376029650569734,0.0,4.1588830833598225
60.0,0.11980976666662246,1.0,10.812142115250973,0.0,6.931471805599477
61.0,1.0,1.0,15.484027117385082,0.0,5.545177444479562
62.0,0.019950536588343743,0.006993627844732604,20.0,1.0,8.826767071338033
63.0,1.0,0.8380087373329097,11.438461225365764,0.060872982973194656,6.931471805599458
64.0,0.9859862743763005,0.06833534901211558,12.078749680127174,0.0,5.545177444479562
65.0,1.0,1.0,20.0,0.8491582679935364,6.9320601821601935
66.0,0.0,0.30456456096071616,20.0,0.6992486329491487,8.201056707185987
67.0,0.8599311524717417,0.28434601275606164,11.366250318404251,0.0,5.545177444479936
68.0,0.36043877629014176,1.0,14.063559291800809,0.0,4.1588830833596715
69.0,1.0,0.7345342111163108,0.5927683221563033,0.0,6.8582866335951245
70.0,1.0,0.7680626096949134,20.0,0.08386308700472422,4.158883083359672
71.0,1.0,1.0,20.0,0.0,4.1588830833596715
72.0,1.0,1.0,14.553270443403102,0.0,4.1588830833596715
73.0,1.0,1.0,20.0,0.6054405631970248,6.639097717472568
74.0,1.0,0.7739273422218619,5.500794850963893,0.7523698308328824,7.425469014492843
75.0,1.0,1.0,7.939076340488045,0.0,5.54517744466085
