Trial,Stim_Sequence,Choice,Trustee_Response,Alpha,Beta,Subject
8,2,1,0,0.8842072358803034,3.583206669607462,37
9,0,4,1,0.8842072358803034,3.583206669607462,37
10,2,1,0,0.8842072358803034,3.583206669607462,37
11,2,1,0,0.8842072358803034,3.583206669607462,37
12,0,4,1,0.8842072358803034,3.583206669607462,37
13,1,4,0,0.8842072358803034,3.583206669607462,37
14,2,1,0,0.8842072358803034,3.583206669607462,37
15,2,1,0,0.8842072358803034,3.583206669607462,37
16,0,4,1,0.8842072358803034,3.583206669607462,37
17,1,1,1,0.8842072358803034,3.583206669607462,37
18,2,1,0,0.8842072358803034,3.583206669607462,37
19,1,1,1,0.8842072358803034,3.583206669607462,37
20,2,1,0,0.8842072358803034,3.583206669607462,37
21,1,1,0,0.8842072358803034,3.583206669607462,37
22,0,4,0,0.8842072358803034,3.583206669607462,37
23,1,1,0,0.8842072358803034,3.583206669607462,37
24,0,1,1,0.8842072358803034,3.583206669607462,37
25,1,1,1,0.8842072358803034,3.583206669607462,37
26,0,1,1,0.8842072358803034,3.583206669607462,37
27,2,1,0,0.8842072358803034,3.583206669607462,37
28,1,1,0,0.8842072358803034,3.583206669607462,37
29,0,1,1,0.8842072358803034,3.583206669607462,37
30,1,1,0,0.8842072358803034,3.583206669607462,37
31,1,1,1,0.8842072358803034,3.583206669607462,37
32,2,1,0,0.8842072358803034,3.583206669607462,37
33,0,1,0,0.8842072358803034,3.583206669607462,37
34,1,1,1,0.8842072358803034,3.583206669607462,37
35,0,1,1,0.8842072358803034,3.583206669607462,37
36,0,1,1,0.8842072358803034,3.583206669607462,37
37,0,1,1,0.8842072358803034,3.583206669607462,37
38,2,1,0,0.8842072358803034,3.583206669607462,37
39,1,1,0,0.8842072358803034,3.583206669607462,37
40,2,1,0,0.8842072358803034,3.583206669607462,37
41,0,1,1,0.8842072358803034,3.583206669607462,37
42,1,1,1,0.8842072358803034,3.583206669607462,37
43,2,1,0,0.8842072358803034,3.583206669607462,37
44,0,1,1,0.8842072358803034,3.583206669607462,37
45,1,1,1,0.8842072358803034,3.583206669607462,37
1,2,2,0,0.8200142175832875,4.691025409895139,38
2,1,1,0,0.8200142175832875,4.691025409895139,38
3,0,2,1,0.8200142175832875,4.691025409895139,38
4,0,4,1,0.8200142175832875,4.691025409895139,38
5,1,2,1,0.8200142175832875,4.691025409895139,38
6,1,4,0,0.8200142175832875,4.691025409895139,38
7,2,1,0,0.8200142175832875,4.691025409895139,38
8,2,1,0,0.8200142175832875,4.691025409895139,38
9,1,1,0,0.8200142175832875,4.691025409895139,38
10,0,4,1,0.8200142175832875,4.691025409895139,38
11,2,1,0,0.8200142175832875,4.691025409895139,38
12,0,4,1,0.8200142175832875,4.691025409895139,38
13,2,1,0,0.8200142175832875,4.691025409895139,38
14,1,1,1,0.8200142175832875,4.691025409895139,38
15,2,1,0,0.8200142175832875,4.691025409895139,38
16,1,1,1,0.8200142175832875,4.691025409895139,38
17,2,1,0,0.8200142175832875,4.691025409895139,38
18,0,4,0,0.8200142175832875,4.691025409895139,38
19,0,1,1,0.8200142175832875,4.691025409895139,38
20,2,1,0,0.8200142175832875,4.691025409895139,38
21,1,1,0,0.8200142175832875,4.691025409895139,38
22,2,1,0,0.8200142175832875,4.691025409895139,38
23,2,1,0,0.8200142175832875,4.691025409895139,38
24,2,1,0,0.8200142175832875,4.691025409895139,38
25,2,1,0,0.8200142175832875,4.691025409895139,38
26,0,1,1,0.8200142175832875,4.691025409895139,38
27,0,1,1,0.8200142175832875,4.691025409895139,38
28,1,1,0,0.8200142175832875,4.691025409895139,38
29,1,1,1,0.8200142175832875,4.691025409895139,38
30,2,1,0,0.8200142175832875,4.691025409895139,38
31,1,1,1,0.8200142175832875,4.691025409895139,38
32,0,1,1,0.8200142175832875,4.691025409895139,38
33,0,1,1,0.8200142175832875,4.691025409895139,38
34,1,1,0,0.8200142175832875,4.691025409895139,38
35,1,1,1,0.8200142175832875,4.691025409895139,38
36,0,1,1,0.8200142175832875,4.691025409895139,38
37,0,1,1,0.8200142175832875,4.691025409895139,38
38,0,1,1,0.8200142175832875,4.691025409895139,38
39,1,1,0,0.8200142175832875,4.691025409895139,38
40,1,1,1,0.8200142175832875,4.691025409895139,38
41,0,1,0,0.8200142175832875,4.691025409895139,38
42,0,1,1,0.8200142175832875,4.691025409895139,38
43,1,1,0,0.8200142175832875,4.691025409895139,38
44,2,1,0,0.8200142175832875,4.691025409895139,38
45,2,1,0,0.8200142175832875,4.691025409895139,38
1,0,3,1,0.5193206945102188,7.04484071461912,39
2,0,4,1,0.5193206945102188,7.04484071461912,39
3,1,4,1,0.5193206945102188,7.04484071461912,39
4,0,4,1,0.5193206945102188,7.04484071461912,39
5,0,4,1,0.5193206945102188,7.04484071461912,39
6,2,1,0,0.5193206945102188,7.04484071461912,39
7,1,4,1,0.5193206945102188,7.04484071461912,39
8,0,4,1,0.5193206945102188,7.04484071461912,39
9,0,4,1,0.5193206945102188,7.04484071461912,39
10,1,4,1,0.5193206945102188,7.04484071461912,39
11,0,4,1,0.5193206945102188,7.04484071461912,39
12,2,1,0,0.5193206945102188,7.04484071461912,39
13,1,4,0,0.5193206945102188,7.04484071461912,39
14,2,4,0,0.5193206945102188,7.04484071461912,39
15,2,1,0,0.5193206945102188,7.04484071461912,39
16,0,4,1,0.5193206945102188,7.04484071461912,39
17,1,2,1,0.5193206945102188,7.04484071461912,39
18,2,1,0,0.5193206945102188,7.04484071461912,39
19,0,4,1,0.5193206945102188,7.04484071461912,39
20,2,1,0,0.5193206945102188,7.04484071461912,39
21,0,4,1,0.5193206945102188,7.04484071461912,39
22,1,4,1,0.5193206945102188,7.04484071461912,39
23,2,1,0,0.5193206945102188,7.04484071461912,39
24,1,4,1,0.5193206945102188,7.04484071461912,39
25,1,4,0,0.5193206945102188,7.04484071461912,39
26,2,1,0,0.5193206945102188,7.04484071461912,39
27,0,4,1,0.5193206945102188,7.04484071461912,39
28,1,1,1,0.5193206945102188,7.04484071461912,39
29,1,1,0,0.5193206945102188,7.04484071461912,39
30,0,4,1,0.5193206945102188,7.04484071461912,39
31,2,1,0,0.5193206945102188,7.04484071461912,39
32,1,1,1,0.5193206945102188,7.04484071461912,39
33,2,1,0,0.5193206945102188,7.04484071461912,39
34,2,1,0,0.5193206945102188,7.04484071461912,39
35,1,1,1,0.5193206945102188,7.04484071461912,39
36,2,1,0,0.5193206945102188,7.04484071461912,39
37,1,1,0,0.5193206945102188,7.04484071461912,39
38,2,1,1,0.5193206945102188,7.04484071461912,39
39,0,4,1,0.5193206945102188,7.04484071461912,39
40,2,1,0,0.5193206945102188,7.04484071461912,39
41,1,1,1,0.5193206945102188,7.04484071461912,39
42,0,4,1,0.5193206945102188,7.04484071461912,39
43,0,4,1,0.5193206945102188,7.04484071461912,39
44,1,3,1,0.5193206945102188,7.04484071461912,39
45,2,1,0,0.5193206945102188,7.04484071461912,39
1,2,1,0,0.6282748367240565,3.5714706450537257,40
2,0,2,1,0.6282748367240565,3.5714706450537257,40
3,1,2,1,0.6282748367240565,3.5714706450537257,40
4,2,4,0,0.6282748367240565,3.5714706450537257,40
5,1,4,0,0.6282748367240565,3.5714706450537257,40
6,2,1,0,0.6282748367240565,3.5714706450537257,40
7,0,4,0,0.6282748367240565,3.5714706450537257,40
8,2,1,0,0.6282748367240565,3.5714706450537257,40
9,2,1,0,0.6282748367240565,3.5714706450537257,40
10,0,1,1,0.6282748367240565,3.5714706450537257,40
11,2,1,0,0.6282748367240565,3.5714706450537257,40
12,1,1,0,0.6282748367240565,3.5714706450537257,40
13,0,1,1,0.6282748367240565,3.5714706450537257,40
14,1,1,1,0.6282748367240565,3.5714706450537257,40
15,1,1,1,0.6282748367240565,3.5714706450537257,40
16,0,1,1,0.6282748367240565,3.5714706450537257,40
17,2,1,1,0.6282748367240565,3.5714706450537257,40
18,0,1,1,0.6282748367240565,3.5714706450537257,40
19,1,1,0,0.6282748367240565,3.5714706450537257,40
20,1,1,1,0.6282748367240565,3.5714706450537257,40
21,1,1,1,0.6282748367240565,3.5714706450537257,40
22,1,1,1,0.6282748367240565,3.5714706450537257,40
23,0,1,1,0.6282748367240565,3.5714706450537257,40
24,0,1,1,0.6282748367240565,3.5714706450537257,40
25,0,1,1,0.6282748367240565,3.5714706450537257,40
26,1,1,1,0.6282748367240565,3.5714706450537257,40
27,2,1,1,0.6282748367240565,3.5714706450537257,40
28,2,1,0,0.6282748367240565,3.5714706450537257,40
29,0,1,1,0.6282748367240565,3.5714706450537257,40
30,0,1,1,0.6282748367240565,3.5714706450537257,40
31,0,1,1,0.6282748367240565,3.5714706450537257,40
32,2,1,0,0.6282748367240565,3.5714706450537257,40
33,1,1,0,0.6282748367240565,3.5714706450537257,40
34,1,1,1,0.6282748367240565,3.5714706450537257,40
35,1,1,0,0.6282748367240565,3.5714706450537257,40
36,2,1,0,0.6282748367240565,3.5714706450537257,40
37,2,1,0,0.6282748367240565,3.5714706450537257,40
38,0,1,1,0.6282748367240565,3.5714706450537257,40
39,2,1,0,0.6282748367240565,3.5714706450537257,40
40,1,1,0,0.6282748367240565,3.5714706450537257,40
41,0,1,1,0.6282748367240565,3.5714706450537257,40
42,1,1,0,0.6282748367240565,3.5714706450537257,40
43,2,1,0,0.6282748367240565,3.5714706450537257,40
44,2,1,0,0.6282748367240565,3.5714706450537257,40
45,0,1,1,0.6282748367240565,3.5714706450537257,40
1,0,1,1,0.8475376659903235,8.066258042075027,41
2,1,2,1,0.8475376659903235,8.066258042075027,41
3,0,3,1,0.8475376659903235,8.066258042075027,41
4,0,4,0,0.8475376659903235,8.066258042075027,41
5,1,4,1,0.8475376659903235,8.066258042075027,41
6,1,4,1,0.8475376659903235,8.066258042075027,41
7,2,1,0,0.8475376659903235,8.066258042075027,41
8,1,4,1,0.8475376659903235,8.066258042075027,41
9,2,1,0,0.8475376659903235,8.066258042075027,41
10,2,4,0,0.8475376659903235,8.066258042075027,41
11,1,4,1,0.8475376659903235,8.066258042075027,41
12,2,1,0,0.8475376659903235,8.066258042075027,41
13,2,1,0,0.8475376659903235,8.066258042075027,41
14,2,1,0,0.8475376659903235,8.066258042075027,41
15,1,4,1,0.8475376659903235,8.066258042075027,41
16,0,1,1,0.8475376659903235,8.066258042075027,41
17,0,1,1,0.8475376659903235,8.066258042075027,41
18,0,1,1,0.8475376659903235,8.066258042075027,41
19,2,1,0,0.8475376659903235,8.066258042075027,41
20,1,4,0,0.8475376659903235,8.066258042075027,41
21,2,1,0,0.8475376659903235,8.066258042075027,41
22,0,1,0,0.8475376659903235,8.066258042075027,41
23,0,1,1,0.8475376659903235,8.066258042075027,41
24,0,1,1,0.8475376659903235,8.066258042075027,41
25,1,1,1,0.8475376659903235,8.066258042075027,41
26,2,1,0,0.8475376659903235,8.066258042075027,41
27,1,1,1,0.8475376659903235,8.066258042075027,41
28,2,1,0,0.8475376659903235,8.066258042075027,41
29,1,1,0,0.8475376659903235,8.066258042075027,41
30,0,1,1,0.8475376659903235,8.066258042075027,41
31,1,1,1,0.8475376659903235,8.066258042075027,41
32,1,1,0,0.8475376659903235,8.066258042075027,41
33,0,1,1,0.8475376659903235,8.066258042075027,41
34,2,1,0,0.8475376659903235,8.066258042075027,41
35,1,1,0,0.8475376659903235,8.066258042075027,41
36,0,1,1,0.8475376659903235,8.066258042075027,41
37,0,1,1,0.8475376659903235,8.066258042075027,41
38,0,1,1,0.8475376659903235,8.066258042075027,41
39,2,1,0,0.8475376659903235,8.066258042075027,41
40,0,1,1,0.8475376659903235,8.066258042075027,41
41,2,1,0,0.8475376659903235,8.066258042075027,41
42,1,1,0,0.8475376659903235,8.066258042075027,41
43,2,1,0,0.8475376659903235,8.066258042075027,41
44,2,1,0,0.8475376659903235,8.066258042075027,41
45,1,1,1,0.8475376659903235,8.066258042075027,41
1,2,1,0,0.06946836854239183,5.570639145628028,42
2,1,3,0,0.06946836854239183,5.570639145628028,42
3,1,2,1,0.06946836854239183,5.570639145628028,42
4,1,1,1,0.06946836854239183,5.570639145628028,42
5,0,3,1,0.06946836854239183,5.570639145628028,42
6,2,2,0,0.06946836854239183,5.570639145628028,42
7,2,1,0,0.06946836854239183,5.570639145628028,42
8,0,3,1,0.06946836854239183,5.570639145628028,42
9,2,1,0,0.06946836854239183,5.570639145628028,42
10,1,3,0,0.06946836854239183,5.570639145628028,42
11,0,4,1,0.06946836854239183,5.570639145628028,42
12,0,4,1,0.06946836854239183,5.570639145628028,42
13,0,4,1,0.06946836854239183,5.570639145628028,42
14,1,1,0,0.06946836854239183,5.570639145628028,42
15,1,3,1,0.06946836854239183,5.570639145628028,42
16,0,4,1,0.06946836854239183,5.570639145628028,42
17,2,1,0,0.06946836854239183,5.570639145628028,42
18,0,4,1,0.06946836854239183,5.570639145628028,42
19,1,3,0,0.06946836854239183,5.570639145628028,42
20,2,1,0,0.06946836854239183,5.570639145628028,42
21,2,1,0,0.06946836854239183,5.570639145628028,42
22,2,2,0,0.06946836854239183,5.570639145628028,42
23,2,2,0,0.06946836854239183,5.570639145628028,42
24,0,4,1,0.06946836854239183,5.570639145628028,42
25,0,4,0,0.06946836854239183,5.570639145628028,42
26,1,2,1,0.06946836854239183,5.570639145628028,42
27,2,1,0,0.06946836854239183,5.570639145628028,42
28,2,1,0,0.06946836854239183,5.570639145628028,42
29,0,4,1,0.06946836854239183,5.570639145628028,42
30,2,1,0,0.06946836854239183,5.570639145628028,42
31,1,4,0,0.06946836854239183,5.570639145628028,42
32,1,1,0,0.06946836854239183,5.570639145628028,42
33,1,2,1,0.06946836854239183,5.570639145628028,42
34,0,4,1,0.06946836854239183,5.570639145628028,42
35,0,4,1,0.06946836854239183,5.570639145628028,42
36,0,4,1,0.06946836854239183,5.570639145628028,42
37,0,4,1,0.06946836854239183,5.570639145628028,42
38,2,1,0,0.06946836854239183,5.570639145628028,42
39,1,1,1,0.06946836854239183,5.570639145628028,42
40,1,2,0,0.06946836854239183,5.570639145628028,42
41,2,1,0,0.06946836854239183,5.570639145628028,42
42,0,4,0,0.06946836854239183,5.570639145628028,42
43,1,1,0,0.06946836854239183,5.570639145628028,42
44,1,1,1,0.06946836854239183,5.570639145628028,42
45,2,1,0,0.06946836854239183,5.570639145628028,42
1,0,4,1,0.5320321564469259,22.38656122077269,43
2,1,2,1,0.5320321564469259,22.38656122077269,43
3,0,4,1,0.5320321564469259,22.38656122077269,43
4,0,4,1,0.5320321564469259,22.38656122077269,43
5,0,4,1,0.5320321564469259,22.38656122077269,43
6,2,3,0,0.5320321564469259,22.38656122077269,43
7,0,4,1,0.5320321564469259,22.38656122077269,43
8,0,4,1,0.5320321564469259,22.38656122077269,43
9,0,4,1,0.5320321564469259,22.38656122077269,43
10,1,4,1,0.5320321564469259,22.38656122077269,43
11,2,1,0,0.5320321564469259,22.38656122077269,43
12,0,4,1,0.5320321564469259,22.38656122077269,43
13,0,4,1,0.5320321564469259,22.38656122077269,43
14,2,1,0,0.5320321564469259,22.38656122077269,43
15,1,4,1,0.5320321564469259,22.38656122077269,43
16,2,1,0,0.5320321564469259,22.38656122077269,43
17,1,4,1,0.5320321564469259,22.38656122077269,43
18,2,1,0,0.5320321564469259,22.38656122077269,43
19,1,4,1,0.5320321564469259,22.38656122077269,43
20,2,1,0,0.5320321564469259,22.38656122077269,43
21,1,4,0,0.5320321564469259,22.38656122077269,43
22,0,4,1,0.5320321564469259,22.38656122077269,43
23,1,1,0,0.5320321564469259,22.38656122077269,43
24,1,1,0,0.5320321564469259,22.38656122077269,43
25,1,1,1,0.5320321564469259,22.38656122077269,43
26,2,1,0,0.5320321564469259,22.38656122077269,43
27,2,1,0,0.5320321564469259,22.38656122077269,43
28,1,1,1,0.5320321564469259,22.38656122077269,43
29,0,4,1,0.5320321564469259,22.38656122077269,43
30,1,1,1,0.5320321564469259,22.38656122077269,43
31,2,1,0,0.5320321564469259,22.38656122077269,43
32,1,1,0,0.5320321564469259,22.38656122077269,43
33,2,1,0,0.5320321564469259,22.38656122077269,43
34,1,1,0,0.5320321564469259,22.38656122077269,43
35,1,1,0,0.5320321564469259,22.38656122077269,43
36,0,4,1,0.5320321564469259,22.38656122077269,43
37,2,1,0,0.5320321564469259,22.38656122077269,43
38,0,4,1,0.5320321564469259,22.38656122077269,43
39,2,1,0,0.5320321564469259,22.38656122077269,43
40,2,1,0,0.5320321564469259,22.38656122077269,43
41,0,4,1,0.5320321564469259,22.38656122077269,43
42,2,1,0,0.5320321564469259,22.38656122077269,43
43,2,1,0,0.5320321564469259,22.38656122077269,43
44,0,4,1,0.5320321564469259,22.38656122077269,43
45,1,1,0,0.5320321564469259,22.38656122077269,43
1,2,3,0,0.5395710620540298,2.0873710262015734,44
2,0,3,1,0.5395710620540298,2.0873710262015734,44
3,2,1,1,0.5395710620540298,2.0873710262015734,44
4,0,4,1,0.5395710620540298,2.0873710262015734,44
5,1,3,0,0.5395710620540298,2.0873710262015734,44
6,0,4,1,0.5395710620540298,2.0873710262015734,44
7,0,4,1,0.5395710620540298,2.0873710262015734,44
8,1,1,0,0.5395710620540298,2.0873710262015734,44
9,0,4,1,0.5395710620540298,2.0873710262015734,44
10,1,1,1,0.5395710620540298,2.0873710262015734,44
11,2,1,0,0.5395710620540298,2.0873710262015734,44
12,2,1,0,0.5395710620540298,2.0873710262015734,44
13,2,1,0,0.5395710620540298,2.0873710262015734,44
14,1,1,0,0.5395710620540298,2.0873710262015734,44
15,0,4,1,0.5395710620540298,2.0873710262015734,44
16,0,4,1,0.5395710620540298,2.0873710262015734,44
17,2,1,0,0.5395710620540298,2.0873710262015734,44
18,0,4,1,0.5395710620540298,2.0873710262015734,44
19,1,1,1,0.5395710620540298,2.0873710262015734,44
20,0,4,1,0.5395710620540298,2.0873710262015734,44
21,1,2,0,0.5395710620540298,2.0873710262015734,44
22,2,1,0,0.5395710620540298,2.0873710262015734,44
23,1,1,1,0.5395710620540298,2.0873710262015734,44
24,2,1,0,0.5395710620540298,2.0873710262015734,44
25,1,1,1,0.5395710620540298,2.0873710262015734,44
26,0,4,1,0.5395710620540298,2.0873710262015734,44
27,1,1,0,0.5395710620540298,2.0873710262015734,44
28,2,1,0,0.5395710620540298,2.0873710262015734,44
29,2,1,0,0.5395710620540298,2.0873710262015734,44
30,0,4,1,0.5395710620540298,2.0873710262015734,44
31,1,1,0,0.5395710620540298,2.0873710262015734,44
32,2,1,1,0.5395710620540298,2.0873710262015734,44
33,1,1,1,0.5395710620540298,2.0873710262015734,44
34,0,4,1,0.5395710620540298,2.0873710262015734,44
35,2,1,0,0.5395710620540298,2.0873710262015734,44
36,1,1,1,0.5395710620540298,2.0873710262015734,44
37,1,1,0,0.5395710620540298,2.0873710262015734,44
38,1,1,0,0.5395710620540298,2.0873710262015734,44
39,0,4,1,0.5395710620540298,2.0873710262015734,44
40,0,4,0,0.5395710620540298,2.0873710262015734,44
41,2,1,0,0.5395710620540298,2.0873710262015734,44
42,2,1,0,0.5395710620540298,2.0873710262015734,44
43,2,1,0,0.5395710620540298,2.0873710262015734,44
44,1,1,1,0.5395710620540298,2.0873710262015734,44
45,0,1,1,0.5395710620540298,2.0873710262015734,44
1,1,2,1,0.041087204027580225,8.69012201991408,45
2,2,4,0,0.041087204027580225,8.69012201991408,45
3,2,2,0,0.041087204027580225,8.69012201991408,45
4,2,1,0,0.041087204027580225,8.69012201991408,45
5,0,4,1,0.041087204027580225,8.69012201991408,45
6,1,3,1,0.041087204027580225,8.69012201991408,45
7,0,4,1,0.041087204027580225,8.69012201991408,45
8,2,1,0,0.041087204027580225,8.69012201991408,45
9,1,4,1,0.041087204027580225,8.69012201991408,45
10,2,1,0,0.041087204027580225,8.69012201991408,45
11,1,4,1,0.041087204027580225,8.69012201991408,45
12,1,4,0,0.041087204027580225,8.69012201991408,45
13,1,4,1,0.041087204027580225,8.69012201991408,45
14,2,2,0,0.041087204027580225,8.69012201991408,45
15,0,4,1,0.041087204027580225,8.69012201991408,45
16,0,4,1,0.041087204027580225,8.69012201991408,45
17,1,4,0,0.041087204027580225,8.69012201991408,45
18,0,4,1,0.041087204027580225,8.69012201991408,45
19,0,4,1,0.041087204027580225,8.69012201991408,45
20,1,4,0,0.041087204027580225,8.69012201991408,45
21,2,1,0,0.041087204027580225,8.69012201991408,45
22,1,4,1,0.041087204027580225,8.69012201991408,45
23,2,1,0,0.041087204027580225,8.69012201991408,45
24,1,4,0,0.041087204027580225,8.69012201991408,45
25,0,4,1,0.041087204027580225,8.69012201991408,45
26,2,1,0,0.041087204027580225,8.69012201991408,45
27,0,4,1,0.041087204027580225,8.69012201991408,45
28,2,1,1,0.041087204027580225,8.69012201991408,45
29,1,4,0,0.041087204027580225,8.69012201991408,45
30,2,1,0,0.041087204027580225,8.69012201991408,45
31,2,1,0,0.041087204027580225,8.69012201991408,45
32,0,4,1,0.041087204027580225,8.69012201991408,45
33,0,4,1,0.041087204027580225,8.69012201991408,45
34,0,4,0,0.041087204027580225,8.69012201991408,45
35,0,4,1,0.041087204027580225,8.69012201991408,45
36,1,1,0,0.041087204027580225,8.69012201991408,45
37,1,2,0,0.041087204027580225,8.69012201991408,45
38,2,1,0,0.041087204027580225,8.69012201991408,45
39,2,1,0,0.041087204027580225,8.69012201991408,45
40,0,4,1,0.041087204027580225,8.69012201991408,45
41,1,1,1,0.041087204027580225,8.69012201991408,45
42,1,2,1,0.041087204027580225,8.69012201991408,45
43,0,4,1,0.041087204027580225,8.69012201991408,45
44,2,1,0,0.041087204027580225,8.69012201991408,45
45,0,4,1,0.041087204027580225,8.69012201991408,45
1,0,4,1,0.9027417020208135,0.39152473443899277,46
2,0,4,1,0.9027417020208135,0.39152473443899277,46
3,0,3,1,0.9027417020208135,0.39152473443899277,46
4,0,4,1,0.9027417020208135,0.39152473443899277,46
5,0,4,1,0.9027417020208135,0.39152473443899277,46
6,1,2,0,0.9027417020208135,0.39152473443899277,46
7,1,2,0,0.9027417020208135,0.39152473443899277,46
8,2,3,0,0.9027417020208135,0.39152473443899277,46
9,1,2,1,0.9027417020208135,0.39152473443899277,46
10,0,2,1,0.9027417020208135,0.39152473443899277,46
11,2,3,0,0.9027417020208135,0.39152473443899277,46
12,2,1,0,0.9027417020208135,0.39152473443899277,46
13,1,4,1,0.9027417020208135,0.39152473443899277,46
14,1,4,1,0.9027417020208135,0.39152473443899277,46
15,0,4,1,0.9027417020208135,0.39152473443899277,46
16,1,4,1,0.9027417020208135,0.39152473443899277,46
17,0,3,1,0.9027417020208135,0.39152473443899277,46
18,0,4,1,0.9027417020208135,0.39152473443899277,46
19,1,4,1,0.9027417020208135,0.39152473443899277,46
20,2,1,0,0.9027417020208135,0.39152473443899277,46
21,2,1,0,0.9027417020208135,0.39152473443899277,46
22,2,1,0,0.9027417020208135,0.39152473443899277,46
23,0,4,1,0.9027417020208135,0.39152473443899277,46
24,0,4,1,0.9027417020208135,0.39152473443899277,46
25,0,4,1,0.9027417020208135,0.39152473443899277,46
26,2,1,0,0.9027417020208135,0.39152473443899277,46
27,1,3,1,0.9027417020208135,0.39152473443899277,46
28,2,1,0,0.9027417020208135,0.39152473443899277,46
29,1,4,1,0.9027417020208135,0.39152473443899277,46
30,2,2,0,0.9027417020208135,0.39152473443899277,46
31,2,1,0,0.9027417020208135,0.39152473443899277,46
32,0,4,1,0.9027417020208135,0.39152473443899277,46
33,0,3,1,0.9027417020208135,0.39152473443899277,46
34,1,4,1,0.9027417020208135,0.39152473443899277,46
35,1,4,0,0.9027417020208135,0.39152473443899277,46
36,1,1,1,0.9027417020208135,0.39152473443899277,46
37,0,4,1,0.9027417020208135,0.39152473443899277,46
38,2,1,1,0.9027417020208135,0.39152473443899277,46
39,2,1,0,0.9027417020208135,0.39152473443899277,46
40,1,1,0,0.9027417020208135,0.39152473443899277,46
41,2,1,0,0.9027417020208135,0.39152473443899277,46
42,2,1,0,0.9027417020208135,0.39152473443899277,46
43,2,1,0,0.9027417020208135,0.39152473443899277,46
44,1,2,1,0.9027417020208135,0.39152473443899277,46
45,1,3,1,0.9027417020208135,0.39152473443899277,46
1,2,4,0,0.6289338064074617,0.4687799491520459,47
2,0,3,1,0.6289338064074617,0.4687799491520459,47
3,2,1,0,0.6289338064074617,0.4687799491520459,47
4,0,2,1,0.6289338064074617,0.4687799491520459,47
5,2,1,0,0.6289338064074617,0.4687799491520459,47
6,0,3,1,0.6289338064074617,0.4687799491520459,47
7,2,1,0,0.6289338064074617,0.4687799491520459,47
8,0,4,1,0.6289338064074617,0.4687799491520459,47
9,1,3,1,0.6289338064074617,0.4687799491520459,47
10,1,4,1,0.6289338064074617,0.4687799491520459,47
11,0,4,1,0.6289338064074617,0.4687799491520459,47
12,1,4,1,0.6289338064074617,0.4687799491520459,47
13,1,4,0,0.6289338064074617,0.4687799491520459,47
14,0,4,1,0.6289338064074617,0.4687799491520459,47
15,1,1,1,0.6289338064074617,0.4687799491520459,47
16,1,1,1,0.6289338064074617,0.4687799491520459,47
17,0,4,1,0.6289338064074617,0.4687799491520459,47
18,1,1,1,0.6289338064074617,0.4687799491520459,47
19,2,1,0,0.6289338064074617,0.4687799491520459,47
20,0,4,0,0.6289338064074617,0.4687799491520459,47
21,0,2,1,0.6289338064074617,0.4687799491520459,47
22,0,4,1,0.6289338064074617,0.4687799491520459,47
23,1,2,1,0.6289338064074617,0.4687799491520459,47
24,0,3,1,0.6289338064074617,0.4687799491520459,47
25,2,1,0,0.6289338064074617,0.4687799491520459,47
26,2,3,0,0.6289338064074617,0.4687799491520459,47
27,0,4,1,0.6289338064074617,0.4687799491520459,47
28,1,3,1,0.6289338064074617,0.4687799491520459,47
29,0,4,1,0.6289338064074617,0.4687799491520459,47
30,2,1,0,0.6289338064074617,0.4687799491520459,47
31,2,1,0,0.6289338064074617,0.4687799491520459,47
32,2,1,0,0.6289338064074617,0.4687799491520459,47
33,0,4,1,0.6289338064074617,0.4687799491520459,47
34,2,2,1,0.6289338064074617,0.4687799491520459,47
35,1,4,1,0.6289338064074617,0.4687799491520459,47
36,2,4,0,0.6289338064074617,0.4687799491520459,47
37,1,4,0,0.6289338064074617,0.4687799491520459,47
38,1,1,0,0.6289338064074617,0.4687799491520459,47
39,2,1,0,0.6289338064074617,0.4687799491520459,47
40,2,4,0,0.6289338064074617,0.4687799491520459,47
41,1,1,1,0.6289338064074617,0.4687799491520459,47
42,2,4,0,0.6289338064074617,0.4687799491520459,47
43,1,4,1,0.6289338064074617,0.4687799491520459,47
44,0,4,1,0.6289338064074617,0.4687799491520459,47
45,1,2,1,0.6289338064074617,0.4687799491520459,47
1,2,1,0,0.7799357537808049,1.083956982046438,48
2,2,4,0,0.7799357537808049,1.083956982046438,48
3,1,2,1,0.7799357537808049,1.083956982046438,48
4,2,1,0,0.7799357537808049,1.083956982046438,48
5,1,4,1,0.7799357537808049,1.083956982046438,48
6,1,4,1,0.7799357537808049,1.083956982046438,48
7,2,1,0,0.7799357537808049,1.083956982046438,48
8,1,3,0,0.7799357537808049,1.083956982046438,48
9,1,1,0,0.7799357537808049,1.083956982046438,48
10,0,4,1,0.7799357537808049,1.083956982046438,48
11,0,4,1,0.7799357537808049,1.083956982046438,48
12,2,1,0,0.7799357537808049,1.083956982046438,48
13,0,4,1,0.7799357537808049,1.083956982046438,48
14,2,1,0,0.7799357537808049,1.083956982046438,48
15,0,4,1,0.7799357537808049,1.083956982046438,48
16,1,1,0,0.7799357537808049,1.083956982046438,48
17,1,1,1,0.7799357537808049,1.083956982046438,48
18,0,4,1,0.7799357537808049,1.083956982046438,48
19,0,4,1,0.7799357537808049,1.083956982046438,48
20,0,4,1,0.7799357537808049,1.083956982046438,48
21,1,1,0,0.7799357537808049,1.083956982046438,48
22,2,1,0,0.7799357537808049,1.083956982046438,48
