"onset"	"duration"	"event"	"trial_type"	"response_time"	"response_key"	"stim_file_left"	"stim_file_right"
2.01380159996916	2	"View"	"Trustworthy"	0.764160499966238	1	"images/silhouette.jpg"	"images/A4f08.jpg"
4.01380159996916	4	"Decision"	"Trustworthy"	0.764160499966238	1	"images/silhouette.jpg"	"images/A4f08.jpg"
12.0354674999835	2	"View"	"Trustworthy"	0.843175999994855	1	"images/A7f03.jpg"	"images/silhouette.jpg"
14.0354674999835	4	"Decision"	"Trustworthy"	0.843175999994855	1	"images/A7f03.jpg"	"images/silhouette.jpg"
22.0517356999917	2	"View"	"Neutral"	0.677182000014	1	"images/silhouette.jpg"	"images/C8f03.jpg"
24.0517356999917	4	"Decision"	"Neutral"	0.677182000014	1	"images/silhouette.jpg"	"images/C8f03.jpg"
32.0570749999606	2	"View"	"Trustworthy"	0.583951599954162	2	"images/silhouette.jpg"	"images/A3f03.jpg"
34.0570749999606	4	"Decision"	"Trustworthy"	0.583951599954162	2	"images/silhouette.jpg"	"images/A3f03.jpg"
52.0777484999853	2	"View"	"Neutral"	1.16699820000213	2	"images/C6f08.jpg"	"images/silhouette.jpg"
54.0777484999853	4	"Decision"	"Neutral"	1.16699820000213	2	"images/C6f08.jpg"	"images/silhouette.jpg"
64.0914351999527	2	"View"	"Neutral"	0.683673700026702	2	"images/C1f04.jpg"	"images/silhouette.jpg"
66.0914351999527	4	"Decision"	"Neutral"	0.683673700026702	2	"images/C1f04.jpg"	"images/silhouette.jpg"
78.1095476999762	2	"View"	"Untrustworthy"	0.566935599956196	2	"images/B5f08.jpg"	"images/silhouette.jpg"
80.1095476999762	4	"Decision"	"Untrustworthy"	0.566935599956196	2	"images/B5f08.jpg"	"images/silhouette.jpg"
88.1255030999891	2	"View"	"Neutral"	1.05138990003616	2	"images/C6f03.jpg"	"images/silhouette.jpg"
90.1255030999891	4	"Decision"	"Neutral"	1.05138990003616	2	"images/C6f03.jpg"	"images/silhouette.jpg"
100.145076499961	2	"View"	"Untrustworthy"	1.36709509999491	1	"images/silhouette.jpg"	"images/B8f07.jpg"
102.145076499961	4	"Decision"	"Untrustworthy"	1.36709509999491	1	"images/silhouette.jpg"	"images/B8f07.jpg"
110.160966999945	2	"View"	"Trustworthy"	0.734027700033039	2	"images/A9f07.jpg"	"images/silhouette.jpg"
112.160966999945	4	"Decision"	"Trustworthy"	0.734027700033039	2	"images/A9f07.jpg"	"images/silhouette.jpg"
120.176219999965	2	"View"	"Trustworthy"	0.600575699994806	2	"images/A2f08.jpg"	"images/silhouette.jpg"
122.176219999965	4	"Decision"	"Trustworthy"	0.600575699994806	2	"images/A2f08.jpg"	"images/silhouette.jpg"
132.201182599994	2	"View"	"Trustworthy"	1.11332679999759	2	"images/silhouette.jpg"	"images/A6f03.jpg"
134.201182599994	4	"Decision"	"Trustworthy"	1.11332679999759	2	"images/silhouette.jpg"	"images/A6f03.jpg"
144.211413199955	2	"View"	"Untrustworthy"	0.900570199999493	1	"images/silhouette.jpg"	"images/B9f07.jpg"
146.211413199955	4	"Decision"	"Untrustworthy"	0.900570199999493	1	"images/silhouette.jpg"	"images/B9f07.jpg"
154.227841899963	2	"View"	"Neutral"	0.650447000050917	1	"images/silhouette.jpg"	"images/C2f08.jpg"
156.227841899963	4	"Decision"	"Neutral"	0.650447000050917	1	"images/silhouette.jpg"	"images/C2f08.jpg"
166.254415199975	2	"View"	"Untrustworthy"	1.42829429998528	2	"images/B5f04.jpg"	"images/silhouette.jpg"
168.254415199975	4	"Decision"	"Untrustworthy"	1.42829429998528	2	"images/B5f04.jpg"	"images/silhouette.jpg"
180.262301099952	2	"View"	"Neutral"	0.800552000000607	2	"images/C3f03.jpg"	"images/silhouette.jpg"
182.262301099952	4	"Decision"	"Neutral"	0.800552000000607	2	"images/C3f03.jpg"	"images/silhouette.jpg"
190.28466039995	2	"View"	"Neutral"	0.648097100027371	1	"images/silhouette.jpg"	"images/C3f03.jpg"
192.28466039995	4	"Decision"	"Neutral"	0.648097100027371	1	"images/silhouette.jpg"	"images/C3f03.jpg"
202.296263999946	2	"View"	"Untrustworthy"	1.03405349998502	1	"images/silhouette.jpg"	"images/B1f04.jpg"
204.296263999946	4	"Decision"	"Untrustworthy"	1.03405349998502	1	"images/silhouette.jpg"	"images/B1f04.jpg"
212.322646999964	2	"View"	"Untrustworthy"	0.811382099986076	2	"images/B5f08.jpg"	"images/silhouette.jpg"
214.322646999964	4	"Decision"	"Untrustworthy"	0.811382099986076	2	"images/B5f08.jpg"	"images/silhouette.jpg"
228.332867999969	2	"View"	"Untrustworthy"	0.71642279997468	1	"images/silhouette.jpg"	"images/B2f08.jpg"
230.332867999969	4	"Decision"	"Untrustworthy"	0.71642279997468	1	"images/silhouette.jpg"	"images/B2f08.jpg"
238.348652199958	2	"View"	"Untrustworthy"	0.533839199983049	2	"images/B8f03.jpg"	"images/silhouette.jpg"
240.348652199958	4	"Decision"	"Untrustworthy"	0.533839199983049	2	"images/B8f03.jpg"	"images/silhouette.jpg"
248.363679000002	2	"View"	"Untrustworthy"	0.633638400002383	2	"images/B6f08.jpg"	"images/silhouette.jpg"
250.363679000002	4	"Decision"	"Untrustworthy"	0.633638400002383	2	"images/B6f08.jpg"	"images/silhouette.jpg"
260.380338599964	2	"View"	"Neutral"	0.617353000037838	2	"images/C8f07.jpg"	"images/silhouette.jpg"
262.380338599964	4	"Decision"	"Neutral"	0.617353000037838	2	"images/C8f07.jpg"	"images/silhouette.jpg"
278.39761559997	2	"View"	"Neutral"	0.567038299981505	2	"images/C2f08.jpg"	"images/silhouette.jpg"
280.39761559997	4	"Decision"	"Neutral"	0.567038299981505	2	"images/C2f08.jpg"	"images/silhouette.jpg"
288.413979399949	2	"View"	"Trustworthy"	0.533882000017911	1	"images/A9f03.jpg"	"images/silhouette.jpg"
290.413979399949	4	"Decision"	"Trustworthy"	0.533882000017911	1	"images/A9f03.jpg"	"images/silhouette.jpg"
298.431675499945	2	"View"	"Neutral"	0.667182200006209	2	"images/C7f07.jpg"	"images/silhouette.jpg"
300.431675499945	4	"Decision"	"Neutral"	0.667182200006209	2	"images/C7f07.jpg"	"images/silhouette.jpg"
308.447878899984	2	"View"	"Untrustworthy"	1.06748500000685	2	"images/B2f03.jpg"	"images/silhouette.jpg"
310.447878899984	4	"Decision"	"Untrustworthy"	1.06748500000685	2	"images/B2f03.jpg"	"images/silhouette.jpg"
326.465684900002	2	"View"	"Untrustworthy"	0.68439369997941	2	"images/B1f08.jpg"	"images/silhouette.jpg"
328.465684900002	4	"Decision"	"Untrustworthy"	0.68439369997941	2	"images/B1f08.jpg"	"images/silhouette.jpg"
