"onset"	"duration"	"event"	"trial_type"	"response_time"	"response_key"	"stim_file_left"	"stim_file_right"
2.0289608000312	2	"View"	"Untrustworthy"	1.06600310001522	2	"images/B1f04.jpg"	"images/silhouette.jpg"
4.0289608000312	4	"Decision"	"Untrustworthy"	1.06600310001522	2	"images/B1f04.jpg"	"images/silhouette.jpg"
14.0413209000253	2	"View"	"Trustworthy"	0.633891300007235	1	"images/A4f04.jpg"	"images/silhouette.jpg"
16.0413209000253	4	"Decision"	"Trustworthy"	0.633891300007235	1	"images/A4f04.jpg"	"images/silhouette.jpg"
24.0764071000158	2	"View"	"Untrustworthy"	0.685877300042193	1	"images/silhouette.jpg"	"images/B6f03.jpg"
26.0764071000158	4	"Decision"	"Untrustworthy"	0.685877300042193	1	"images/silhouette.jpg"	"images/B6f03.jpg"
36.0913727000006	2	"View"	"Trustworthy"	0.800727699999698	2	"images/silhouette.jpg"	"images/A8f03.jpg"
38.0913727000006	4	"Decision"	"Trustworthy"	0.800727699999698	2	"images/silhouette.jpg"	"images/A8f03.jpg"
48.1120090000331	2	"View"	"Untrustworthy"	0.899896499991883	1	"images/silhouette.jpg"	"images/B8f03.jpg"
50.1120090000331	4	"Decision"	"Untrustworthy"	0.899896499991883	1	"images/silhouette.jpg"	"images/B8f03.jpg"
58.1244472000399	2	"View"	"Trustworthy"	0.733652299968526	2	"images/silhouette.jpg"	"images/A2f03.jpg"
60.1244472000399	4	"Decision"	"Trustworthy"	0.733652299968526	2	"images/silhouette.jpg"	"images/A2f03.jpg"
72.1421320000081	2	"View"	"Untrustworthy"	0.750607200025115	1	"images/silhouette.jpg"	"images/B9f07.jpg"
74.1421320000081	4	"Decision"	"Untrustworthy"	0.750607200025115	1	"images/silhouette.jpg"	"images/B9f07.jpg"
84.159278600011	2	"View"	"Neutral"	0.733642400009558	1	"images/silhouette.jpg"	"images/C8f07.jpg"
86.159278600011	4	"Decision"	"Neutral"	0.733642400009558	1	"images/silhouette.jpg"	"images/C8f07.jpg"
94.1773692000424	2	"View"	"Trustworthy"	1.20047179999528	2	"images/A1f08.jpg"	"images/silhouette.jpg"
96.1773692000424	4	"Decision"	"Trustworthy"	1.20047179999528	2	"images/A1f08.jpg"	"images/silhouette.jpg"
110.200642100011	2	"View"	"Untrustworthy"	0.763250199961476	1	"images/silhouette.jpg"	"images/B6f08.jpg"
112.200642100011	4	"Decision"	"Untrustworthy"	0.763250199961476	1	"images/silhouette.jpg"	"images/B6f08.jpg"
120.209473000024	2	"View"	"Trustworthy"	1.05050599999959	2	"images/silhouette.jpg"	"images/A4f04.jpg"
122.209473000024	4	"Decision"	"Trustworthy"	1.05050599999959	2	"images/silhouette.jpg"	"images/A4f04.jpg"
130.226298400026	2	"View"	"Neutral"	1.55004030000418	1	"images/silhouette.jpg"	"images/C6f08.jpg"
132.226298400026	4	"Decision"	"Neutral"	1.55004030000418	1	"images/silhouette.jpg"	"images/C6f08.jpg"
140.247750800045	2	"View"	"Trustworthy"	1.21611820004182	2	"images/A8f07.jpg"	"images/silhouette.jpg"
142.247750800045	4	"Decision"	"Trustworthy"	1.21611820004182	2	"images/A8f07.jpg"	"images/silhouette.jpg"
152.263366000028	2	"View"	"Untrustworthy"	0.800781300000381	1	"images/silhouette.jpg"	"images/B4f04.jpg"
154.263366000028	4	"Decision"	"Untrustworthy"	0.800781300000381	1	"images/silhouette.jpg"	"images/B4f04.jpg"
164.278052100039	2	"View"	"Untrustworthy"	0.616926499991678	1	"images/silhouette.jpg"	"images/B8f07.jpg"
166.278052100039	4	"Decision"	"Untrustworthy"	0.616926499991678	1	"images/silhouette.jpg"	"images/B8f07.jpg"
174.29481500003	2	"View"	"Untrustworthy"	1.15043679997325	1	"images/silhouette.jpg"	"images/B7f03.jpg"
176.29481500003	4	"Decision"	"Untrustworthy"	1.15043679997325	1	"images/silhouette.jpg"	"images/B7f03.jpg"
186.311928800016	2	"View"	"Trustworthy"	1.28366639994783	1	"images/silhouette.jpg"	"images/A6f08.jpg"
188.311928800016	4	"Decision"	"Trustworthy"	1.28366639994783	1	"images/silhouette.jpg"	"images/A6f08.jpg"
196.328779400035	2	"View"	"Trustworthy"	1.18372289999388	1	"images/silhouette.jpg"	"images/A3f08.jpg"
198.328779400035	4	"Decision"	"Trustworthy"	1.18372289999388	1	"images/silhouette.jpg"	"images/A3f08.jpg"
214.367317299999	2	"View"	"Neutral"	0.71664579998469	2	"images/C9f07.jpg"	"images/silhouette.jpg"
216.367317299999	4	"Decision"	"Neutral"	0.71664579998469	2	"images/C9f07.jpg"	"images/silhouette.jpg"
224.379207800026	2	"View"	"Untrustworthy"	0.983887399954256	2	"images/B7f07.jpg"	"images/silhouette.jpg"
226.379207800026	4	"Decision"	"Untrustworthy"	0.983887399954256	2	"images/B7f07.jpg"	"images/silhouette.jpg"
236.3974055	2	"View"	"Untrustworthy"	0.650554199994076	2	"images/B3f03.jpg"	"images/silhouette.jpg"
238.3974055	4	"Decision"	"Untrustworthy"	0.650554199994076	2	"images/B3f03.jpg"	"images/silhouette.jpg"
246.415513899992	2	"View"	"Neutral"	0.700542400008999	1	"images/silhouette.jpg"	"images/C2f03.jpg"
248.415513899992	4	"Decision"	"Neutral"	0.700542400008999	1	"images/silhouette.jpg"	"images/C2f03.jpg"
258.430752100016	2	"View"	"Neutral"	0.617012300004717	1	"images/silhouette.jpg"	"images/C5f04.jpg"
