id,trial,prob_recip,pe
sub-1038,1,0.5,0.5
sub-1038,2,0.59105116132502,0.40894883867498
sub-1038,3,0.5,0.5
sub-1038,4,0.5,-0.5
sub-1038,5,0.6277793734882281,0.3722206265117719
sub-1038,6,0.5702896401047711,-0.5702896401047711
sub-1038,7,0.5,-0.5
sub-1038,8,0.5542621690284868,-0.5542621690284868
sub-1038,9,0.418956459087099,-0.418956459087099
sub-1038,10,0.6165454367207124,0.3834545632792876
sub-1038,11,0.43743603880845006,-0.43743603880845006
sub-1038,12,0.6637520897242252,0.33624791027577483
sub-1038,13,0.724983615171666,0.275016384828334
sub-1038,14,0.7750647376157228,0.2249352623842772
sub-1038,15,0.38513319050375816,-0.38513319050375816
sub-1038,16,0.7776679091072268,0.22233209089277317
sub-1038,17,0.5,-0.5
sub-1038,18,0.4220881882042175,-0.4220881882042175
sub-1038,19,0.39275580175258956,-0.39275580175258956
sub-1038,20,0.40577270543681715,-0.40577270543681715
sub-1038,21,0.6896053331116884,0.31039466688831163
sub-1038,22,0.4535682594328791,-0.4535682594328791
sub-1038,23,0.4360875498133109,-0.4360875498133109
sub-1038,24,0.44384500636479585,-0.44384500636479585
sub-1038,25,0.666944223503919,0.333055776496081
sub-1038,26,0.727594453975868,0.27240554602413203
sub-1038,27,0.4619112142603514,-0.4619112142603514
sub-1038,28,0.4786384651090672,-0.4786384651090672
sub-1038,29,0.4705962339995771,-0.4705962339995771
sub-1038,30,0.47416515424175265,-0.47416515424175265
sub-1038,31,0.47730089215977195,-0.47730089215977195
sub-1038,32,0.48726953945351603,-0.48726953945351603
sub-1038,33,0.4824767515584605,-0.4824767515584605
sub-1038,34,0.4846036585699903,-0.4846036585699903
sub-1038,35,0.5984502358436894,0.4015497641563106
sub-1038,36,0.49241324995825203,-0.49241324995825203
sub-1038,37,0.650748438918502,0.349251561081498
sub-1038,38,0.4941431836536852,-0.4941431836536852
sub-1038,39,0.6883311977490603,0.31166880225093974
sub-1038,40,0.4929167099782868,-0.4929167099782868
sub-1038,41,0.49377645349343136,-0.49377645349343136
sub-1038,42,0.49650961554001394,-0.49650961554001394
sub-1038,43,0.49693326548172684,-0.49693326548172684
sub-1038,44,0.4973054943621868,-0.4973054943621868
sub-1038,45,0.6283318679300458,0.3716681320699542
