id,trial,prob_recip,pe
sub-1037,1,0.5,0.5
sub-1037,2,0.59105116132502,0.40894883867498
sub-1037,3,0.5,-0.5
sub-1037,4,0.377940695304397,-0.377940695304397
sub-1037,5,0.6277793734882281,-0.6277793734882281
sub-1037,6,0.40577270543681715,-0.40577270543681715
sub-1037,7,0.598643071044857,-0.598643071044857
sub-1037,8,0.3301761286197565,0.6698238713802436
sub-1037,9,0.5761504396173702,0.4238495603826298
sub-1037,10,0.5,0.5
sub-1037,11,0.59105116132502,-0.59105116132502
sub-1037,12,0.6183710528723495,0.3816289471276505
sub-1037,13,0.4532260926645707,-0.4532260926645707
sub-1037,14,0.665064021827246,0.334935978172754
sub-1037,15,0.3616915984793664,-0.3616915984793664
sub-1037,16,0.3784789601337488,-0.3784789601337488
sub-1037,17,0.39322873399001773,-0.39322873399001773
sub-1037,18,0.4850691519300178,-0.4850691519300178
sub-1037,19,0.634719025070036,0.36528097492996403
sub-1037,20,0.4275792300748169,0.5724207699251831
sub-1037,21,0.676812071671242,0.323187928328758
sub-1037,22,0.527956384442747,-0.527956384442747
sub-1037,23,0.707061157220005,0.29293884277999505
sub-1037,24,0.43017802303122377,-0.43017802303122377
sub-1037,25,0.3251635622581832,-0.3251635622581832
sub-1037,26,0.34638456169470644,-0.34638456169470644
sub-1037,27,0.43985194606336814,-0.43985194606336814
sub-1037,28,0.33247590065236293,-0.33247590065236293
sub-1037,29,0.3528093555304017,-0.3528093555304017
sub-1037,30,0.33845119694128817,-0.33845119694128817
sub-1037,31,0.38637182353307986,0.6136281764669201
sub-1037,32,0.3752876178501514,-0.3752876178501514
sub-1037,33,0.28367292645883413,-0.28367292645883413
sub-1037,34,0.5713970288393037,0.42860297116069634
sub-1037,35,0.6494466253823745,0.3505533746176255
sub-1037,36,0.7132832091130537,0.28671679088694635
sub-1037,37,0.7654950026763324,0.23450499732366759
sub-1037,38,0.4991327531417395,-0.4991327531417395
sub-1037,39,0.49923801635419207,-0.49923801635419207
sub-1037,40,0.4125557452117052,-0.4125557452117052
sub-1037,41,0.3922497415106153,-0.3922497415106153
sub-1037,42,0.33468098481803,-0.33468098481803
sub-1037,43,0.6613784984560565,0.33862150154394355
sub-1037,44,0.3723770909616861,-0.3723770909616861
sub-1037,45,0.38786748710433044,-0.38786748710433044
