id,trial,prob_recip,pe
sub-2023,1,0.5,-0.5
sub-2023,2,0.5,0.5
sub-2023,3,0.5,0.5
sub-2023,4,0.5,-0.5
sub-2023,5,0.5799997085035759,0.42000029149642415
sub-2023,6,0.5617581438542043,0.4382418561457957
sub-2023,7,0.5,-0.5
sub-2023,8,0.377940695304397,-0.377940695304397
sub-2023,9,0.6061390458705744,0.39386095412942557
sub-2023,10,0.6778620404187037,0.3221379595812963
sub-2023,11,0.5843648287993203,-0.5843648287993203
sub-2023,12,0.7078156902612077,0.2921843097387923
sub-2023,13,0.4487854631648545,-0.4487854631648545
sub-2023,14,0.3392285799820619,-0.3392285799820619
sub-2023,15,0.35874241964658227,0.6412575803534177
sub-2023,16,0.6770466612684242,0.32295333873157583
sub-2023,17,0.47848858071556355,0.5215114192844365
sub-2023,18,0.4665342900399697,-0.4665342900399697
sub-2023,19,0.5645410801848648,0.4354589198151352
sub-2023,20,0.6599771333112499,0.34002286668875015
sub-2023,21,0.47730089215977195,-0.47730089215977195
sub-2023,22,0.6949631616654384,0.30503683833456163
sub-2023,23,0.4824767515584605,-0.4824767515584605
sub-2023,24,0.36469519790442273,-0.36469519790442273
sub-2023,25,0.5753167751443665,0.4246832248556335
sub-2023,26,0.6699165501350074,0.3300834498649926
sub-2023,27,0.4082255150798707,-0.4082255150798707
sub-2023,28,0.7021058679811661,0.29789413201883386
sub-2023,29,0.7563530813256134,0.2436469186743866
sub-2023,30,0.8007217511227446,0.19927824887725543
sub-2023,31,0.4453067644523284,-0.4453067644523284
sub-2023,32,0.5702298321206823,0.42977016787931765
sub-2023,33,0.6484919778972037,0.3515080221027963
sub-2023,34,0.46290269492832037,-0.46290269492832037
sub-2023,35,0.6867096500593108,0.31329034994068916
sub-2023,36,0.676464915483295,0.323535084516705
sub-2023,37,0.4748376553370711,-0.4748376553370711
sub-2023,38,0.7068116823523983,0.29318831764760167
sub-2023,39,0.48057518295416324,-0.48057518295416324
sub-2023,40,0.6452697142833328,0.3547302857166672
sub-2023,41,0.7008706047624556,-0.7008706047624556
sub-2023,42,0.6843940531713001,0.3156059468286999
sub-2023,43,0.4884237313335729,-0.4884237313335729
sub-2023,44,0.7125097532600412,-0.7125097532600412
sub-2023,45,0.4910633566175536,-0.4910633566175536
