"onset"	"duration"	"my_codes"	"trial_type"	"response_time"	"response_key"	"stim_file_left"	"stim_file_right"
2.01010632549878	2	"View"	"Neutral"	0.585679339710623	2	"images/C7f07.jpg"	"images/silhouette.jpg"
4.01010632549878	4	"Decision"	"Neutral"	0.585679339710623	2	"images/C7f07.jpg"	"images/silhouette.jpg"
14.0401181015186	2	"View"	"Neutral"	0.933606021106243	1	"images/C4f03.jpg"	"images/silhouette.jpg"
16.0401181015186	4	"Decision"	"Neutral"	0.933606021106243	1	"images/C4f03.jpg"	"images/silhouette.jpg"
30.0596543427091	2	"View"	"Untrustworthy"	0.650358116137795	1	"images/silhouette.jpg"	"images/B1f03.jpg"
32.0596543427091	4	"Decision"	"Untrustworthy"	0.650358116137795	1	"images/silhouette.jpg"	"images/B1f03.jpg"
42.0737906827126	2	"View"	"Trustworthy"	0.467227402376011	2	"images/silhouette.jpg"	"images/A9f03.jpg"
44.0737906827126	4	"Decision"	"Trustworthy"	0.467227402376011	2	"images/silhouette.jpg"	"images/A9f03.jpg"
52.093429892906	2	"View"	"Neutral"	0.583489114302211	1	"images/C6f04.jpg"	"images/silhouette.jpg"
54.093429892906	4	"Decision"	"Neutral"	0.583489114302211	1	"images/C6f04.jpg"	"images/silhouette.jpg"
62.1076549798017	2	"View"	"Neutral"	0.867116468842141	2	"images/C3f08.jpg"	"images/silhouette.jpg"
64.1076549798017	4	"Decision"	"Neutral"	0.867116468842141	2	"images/C3f08.jpg"	"images/silhouette.jpg"
72.1246642129263	2	"View"	"Untrustworthy"	0.50049891625531	2	"images/B8f04.jpg"	"images/silhouette.jpg"
74.1246642129263	4	"Decision"	"Untrustworthy"	0.50049891625531	2	"images/B8f04.jpg"	"images/silhouette.jpg"
82.1440132893622	2	"View"	"Trustworthy"	0.683443603105843	1	"images/silhouette.jpg"	"images/A7f07.jpg"
84.1440132893622	4	"Decision"	"Trustworthy"	0.683443603105843	1	"images/silhouette.jpg"	"images/A7f07.jpg"
96.1593698977958	2	"View"	"Neutral"	0.801440997631289	2	"images/silhouette.jpg"	"images/C7f03.jpg"
98.1593698977958	4	"Decision"	"Neutral"	0.801440997631289	2	"images/silhouette.jpg"	"images/C7f03.jpg"
110.176409850945	2	"View"	"Trustworthy"	0.884267355315387	1	"images/silhouette.jpg"	"images/A2f07.jpg"
112.176409850945	4	"Decision"	"Trustworthy"	0.884267355315387	1	"images/silhouette.jpg"	"images/A2f07.jpg"
122.193734817789	2	"View"	"Trustworthy"	1.23382276808843	2	"images/silhouette.jpg"	"images/A9f08.jpg"
124.193734817789	4	"Decision"	"Trustworthy"	1.23382276808843	2	"images/silhouette.jpg"	"images/A9f08.jpg"
136.212270381977	2	"View"	"Neutral"	0.58367684786208	1	"images/C8f04.jpg"	"images/silhouette.jpg"
138.212270381977	4	"Decision"	"Neutral"	0.58367684786208	1	"images/C8f04.jpg"	"images/silhouette.jpg"
146.226667842362	2	"View"	"Untrustworthy"	0.617038815398701	2	"images/B1f03.jpg"	"images/silhouette.jpg"
148.226667842362	4	"Decision"	"Untrustworthy"	0.617038815398701	2	"images/B1f03.jpg"	"images/silhouette.jpg"
158.255976470769	2	"View"	"Trustworthy"	0.560365454759449	1	"images/silhouette.jpg"	"images/A4f08.jpg"
160.255976470769	4	"Decision"	"Trustworthy"	0.560365454759449	1	"images/silhouette.jpg"	"images/A4f08.jpg"
170.267622211715	2	"View"	"Untrustworthy"	0.498100477387197	2	"images/B7f07.jpg"	"images/silhouette.jpg"
172.267622211715	4	"Decision"	"Untrustworthy"	0.498100477387197	2	"images/B7f07.jpg"	"images/silhouette.jpg"
180.277787701809	2	"View"	"Neutral"	0.51716340216808	2	"images/C2f07.jpg"	"images/silhouette.jpg"
182.277787701809	4	"Decision"	"Neutral"	0.51716340216808	2	"images/C2f07.jpg"	"images/silhouette.jpg"
190.297285827342	2	"View"	"Untrustworthy"	0.683724065776914	1	"images/silhouette.jpg"	"images/B3f04.jpg"
192.297285827342	4	"Decision"	"Untrustworthy"	0.683724065776914	1	"images/silhouette.jpg"	"images/B3f04.jpg"
200.311896621366	2	"View"	"Untrustworthy"	0.650724480976351	1	"images/silhouette.jpg"	"images/B3f08.jpg"
202.311896621366	4	"Decision"	"Untrustworthy"	0.650724480976351	1	"images/silhouette.jpg"	"images/B3f08.jpg"
210.344744881499	2	"View"	"Untrustworthy"	0.522819303558208	2	"images/B8f04.jpg"	"images/silhouette.jpg"
212.344744881499	4	"Decision"	"Untrustworthy"	0.522819303558208	2	"images/B8f04.jpg"	"images/silhouette.jpg"
222.349622541689	2	"View"	"Untrustworthy"	0.617827296373434	1	"images/silhouette.jpg"	"images/B4f03.jpg"
224.349622541689	4	"Decision"	"Untrustworthy"	0.617827296373434	1	"images/silhouette.jpg"	"images/B4f03.jpg"
232.371853044489	2	"View"	"Neutral"	0.52872665412724	1	"images/C9f03.jpg"	"images/silhouette.jpg"
234.371853044489	4	"Decision"	"Neutral"	0.52872665412724	1	"images/C9f03.jpg"	"images/silhouette.jpg"
250.380641252501	2	"View"	"Untrustworthy"	0.667089730966836	2	"images/B9f08.jpg"	"images/silhouette.jpg"
252.380641252501	4	"Decision"	"Untrustworthy"	0.667089730966836	2	"images/B9f08.jpg"	"images/silhouette.jpg"
260.399411199149	2	"View"	"Untrustworthy"	2.50038343155757	1	"images/silhouette.jpg"	"images/B4f08.jpg"
262.399411199149	4	"Decision"	"Untrustworthy"	2.50038343155757	1	"images/silhouette.jpg"	"images/B4f08.jpg"
270.413856446394	2	"View"	"Neutral"	0.567105090944096	1	"images/silhouette.jpg"	"images/C5f08.jpg"
272.413856446394	4	"Decision"	"Neutral"	0.567105090944096	1	"images/silhouette.jpg"	"images/C5f08.jpg"
282.431601822725	2	"View"	"Untrustworthy"	1.66715230885893	1	"images/silhouette.jpg"	"images/B1f07.jpg"
284.431601822725	4	"Decision"	"Untrustworthy"	1.66715230885893	1	"images/silhouette.jpg"	"images/B1f07.jpg"
300.448666807031	2	"View"	"Neutral"	1.40057400974911	1	"images/silhouette.jpg"	"images/C4f08.jpg"
302.448666807031	4	"Decision"	"Neutral"	1.40057400974911	1	"images/silhouette.jpg"	"images/C4f08.jpg"
310.465154937119	2	"View"	"Neutral"	0.750645974185318	2	"images/silhouette.jpg"	"images/C1f03.jpg"
312.465154937119	4	"Decision"	"Neutral"	0.750645974185318	2	"images/silhouette.jpg"	"images/C1f03.jpg"
320.498978274176	2	"View"	"Neutral"	0.706042746314779	1	"images/C7f07.jpg"	"images/silhouette.jpg"
322.498978274176	4	"Decision"	"Neutral"	0.706042746314779	1	"images/C7f07.jpg"	"images/silhouette.jpg"
