"onset"	"duration"	"event"	"trial_type"	"response_time"	"response_key"	"stim_file_left"	"stim_file_right"
2.02947189984843	2	"View"	"Untrustworthy"	0.53188114752993	1	"images/silhouette.jpg"	"images/B3f08.jpg"
4.02947189984843	4	"Decision"	"Untrustworthy"	0.53188114752993	1	"images/silhouette.jpg"	"images/B3f08.jpg"
18.0404042531736	2	"View"	"Trustworthy"	1.0171025309246	1	"images/silhouette.jpg"	"images/A6f04.jpg"
20.0404042531736	4	"Decision"	"Trustworthy"	1.0171025309246	1	"images/silhouette.jpg"	"images/A6f04.jpg"
28.074185492238	2	"View"	"Untrustworthy"	1.00487197143957	2	"images/B9f03.jpg"	"images/silhouette.jpg"
30.074185492238	4	"Decision"	"Untrustworthy"	1.00487197143957	2	"images/B9f03.jpg"	"images/silhouette.jpg"
38.0739095807076	2	"View"	"Trustworthy"	0.71700752642937	2	"images/A3f08.jpg"	"images/silhouette.jpg"
40.0739095807076	4	"Decision"	"Trustworthy"	0.71700752642937	2	"images/A3f08.jpg"	"images/silhouette.jpg"
52.0947576814797	2	"View"	"Trustworthy"	0.670160028617829	1	"images/silhouette.jpg"	"images/A2f03.jpg"
54.0947576814797	4	"Decision"	"Trustworthy"	0.670160028617829	1	"images/silhouette.jpg"	"images/A2f03.jpg"
64.1253605338279	2	"View"	"Trustworthy"	0.633804563665763	1	"images/silhouette.jpg"	"images/A2f03.jpg"
66.1253605338279	4	"Decision"	"Trustworthy"	0.633804563665763	1	"images/silhouette.jpg"	"images/A2f03.jpg"
74.1414697833825	2	"View"	"Untrustworthy"	1.40046421391889	1	"images/silhouette.jpg"	"images/B2f03.jpg"
76.1414697833825	4	"Decision"	"Untrustworthy"	1.40046421391889	1	"images/silhouette.jpg"	"images/B2f03.jpg"
86.1612881938927	2	"View"	"Neutral"	0.667170513188466	2	"images/C9f08.jpg"	"images/silhouette.jpg"
88.1612881938927	4	"Decision"	"Neutral"	0.667170513188466	2	"images/C9f08.jpg"	"images/silhouette.jpg"
100.176012197044	2	"View"	"Trustworthy"	0.684038092847914	2	"images/A1f07.jpg"	"images/silhouette.jpg"
102.176012197044	4	"Decision"	"Trustworthy"	0.684038092847914	2	"images/A1f07.jpg"	"images/silhouette.jpg"
110.194217805285	2	"View"	"Untrustworthy"	0.70050232950598	1	"images/silhouette.jpg"	"images/B9f08.jpg"
112.194217805285	4	"Decision"	"Untrustworthy"	0.70050232950598	1	"images/silhouette.jpg"	"images/B9f08.jpg"
124.210162645672	2	"View"	"Trustworthy"	0.833928581792861	1	"images/silhouette.jpg"	"images/A9f08.jpg"
126.210162645672	4	"Decision"	"Trustworthy"	0.833928581792861	1	"images/silhouette.jpg"	"images/A9f08.jpg"
136.229149339255	2	"View"	"Trustworthy"	0.766958886524662	2	"images/A6f04.jpg"	"images/silhouette.jpg"
138.229149339255	4	"Decision"	"Trustworthy"	0.766958886524662	2	"images/A6f04.jpg"	"images/silhouette.jpg"
146.243399457308	2	"View"	"Trustworthy"	0.61716909124516	2	"images/A1f07.jpg"	"images/silhouette.jpg"
148.243399457308	4	"Decision"	"Trustworthy"	0.61716909124516	2	"images/A1f07.jpg"	"images/silhouette.jpg"
164.260455908254	2	"View"	"Untrustworthy"	0.900212195701897	2	"images/B7f03.jpg"	"images/silhouette.jpg"
166.260455908254	4	"Decision"	"Untrustworthy"	0.900212195701897	2	"images/B7f03.jpg"	"images/silhouette.jpg"
174.280640114797	2	"View"	"Trustworthy"	1.28334120288491	1	"images/silhouette.jpg"	"images/A8f08.jpg"
176.280640114797	4	"Decision"	"Trustworthy"	1.28334120288491	1	"images/silhouette.jpg"	"images/A8f08.jpg"
190.387988463044	2	"View"	"Random"	0.478531240485609	1	"images/silhouette.jpg"	"images/Random4.jpg"
192.387988463044	4	"Decision"	"Random"	0.478531240485609	1	"images/silhouette.jpg"	"images/Random4.jpg"
200.42480643536	2	"View"	"Trustworthy"	0.959714644821361	1	"images/A3f04.jpg"	"images/silhouette.jpg"
202.42480643536	4	"Decision"	"Trustworthy"	0.959714644821361	1	"images/A3f04.jpg"	"images/silhouette.jpg"
212.430312149925	2	"View"	"Trustworthy"	0.717182175721973	2	"images/A5f08.jpg"	"images/silhouette.jpg"
214.430312149925	4	"Decision"	"Trustworthy"	0.717182175721973	2	"images/A5f08.jpg"	"images/silhouette.jpg"
224.446027727798	2	"View"	"Untrustworthy"	0.817348291398957	2	"images/B2f07.jpg"	"images/silhouette.jpg"
226.446027727798	4	"Decision"	"Untrustworthy"	0.817348291398957	2	"images/B2f07.jpg"	"images/silhouette.jpg"
234.495140544372	2	"View"	"Random"	0.669566107913852	1	"images/silhouette.jpg"	"images/Random5.jpg"
236.495140544372	4	"Decision"	"Random"	0.669566107913852	1	"images/silhouette.jpg"	"images/Random5.jpg"
246.520010695094	2	"View"	"Untrustworthy"	0.596264670370147	1	"images/silhouette.jpg"	"images/B6f04.jpg"
248.520010695094	4	"Decision"	"Untrustworthy"	0.596264670370147	1	"images/silhouette.jpg"	"images/B6f04.jpg"
256.530321252067	2	"View"	"Trustworthy"	0.783787781372666	1	"images/silhouette.jpg"	"images/A6f08.jpg"
258.530321252067	4	"Decision"	"Trustworthy"	0.783787781372666	1	"images/silhouette.jpg"	"images/A6f08.jpg"
274.54799437942	2	"View"	"Neutral"	1.35030634724535	2	"images/silhouette.jpg"	"images/C7f03.jpg"
276.54799437942	4	"Decision"	"Neutral"	1.35030634724535	2	"images/silhouette.jpg"	"images/C7f03.jpg"
284.567185304593	2	"View"	"Trustworthy"	0.933336367597803	2	"images/A7f07.jpg"	"images/silhouette.jpg"
286.567185304593	4	"Decision"	"Trustworthy"	0.933336367597803	2	"images/A7f07.jpg"	"images/silhouette.jpg"
296.58253849973	2	"View"	"Untrustworthy"	0.967214886797592	2	"images/B6f04.jpg"	"images/silhouette.jpg"
298.58253849973	4	"Decision"	"Untrustworthy"	0.967214886797592	2	"images/B6f04.jpg"	"images/silhouette.jpg"
308.601632144535	2	"View"	"Neutral"	0.782764348667115	1	"images/silhouette.jpg"	"images/C4f03.jpg"
310.601632144535	4	"Decision"	"Neutral"	0.782764348667115	1	"images/silhouette.jpg"	"images/C4f03.jpg"
322.618569697486	2	"View"	"Trustworthy"	1.83324591396376	1	"images/A7f03.jpg"	"images/silhouette.jpg"
324.618569697486	4	"Decision"	"Trustworthy"	1.83324591396376	1	"images/A7f03.jpg"	"images/silhouette.jpg"
332.633672581287	2	"View"	"Trustworthy"	1.21714349114336	2	"images/silhouette.jpg"	"images/A5f03.jpg"
334.633672581287	4	"Decision"	"Trustworthy"	1.21714349114336	2	"images/silhouette.jpg"	"images/A5f03.jpg"
