"onset"	"duration"	"my_codes"	"trial_type"	"response_time"	"response_key"	"stim_file_left"	"stim_file_right"
2.00972061825451	2	"View"	"Untrustworthy"	1.53280900663231	1	"images/silhouette.jpg"	"images/B3f08.jpg"
4.00972061825451	4	"Decision"	"Untrustworthy"	1.53280900663231	1	"images/silhouette.jpg"	"images/B3f08.jpg"
18.0236993759172	2	"View"	"Trustworthy"	0.583714963519014	2	"images/silhouette.jpg"	"images/A6f04.jpg"
20.0236993759172	4	"Decision"	"Trustworthy"	0.583714963519014	2	"images/silhouette.jpg"	"images/A6f04.jpg"
28.0429397943662	2	"View"	"Untrustworthy"	1.75011064903811	2	"images/B9f03.jpg"	"images/silhouette.jpg"
30.0429397943662	4	"Decision"	"Untrustworthy"	1.75011064903811	2	"images/B9f03.jpg"	"images/silhouette.jpg"
38.0567979474436	2	"View"	"Trustworthy"	1.75056405417854	2	"images/A3f08.jpg"	"images/silhouette.jpg"
40.0567979474436	4	"Decision"	"Trustworthy"	1.75056405417854	2	"images/A3f08.jpg"	"images/silhouette.jpg"
52.0767164824065	2	"View"	"Trustworthy"	0.683365665259771	2	"images/silhouette.jpg"	"images/A2f03.jpg"
54.0767164824065	4	"Decision"	"Trustworthy"	0.683365665259771	2	"images/silhouette.jpg"	"images/A2f03.jpg"
64.091567916912	2	"View"	"Trustworthy"	1.80054272076814	2	"images/silhouette.jpg"	"images/A2f03.jpg"
66.091567916912	4	"Decision"	"Trustworthy"	1.80054272076814	2	"images/silhouette.jpg"	"images/A2f03.jpg"
74.1077852555318	2	"View"	"Untrustworthy"	0.783730323484633	1	"images/silhouette.jpg"	"images/B2f03.jpg"
76.1077852555318	4	"Decision"	"Untrustworthy"	0.783730323484633	1	"images/silhouette.jpg"	"images/B2f03.jpg"
86.1278346351464	2	"View"	"Neutral"	2.33343194087502	2	"images/C9f08.jpg"	"images/silhouette.jpg"
88.1278346351464	4	"Decision"	"Neutral"	2.33343194087502	2	"images/C9f08.jpg"	"images/silhouette.jpg"
100.14254441607	2	"View"	"Trustworthy"	0.683728047995828	1	"images/A1f07.jpg"	"images/silhouette.jpg"
102.14254441607	4	"Decision"	"Trustworthy"	0.683728047995828	1	"images/A1f07.jpg"	"images/silhouette.jpg"
110.161876994651	2	"View"	"Untrustworthy"	1.39967288845219	1	"images/silhouette.jpg"	"images/B9f08.jpg"
112.161876994651	4	"Decision"	"Untrustworthy"	1.39967288845219	1	"images/silhouette.jpg"	"images/B9f08.jpg"
124.176596446719	2	"View"	"Trustworthy"	1.48372406570707	2	"images/silhouette.jpg"	"images/A9f08.jpg"
126.176596446719	4	"Decision"	"Trustworthy"	1.48372406570707	2	"images/silhouette.jpg"	"images/A9f08.jpg"
