"onset"	"duration"	"my_codes"	"trial_type"	"response_time"	"response_key"	"stim_file"	"trial_earnings"
0.0205283848335966	NA	"Decision"	"Neutral"	NA	"None"	"images/C1f01.jpg"	9
4.00019114697352	6	"Response"	"Neutral"	NA	"None"	"images/C1f01.jpg"	9
9.99989703099709	2	"Thinking"	"Neutral"	NA	"None"	"images/C1f01.jpg"	9
10.0167088593589	2	"Feedback"	"Neutral"	NA	"None"	"images/C1f01.jpg"	9
16.0255693164654	1.31438266939949	"Decision"	"Trustworthy"	1.31438266939949	"2"	"images/A1f01.jpg"	12
17.3505509697134	4.68561733060051	"Response"	"Trustworthy"	1.31438266939949	"2"	"images/A1f01.jpg"	12
22.0333983764285	2	"Thinking"	"Trustworthy"	1.31438266939949	"2"	"images/A1f01.jpg"	12
24.0364499008283	2	"Feedback"	"Trustworthy"	1.31438266939949	"2"	"images/A1f01.jpg"	12
40.0417525216471	2.13220882799942	"Decision"	"Neutral"	2.13220882799942	"3"	"images/C1f01.jpg"	3
42.1843407421838	3.86779117200058	"Response"	"Neutral"	2.13220882799942	"3"	"images/C1f01.jpg"	3
46.0507472367026	2	"Thinking"	"Neutral"	2.13220882799942	"3"	"images/C1f01.jpg"	3
48.0540280236164	2	"Feedback"	"Neutral"	2.13220882799942	"3"	"images/C1f01.jpg"	3
54.0592333642999	1.44656931061763	"Decision"	"Untrustworthy"	1.44656931061763	"1"	"images/B1f01.jpg"	9
55.5185440975474	8.55343068938237	"Response"	"Untrustworthy"	1.44656931061763	"1"	"images/B1f01.jpg"	9
64.0675363094779	2	"Thinking"	"Untrustworthy"	1.44656931061763	"1"	"images/B1f01.jpg"	9
64.0879975651624	2	"Feedback"	"Untrustworthy"	1.44656931061763	"1"	"images/B1f01.jpg"	9
72.088138081017	1.40065649873577	"Decision"	"Untrustworthy"	1.40065649873577	"2"	"images/B1f01.jpg"	6
73.5022931944113	4.59934350126423	"Response"	"Untrustworthy"	1.40065649873577	"2"	"images/B1f01.jpg"	6
