"onset"	"duration"	"my_codes"	"trial_type"	"response_time"	"response_key"	"stim_file_left"	"stim_file_right"
2.02141699043568	2	"View"	"Neutral"	0.58900734432973	"2"	"images/C7f07.jpg"	"images/silhouette.jpg"
4.02141699043568	4	"Decision"	"Neutral"	0.58900734432973	"2"	"images/C7f07.jpg"	"images/silhouette.jpg"
14.0229564059991	2	"View"	"Neutral"	0.616881801746786	"1"	"images/C4f03.jpg"	"images/silhouette.jpg"
16.0229564059991	4	"Decision"	"Neutral"	0.616881801746786	"1"	"images/C4f03.jpg"	"images/silhouette.jpg"
30.0558507461101	2	"View"	"Untrustworthy"	0.655193109647371	"1"	"images/silhouette.jpg"	"images/B1f03.jpg"
32.0558507461101	4	"Decision"	"Untrustworthy"	0.655193109647371	"1"	"images/silhouette.jpg"	"images/B1f03.jpg"
42.0624424710404	2	"View"	"Trustworthy"	0.565051399171352	"2"	"images/silhouette.jpg"	"images/A9f03.jpg"
44.0624424710404	4	"Decision"	"Trustworthy"	0.565051399171352	"2"	"images/silhouette.jpg"	"images/A9f03.jpg"
52.0803027630318	2	"View"	"Neutral"	0.647056280169636	"2"	"images/C6f04.jpg"	"images/silhouette.jpg"
54.0803027630318	4	"Decision"	"Neutral"	0.647056280169636	"2"	"images/C6f04.jpg"	"images/silhouette.jpg"
62.0899608035106	2	"View"	"Neutral"	0.667000984190963	"2"	"images/C3f08.jpg"	"images/silhouette.jpg"
64.0899608035106	4	"Decision"	"Neutral"	0.667000984190963	"2"	"images/C3f08.jpg"	"images/silhouette.jpg"
72.1069535387214	2	"View"	"Untrustworthy"	0.916981357499026	"2"	"images/B8f04.jpg"	"images/silhouette.jpg"
74.1069535387214	4	"Decision"	"Untrustworthy"	0.916981357499026	"2"	"images/B8f04.jpg"	"images/silhouette.jpg"
82.1388318418758	2	"View"	"Trustworthy"	0.740401408518665	"1"	"images/silhouette.jpg"	"images/A7f07.jpg"
84.1388318418758	4	"Decision"	"Trustworthy"	0.740401408518665	"1"	"images/silhouette.jpg"	"images/A7f07.jpg"
96.1441839560866	2	"View"	"Neutral"	0.617025161976926	"1"	"images/silhouette.jpg"	"images/C7f03.jpg"
98.1441839560866	4	"Decision"	"Neutral"	0.617025161976926	"1"	"images/silhouette.jpg"	"images/C7f03.jpg"
110.159286270966	2	"View"	"Trustworthy"	0.566906548454426	"1"	"images/silhouette.jpg"	"images/A2f07.jpg"
112.159286270966	4	"Decision"	"Trustworthy"	0.566906548454426	"1"	"images/silhouette.jpg"	"images/A2f07.jpg"
122.179866424645	2	"View"	"Trustworthy"	0.649421154754236	"1"	"images/silhouette.jpg"	"images/A9f08.jpg"
124.179866424645	4	"Decision"	"Trustworthy"	0.649421154754236	"1"	"images/silhouette.jpg"	"images/A9f08.jpg"
136.209618218127	2	"View"	"Neutral"	0.721196830156259	"1"	"images/C8f04.jpg"	"images/silhouette.jpg"
138.209618218127	4	"Decision"	"Neutral"	0.721196830156259	"1"	"images/C8f04.jpg"	"images/silhouette.jpg"
146.225918614655	2	"View"	"Untrustworthy"	0.43357985210605	"2"	"images/B1f03.jpg"	"images/silhouette.jpg"
148.225918614655	4	"Decision"	"Untrustworthy"	0.43357985210605	"2"	"images/B1f03.jpg"	"images/silhouette.jpg"
158.252940875245	2	"View"	"Trustworthy"	0.612205528421327	"1"	"images/silhouette.jpg"	"images/A4f08.jpg"
160.252940875245	4	"Decision"	"Trustworthy"	0.612205528421327	"1"	"images/silhouette.jpg"	"images/A4f08.jpg"
170.271675550845	2	"View"	"Untrustworthy"	0.410562574979849	"2"	"images/B7f07.jpg"	"images/silhouette.jpg"
172.271675550845	4	"Decision"	"Untrustworthy"	0.410562574979849	"2"	"images/B7f07.jpg"	"images/silhouette.jpg"
180.277264323202	2	"View"	"Neutral"	0.800440320628695	"2"	"images/C2f07.jpg"	"images/silhouette.jpg"
182.277264323202	4	"Decision"	"Neutral"	0.800440320628695	"2"	"images/C2f07.jpg"	"images/silhouette.jpg"
190.302974155289	2	"View"	"Untrustworthy"	0.612668604706414	"1"	"images/silhouette.jpg"	"images/B3f04.jpg"
192.302974155289	4	"Decision"	"Untrustworthy"	0.612668604706414	"1"	"images/silhouette.jpg"	"images/B3f04.jpg"
200.310839055339	2	"View"	"Untrustworthy"	0.816696343710646	"1"	"images/silhouette.jpg"	"images/B3f08.jpg"
202.310839055339	4	"Decision"	"Untrustworthy"	0.816696343710646	"1"	"images/silhouette.jpg"	"images/B3f08.jpg"
210.340159061481	2	"View"	"Untrustworthy"	0.742961981100962	"2"	"images/B8f04.jpg"	"images/silhouette.jpg"
212.340159061481	4	"Decision"	"Untrustworthy"	0.742961981100962	"2"	"images/B8f04.jpg"	"images/silhouette.jpg"
222.347039782442	2	"View"	"Untrustworthy"	1.08335883857217	"1"	"images/silhouette.jpg"	"images/B4f03.jpg"
224.347039782442	4	"Decision"	"Untrustworthy"	1.08335883857217	"1"	"images/silhouette.jpg"	"images/B4f03.jpg"
232.372616494307	2	"View"	"Neutral"	0.794554018997587	"1"	"images/C9f03.jpg"	"images/silhouette.jpg"
234.372616494307	4	"Decision"	"Neutral"	0.794554018997587	"1"	"images/C9f03.jpg"	"images/silhouette.jpg"
250.379814655753	2	"View"	"Untrustworthy"	0.567258122377098	"2"	"images/B9f08.jpg"	"images/silhouette.jpg"
252.379814655753	4	"Decision"	"Untrustworthy"	0.567258122377098	"2"	"images/B9f08.jpg"	"images/silhouette.jpg"
260.411514896317	2	"View"	"Untrustworthy"	3.88967010087799	"1"	"images/silhouette.jpg"	"images/B4f08.jpg"
262.411514896317	4	"Decision"	"Untrustworthy"	3.88967010087799	"1"	"images/silhouette.jpg"	"images/B4f08.jpg"
270.413277316606	2	"View"	"Neutral"	0.683885061531328	"1"	"images/silhouette.jpg"	"images/C5f08.jpg"
272.413277316606	4	"Decision"	"Neutral"	0.683885061531328	"1"	"images/silhouette.jpg"	"images/C5f08.jpg"
282.430787172634	2	"View"	"Untrustworthy"	0.567014637519605	"1"	"images/silhouette.jpg"	"images/B1f07.jpg"
284.430787172634	4	"Decision"	"Untrustworthy"	0.567014637519605	"1"	"images/silhouette.jpg"	"images/B1f07.jpg"
300.447997792624	2	"View"	"Neutral"	0.633702732389793	"1"	"images/silhouette.jpg"	"images/C4f08.jpg"
302.447997792624	4	"Decision"	"Neutral"	0.633702732389793	"1"	"images/silhouette.jpg"	"images/C4f08.jpg"
