"trial_number","trial_type","response_key","response_time","trial_earnings"
1,"Trustworthy","None",NA,9
2,"Trustworthy","4",2.00046220002696,18
3,"Neutral","3",1.8838667999953,15
4,"Trustworthy","4",2.76715920004062,18
5,"Trustworthy","3",1.98392929998226,15
6,"Trustworthy","4",3.16692560003139,18
7,"Trustworthy","4",2.25040989997797,18
8,"Trustworthy","4",1.83378369989805,0
9,"Untrustworthy","2",3.01721479999833,6
10,"Untrustworthy","2",2.60049539990723,6
11,"Neutral","3",2.01723050000146,3
12,"Untrustworthy","4",2.01804710016586,0
13,"Neutral","3",1.8840870000422,3
14,"Untrustworthy","1",3.51732169999741,9
15,"Untrustworthy","1",2.4671511000488,9
16,"Neutral","3",2.95067929988727,15
17,"Neutral","1",1.83396289986558,9
18,"Trustworthy","1",3.35034050000831,9
19,"Untrustworthy","4",3.08375669992529,0
20,"Trustworthy","1",2.66726880008355,9
21,"Neutral","2",2.36721009993926,12
22,"Untrustworthy","1",3.01746230013669,9
23,"Trustworthy","4",2.66706210002303,18
24,"Neutral","3",1.5172005998902,15
25,"Untrustworthy","4",2.61757140001282,0
26,"Neutral","3",1.7503202999942,15
27,"Untrustworthy","1",2.56736750015989,9
28,"Untrustworthy","1",2.25044870004058,9
29,"Untrustworthy","1",1.83367289998569,9
30,"Neutral","1",2.43373889988288,9
31,"Neutral","1",2.30053559993394,9
32,"Untrustworthy","1",2.1170981999021,9
33,"Trustworthy","None",NA,9
34,"Neutral","3",3.33380530006252,15
35,"Neutral","1",2.20113449986093,9
36,"Trustworthy","1",2.01713589997962,9
37,"Neutral","2",1.86698279995471,12
38,"Trustworthy","1",1.86698679998517,9
39,"Trustworthy","4",1.63386130006984,18
40,"Untrustworthy","None",NA,9
41,"Untrustworthy","2",2.63379570003599,12
42,"Trustworthy","1",3.4670376998838,9
43,"Untrustworthy","1",1.9840291000437,9
44,"Neutral","2",1.88395889988169,6
45,"Neutral","3",2.23396850004792,15
