"trial_number","trial_type","response_key","response_time","trial_earnings"
1,"Trustworthy","1",2.28861909999978,9
2,"Neutral","3",2.17907450004714,15
3,"Trustworthy","2",1.51767869998002,12
4,"Neutral","4",2.35051530000055,18
5,"Trustworthy","3",3.43396850000136,15
6,"Untrustworthy","2",2.83057799999369,6
7,"Neutral","4",3.20069319999311,18
8,"Trustworthy","3",1.89847439998994,3
9,"Untrustworthy","2",2.0838421000517,6
10,"Untrustworthy","None",NA,9
11,"Untrustworthy","2",1.4004006999894,6
12,"Neutral","4",1.81746489997022,0
13,"Untrustworthy","2",1.71757079998497,6
14,"Trustworthy","3",1.46746339998208,15
15,"Neutral","2",2.11709320003865,12
16,"Untrustworthy","1",2.38383869995596,9
17,"Neutral","3",1.78375589998905,15
18,"Untrustworthy","2",2.46715350000886,6
19,"Untrustworthy","1",2.86714930000016,9
20,"Untrustworthy","1",2.31733499997063,9
21,"Trustworthy","3",1.51738420000765,15
22,"Trustworthy","3",1.96727279998595,15
23,"Trustworthy","3",1.41718400001992,15
24,"Trustworthy","3",1.30047730001388,15
25,"Neutral","3",3.18377930001589,15
26,"Trustworthy","3",1.43349379999563,15
27,"Neutral","3",1.46729529998265,3
28,"Trustworthy","3",3.08365789998788,15
29,"Neutral","3",1.46738089999417,3
30,"Trustworthy","4",2.98403880000114,18
31,"Untrustworthy","3",1.81719499995233,3
32,"Neutral","4",2.23373499995796,18
33,"Trustworthy","4",1.75047800003085,18
34,"Neutral","4",1.43359609995969,18
35,"Trustworthy","4",1.63381950004259,18
36,"Trustworthy","4",1.71684770000866,18
37,"Untrustworthy","2",1.23389440000756,6
38,"Neutral","4",1.16711199999554,18
39,"Neutral","4",1.45035619998816,0
40,"Neutral","4",1.11725050001405,18
41,"Untrustworthy","2",1.91688820003765,12
42,"Untrustworthy","3",1.01736789999995,3
43,"Neutral","4",1.13397269998677,18
44,"Untrustworthy","1",2.58396690001246,9
45,"Untrustworthy","1",1.33386970002903,9
