"trial_number","trial_type","response_key","response_time","trial_earnings"
1,"Neutral","2",2.410798399942,12
2,"Neutral","2",1.96713149989955,12
3,"Untrustworthy","2",2.19647519988939,6
4,"Untrustworthy","4",0.23389169992879,0
5,"Trustworthy","2",2.61108189984225,12
6,"Trustworthy","2",2.36696140002459,12
7,"Neutral","1",2.18390269996598,9
8,"Untrustworthy","2",1.96705040009692,12
9,"Neutral","2",2.45050529995933,12
10,"Trustworthy","1",2.0671106998343,9
11,"Trustworthy","2",2.33397699985653,12
12,"Trustworthy","None",NA,9
13,"Untrustworthy","2",1.91731150005944,6
14,"Untrustworthy","2",2.46704329992644,6
15,"Trustworthy","3",2.61722419993021,15
16,"Neutral","2",2.03387310006656,12
17,"Untrustworthy","2",1.40058510005474,6
18,"Neutral","3",1.86721459985711,15
19,"Trustworthy","3",2.20061160018668,15
20,"Neutral","3",3.40055450005457,15
21,"Trustworthy","2",1.90050580003299,12
22,"Untrustworthy","3",1.45051260013133,3
23,"Neutral","3",2.23389249993488,15
24,"Trustworthy","2",1.817095000064,12
25,"Neutral","3",1.76715680002235,15
26,"Untrustworthy","2",1.85057040001266,6
27,"Neutral","1",1.66716289985925,9
28,"Neutral","2",2.25053879991174,6
29,"Untrustworthy","3",1.96713810018264,3
30,"Untrustworthy","2",1.48368790000677,6
31,"Trustworthy","2",1.95065310015343,12
32,"Untrustworthy","3",1.83402869990095,3
33,"Neutral","2",1.41752949985676,12
34,"Untrustworthy","2",1.55053969984874,6
35,"Trustworthy","3",1.31716119986959,15
36,"Neutral","3",2.11708589992486,15
37,"Untrustworthy","2",1.53373580006883,6
38,"Trustworthy","2",1.78378699999303,12
39,"Neutral","3",1.3337283001747,3
40,"Untrustworthy","1",3.05049979989417,9
41,"Trustworthy","1",2.83385289995931,9
42,"Trustworthy","2",1.56724300002679,12
43,"Neutral","3",2.81712140003219,15
44,"Untrustworthy","2",2.5170092000626,6
45,"Trustworthy","1",3.18372839991935,9
