"trial_number","trial_type","response_key","response_time","trial_earnings"
1,"Neutral","1",3.82056380002177,9
2,"Trustworthy","None",NA,9
3,"Untrustworthy","1",1.46288050001021,9
4,"Untrustworthy","1",2.48449409997556,9
5,"Untrustworthy","1",2.60073759997613,9
6,"Untrustworthy","1",2.23381100001279,9
7,"Neutral","1",2.40047919997596,9
8,"Neutral","1",3.36714389998815,9
9,"Untrustworthy","1",3.18426290000207,9
10,"Neutral","1",2.98404539999319,9
11,"Neutral","1",2.95049960000324,9
12,"Trustworthy","1",3.08400180001627,9
13,"Untrustworthy","1",2.56723620000412,9
14,"Neutral","1",2.88383559999056,9
15,"Untrustworthy","1",2.76718110000365,9
16,"Trustworthy","1",2.61722509999527,9
17,"Neutral","1",2.2838889999839,9
18,"Trustworthy","1",2.517270500015,9
19,"Untrustworthy","1",1.05055879999418,9
20,"Neutral","1",1.76734030002262,9
21,"Untrustworthy","1",1.28380420000758,9
22,"Untrustworthy","1",1.68362329999218,9
23,"Trustworthy","1",3.16747560002841,9
24,"Trustworthy","1",2.5671047999931,9
25,"Untrustworthy","1",2.81747720000567,9
26,"Trustworthy","1",2.10056059999624,9
27,"Trustworthy","1",2.2511952999921,9
28,"Neutral","1",2.16715749999275,9
29,"Trustworthy","1",1.71727079999982,9
30,"Neutral","1",2.78319420001935,9
31,"Neutral","1",1.61746580002364,9
32,"Untrustworthy","1",1.4004195999878,9
33,"Untrustworthy","1",2.08372089997283,9
34,"Trustworthy","1",1.81692929999554,9
35,"Untrustworthy","1",1.850569000002,9
36,"Neutral","1",1.53357810000307,9
37,"Untrustworthy","None",NA,9
38,"Neutral","1",1.11725789998309,9
39,"Neutral","1",1.5344211999909,9
40,"Trustworthy","1",1.36728139998741,9
41,"Trustworthy","1",1.58381250000093,9
42,"Trustworthy","1",1.46731249999721,9
43,"Trustworthy","1",2.05056750000222,9
44,"Trustworthy","1",1.38392149997526,9
45,"Neutral","1",1.3840756000136,9
