"trial_number","trial_type","response_key","response_time","trial_earnings"
1,"Untrustworthy",2,3.63620527810417,6
2,"Untrustworthy",1,1.81723053113092,9
3,"Neutral",2,2.24418680067174,6
4,"Neutral",1,2.00056888966355,9
5,"Untrustworthy",1,2.83385007479228,9
6,"Neutral",1,1.60047672956716,9
7,"Neutral",1,2.80063146760222,9
8,"Trustworthy",2,1.91420233133249,12
9,"Trustworthy",3,1.45041329844389,15
10,"Trustworthy",3,1.40164181566797,15
11,"Trustworthy",4,0.950461653992534,18
12,"Untrustworthy",1,1.21712471765932,9
13,"Untrustworthy",2,2.61716624663677,6
14,"Trustworthy",3,1.76718644215725,15
15,"Untrustworthy",1,0.967123864335008,9
16,"Trustworthy",4,1.9672575534787,18
17,"Trustworthy",4,1.25030293373857,18
18,"Untrustworthy",1,1.16715913556982,9
19,"Neutral",1,2.58419112418778,9
20,"Untrustworthy",1,1.48414845741354,9
21,"Trustworthy",4,1.21721118898131,18
22,"Neutral",2,2.45058510312811,12
23,"Untrustworthy",1,1.1004994851537,9
24,"Neutral",2,1.55042581399903,12
25,"Untrustworthy",1,0.983857185929082,9
26,"Trustworthy",4,1.70067982317414,18
27,"Neutral",3,0.917167384410277,15
28,"Trustworthy",4,1.20053703198209,18
29,"Neutral",3,1.56727348233107,15
30,"Untrustworthy",1,1.91724702890497,9
31,"Neutral",4,1.56709371320903,18
32,"Neutral",4,1.23367144342046,0
33,"Neutral",2,1.05042979610153,12
34,"Trustworthy",3,1.50043008069042,15
35,"Untrustworthy",1,2.0006024541799,9
36,"Trustworthy",3,3.55075975216459,15
37,"Trustworthy",3,1.25053105852567,15
38,"Neutral",2,1.38412740861531,6
39,"Neutral",1,1.23438084882218,9
40,"Untrustworthy",1,1.66725698451046,9
41,"Trustworthy",3,1.2671944067115,15
42,"Untrustworthy",2,2.55067043658346,6
43,"Trustworthy",4,1.25031317386311,18
44,"Untrustworthy",1,0.484535871306434,9
45,"Neutral",2,1.43391208373941,6
