"trial_number","trial_type","response_key","response_time","trial_earnings"
1,"Neutral","1",2.478594499873,9
2,"Trustworthy","2",2.71228379989043,12
3,"Neutral","2",2.48279080004431,12
4,"Neutral","2",2.81732010003179,12
5,"Untrustworthy","2",3.34242850006558,6
6,"Untrustworthy","None",NA,9
7,"Untrustworthy","1",2.05058800010011,9
8,"Trustworthy","3",2.23303780006245,3
9,"Trustworthy","None",NA,9
10,"Untrustworthy","2",2.63378940010443,6
11,"Trustworthy","1",1.79493539989926,9
12,"Trustworthy","None",NA,9
13,"Trustworthy","2",0.633818899979815,12
14,"Untrustworthy","1",2.90031030005775,9
15,"Neutral","2",3.36699560005218,12
16,"Neutral","2",1.7334507999476,12
17,"Untrustworthy","1",1.3896399999503,9
18,"Untrustworthy","1",2.71685500000603,9
19,"Untrustworthy","None",NA,9
20,"Trustworthy","2",1.61702500004321,12
21,"Untrustworthy","1",2.8004038000945,9
22,"Trustworthy","None",NA,9
23,"Trustworthy","2",2.7335912999697,12
24,"Neutral","1",3.58375119999982,9
25,"Trustworthy","2",3.40054160007276,12
26,"Untrustworthy","2",2.48334409995005,6
27,"Untrustworthy","1",1.48370389989577,9
28,"Neutral","None",NA,9
29,"Untrustworthy","1",1.40039819991216,9
30,"Neutral","2",2.31799830007367,6
31,"Neutral","1",0.833239199826494,9
32,"Neutral","1",0.967936899978667,9
33,"Neutral","2",2.95057129999623,12
34,"Trustworthy","2",1.60193819995038,12
35,"Untrustworthy","1",2.21757290000096,9
36,"Trustworthy","2",2.33384779980406,12
37,"Neutral","2",2.987438299926,12
38,"Neutral","2",2.56737460009754,12
39,"Trustworthy","2",1.69499929994345,12
40,"Untrustworthy","1",0.983701599994674,9
41,"Neutral","2",1.10042409994639,6
42,"Trustworthy","2",1.04004600015469,12
43,"Trustworthy","2",2.59982920018956,12
44,"Neutral","1",1.2671453000512,9
45,"Untrustworthy","1",0.9505759999156,9
