"trial_number","trial_type","response_key","response_time","trial_earnings"
1,"Trustworthy","None",NA,9
2,"Trustworthy","1",1.81724920000124,9
3,"Trustworthy","1",2.91713299999537,9
4,"Trustworthy","1",1.86743340000976,9
5,"Untrustworthy","1",1.71085170000151,9
6,"Neutral","1",1.34616659999301,9
7,"Trustworthy","1",1.43387700000312,9
8,"Untrustworthy","1",1.43391439999687,9
9,"Untrustworthy","1",1.5172986999969,9
10,"Neutral","1",2.78394999999728,9
11,"Untrustworthy","1",1.28375300001062,9
12,"Untrustworthy","1",1.10040609999851,9
13,"Neutral","1",1.8005806000001,9
14,"Neutral","1",1.08381309999095,9
15,"Neutral","1",1.23365999999805,9
16,"Neutral","1",1.28368520000367,9
17,"Neutral","1",0.767119800002547,9
18,"Trustworthy","1",2.80074810000951,9
19,"Trustworthy","1",1.5669254999957,9
20,"Trustworthy","1",0.667024199996376,9
21,"Untrustworthy","1",1.88373529999808,9
22,"Neutral","1",1.53391179999744,9
23,"Untrustworthy","1",3.0339796999906,9
24,"Trustworthy","1",2.78373719999217,9
25,"Trustworthy","1",1.18378089999896,9
26,"Neutral","1",1.6336086000083,9
27,"Neutral","1",2.31712909998896,9
28,"Neutral","1",1.11702020000666,9
29,"Trustworthy","1",1.31703640001069,9
30,"Trustworthy","1",0.96710890000395,9
31,"Neutral","1",0.950360699993325,9
32,"Neutral","1",2.01703740000085,9
33,"Neutral","1",0.883759400006966,9
34,"Untrustworthy","1",1.467521700004,9
35,"Trustworthy","1",1.75099499999487,9
36,"Trustworthy","1",1.18396090000169,9
37,"Untrustworthy","1",0.917367800007924,9
38,"Untrustworthy","1",1.35042590000376,9
39,"Neutral","1",1.06713579999632,9
40,"Untrustworthy","1",1.05048249999527,9
41,"Untrustworthy","1",1.799846599999,9
42,"Untrustworthy","1",0.98361969999678,9
43,"Trustworthy","1",1.01719149999553,9
44,"Untrustworthy","1",0.98368489999848,9
45,"Untrustworthy","1",1.2338238999946,9
