"trial_number","trial_type","response_key","response_time","trial_earnings"
1,"Untrustworthy","None",NA,9
2,"Neutral","1",1.48042739997618,9
3,"Trustworthy","2",2.22804840002209,12
4,"Neutral","None",NA,9
5,"Untrustworthy","2",2.11722830007784,6
6,"Trustworthy","4",1.91737600020133,18
7,"Trustworthy","4",1.61713729985058,18
8,"Neutral","3",2.03402539994568,3
9,"Untrustworthy","1",1.88490430009551,9
10,"Neutral","4",3.56742239999585,18
11,"Neutral","4",1.60083420015872,0
12,"Trustworthy","4",2.5170326998923,18
13,"Trustworthy","4",1.01684909989126,18
14,"Trustworthy","4",1.55051079997793,18
15,"Neutral","1",2.60045640007593,9
16,"Trustworthy","4",1.16715029999614,18
17,"Trustworthy","4",0.950377400033176,18
18,"Neutral","1",1.86738690012135,9
19,"Neutral","2",2.20037920004688,12
20,"Untrustworthy","1",1.58381019998342,9
21,"Neutral","3",1.43441669992171,15
22,"Untrustworthy","2",2.23371939989738,6
23,"Untrustworthy","1",3.66723749996163,9
24,"Neutral","3",1.31824639998376,15
25,"Untrustworthy","1",1.61875090003014,9
26,"Trustworthy","4",1.98347319988534,18
27,"Neutral","4",1.1670935000293,0
28,"Trustworthy","4",1.05046920012683,18
29,"Neutral","3",0.950284699909389,3
30,"Untrustworthy","2",1.53367609996349,6
31,"Untrustworthy","1",0.93392560002394,9
32,"Untrustworthy","1",1.11742540006526,9
33,"Untrustworthy","1",2.21691980003379,9
34,"Untrustworthy","1",1.58384159998968,9
35,"Trustworthy","4",1.1007932999637,18
36,"Trustworthy","4",0.850497800158337,18
37,"Neutral","2",1.45051620015875,12
38,"Untrustworthy","1",1.13400670001283,9
39,"Neutral","2",1.38395129982382,6
40,"Trustworthy","4",1.2337503999006,18
41,"Trustworthy","4",0.933665399905294,0
42,"Untrustworthy","1",1.73398469993845,9
43,"Neutral","2",1.65033419989049,12
44,"Untrustworthy","1",0.984551300061867,9
45,"Trustworthy","4",0.967216999968514,18
