"trial_number","trial_type","response_key","response_time","trial_earnings"
1,"Neutral","1",2.56459913193248,9
2,"Trustworthy","2",1.31450896291062,12
3,"Untrustworthy","3",1.43809968070127,3
4,"Trustworthy","None",NA,9
5,"Untrustworthy","2",1.71732781128958,6
6,"Untrustworthy","1",1.76718530454673,9
7,"Untrustworthy","1",1.31724304659292,9
8,"Neutral","4",2.06803181231953,18
9,"Trustworthy","3",1.71738811349496,15
10,"Trustworthy","4",1.65044629387558,18
11,"Untrustworthy","1",1.58372349687852,9
12,"Trustworthy","4",1.16710509103723,18
13,"Neutral","4",1.21711732214317,0
14,"Untrustworthy","2",3.78405231516808,6
15,"Neutral","3",1.850681245327,15
16,"Untrustworthy","1",1.38386913272552,9
17,"Trustworthy","4",2.18391066160984,18
18,"Neutral","3",1.65044003608637,3
19,"Trustworthy","4",2.21719696675427,18
20,"Neutral","2",1.95048327185214,6
21,"Neutral","2",3.51806509238668,6
22,"Untrustworthy","2",2.20043520047329,6
23,"Untrustworthy","1",1.93182255188003,9
24,"Untrustworthy","2",1.70047445409,6
25,"Untrustworthy","1",0.783997132675722,9
26,"Trustworthy","4",2.0500753778033,18
27,"Untrustworthy","1",1.60126122855581,9
28,"Trustworthy","4",1.41698306403123,18
29,"Neutral","2",2.63399172830395,12
30,"Trustworthy","4",1.38391293724999,18
31,"Trustworthy","4",1.00062350323424,18
32,"Neutral","1",2.66702373977751,9
33,"Neutral","2",1.50050403643399,12
34,"Trustworthy","4",1.00045283604413,18
35,"Trustworthy","4",1.01733406912535,18
36,"Trustworthy","4",0.83377555035986,18
37,"Neutral","3",2.60055978759192,15
38,"Untrustworthy","1",1.25004750210792,9
39,"Trustworthy","4",1.10083342343569,18
40,"Untrustworthy","1",2.55217514978722,9
41,"Neutral","3",1.88381850160658,3
42,"Untrustworthy","1",1.06713012210093,9
43,"Neutral","2",1.31711163325235,12
44,"Neutral","2",1.36711703753099,6
45,"Neutral","1",1.81696770410053,9
